symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AMGN,348.005,1,True,False,1.129425,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.52,-0.3,1,-0.85,-1.51,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,8.14,False,0.33,True,0.67,False,False,345.18,355.35,1000,2.6,0.81,0.5,0.0,0.0
GILD,139.71,1,True,False,0.470856,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.72,2.47,3,0.54,2.47,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,11.03,False,0.67,True,0.83,False,False,138.53,142.77,1000,2.6,0.84,0.5,0.0,0.0
VRTX,438.83,1,False,False,1.730459,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.84,-1.0,5,-0.82,-3.31,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,2.23,False,0.0,True,0.5,False,False,434.5,450.08,1000,2.6,0.99,0.5,0.0,0.0
REGN,761.84,2,True,True,4.425182,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,1.46,1.68,1,-1.08,-1.98,neutral,1.84,1.5,1.6,1.99,mid_liquidity,3,60,6.22,True,1.0,True,0.83,False,True,755.2,783.97,1000,3.33,0.87,0.5,0.0,0.0
BIIB,177.37,2,True,False,0.920674,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,1.05,-5.45,5,-1.63,-7.18,neutral,2.27,1.5,2.0,2.46,high_liquidity,3,60,9.67,False,0.33,False,0.33,False,False,175.07,183.35,1000,2.6,1.3,0.5,0.0,0.0
MRNA,49.19,1,True,True,0.454259,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.69,2.01,5,-1.16,-8.16,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,24.42,False,0.33,True,0.67,False,False,48.05,52.14,1000,2.6,2.31,0.5,0.0,0.0
BNTX,91.235,2,False,False,0.379816,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.9,6.96,3,1.37,6.96,neutral,1.95,1.5,1.6,2.19,mid_liquidity,3,60,-4.62,False,0.33,True,0.83,False,False,90.29,93.7,1000,2.6,1.04,0.5,0.0,0.0
ILMN,127.25,2,True,True,0.655284,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.72,5.44,3,1.14,5.44,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,5.69,True,1.0,True,1.0,False,True,126.27,130.53,1000,3.33,0.77,0.5,0.0,0.0
ALNY,318.85,1,False,False,1.631578,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.72,0.87,1,-1.05,-3.01,neutral,2.21,1.5,2.0,2.34,high_liquidity,3,60,-7.66,False,0.0,True,0.67,False,False,314.77,329.46,1000,2.6,1.28,0.5,0.0,0.0
INCY,95.92,2,True,False,0.348751,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.68,6.2,3,2.1,6.2,neutral,2.24,1.5,2.0,2.39,high_liquidity,3,60,5.86,True,1.0,True,0.83,False,False,95.05,98.19,1000,2.6,0.91,0.5,0.0,0.0
