symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
FFIV,357.26,1,True,True,1.388179,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.41,4.76,5,1.48,8.28,neutral,1.86,1.5,1.6,2.04,mid_liquidity,3,60,6.84,True,1.0,True,0.5,False,False,355.18,364.2,1000,3.33,0.58,0.5,0.0,0.0,55
ROKU,128.25,1,True,True,0.642531,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.5,0.21,1,-0.58,-0.99,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,10.54,False,0.67,False,0.17,False,False,127.29,131.46,1000,3.33,0.75,0.5,0.0,0.0,47
TIGO,79.01,2,True,True,0.427179,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,1.18,-6.9,3,-2.11,-6.9,bearish,2.03,1.5,2.0,2.05,high_liquidity,3,60,30.0,False,0.33,True,0.5,False,False,77.94,81.79,1000,2.6,1.35,0.5,0.0,0.0,53
LBRDK,34.36,0,False,False,0.220242,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.54,-6.02,1,-0.98,-4.85,neutral,2.58,1.5,2.0,2.97,high_liquidity,3,60,-14.44,False,0.0,False,0.33,False,False,33.81,35.79,1000,2.6,1.6,0.5,0.0,0.0,4
LBRDA,34.28,0,False,False,0.191964,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.68,-6.51,1,-1.04,-5.04,neutral,2.35,1.5,1.4,2.98,low_liquidity,3,60,-14.28,False,0.0,False,0.33,False,False,33.8,35.53,1000,2.6,1.4,0.5,0.0,0.0,4
LBTYA,12.005,1,True,False,0.033694,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.27,-2.28,3,-0.67,-2.28,neutral,2.38,1.5,2.0,2.63,high_liquidity,3,60,4.37,False,0.33,False,0.33,False,False,11.92,12.22,1000,2.6,0.7,0.5,0.0,0.0,35
VEON,50.37,2,False,False,0.341211,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,2.69,2.44,3,0.63,2.44,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,0.71,False,0.33,True,0.83,False,False,49.52,52.59,1000,2.6,1.69,0.5,0.0,0.0,35
KYIV,13.91,2,True,True,0.112324,True,Varsayılan,2026-05-11 19:45,True,True,False,False,1,2.22,9.44,5,1.74,12.27,neutral,2.05,1.5,1.6,2.35,mid_liquidity,3,60,-0.87,True,1.0,True,0.67,False,True,13.74,14.47,1000,3.33,1.21,0.5,0.0,0.0,62
HTO,57.2,1,True,False,0.192255,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.51,-0.69,1,-0.88,-1.33,neutral,1.89,1.5,1.6,2.08,mid_liquidity,3,60,7.62,False,0.33,False,0.33,False,False,56.72,58.45,1000,2.6,0.84,0.5,0.0,0.0,35
DGII,63.112,2,True,True,0.517991,True,Varsayılan,2026-05-11 19:45,True,False,False,True,1,1.26,7.24,1,-1.99,-4.06,bearish,1.92,1.5,1.6,2.14,mid_liquidity,3,60,19.79,False,0.67,False,0.33,False,True,62.34,65.7,1000,3.33,1.23,0.5,0.0,0.0,55
EXTR,24.22,0,True,True,0.123391,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.52,2.89,5,0.19,6.04,neutral,2.48,1.5,2.0,2.81,high_liquidity,3,60,6.74,True,1.0,False,0.33,False,False,24.03,24.84,1000,3.33,0.76,0.5,0.0,0.0,47
NSSC,40.105,1,False,False,0.183619,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.39,-2.75,3,-0.57,-2.75,neutral,1.86,1.5,1.6,2.04,mid_liquidity,3,60,6.81,False,0.0,False,0.33,False,False,39.65,41.3,1000,2.6,1.14,0.5,0.0,0.0,20
LILAK,7.895,1,False,False,0.042685,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.8,-5.11,3,-1.46,-5.11,neutral,1.81,1.5,1.6,1.94,mid_liquidity,3,60,4.21,False,0.0,True,0.5,False,False,7.79,8.17,1000,2.6,1.35,0.5,0.0,0.0,22
LILA,7.725,2,False,False,0.042799,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,1.05,-5.21,3,-1.47,-5.21,neutral,1.85,1.5,1.6,2.02,mid_liquidity,3,60,3.69,False,0.0,True,0.5,False,False,7.62,8.0,1000,2.6,1.39,0.5,0.0,0.0,27
GLIBA,28.77,2,False,False,0.258375,False,Varsayılan,2026-05-11 19:45,False,False,True,False,1,0.94,-13.47,5,-2.59,-15.06,bearish,2.36,1.5,1.4,3.0,low_liquidity,3,60,-1.13,False,0.33,False,0.33,False,False,28.12,30.45,1000,2.6,2.25,0.5,0.0,0.0,29
GLIBK,28.37,1,False,False,0.281469,False,Varsayılan,2026-05-11 19:45,True,False,True,False,1,1.21,-14.12,3,-2.68,-14.12,bearish,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-0.96,False,0.33,False,0.33,False,False,27.67,30.2,1000,2.6,2.48,0.5,0.0,0.0,24
ZD,41.76,1,True,False,0.32838,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.81,-4.4,5,-0.73,-8.46,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,10.32,False,0.33,True,0.5,False,False,40.94,43.89,1000,2.6,1.97,0.5,0.0,0.0,36
KYIVW,5.39,2,True,True,0.094821,False,Varsayılan,2026-05-11 19:45,False,True,True,False,2,10.0,41.84,1,7.48,41.84,bullish,1.75,1.5,1.4,1.98,low_liquidity,3,60,-5.85,True,1.0,True,0.83,False,False,5.25,5.86,1000,3.33,2.64,0.5,0.0,0.0,75
MATW,27.79,1,True,True,0.12433,False,Varsayılan,2026-05-11 19:45,False,False,False,True,1,0.58,-1.0,1,-0.84,-1.24,neutral,1.98,1.5,1.4,2.37,low_liquidity,3,60,6.18,False,0.67,True,0.5,False,False,27.48,28.6,1000,2.6,1.12,0.5,0.0,0.0,51
SHEN,15.99,1,True,True,0.080699,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.47,-1.42,3,-0.65,-1.42,neutral,2.01,1.5,1.6,2.28,mid_liquidity,3,60,12.22,False,0.67,True,0.5,False,False,15.79,16.51,1000,2.6,1.26,0.5,0.0,0.0,51
ATEX,55.83,1,True,True,0.384012,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.97,7.53,5,1.22,15.4,neutral,1.87,1.5,1.6,2.06,mid_liquidity,3,60,31.05,True,1.0,False,0.33,False,False,55.25,57.75,1000,3.33,1.03,0.5,0.0,0.0,53
ATNI,26.55,1,True,False,0.267635,False,Varsayılan,2026-05-11 19:45,False,False,False,True,1,0.76,-3.1,3,-0.58,-3.1,neutral,2.15,1.5,1.4,2.65,low_liquidity,3,60,17.37,False,0.33,False,0.33,False,False,25.88,28.29,1000,2.6,2.52,0.5,0.0,0.0,35
ALLT,7.925,3,False,True,0.067717,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,1.83,2.13,5,0.59,4.55,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,-7.62,False,0.67,False,0.33,False,False,7.82,8.26,1000,3.33,1.28,0.5,0.0,0.0,49
AMCX,8.105,2,True,True,0.088809,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,1.1,-4.31,1,-2.44,-7.9,bearish,1.98,1.5,1.6,2.23,mid_liquidity,3,60,1.7,False,0.33,False,0.17,False,False,7.88,8.68,1000,2.6,2.74,0.5,0.0,0.0,38
TTGT,5.86,2,False,True,0.082763,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,1.11,-1.51,1,-0.81,-3.93,neutral,2.07,1.5,1.6,2.38,mid_liquidity,3,60,-19.91,False,0.33,True,0.67,False,False,5.74,6.27,1000,3.33,2.12,0.5,0.0,0.0,33
SPOK,10.665,1,False,False,0.036558,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.66,0.42,1,-0.78,-2.07,neutral,2.11,1.5,1.4,2.58,low_liquidity,3,60,-12.0,False,0.0,False,0.17,False,False,10.57,10.9,1000,2.6,0.86,0.5,0.0,0.0,7
LTRX,6.21,2,True,True,0.050594,True,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.94,-8.27,3,-1.39,-8.27,neutral,1.9,1.5,1.6,2.1,mid_liquidity,3,60,14.75,False,0.67,True,0.67,False,True,6.08,6.54,1000,2.6,2.04,0.5,0.0,0.0,58
TBCH,11.89,2,False,True,0.145058,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.37,-6.19,1,-1.3,-3.25,neutral,1.91,1.5,1.4,2.26,low_liquidity,3,60,-10.29,False,0.33,False,0.17,False,False,11.67,12.62,1000,3.33,1.83,0.5,0.0,0.0,27
HUHU,9.81,1,True,True,0.197533,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,0.17,-4.11,3,-0.68,-4.11,neutral,2.04,1.5,1.4,2.46,low_liquidity,3,60,16.45,False,0.67,False,0.17,False,False,9.32,11.09,1000,2.6,5.03,0.5,0.0,0.0,47
INSG,15.555,2,True,True,0.181716,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.67,-18.22,3,-1.92,-18.22,neutral,2.15,1.5,1.6,2.52,mid_liquidity,3,60,15.9,False,0.33,False,0.33,False,False,15.1,16.74,1000,2.6,2.92,0.5,0.0,0.0,51
CXDO,9.48,1,True,True,0.115373,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.76,-2.67,5,1.04,16.03,neutral,2.34,1.5,1.6,2.83,mid_liquidity,3,60,8.63,True,1.0,True,0.67,False,False,9.31,10.06,1000,3.33,1.83,0.5,0.0,0.0,56
SIDU,3.77,2,True,True,0.097994,False,Varsayılan,2026-05-11 19:45,False,True,False,True,2,2.23,15.14,1,0.79,10.41,neutral,2.34,1.5,2.0,2.57,high_liquidity,3,60,33.89,True,1.0,True,0.67,False,True,3.53,4.41,1000,2.6,6.5,0.5,0.0,0.0,73
SILC,43.165,1,True,True,0.709549,False,Varsayılan,2026-05-11 19:45,False,False,False,True,1,0.91,-2.32,1,-0.83,-3.8,neutral,2.2,1.5,1.4,2.73,low_liquidity,3,60,39.55,False,0.67,False,0.33,False,False,42.1,46.71,1000,3.33,2.47,0.5,0.0,0.0,49
REKR,0.88,3,False,False,0.010966,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.5,-1.35,5,0.29,3.41,neutral,1.97,1.5,2.0,1.94,high_liquidity,3,60,-25.49,False,0.67,False,0.33,False,False,0.85,0.95,1000,2.6,3.12,0.5,0.0,0.0,27
SNT,2.65,0,False,False,0.033751,False,Varsayılan,2026-05-11 18:30,False,False,False,False,0,0.8,-2.93,1,0.48,0.38,neutral,1.86,1.5,1.4,2.16,low_liquidity,3,60,-15.31,False,0.0,False,0.33,False,False,2.57,2.87,1000,2.6,3.18,0.5,0.0,0.0,4
AMPG,2.66,3,False,True,0.04165,False,Varsayılan,2026-05-11 19:45,False,True,True,False,2,2.5,15.65,1,3.36,20.91,bullish,2.2,1.5,1.6,2.61,mid_liquidity,3,60,-14.8,False,0.67,False,0.33,False,False,2.6,2.87,1000,3.33,2.35,0.5,0.0,0.0,60
BWEN,2.043,2,False,False,0.035514,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.37,3.18,5,-2.32,-19.57,bearish,2.06,1.5,1.6,2.36,mid_liquidity,3,60,-2.54,False,0.0,False,0.33,False,False,1.95,2.27,1000,2.6,4.35,0.5,0.0,0.0,15
KSCP,2.915,1,False,False,0.026232,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.07,-5.97,5,-1.0,-11.93,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-23.12,False,0.0,False,0.0,False,False,2.85,3.09,1000,2.6,2.25,0.5,0.0,0.0,5
FOXX,4.5934,1,True,True,0.122581,False,Varsayılan,2026-05-08 17:30,False,False,False,False,0,1.04,6.09,1,1.04,6.32,neutral,2.08,1.5,1.4,2.54,low_liquidity,3,60,1.01,False,0.33,False,0.0,False,False,4.29,5.39,1000,2.6,6.67,0.5,0.0,0.0,31
CHAI,1.2,1,False,False,0.018288,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.34,-13.04,3,-1.01,-13.04,neutral,2.13,1.5,1.4,2.61,low_liquidity,3,60,-73.37,False,0.33,True,0.5,False,False,1.15,1.32,1000,2.6,3.81,0.5,0.0,0.0,15
BOSC,4.45,2,False,False,0.059003,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,1.9,-1.77,5,-1.18,-4.91,neutral,2.06,1.5,1.4,2.5,low_liquidity,3,60,0.73,False,0.0,False,0.0,False,False,4.3,4.83,1000,2.6,3.31,0.5,0.0,0.0,22
UTSI,2.61,3,True,True,0.033005,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,4.63,6.97,5,1.84,8.3,neutral,1.95,1.5,1.4,2.32,low_liquidity,3,60,-0.36,True,1.0,False,0.33,False,True,2.56,2.78,1000,3.33,1.9,0.5,0.0,0.0,64
INTZ,0.7499,1,False,False,0.009456,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.93,-5.08,3,-0.42,-5.08,neutral,1.98,1.5,1.4,2.36,low_liquidity,3,60,-26.23,False,0.0,False,0.17,False,False,0.73,0.81,1000,2.6,3.15,0.5,0.0,0.0,7
MTEK,1.175,2,False,False,0.029553,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,2.14,0.43,5,0.33,1.29,neutral,1.92,1.5,1.4,2.26,low_liquidity,3,60,-20.27,False,0.0,True,0.5,False,False,1.1,1.37,1000,2.6,6.29,0.5,0.0,0.0,27
NXPL,6.99,1,True,True,0.143142,False,Varsayılan,2026-05-11 18:15,False,False,False,False,0,0.47,-2.24,5,0.59,10.43,neutral,2.02,1.5,1.4,2.44,low_liquidity,3,60,-9.87,True,1.0,True,0.67,False,False,6.78,7.71,1000,3.33,3.07,0.5,0.0,0.0,46
WLDS,1.005,2,False,False,0.009516,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.08,-3.37,1,-0.18,-2.43,neutral,1.9,1.5,1.4,2.24,low_liquidity,3,60,-70.28,False,0.0,False,0.0,False,False,0.98,1.07,1000,2.6,2.37,0.5,0.0,0.0,11
