symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
ACNT,13.8599,1,False,False,0.094196,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.65,-7.23,1,1.19,3.51,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,1.55,False,0.0,True,0.67,False,False,13.62,14.47,1000,2.6,1.7,0.5,0.0,0.0,13
WMT,131.05,1,True,True,0.365155,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.38,0.2,1,0.39,0.65,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,9.95,True,1.0,True,0.67,False,False,130.5,132.88,1000,3.33,0.42,0.5,0.0,0.0,56
COST,1010.64,2,True,True,2.852361,True,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.45,-0.57,3,-0.38,-0.57,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,3.26,True,1.0,True,0.5,False,True,1006.36,1024.9,1000,3.33,0.42,0.5,0.0,0.0,60
TGT,125.725,1,True,True,0.505351,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.44,-2.4,3,-1.12,-2.4,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,11.18,False,0.33,False,0.33,False,False,124.46,129.01,1000,2.6,1.0,0.5,0.0,0.0,46
HD,317.7999,1,False,False,1.019732,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.52,0.75,1,-0.69,-1.5,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-5.57,False,0.0,False,0.17,False,False,315.25,324.43,1000,2.6,0.8,0.5,0.0,0.0,7
LOW,229.02,1,False,False,0.765705,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.3,1.68,3,0.9,1.68,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-1.37,False,0.0,True,0.5,False,False,227.11,234.0,1000,2.6,0.84,0.5,0.0,0.0,11
BKNG,168.53,1,False,False,0.781585,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.42,0.54,1,-0.6,-1.61,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-7.34,False,0.0,False,0.17,False,False,166.58,173.61,1000,2.6,1.16,0.5,0.0,0.0,7
EXPE,236.02,2,True,False,2.338737,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,1.46,-5.08,1,-1.9,-6.63,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,5.22,False,0.33,False,0.17,False,False,230.17,251.22,1000,2.6,2.48,0.5,0.0,0.0,38
MAR,356.34,1,True,True,1.196235,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.34,0.51,1,0.68,1.22,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,10.9,True,1.0,True,0.5,False,False,353.35,364.12,1000,2.6,0.84,0.5,0.0,0.0,55
HLT,320.69,1,True,True,1.01325,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.27,2.53,3,0.95,2.53,neutral,1.99,1.5,2.0,1.98,high_liquidity,3,60,8.27,False,0.67,True,0.67,False,False,318.16,327.28,1000,2.6,0.79,0.5,0.0,0.0,53
DPZ,322.5,1,False,False,1.733378,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.39,-2.78,1,-1.27,-3.02,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,-8.89,False,0.0,False,0.17,False,False,318.17,333.77,1000,2.6,1.34,0.5,0.0,0.0,7
CMG,32.45,1,False,False,0.133214,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.32,0.43,1,-1.04,-2.46,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,-11.17,False,0.0,False,0.17,False,False,32.12,33.32,1000,2.6,1.03,0.5,0.0,0.0,7
ORLY,93.37,1,False,False,0.350334,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.31,-1.72,5,-1.24,-3.41,neutral,2.09,1.5,2.0,2.16,high_liquidity,3,60,-0.84,False,0.0,False,0.17,False,False,92.49,95.65,1000,2.6,0.94,0.5,0.0,0.0,7
AZO,3505.97,1,False,False,18.124604,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.59,-0.99,5,-0.68,-2.45,neutral,1.89,1.5,1.4,2.22,low_liquidity,3,60,-2.48,False,0.0,False,0.17,False,False,3460.66,3623.78,1000,2.6,1.29,0.5,0.0,0.0,7
AAP,56.275,1,True,True,0.377883,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.51,-1.1,5,-1.0,-4.51,neutral,2.18,1.5,2.0,2.31,high_liquidity,3,60,7.2,False,0.33,True,0.5,False,False,55.33,58.73,1000,2.6,1.68,0.5,0.0,0.0,47
ULTA,524.74,1,False,False,1.790763,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.31,-1.46,5,0.1,-1.36,neutral,2.4,1.5,1.6,2.94,mid_liquidity,3,60,0.85,False,0.0,False,0.17,False,False,520.26,536.38,1000,2.6,0.85,0.5,0.0,0.0,7
LULU,132.72,1,False,False,0.559557,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.39,1.93,3,0.64,1.93,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-17.41,False,0.33,True,0.67,False,False,131.32,136.36,1000,2.6,1.05,0.5,0.0,0.0,16
NKE,44.1577,2,False,False,0.151673,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.59,2.55,3,0.98,2.55,neutral,2.27,1.5,2.0,2.45,high_liquidity,3,60,-17.18,False,0.33,True,0.5,False,False,43.78,45.14,1000,2.6,0.86,0.5,0.0,0.0,20
DECK,100.72,1,False,False,0.443668,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.58,2.21,1,-0.75,-1.95,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,-2.98,False,0.0,True,0.5,False,False,99.61,103.6,1000,2.6,1.1,0.5,0.0,0.0,11
CROX,103.87,1,True,True,0.488534,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.35,0.9,5,-0.25,-0.01,neutral,2.01,1.5,2.0,2.01,high_liquidity,3,60,4.08,False,0.67,True,0.67,False,False,102.65,107.05,1000,2.6,1.18,0.5,0.0,0.0,53
