symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TXN,222.98,1,True,True,0.796604,False,Varsayılan,2026-04-16 17:45,True,False,False,True,1,0.71,2.89,1,1.25,3.09,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,5.74,True,1.0,False,0.33,False,False,221.79,226.96,1000,3.33,0.54,0.5,0.0,0.0
KLAC,1720.96,1,True,True,9.157982,False,Varsayılan,2026-04-16 17:45,True,False,False,True,1,0.46,-2.7,3,-0.57,-2.7,neutral,1.95,1.5,1.6,2.18,mid_liquidity,3,60,21.4,False,0.67,True,0.5,False,False,1707.22,1766.75,1000,3.33,0.8,0.5,0.0,0.0
ADI,353.405,1,True,True,1.10493,False,Varsayılan,2026-04-16 17:45,True,False,False,True,1,0.38,0.97,1,0.61,1.57,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,15.13,True,1.0,False,0.33,False,False,351.75,358.93,1000,3.33,0.47,0.5,0.0,0.0
SHOP,127.86,2,False,True,0.856299,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.5,11.21,5,2.07,13.77,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,-5.89,False,0.67,True,0.67,False,False,126.58,132.14,1000,3.33,1.0,0.5,0.0,0.0
QCOM,134.425,2,False,False,0.444016,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.45,2.43,5,1.99,5.23,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,-9.57,False,0.67,False,0.33,False,False,133.31,137.31,1000,2.6,0.83,0.5,0.0,0.0
PDD,104.44,2,False,True,0.571177,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,1.04,3.61,5,1.31,3.85,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,-6.75,False,0.67,True,0.67,False,False,103.58,107.3,1000,3.33,0.82,0.5,0.0,0.0
APP,468.02,2,False,True,4.216793,False,Varsayılan,2026-04-16 17:45,True,False,True,False,1,0.69,12.11,5,2.13,23.44,bullish,2.11,1.5,2.0,2.18,high_liquidity,3,60,-6.54,False,0.67,False,0.33,False,False,461.69,489.1,1000,3.33,1.35,0.5,0.0,0.0
ARM,162.745,2,True,True,1.234688,True,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.76,3.28,5,0.62,8.65,neutral,2.24,1.5,2.0,2.4,high_liquidity,3,60,1.97,True,1.0,False,0.33,False,True,160.89,168.92,1000,3.33,1.14,0.5,0.0,0.0
PANW,166.5825,2,False,True,0.860614,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.4,2.51,3,0.62,2.51,neutral,1.96,1.5,2.0,1.94,high_liquidity,3,60,-8.06,False,0.67,True,0.67,False,False,165.29,170.89,1000,3.33,0.77,0.5,0.0,0.0
ADBE,248.115,2,False,False,1.083163,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.69,3.33,5,1.96,7.9,neutral,2.18,1.5,2.0,2.3,high_liquidity,3,60,-18.68,False,0.67,True,0.83,False,False,245.41,255.16,1000,2.6,1.09,0.5,0.0,0.0
