symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
PESI,11.02,1,False,False,0.128375,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.62,-14.77,3,-2.48,-14.77,bearish,1.8,1.5,1.4,2.06,low_liquidity,3,60,0.27,False,0.0,False,0.17,False,False,10.7,11.85,1000,2.6,2.91,0.5,0.0,0.0,7
TWIN,19.15,3,True,True,0.388886,False,Varsayılan,2026-05-08 18:00,False,False,True,True,2,1.04,20.9,3,2.9,20.9,bullish,1.81,1.5,1.4,2.08,low_liquidity,3,60,11.5,True,1.0,True,0.67,False,True,18.57,21.09,1000,3.33,3.05,0.5,0.0,0.0,78
POWW,2.025,1,True,True,0.008769,False,Varsayılan,2026-05-08 18:00,False,False,False,True,1,0.73,-2.64,3,-0.86,-2.64,neutral,1.9,1.5,1.6,2.1,mid_liquidity,3,60,11.45,False,0.67,True,0.67,False,False,2.0,2.08,1000,2.6,1.08,0.5,0.0,0.0,53
MASS,8.12,2,True,True,0.063267,True,Varsayılan,2026-05-08 18:00,True,False,True,True,2,0.47,14.53,5,2.37,19.24,bullish,2.04,1.5,1.6,2.33,mid_liquidity,3,60,7.18,True,1.0,True,0.67,False,True,8.03,8.44,1000,3.33,1.17,0.5,0.0,0.0,73
ESOA,17.275,1,True,True,0.081254,False,Varsayılan,2026-05-08 18:00,False,False,False,True,1,0.24,-2.01,3,-0.53,-2.01,neutral,1.72,1.5,1.4,1.93,low_liquidity,3,60,23.29,False,0.67,True,0.67,False,False,17.15,17.68,1000,3.33,0.71,0.5,0.0,0.0,53
AZ,7.06,2,True,False,0.057097,False,Varsayılan,2026-05-08 18:00,True,False,False,False,0,1.03,-0.98,5,-0.66,-4.72,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,1.11,False,0.33,True,0.67,False,False,6.92,7.43,1000,2.6,2.02,0.5,0.0,0.0,33
SND,4.875,1,True,True,0.032296,False,Varsayılan,2026-05-08 18:00,False,False,False,True,1,0.53,-6.43,5,-0.99,-9.55,neutral,1.89,1.5,1.4,2.21,low_liquidity,3,60,29.88,False,0.33,False,0.33,False,False,4.79,5.08,1000,2.6,1.66,0.5,0.0,0.0,46
PSNYW,3.07,1,False,False,0.134449,False,Varsayılan,2026-05-08 16:45,False,False,False,False,0,0.47,-0.65,5,-0.33,-4.06,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,-23.34,False,0.0,True,0.67,False,False,2.73,3.94,1000,2.6,10.95,0.5,0.0,0.0,13
QSI,0.8856,2,False,False,0.008557,False,Varsayılan,2026-05-08 18:00,False,True,False,False,1,1.72,-7.85,1,-1.61,-9.72,neutral,2.47,1.5,2.0,2.78,high_liquidity,3,60,-20.64,False,0.0,False,0.0,False,False,0.86,0.94,1000,2.6,2.42,0.5,0.0,0.0,22
CBUS,1.44,1,False,False,0.016468,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.29,-6.49,1,-0.39,-4.0,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,-5.64,False,0.0,False,0.0,False,False,1.4,1.55,1000,2.6,2.86,0.5,0.0,0.0,5
