symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
TWIN,19.6599,2,True,True,0.304095,False,Varsayılan,2026-05-11 14:00,False,False,True,True,2,0.06,8.68,5,3.29,30.8,bullish,1.88,1.5,1.4,2.2,low_liquidity,3,60,11.83,True,1.0,True,0.67,False,True,19.2,21.18,1000,3.33,2.32,0.5,0.0,0.0,73
POWW,2.0,1,True,False,0.008615,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.3,0.0,5,-0.65,-1.96,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,11.31,False,0.33,False,0.0,False,False,1.98,2.06,1000,2.6,1.08,0.5,0.0,0.0,31
MASS,8.14,2,True,True,0.072917,True,Varsayılan,2026-05-11 14:45,True,False,True,True,2,0.14,0.99,5,2.78,24.27,bullish,2.1,1.5,1.6,2.43,mid_liquidity,3,60,7.7,True,1.0,False,0.33,False,True,8.03,8.5,1000,3.33,1.34,0.5,0.0,0.0,69
ESOA,17.515,1,True,True,0.140501,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.11,-1.38,3,-0.52,-1.38,neutral,1.81,1.5,1.4,2.09,low_liquidity,3,60,23.63,True,1.0,True,0.83,False,False,17.3,18.22,1000,3.33,1.2,0.5,0.0,0.0,58
AZ,7.07,1,True,False,0.081064,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.43,-3.02,3,-0.52,-3.02,neutral,2.15,1.5,1.6,2.52,mid_liquidity,3,60,1.12,False,0.67,False,0.33,False,False,6.87,7.6,1000,2.6,2.87,0.5,0.0,0.0,27
SND,4.84,1,True,True,0.045347,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.27,-2.22,5,-1.03,-10.37,neutral,1.88,1.5,1.4,2.21,low_liquidity,3,60,29.33,False,0.33,False,0.33,False,False,4.73,5.13,1000,2.6,2.34,0.5,0.0,0.0,46
PSNYW,3.01,2,False,False,0.113991,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.15,-7.1,3,-0.57,-7.1,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,-23.66,False,0.0,False,0.33,False,False,2.73,3.75,1000,2.6,9.47,0.5,0.0,0.0,15
QSI,0.9156,1,False,False,0.01575,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.43,-11.11,3,-1.04,-11.11,neutral,2.47,1.5,2.0,2.78,high_liquidity,3,60,-20.55,False,0.0,False,0.33,False,False,0.88,1.02,1000,2.6,4.3,0.5,0.0,0.0,9
CBUS,1.42,1,False,False,0.02051,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.19,-10.69,3,-0.58,-10.69,neutral,2.15,1.5,1.6,2.52,mid_liquidity,3,60,-6.29,False,0.0,False,0.0,False,False,1.37,1.55,1000,2.6,3.61,0.5,0.0,0.0,5
AIRJ,3.725,2,False,True,0.065849,False,Varsayılan,2026-05-11 14:45,False,False,True,False,1,1.12,6.43,5,2.37,20.16,bullish,2.02,1.5,1.6,2.29,mid_liquidity,3,60,-17.14,False,0.67,True,0.83,False,False,3.63,4.05,1000,3.33,2.65,0.5,0.0,0.0,49
GDC,0.1428,2,False,False,0.02373,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.69,-88.48,5,-3.41,-97.09,bearish,2.6,1.5,2.0,3.0,high_liquidity,3,60,-10.84,False,0.0,False,0.33,False,False,0.08,0.3,1000,2.6,41.54,0.5,0.0,0.0,15
ALTO,4.88,1,True,True,0.077357,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.48,-12.23,3,-0.99,-12.23,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,51.68,False,0.67,True,0.5,False,False,4.69,5.38,1000,2.6,3.96,0.5,0.0,0.0,51
DPRO,5.6,2,False,False,0.092939,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.48,3.32,5,0.96,9.59,neutral,2.22,1.5,2.0,2.36,high_liquidity,3,60,-5.83,False,0.67,True,0.83,False,False,5.37,6.2,1000,2.6,4.15,0.5,0.0,0.0,27
FLX,2.5301,1,False,False,0.034403,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.24,-4.52,3,-0.49,-4.52,neutral,2.14,1.5,1.4,2.63,low_liquidity,3,60,-22.1,False,0.0,False,0.0,False,False,2.44,2.75,1000,2.6,3.4,0.5,0.0,0.0,5
BOOM,7.31,1,True,True,0.054926,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.1,-1.08,5,-0.43,-5.8,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-8.76,False,0.67,False,0.33,False,False,7.23,7.58,1000,3.33,1.13,0.5,0.0,0.0,38
SMID,34.57,1,True,True,0.423478,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.45,-0.09,1,-0.21,-0.66,neutral,1.89,1.5,1.4,2.22,low_liquidity,3,60,-3.88,False,0.67,False,0.33,False,False,33.93,36.69,1000,3.33,1.84,0.5,0.0,0.0,38
RPID,2.65,1,False,False,0.041069,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.1,4.74,5,0.81,6.43,neutral,2.04,1.5,1.4,2.46,low_liquidity,3,60,-12.02,False,0.67,True,0.67,False,False,2.55,2.92,1000,2.6,3.87,0.5,0.0,0.0,20
ATLX,6.16,1,True,True,0.107419,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.23,10.0,5,1.35,16.23,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,-0.64,True,1.0,False,0.33,False,False,6.0,6.7,1000,3.33,2.62,0.5,0.0,0.0,42
BNC,3.27,1,False,False,0.035453,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.31,1.87,5,1.04,5.83,neutral,1.76,1.5,1.4,2.0,low_liquidity,3,60,-45.49,False,0.67,True,0.83,False,False,3.18,3.5,1000,2.6,2.71,0.5,0.0,0.0,22
ATLN,1.63,2,False,False,0.039362,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.08,8.67,5,1.53,22.56,neutral,2.08,1.5,2.0,2.14,high_liquidity,3,60,-15.46,False,0.33,True,0.67,False,False,1.53,1.89,1000,2.6,6.04,0.5,0.0,0.0,22
CODA,12.077,2,True,False,0.09129,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.54,1.32,5,0.55,4.84,neutral,2.06,1.5,1.4,2.5,low_liquidity,3,60,14.05,True,1.0,True,0.5,False,False,11.85,12.67,1000,2.6,1.89,0.5,0.0,0.0,49
BAER,1.865,1,False,False,0.030609,False,Varsayılan,2026-05-11 14:45,False,False,True,False,1,0.64,-6.75,1,2.49,10.36,bullish,1.98,1.5,1.6,2.23,mid_liquidity,3,60,0.37,False,0.33,False,0.33,False,False,1.79,2.06,1000,2.6,4.1,0.5,0.0,0.0,24
FRD,21.61,1,True,True,0.179894,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.13,2.71,5,1.01,5.62,neutral,1.96,1.5,1.4,2.34,low_liquidity,3,60,2.58,True,1.0,True,0.67,False,False,21.34,22.51,1000,3.33,1.25,0.5,0.0,0.0,46
LBGJ,0.8475,0,False,False,0.02576,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.05,-16.91,5,0.87,10.06,neutral,2.23,1.5,1.6,2.66,mid_liquidity,3,60,-82.23,False,0.0,False,0.17,False,False,0.78,1.01,1000,2.6,7.6,0.5,0.0,0.0,2
SHIM,4.59,2,True,True,0.207438,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,1.33,-17.74,1,-3.02,-20.31,bearish,1.89,1.5,1.4,2.21,low_liquidity,3,60,33.08,False,0.33,False,0.17,False,False,4.07,5.94,1000,2.6,11.3,0.5,0.0,0.0,49
KEQU,37.01,1,False,True,0.720625,False,Varsayılan,2026-05-08 19:30,False,False,False,False,0,0.97,-0.4,1,0.61,1.45,neutral,2.35,1.5,1.4,2.98,low_liquidity,3,60,-8.09,False,0.67,True,0.5,False,False,35.93,40.61,1000,3.33,2.92,0.5,0.0,0.0,29
GEOS,8.96,1,False,False,0.186646,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.5,-3.97,1,1.24,6.67,neutral,2.0,1.5,1.4,2.41,low_liquidity,3,60,-21.71,False,0.33,True,0.67,False,False,8.49,10.17,1000,2.6,5.21,0.5,0.0,0.0,16
SEER,1.885,1,False,True,0.013096,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.03,-0.26,5,-0.51,-3.33,neutral,2.24,1.5,1.6,2.67,mid_liquidity,3,60,-3.51,False,0.0,True,0.5,False,False,1.85,1.97,1000,2.6,1.74,0.5,0.0,0.0,22
FORR,6.76,2,False,True,0.073933,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.21,11.0,3,1.65,11.0,neutral,2.12,1.5,1.4,2.61,low_liquidity,3,60,-19.63,False,0.67,True,0.5,False,False,6.65,7.13,1000,3.33,1.64,0.5,0.0,0.0,35
LGO,1.135,1,False,False,0.010191,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.17,-8.47,3,-0.8,-8.47,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,-6.49,False,0.0,False,0.0,False,False,1.11,1.2,1000,2.6,2.24,0.5,0.0,0.0,5
HURC,16.52,1,False,True,0.151989,False,Varsayılan,2026-05-11 13:30,False,False,False,False,0,0.3,-1.67,3,-0.42,-1.67,neutral,2.09,1.5,1.4,2.56,low_liquidity,3,60,-2.57,False,0.33,False,0.33,False,False,16.14,17.51,1000,2.6,2.3,0.5,0.0,0.0,24
LNZA,24.86,1,False,True,0.505341,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.47,12.08,3,0.15,12.08,neutral,2.11,1.5,1.4,2.59,low_liquidity,3,60,-18.32,False,0.67,True,0.83,False,False,23.6,28.14,1000,2.6,5.08,0.5,0.0,0.0,33
ZJK,2.93,1,True,True,0.045037,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.28,-5.18,3,-0.76,-5.18,neutral,1.97,1.5,1.4,2.36,low_liquidity,3,60,-14.47,False,0.67,False,0.33,False,False,2.86,3.16,1000,3.33,2.31,0.5,0.0,0.0,38
VMAR,0.91,1,False,False,0.013023,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.07,-0.66,5,-1.98,-27.2,neutral,2.27,1.5,1.6,2.72,mid_liquidity,3,60,-97.11,False,0.0,True,0.5,False,False,0.88,0.99,1000,2.6,3.58,0.5,0.0,0.0,11
WRAP,1.501,1,False,False,0.015759,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.25,0.74,5,0.44,0.74,neutral,1.89,1.5,1.4,2.21,low_liquidity,3,60,-13.82,False,0.33,True,0.5,False,False,1.46,1.6,1000,2.6,2.62,0.5,0.0,0.0,15
