symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AFYA,14.965,2,True,True,0.073575,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.43,0.81,5,0.25,1.63,neutral,1.83,1.5,1.4,2.12,low_liquidity,3,60,-2.79,False,0.67,False,0.33,False,True,14.85,15.33,1000,3.33,0.74,0.5,0.0,0.0
GOODN,22.205,2,True,False,0.191157,False,Varsayılan,2026-04-06 18:00,False,True,False,False,1,2.13,0.84,5,-1.41,-1.39,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,1.88,False,0.33,True,0.67,False,False,21.73,23.45,1000,2.6,2.15,0.5,0.0,0.0
RDWR,27.63,2,True,True,0.087313,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.69,4.86,5,1.04,7.23,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,2.25,True,1.0,True,0.67,False,True,27.5,28.07,1000,3.33,0.47,0.5,0.0,0.0
LQDT,31.34,2,True,True,0.095769,False,Varsayılan,2026-04-06 19:45,False,False,False,True,1,0.83,2.65,5,1.32,6.41,neutral,2.07,1.5,1.4,2.51,low_liquidity,3,60,5.71,True,1.0,True,0.5,False,True,31.2,31.82,1000,3.33,0.46,0.5,0.0,0.0
GOODO,19.6,2,False,False,0.100868,False,Varsayılan,2026-04-06 19:30,False,False,False,False,0,1.35,0.77,3,1.08,0.77,neutral,1.88,1.5,1.4,2.19,low_liquidity,3,60,0.94,False,0.0,False,0.33,False,False,19.35,20.26,1000,2.6,1.29,0.5,0.0,0.0
LINC,42.66,0,True,True,0.187394,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.63,4.82,3,0.45,4.82,neutral,1.97,1.5,1.6,2.22,mid_liquidity,3,60,32.25,True,1.0,True,0.5,False,False,42.29,43.69,1000,2.75,0.88,0.5,0.0,0.0
APEI,58.26,0,True,True,0.225513,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.58,2.5,5,-0.28,1.85,neutral,2.32,1.5,1.6,2.8,mid_liquidity,3,60,26.93,True,1.0,True,0.5,False,False,57.81,59.5,1000,2.75,0.77,0.5,0.0,0.0
LANDO,20.47,1,True,True,0.099486,False,Varsayılan,2026-04-06 19:30,False,False,False,True,1,0.61,1.5,1,-1.55,-1.41,neutral,1.9,1.5,1.4,2.24,low_liquidity,3,60,3.22,True,1.0,False,0.33,False,False,20.32,20.97,1000,3.33,0.73,0.5,0.0,0.0
AHG,2.265,1,True,True,0.04224,False,Varsayılan,2026-04-06 19:45,False,False,False,True,1,1.06,-1.32,5,-0.5,-4.66,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,17.58,True,1.0,True,0.67,False,False,2.16,2.54,1000,2.6,4.66,0.5,0.0,0.0
LANDP,19.95,2,True,True,0.052426,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.35,-0.5,3,-1.18,-0.5,neutral,2.06,1.5,1.4,2.5,low_liquidity,3,60,2.73,True,1.0,True,0.67,False,True,19.87,20.21,1000,3.33,0.39,0.5,0.0,0.0
NUTX,100.08,3,False,False,0.854931,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.23,5.9,5,0.9,7.29,neutral,2.12,1.5,1.4,2.6,low_liquidity,3,60,-4.31,False,0.67,False,0.33,False,False,97.94,105.64,1000,2.6,2.14,0.5,0.0,0.0
UXIN,3.04,1,False,False,0.027276,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.45,-1.3,1,0.45,1.34,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,-2.28,False,0.33,False,0.33,False,False,2.97,3.22,1000,2.6,2.24,0.5,0.0,0.0
UDMY,4.79,2,False,False,0.023379,False,Varsayılan,2026-04-06 19:45,False,False,True,False,1,0.61,3.9,5,2.35,10.09,bullish,2.22,1.5,2.0,2.37,high_liquidity,3,60,-16.11,False,0.67,True,0.67,False,False,4.73,4.94,1000,2.6,1.22,0.5,0.0,0.0
QNST,12.12,1,False,False,0.039706,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.51,0.83,5,0.61,2.28,neutral,2.27,1.5,1.6,2.71,mid_liquidity,3,60,-13.56,False,0.67,True,0.5,False,False,12.02,12.38,1000,2.6,0.82,0.5,0.0,0.0
GOOD,11.69,1,False,True,0.024965,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.64,2.19,5,1.48,6.28,neutral,2.15,1.5,1.6,2.52,mid_liquidity,3,60,-1.2,False,0.33,False,0.33,False,False,11.63,11.85,1000,2.6,0.53,0.5,0.0,0.0
CASS,44.75,3,True,True,0.211861,False,Varsayılan,2026-04-06 19:45,False,False,False,True,1,1.22,1.66,5,0.91,3.13,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,3.76,True,1.0,True,1.0,False,True,44.43,45.81,1000,3.33,0.71,0.5,0.0,0.0
NHPAP,19.3,3,True,True,0.132174,False,Varsayılan,2026-04-06 19:45,False,False,True,True,2,1.3,4.08,1,3.39,3.05,bullish,1.87,1.5,1.4,2.18,low_liquidity,3,60,8.04,True,1.0,True,0.83,False,True,19.1,19.96,1000,3.33,1.03,0.5,0.0,0.0
NHPBP,18.98,3,True,True,0.095215,False,Varsayılan,2026-04-06 19:45,False,True,True,True,3,5.34,4.4,5,3.13,5.19,bullish,1.88,1.5,1.4,2.2,low_liquidity,3,60,8.23,True,1.0,True,0.83,False,True,18.84,19.46,1000,3.33,0.75,0.5,0.0,0.0
IMXI,15.805,1,True,True,0.007393,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.84,0.06,5,-0.2,0.13,neutral,2.31,1.5,1.6,2.79,mid_liquidity,3,60,4.47,True,1.0,True,0.5,False,False,15.79,15.85,1000,2.6,0.12,0.5,0.0,0.0
PRTH,4.885,2,False,False,0.024324,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.79,3.6,5,1.41,5.39,neutral,1.78,1.5,1.4,2.04,low_liquidity,3,60,-15.22,False,0.33,True,0.83,False,False,4.82,5.04,1000,2.6,1.24,0.5,0.0,0.0
GRVY,61.475,1,False,False,0.54413,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.95,-0.9,1,-1.41,-2.79,neutral,1.83,1.5,1.4,2.11,low_liquidity,3,60,1.12,False,0.0,False,0.33,False,False,60.11,65.01,1000,2.6,2.21,0.5,0.0,0.0
LAND,10.46,1,True,False,0.029915,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.91,2.75,5,0.83,6.18,neutral,2.26,1.5,1.6,2.7,mid_liquidity,3,60,6.92,False,0.67,True,0.67,False,False,10.39,10.65,1000,2.6,0.71,0.5,0.0,0.0
ILPT,5.49,1,True,False,0.02694,False,Varsayılan,2026-04-06 19:45,False,False,False,True,1,0.87,-3.35,3,-0.78,-3.35,neutral,1.85,1.5,1.4,2.15,low_liquidity,3,60,7.79,False,0.33,True,0.5,False,False,5.42,5.67,1000,2.6,1.23,0.5,0.0,0.0
SOHOO,16.42,2,False,False,0.333624,False,Varsayılan,2026-04-06 19:45,False,False,True,True,2,0.41,27.68,3,3.47,27.68,bullish,2.36,1.5,1.4,3.0,low_liquidity,3,60,3.1,False,0.67,True,0.83,False,False,15.59,18.59,1000,2.6,5.08,0.5,0.0,0.0
SOHOB,15.98,2,False,False,0.419994,False,Varsayılan,2026-04-06 19:45,False,False,True,False,1,1.29,22.45,3,3.09,22.45,bullish,2.36,1.5,1.4,3.0,low_liquidity,3,60,2.39,False,0.33,True,0.67,False,False,14.93,18.71,1000,2.6,6.57,0.5,0.0,0.0
SVC,1.305,1,False,False,0.021872,False,Varsayılan,2026-04-06 19:45,False,True,False,False,1,1.63,-3.68,5,-2.45,-26.4,bearish,2.36,1.5,2.0,2.6,high_liquidity,3,60,-12.47,False,0.33,False,0.33,False,False,1.25,1.45,1000,2.6,4.19,0.5,0.0,0.0
SOHON,16.265,2,True,True,0.389508,False,Varsayılan,2026-04-06 17:30,False,False,True,False,1,1.14,24.64,3,3.86,24.64,bullish,2.36,1.5,1.4,3.0,low_liquidity,3,60,0.49,True,1.0,True,0.83,False,True,15.68,18.21,1000,3.33,3.59,0.5,0.0,0.0
