symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
KOSS,3.884,2,False,False,0.050743,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.77,6.15,3,1.57,6.15,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,-15.07,False,0.33,True,0.83,False,False,3.76,4.21,1000,2.6,3.27,0.5,0.0,0.0
BRLS,1.411,1,False,False,0.041993,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,0.62,-0.7,3,-0.08,-0.7,neutral,2.32,1.5,1.4,2.93,low_liquidity,3,60,-40.21,False,0.0,True,0.5,False,False,1.31,1.68,1000,2.6,7.44,0.5,0.0,0.0
MGN,0.1717,2,False,False,0.008267,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.39,-2.86,1,0.76,13.33,neutral,2.3,1.5,2.0,2.5,high_liquidity,3,60,-25.04,False,0.0,False,0.33,False,False,0.15,0.23,1000,2.6,12.04,0.5,0.0,0.0
RYM,25.3711,2,True,True,0.611688,False,Varsayılan,2026-04-06 19:45,False,False,True,False,1,0.82,37.49,3,2.35,37.49,bullish,2.32,1.5,1.4,2.93,low_liquidity,3,60,-15.88,False,0.67,True,0.5,False,True,24.45,28.43,1000,3.33,3.62,0.5,0.0,0.0
FARM,1.255,1,False,False,0.003212,False,Varsayılan,2026-04-06 19:30,False,False,False,False,0,0.5,-0.79,5,0.27,0.8,neutral,2.07,1.5,1.4,2.52,low_liquidity,3,60,-13.91,False,0.0,False,0.17,False,False,1.25,1.28,1000,2.6,0.64,0.5,0.0,0.0
RDGT,0.0178,2,False,False,0.000944,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.32,-33.33,5,-1.06,-50.0,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-20.49,False,0.0,True,0.5,False,False,0.02,0.02,1000,2.6,13.26,0.5,0.0,0.0
PFAI,3.69,2,True,True,0.125993,False,Varsayılan,2026-04-06 19:45,False,True,True,False,2,3.24,25.69,5,3.24,38.17,bullish,2.26,1.5,1.4,2.84,low_liquidity,3,60,-0.1,True,1.0,True,0.67,False,True,3.5,4.32,1000,3.33,5.12,0.5,0.0,0.0
RMCF,2.24,1,True,False,0.032606,False,Varsayılan,2026-04-06 19:45,False,False,False,True,1,0.6,-0.44,1,0.77,3.7,neutral,2.04,1.5,1.4,2.47,low_liquidity,3,60,16.33,False,0.67,True,0.67,False,False,2.16,2.45,1000,2.6,3.64,0.5,0.0,0.0
WYHG,0.475,2,False,False,0.008277,False,Varsayılan,2026-04-06 18:45,False,False,True,False,1,0.69,10.47,3,1.89,10.47,bullish,1.79,1.5,1.4,2.05,low_liquidity,3,60,-65.12,False,0.67,True,0.67,False,False,0.45,0.53,1000,2.6,4.36,0.5,0.0,0.0
YHC,1.04,1,False,True,0.011392,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.01,6.56,3,0.5,6.56,neutral,2.06,1.5,1.4,2.51,low_liquidity,3,60,-75.79,False,0.67,True,0.5,False,False,1.02,1.1,1000,3.33,1.64,0.5,0.0,0.0
