symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
RVSN,7.03,0,False,False,0.076742,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.95,-3.17,5,-0.79,-6.27,neutral,2.19,1.5,1.4,2.71,low_liquidity,3,60,-84.97,False,0.0,True,0.5,False,False,6.84,7.53,1000,2.6,2.73,0.5,0.0,0.0,5
ENGS,1.28,3,False,True,0.0097,False,Varsayılan,2026-05-08 17:30,False,False,False,False,0,0.79,-1.54,3,-0.56,-1.54,neutral,2.01,1.5,1.4,2.41,low_liquidity,3,60,-48.08,False,0.67,True,0.5,False,False,1.27,1.33,1000,3.33,1.14,0.5,0.0,0.0,40
ELOG,0.85,1,False,False,0.017888,False,Varsayılan,2026-05-08 16:00,False,False,False,False,0,0.54,-9.57,3,-1.22,-9.57,neutral,2.13,1.5,1.4,2.61,low_liquidity,3,60,-38.32,False,0.0,False,0.0,False,False,0.81,0.97,1000,2.6,5.26,0.5,0.0,0.0,5
ARTW,2.5301,1,True,True,0.029536,False,Varsayılan,2026-05-08 16:15,False,False,False,True,1,0.19,-3.43,5,-0.79,-5.94,neutral,2.18,1.5,1.4,2.71,low_liquidity,3,60,4.18,False,0.33,False,0.17,False,False,2.46,2.72,1000,2.6,2.92,0.5,0.0,0.0,44
SNES,1.7766,3,False,True,0.05023,False,Varsayılan,2026-05-08 18:00,False,True,True,False,2,2.33,24.24,3,2.43,24.24,bullish,2.33,1.5,1.4,2.95,low_liquidity,3,60,-30.1,False,0.67,True,0.5,False,False,1.7,2.03,1000,3.33,4.24,0.5,0.0,0.0,62
PETZ,0.97,2,False,False,0.014527,False,Varsayılan,2026-05-07 19:00,False,False,False,False,0,1.45,-1.92,1,-0.51,-2.02,neutral,1.8,1.5,1.4,2.07,low_liquidity,3,60,-0.31,False,0.0,False,0.17,False,False,0.93,1.06,1000,2.6,3.74,0.5,0.0,0.0,13
BNGO,1.33,2,False,True,0.00991,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.93,7.26,5,1.66,12.71,neutral,2.19,1.5,1.4,2.72,low_liquidity,3,60,-50.36,False,0.67,False,0.33,False,False,1.32,1.38,1000,3.33,1.12,0.5,0.0,0.0,33
FGI,6.28,1,True,True,0.141194,False,Varsayılan,2026-05-08 18:00,False,False,False,True,1,0.41,-17.69,5,-0.84,-25.55,neutral,2.33,1.5,1.4,2.96,low_liquidity,3,60,11.83,False,0.33,False,0.17,False,False,5.93,7.2,1000,2.6,5.62,0.5,0.0,0.0,44
CENN,4.11,2,False,False,0.042452,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.22,2.49,1,0.54,2.49,neutral,2.33,1.5,1.4,2.95,low_liquidity,3,60,-66.3,False,0.33,True,0.67,False,False,4.0,4.39,1000,2.6,2.58,0.5,0.0,0.0,22
WETO,0.517,1,False,False,0.015411,False,Varsayılan,2026-05-08 17:45,False,False,False,False,0,0.36,3.4,1,1.19,14.89,neutral,1.9,1.5,1.4,2.23,low_liquidity,3,60,-53.25,False,0.67,True,0.67,False,False,0.48,0.62,1000,2.6,7.45,0.5,0.0,0.0,20
