symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TXN,281.095,0,True,True,1.27968,False,Varsayılan,2026-05-05 16:00,True,False,False,True,1,0.24,0.01,5,0.59,6.07,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,13.86,True,1.0,True,0.5,False,False,279.18,287.49,1000,3.33,0.68,0.5,0.0,0.0
KLAC,1763.34,1,True,True,12.047918,False,Varsayılan,2026-05-05 16:00,True,False,False,True,1,0.47,0.74,1,0.87,2.92,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,23.63,True,1.0,True,0.67,False,False,1733.22,1841.65,1000,2.6,1.71,0.5,0.0,0.0
ADI,402.94,1,True,True,1.703632,False,Varsayılan,2026-05-05 16:00,True,False,False,True,1,0.25,0.17,5,0.61,5.13,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,19.16,True,1.0,True,0.5,False,False,400.38,411.46,1000,3.33,0.63,0.5,0.0,0.0
SHOP,110.02,2,False,False,1.696516,False,Varsayılan,2026-05-05 16:15,True,True,False,False,1,2.01,-9.17,1,-3.38,-13.74,bearish,2.04,1.5,2.0,2.07,high_liquidity,3,60,-5.25,False,0.0,False,0.0,False,False,105.78,121.05,1000,2.6,3.86,0.5,0.0,0.0
QCOM,183.74,2,True,True,2.177901,True,Varsayılan,2026-05-05 16:00,True,False,True,False,1,0.6,2.32,5,2.9,22.49,bullish,2.54,1.5,2.0,2.9,high_liquidity,3,60,-4.63,True,1.0,True,0.5,False,True,180.47,194.63,1000,3.33,1.78,0.5,0.0,0.0
PDD,96.8916,1,False,False,0.298487,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.51,-2.99,3,-0.89,-2.99,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,-7.66,False,0.0,False,0.17,False,False,96.15,98.83,1000,2.6,0.77,0.5,0.0,0.0
APP,473.1885,2,False,True,3.691939,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.44,6.01,3,0.47,6.01,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-5.04,False,0.67,True,0.67,False,False,467.65,491.65,1000,3.33,1.17,0.5,0.0,0.0
ARM,207.53,1,True,True,2.072638,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.38,-1.33,3,-0.59,-1.33,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,14.49,True,1.0,True,0.83,False,False,204.42,217.89,1000,3.33,1.5,0.5,0.0,0.0
PANW,182.73,1,True,True,1.057279,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.45,1.9,1,-0.46,-0.99,neutral,2.03,1.5,2.0,2.06,high_liquidity,3,60,-4.84,False,0.67,False,0.17,False,False,181.14,188.02,1000,3.33,0.87,0.5,0.0,0.0
ADBE,253.145,2,False,False,1.541613,False,Varsayılan,2026-05-05 16:00,True,False,False,False,0,0.29,2.86,5,0.95,4.09,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,-17.61,False,0.67,True,0.67,False,False,249.29,263.17,1000,2.6,1.52,0.5,0.0,0.0
