symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
WTW,249.77,0,False,False,1.034397,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.52,-1.05,1,-1.12,-2.57,neutral,2.34,1.5,2.0,2.56,high_liquidity,3,60,-6.59,False,0.0,False,0.0,False,False,247.18,256.49,1000,2.6,1.04,0.5,0.0,0.0,0
CINF,163.235,1,True,True,0.475279,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.74,1.75,5,1.01,2.3,neutral,1.91,1.5,1.6,2.11,mid_liquidity,3,60,2.75,True,1.0,True,1.0,False,False,162.05,166.32,1000,2.6,0.73,0.5,0.0,0.0,49
FCNCA,1922.74,1,False,False,6.968457,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.59,-3.44,3,-1.05,-3.44,neutral,1.79,1.5,1.4,2.05,low_liquidity,3,60,0.28,False,0.0,False,0.33,False,False,1905.32,1968.03,1000,2.6,0.91,0.5,0.0,0.0,9
PFG,100.23,1,True,True,0.270097,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,0.51,-1.3,3,-0.78,-1.3,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,7.87,False,0.67,False,0.33,False,False,99.55,101.99,1000,2.6,0.67,0.5,0.0,0.0,49
TROW,104.925,1,True,True,0.294562,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.39,-1.14,3,-0.85,-1.14,neutral,2.0,1.5,2.0,2.0,high_liquidity,3,60,-0.14,True,1.0,True,0.5,False,False,104.48,106.4,1000,3.33,0.42,0.5,0.0,0.0,44
CG,49.325,1,False,False,0.319621,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.77,-2.9,1,-0.98,-2.58,neutral,2.12,1.5,2.0,2.19,high_liquidity,3,60,-5.39,False,0.0,False,0.17,False,False,48.53,51.4,1000,2.6,1.62,0.5,0.0,0.0,7
FITBM,26.25,3,True,True,0.034527,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.6,0.69,5,1.95,1.82,neutral,2.0,1.5,1.4,2.4,low_liquidity,3,60,0.73,True,1.0,True,0.5,False,False,26.2,26.42,1000,3.33,0.2,0.5,0.0,0.0,55
FITBI,25.45,1,True,True,0.014471,False,Varsayılan,2026-05-11 19:15,False,False,False,False,0,1.02,0.08,5,0.64,0.32,neutral,2.04,1.5,1.4,2.46,low_liquidity,3,60,1.91,True,1.0,False,0.33,False,False,25.43,25.52,1000,3.33,0.09,0.5,0.0,0.0,42
BPYPP,15.67,2,True,False,0.050939,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,0.74,-2.85,3,-1.37,-2.85,neutral,1.99,1.5,1.4,2.38,low_liquidity,3,60,5.39,False,0.33,False,0.17,False,False,15.54,16.0,1000,2.6,0.81,0.5,0.0,0.0,38
BPYPM,16.94,1,True,True,0.028934,False,Varsayılan,2026-05-11 19:00,False,False,False,True,1,0.87,0.3,5,-0.07,0.53,neutral,2.2,1.5,1.4,2.74,low_liquidity,3,60,5.59,True,1.0,False,0.33,False,False,16.9,17.08,1000,3.33,0.26,0.5,0.0,0.0,53
TPG,43.52,1,False,False,0.235296,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.41,-3.33,1,-0.89,-2.47,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,-12.9,False,0.33,False,0.33,False,False,42.93,45.05,1000,2.6,1.35,0.5,0.0,0.0,13
EWBC,122.71,1,True,True,0.421741,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,0.79,-2.0,3,-0.8,-2.0,neutral,1.76,1.5,1.6,1.87,mid_liquidity,3,60,7.43,False,0.67,True,0.67,False,False,121.66,125.45,1000,2.6,0.86,0.5,0.0,0.0,53
FITBP,23.6,2,False,False,0.060724,False,Varsayılan,2026-05-11 19:15,False,True,False,False,1,1.76,0.13,1,-1.56,-1.09,neutral,1.82,1.5,1.4,2.09,low_liquidity,3,60,0.08,False,0.0,False,0.33,False,False,23.45,23.99,1000,2.6,0.64,0.5,0.0,0.0,26
BPYPO,15.37,1,True,True,0.04046,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,1.15,0.39,5,-0.37,-0.12,neutral,2.13,1.5,1.4,2.62,low_liquidity,3,60,4.24,False,0.67,False,0.17,False,False,15.27,15.63,1000,2.6,0.66,0.5,0.0,0.0,47
SLMBP,74.8,2,True,True,0.522746,False,Varsayılan,2026-05-11 16:30,False,False,False,False,0,0.28,0.36,5,-0.52,-0.24,neutral,1.98,1.5,1.4,2.36,low_liquidity,3,60,2.09,True,1.0,True,0.67,False,True,74.02,77.41,1000,3.33,1.05,0.5,0.0,0.0,51
VLYPN,25.9999,2,True,True,0.028251,False,Varsayılan,2026-05-11 19:30,False,True,False,False,1,1.84,-0.19,5,-1.03,-0.8,neutral,2.27,1.5,1.4,2.85,low_liquidity,3,60,2.77,False,0.33,False,0.33,False,False,25.93,26.18,1000,2.6,0.27,0.5,0.0,0.0,51
BPYPN,13.9775,1,True,True,0.027553,False,Varsayılan,2026-05-11 19:00,False,False,False,True,1,0.31,-0.41,1,-0.47,-0.45,neutral,2.1,1.5,1.4,2.57,low_liquidity,3,60,3.94,False,0.67,True,0.5,False,False,13.91,14.16,1000,2.6,0.49,0.5,0.0,0.0,51
VLYPP,25.31,2,True,True,0.034668,False,Varsayılan,2026-05-11 15:45,False,True,False,False,1,1.84,0.04,5,0.41,0.48,neutral,1.99,1.5,1.4,2.38,low_liquidity,3,60,2.27,True,1.0,True,0.67,False,True,25.22,25.54,1000,2.6,0.34,0.5,0.0,0.0,62
