symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
XCH,0.8322,2,False,False,0.0227,False,Varsayılan,2026-05-11 19:30,False,True,False,False,1,2.2,-15.34,5,-1.82,-20.74,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,-33.68,False,0.0,False,0.0,False,False,0.78,0.98,1000,2.6,6.82,0.5,0.0,0.0,22
YIBO,1.1499,2,False,True,0.032484,False,Varsayılan,2026-05-11 18:00,False,True,False,False,1,2.28,-2.55,1,1.24,8.48,neutral,2.21,1.5,1.4,2.74,low_liquidity,3,60,-13.01,False,0.67,True,0.67,False,False,1.1,1.31,1000,3.33,4.24,0.5,0.0,0.0,47
VGAS,1.6999,2,False,False,0.044015,False,Varsayılan,2026-05-11 18:45,False,False,False,False,0,1.47,-0.01,1,-0.8,-4.5,neutral,2.02,1.5,1.4,2.43,low_liquidity,3,60,-23.74,False,0.0,False,0.0,False,False,1.59,1.99,1000,2.6,6.47,0.5,0.0,0.0,11
DSWL,3.387,1,True,True,0.029899,False,Varsayılan,2026-05-11 18:00,False,False,False,False,0,1.15,0.5,5,0.45,1.41,neutral,1.91,1.5,1.4,2.24,low_liquidity,3,60,2.19,True,1.0,True,0.67,False,False,3.31,3.58,1000,2.6,2.21,0.5,0.0,0.0,46
CSTE,1.4,1,False,False,0.015618,False,Varsayılan,2026-05-11 19:15,False,False,False,False,0,0.34,0.72,5,0.41,10.24,neutral,2.11,1.5,1.4,2.58,low_liquidity,3,60,-17.1,False,0.33,True,0.67,False,False,1.36,1.5,1000,2.6,2.79,0.5,0.0,0.0,16
DCX,2.31,1,False,False,0.060718,False,Varsayılan,2026-05-11 19:15,False,False,False,False,0,0.95,-3.75,1,-0.85,-5.33,neutral,1.85,1.5,1.4,2.16,low_liquidity,3,60,-98.76,False,0.33,False,0.33,False,False,2.16,2.7,1000,2.6,6.57,0.5,0.0,0.0,13
OCC,11.265,2,True,True,0.209741,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,1.16,10.23,1,0.9,8.95,neutral,1.79,1.5,1.4,2.05,low_liquidity,3,60,30.45,True,1.0,True,0.83,False,True,10.74,12.63,1000,2.6,4.65,0.5,0.0,0.0,64
MOB,6.55,1,True,True,0.091051,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,0.49,2.18,1,0.48,3.48,neutral,1.77,1.5,1.4,2.02,low_liquidity,3,60,3.51,True,1.0,True,0.5,False,False,6.41,7.01,1000,3.33,2.09,0.5,0.0,0.0,55
SORA,2.63,2,False,True,0.16708,False,Varsayılan,2026-05-11 18:00,False,True,False,False,1,2.55,-5.4,5,-1.04,-7.39,neutral,2.07,1.5,1.4,2.52,low_liquidity,3,60,-27.04,False,0.33,False,0.33,False,False,2.21,3.72,1000,2.6,15.88,0.5,0.0,0.0,40
SEV,2.56,1,False,False,0.023581,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.71,-2.29,5,-0.65,-6.91,neutral,2.19,1.5,1.4,2.72,low_liquidity,3,60,-37.57,False,0.0,False,0.33,False,False,2.5,2.71,1000,2.6,2.3,0.5,0.0,0.0,9
