symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
RDW,12.365,2,True,True,0.293408,True,Varsayılan,2026-05-11 14:30,True,False,True,False,1,0.76,28.16,5,3.45,43.0,bullish,2.24,1.5,2.0,2.41,high_liquidity,3,60,-1.24,True,1.0,True,0.67,False,True,11.92,13.83,1000,3.33,3.56,0.5,0.0,0.0,62
MNTS,6.76,3,False,True,0.28658,False,Varsayılan,2026-05-11 14:30,True,True,False,False,1,2.06,40.83,1,2.17,23.81,neutral,2.57,1.5,2.0,2.94,high_liquidity,3,60,-66.97,False,0.67,True,0.67,False,False,6.33,8.19,1000,3.33,6.36,0.5,0.0,0.0,53
GILT,20.22,2,True,True,0.228332,True,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.67,1.81,1,0.84,4.28,neutral,1.94,1.5,1.6,2.17,mid_liquidity,3,60,23.15,True,1.0,True,0.83,False,True,19.88,21.36,1000,3.33,1.69,0.5,0.0,0.0,64
KTOS,56.19,1,False,False,0.663242,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.39,-8.68,3,-0.97,-8.68,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-3.08,False,0.0,False,0.0,False,False,54.53,60.5,1000,2.6,2.95,0.5,0.0,0.0,5
MRCY,90.43,2,True,True,0.790079,True,Varsayılan,2026-05-11 14:30,True,False,True,True,2,0.11,-1.34,5,1.98,15.15,bullish,1.82,1.5,1.6,1.97,mid_liquidity,3,60,8.68,True,1.0,True,0.67,False,True,89.24,94.38,1000,3.33,1.31,0.5,0.0,0.0,73
SATS,129.81,2,True,True,1.298297,True,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.32,3.29,5,1.18,7.94,neutral,2.02,1.5,2.0,2.04,high_liquidity,3,60,28.08,True,1.0,True,0.83,False,True,127.86,136.3,1000,3.33,1.5,0.5,0.0,0.0,64
VSAT,73.52,1,True,True,0.862641,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.37,9.24,5,1.44,15.2,neutral,2.25,1.5,2.0,2.41,high_liquidity,3,60,37.85,True,1.0,True,0.67,False,False,72.23,77.83,1000,3.33,1.76,0.5,0.0,0.0,56
IRDM,42.56,1,True,True,0.484276,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.21,4.85,1,0.37,2.65,neutral,2.29,1.5,2.0,2.49,high_liquidity,3,60,29.66,True,1.0,True,0.67,False,False,41.59,45.22,1000,2.75,2.28,0.5,0.0,0.0,56
GRMN,242.995,1,True,False,1.035481,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.12,0.07,1,0.39,1.21,neutral,2.0,1.5,1.6,2.26,mid_liquidity,3,60,7.69,False,0.67,True,0.67,False,False,240.41,249.73,1000,2.6,1.07,0.5,0.0,0.0,42
FLY,39.2515,1,True,True,0.979307,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.49,13.75,3,0.89,13.75,neutral,2.25,1.5,2.0,2.41,high_liquidity,3,60,-3.94,True,1.0,True,0.83,False,False,36.8,45.62,1000,2.6,6.24,0.5,0.0,0.0,47
AIRO,7.71,2,False,False,0.10034,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.59,3.77,5,1.2,6.49,neutral,1.97,1.5,1.6,2.22,mid_liquidity,3,60,-33.06,False,0.33,True,0.83,False,False,7.46,8.36,1000,2.6,3.25,0.5,0.0,0.0,24
ACFN,17.262,1,False,False,0.219099,False,Varsayılan,2026-05-08 17:45,False,False,False,False,0,0.91,-11.32,3,-1.36,-11.32,neutral,2.12,1.5,1.4,2.6,low_liquidity,3,60,-2.59,False,0.0,False,0.33,False,False,16.71,18.69,1000,2.6,3.17,0.5,0.0,0.0,9
MARA,13.585,1,True,True,0.218909,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.33,4.26,5,1.09,14.84,neutral,1.89,1.5,2.0,1.82,high_liquidity,3,60,-11.82,True,1.0,True,0.67,False,False,13.26,14.68,1000,3.33,2.42,0.5,0.0,0.0,46
RIOT,24.98,1,True,True,0.326438,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.25,5.4,5,1.99,33.73,neutral,2.12,1.5,2.0,2.21,high_liquidity,3,60,13.67,True,1.0,True,0.5,False,False,24.49,26.61,1000,3.33,1.96,0.5,0.0,0.0,55
CLSK,14.71,2,True,True,0.220773,True,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.48,1.45,5,1.17,14.74,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-0.24,True,1.0,True,0.67,False,True,14.38,15.81,1000,3.33,2.25,0.5,0.0,0.0,51
HUT,104.7,1,True,True,1.87997,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.38,-3.89,5,1.82,34.09,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,39.37,True,1.0,True,0.5,False,False,101.88,114.1,1000,3.33,2.69,0.5,0.0,0.0,55
HIVE,2.905,1,True,True,0.045011,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.36,-1.19,5,0.91,11.73,neutral,2.18,1.5,2.0,2.31,high_liquidity,3,60,-11.86,True,1.0,True,0.5,False,False,2.84,3.13,1000,3.33,2.32,0.5,0.0,0.0,44
BTBT,2.045,2,False,True,0.043137,False,Varsayılan,2026-05-11 14:30,False,False,True,False,1,0.99,5.96,1,2.75,13.61,bullish,2.1,1.5,2.0,2.17,high_liquidity,3,60,-23.52,False,0.67,True,0.67,False,False,1.98,2.26,1000,3.33,3.16,0.5,0.0,0.0,47
