symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TXN,280.64,0,True,True,1.372958,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.22,4.24,3,0.56,4.24,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,13.21,True,1.0,False,0.17,False,False,278.58,287.5,1000,3.33,0.73,0.5,0.0,0.0
KLAC,1690.0,1,True,True,12.422754,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.37,-6.95,5,-2.14,-11.05,bearish,2.1,1.5,2.0,2.16,high_liquidity,3,60,23.59,False,0.33,False,0.17,False,False,1658.94,1770.75,1000,2.6,1.84,0.5,0.0,0.0
ADI,394.05,1,True,True,1.655131,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.28,1.22,1,-0.58,-0.92,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,18.84,False,0.67,False,0.17,False,False,391.57,402.33,1000,3.33,0.63,0.5,0.0,0.0
SHOP,127.34,2,False,True,0.932744,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.83,5.01,3,0.7,5.01,neutral,2.05,1.5,2.0,2.09,high_liquidity,3,60,-4.95,False,0.67,True,0.83,False,False,125.94,132.0,1000,3.33,1.1,0.5,0.0,0.0
QCOM,167.875,1,True,True,1.54808,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.6,7.61,1,-1.95,-5.16,neutral,2.52,1.5,2.0,2.87,high_liquidity,3,60,-5.51,False,0.67,False,0.17,False,False,165.55,175.62,1000,3.33,1.38,0.5,0.0,0.0
PDD,97.93,1,False,False,0.358974,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.54,0.27,1,-0.92,-1.8,neutral,2.03,1.5,2.0,2.06,high_liquidity,3,60,-7.61,False,0.0,False,0.33,False,False,97.03,100.26,1000,2.6,0.92,0.5,0.0,0.0
APP,471.69,2,False,True,4.31234,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.7,6.37,3,0.54,6.37,neutral,2.02,1.5,2.0,2.04,high_liquidity,3,60,-5.22,False,0.67,True,0.5,False,False,465.22,493.25,1000,3.33,1.37,0.5,0.0,0.0
ARM,201.65,1,True,True,2.210338,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.44,-0.02,5,-1.28,-6.59,neutral,2.06,1.5,2.0,2.09,high_liquidity,3,60,13.68,False,0.67,False,0.17,False,False,198.33,212.7,1000,3.33,1.64,0.5,0.0,0.0
PANW,185.76,2,True,True,1.101028,True,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.45,2.32,1,0.82,2.58,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,-5.05,True,1.0,True,0.67,False,True,184.11,191.27,1000,3.33,0.89,0.5,0.0,0.0
ADBE,253.56,2,False,False,1.450197,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.44,4.1,5,1.34,5.95,neutral,2.19,1.5,2.0,2.32,high_liquidity,3,60,-17.74,False,0.67,True,0.83,False,False,249.93,262.99,1000,2.6,1.43,0.5,0.0,0.0
INTU,407.07,2,False,False,2.765783,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.42,3.03,1,0.65,2.01,neutral,2.08,1.5,2.0,2.14,high_liquidity,3,60,-21.47,False,0.67,True,0.67,False,False,400.16,425.05,1000,2.6,1.7,0.5,0.0,0.0
CRWD,468.89,2,True,True,3.203946,True,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.53,3.65,1,0.74,2.91,neutral,2.19,1.5,2.0,2.32,high_liquidity,3,60,-2.61,True,1.0,False,0.33,False,True,464.08,484.91,1000,3.33,1.02,0.5,0.0,0.0
WDC,443.265,1,True,True,5.94162,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.81,7.39,5,0.7,10.61,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,52.35,True,1.0,True,0.83,False,False,434.35,472.97,1000,3.33,2.01,0.5,0.0,0.0
