symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AAPL,255.89,2,True,False,0.789957,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.69,3.77,3,1.41,3.77,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,2.81,True,1.0,True,1.0,True,False,253.92,261.02,1000,2.6,0.77,0.5,0.0,0.0
MSFT,373.5,1,False,False,1.226608,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.65,4.04,3,1.47,4.04,neutral,2.25,1.5,2.0,2.41,high_liquidity,3,60,-9.66,False,0.33,True,0.83,True,False,370.43,381.47,1000,2.6,0.82,0.5,0.0,0.0
GOOGL,295.79,2,True,False,0.978651,False,Varsayılan,2026-04-02 19:45,True,False,True,True,2,0.61,8.14,3,2.63,8.14,bullish,2.2,1.5,2.0,2.33,high_liquidity,3,60,11.66,False,0.67,True,0.83,True,False,293.34,302.15,1000,2.6,0.83,0.5,0.0,0.0
GOOG,294.44,2,True,False,0.939724,False,Varsayılan,2026-04-02 19:45,True,False,True,True,2,0.53,7.81,3,2.6,7.81,bullish,2.1,1.5,2.0,2.16,high_liquidity,3,60,11.32,False,0.67,True,0.83,False,False,292.09,300.55,1000,2.6,0.8,0.5,0.0,0.0
META,574.55,1,False,False,2.476097,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.62,7.1,3,1.67,7.1,neutral,2.18,1.5,2.0,2.31,high_liquidity,3,60,-4.49,False,0.33,True,1.0,False,False,568.36,590.64,1000,2.6,1.08,0.5,0.0,0.0
NVDA,177.4,2,True,False,0.701334,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.78,7.4,3,1.99,7.4,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,3.6,False,0.67,True,1.0,True,False,175.65,181.96,1000,2.6,0.99,0.5,0.0,0.0
TSLA,360.55,2,False,False,2.00948,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,1.23,1.49,1,-2.24,-5.42,bearish,2.13,1.5,2.0,2.21,high_liquidity,3,60,1.52,False,0.0,True,0.5,False,False,355.53,373.61,1000,2.6,1.39,0.5,0.0,0.0
ADBE,242.92,2,False,False,0.960034,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.69,0.74,5,0.69,0.85,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,-17.82,False,0.33,True,1.0,False,False,240.52,249.16,1000,2.6,0.99,0.5,0.0,0.0
CRM,187.16,2,False,False,0.848007,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.88,1.16,5,0.65,0.83,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,-13.98,False,0.33,True,1.0,False,False,185.04,192.67,1000,2.6,1.13,0.5,0.0,0.0
ORCL,146.39,1,False,False,0.722656,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.66,5.46,3,1.18,5.46,neutral,2.24,1.5,2.0,2.41,high_liquidity,3,60,-16.74,False,0.33,True,1.0,False,False,144.58,151.09,1000,2.6,1.23,0.5,0.0,0.0
INTC,50.36,3,True,True,0.379837,True,Varsayılan,2026-04-02 19:45,True,False,True,True,2,1.19,22.31,3,2.76,22.31,bullish,2.1,1.5,2.0,2.17,high_liquidity,3,60,20.34,True,1.0,True,0.5,False,True,49.79,52.26,1000,3.33,1.13,0.5,0.0,0.0
AMD,217.56,2,True,True,1.325592,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.99,10.95,3,1.65,10.95,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,6.9,True,1.0,True,0.83,False,True,215.57,224.19,1000,3.33,0.91,0.5,0.0,0.0
AVGO,314.56,1,True,False,1.560584,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.57,7.2,3,1.8,7.2,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,3.59,False,0.67,True,1.0,False,False,310.66,324.7,1000,2.6,1.24,0.5,0.0,0.0
