symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
ARQQ,15.1571,1,False,False,0.191131,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.82,3.46,5,0.51,4.39,neutral,1.98,1.5,1.6,2.23,mid_liquidity,3,60,-29.24,False,0.67,True,0.83,False,False,14.68,16.4,1000,2.6,3.15,0.5,0.0,0.0,22
AUTL,1.58,1,False,True,0.014898,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.65,-3.66,5,0.61,7.48,neutral,2.0,1.5,2.0,2.0,high_liquidity,3,60,-8.53,False,0.33,False,0.17,False,False,1.56,1.65,1000,3.33,1.41,0.5,0.0,0.0,22
BGL,1.11,1,False,False,0.013177,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.15,-5.93,1,0.45,1.83,neutral,1.89,1.5,1.6,2.08,mid_liquidity,3,60,-76.69,False,0.0,True,0.5,False,False,1.08,1.2,1000,2.6,2.97,0.5,0.0,0.0,11
AKTX,6.43,2,False,False,0.259825,False,Varsayılan,2026-05-08 16:15,False,False,False,False,0,0.14,14.41,3,1.18,14.41,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,-66.35,False,0.67,True,1.0,False,False,5.78,8.12,1000,2.6,10.1,0.5,0.0,0.0,29
AAPG,21.5,1,False,False,0.267379,False,Varsayılan,2026-05-08 15:30,False,False,False,False,0,0.75,-1.83,5,-0.79,-7.88,neutral,2.02,1.5,1.4,2.44,low_liquidity,3,60,-11.54,False,0.0,False,0.17,False,False,20.83,23.24,1000,2.6,3.11,0.5,0.0,0.0,7
GRAB,3.7001,1,False,False,0.024115,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.59,0.54,1,-0.98,-2.37,neutral,1.99,1.5,2.0,1.99,high_liquidity,3,60,-13.12,False,0.0,False,0.17,False,False,3.64,3.86,1000,2.6,1.63,0.5,0.0,0.0,7
SE,87.51,1,False,False,0.511092,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.77,3.59,3,0.82,3.59,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-22.97,False,0.33,True,0.67,False,False,86.23,90.83,1000,2.6,1.46,0.5,0.0,0.0,16
BABA,140.48,2,False,True,0.536436,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.83,6.22,3,1.55,6.22,neutral,2.01,1.5,2.0,2.01,high_liquidity,3,60,-3.64,False,0.67,True,0.67,False,False,139.68,143.16,1000,3.33,0.57,0.5,0.0,0.0,36
JD,30.155,1,True,True,0.070694,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.82,1.6,3,0.26,1.6,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-2.54,False,0.67,True,0.67,False,False,29.98,30.61,1000,2.6,0.59,0.5,0.0,0.0,42
PDD,99.21,1,False,False,0.318661,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.82,2.54,1,-1.09,-2.27,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,-7.77,False,0.0,True,0.67,False,False,98.41,101.28,1000,2.6,0.8,0.5,0.0,0.0,13
BIDU,141.945,3,True,True,1.160919,True,Varsayılan,2026-05-08 18:15,True,True,True,True,3,1.79,12.44,3,2.4,12.44,bullish,2.15,1.5,2.0,2.25,high_liquidity,3,60,3.62,True,1.0,True,0.5,False,True,140.2,147.75,1000,3.33,1.23,0.5,0.0,0.0,87
BILI,22.105,2,False,False,0.089854,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.81,2.58,3,0.95,2.58,neutral,1.99,1.5,2.0,1.99,high_liquidity,3,60,-4.96,False,0.33,True,0.83,False,False,21.88,22.69,1000,2.6,1.02,0.5,0.0,0.0,24
IQ,1.21,2,False,False,0.01126,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.35,0.83,3,0.45,0.83,neutral,2.0,1.5,2.0,1.99,high_liquidity,3,60,-23.57,False,0.0,False,0.33,False,False,1.18,1.28,1000,2.6,2.33,0.5,0.0,0.0,15
TME,9.31,1,False,False,0.039422,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.49,1.64,5,0.75,2.31,neutral,2.43,1.5,2.0,2.71,high_liquidity,3,60,-27.91,False,0.0,True,0.67,False,False,9.21,9.57,1000,2.6,1.06,0.5,0.0,0.0,13
