symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
BBIO,66.42,1,True,False,0.61103,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.69,-3.43,3,-0.75,-3.43,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,11.39,False,0.33,False,0.33,False,False,64.89,70.39,1000,2.6,2.3,0.5,0.0,0.0,35
GH,91.7,1,True,True,1.287501,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.93,2.44,5,0.89,4.68,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,8.3,True,1.0,True,0.5,False,False,89.77,98.14,1000,3.33,2.11,0.5,0.0,0.0,55
MEDP,425.21,1,False,False,2.124269,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.36,-1.19,5,0.31,1.84,neutral,2.13,1.5,1.6,2.48,mid_liquidity,3,60,-2.62,False,0.0,True,0.5,False,False,419.9,439.02,1000,2.6,1.25,0.5,0.0,0.0,11
SMMT,17.56,1,False,False,0.162826,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.42,0.11,5,0.58,8.97,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-0.17,False,0.33,True,0.5,False,False,17.15,18.62,1000,2.6,2.32,0.5,0.0,0.0,15
RNA,13.06,1,False,False,0.062685,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.25,1.16,3,0.37,1.16,neutral,1.98,1.5,1.4,2.36,low_liquidity,3,60,-4.68,False,0.5,True,0.83,False,False,12.9,13.47,1000,2.6,1.2,0.5,0.0,0.0,20
MDGL,517.715,1,True,True,4.59277,False,Varsayılan,2026-05-08 18:15,False,False,False,True,1,0.9,3.03,1,-1.14,-3.21,neutral,2.34,1.5,1.4,2.97,low_liquidity,3,60,8.93,False,0.67,True,0.83,False,False,506.23,547.57,1000,2.6,2.22,0.5,0.0,0.0,55
MASI,178.355,1,True,True,0.05251,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.41,-0.13,5,-0.31,-0.07,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,8.92,False,0.67,False,0.17,False,False,178.22,178.7,1000,2.6,0.07,0.5,0.0,0.0,47
HSIC,70.25,1,False,False,0.358488,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.35,-5.54,3,-1.88,-5.54,neutral,1.92,1.5,2.0,1.87,high_liquidity,3,60,1.95,False,0.0,True,0.5,False,False,69.35,72.58,1000,2.6,1.28,0.5,0.0,0.0,11
TECH,49.31,1,False,False,0.522837,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.64,-13.0,3,-2.37,-13.0,bearish,2.27,1.5,2.0,2.46,high_liquidity,3,60,-4.63,False,0.0,True,0.5,False,False,48.0,52.71,1000,2.6,2.65,0.5,0.0,0.0,11
ARWR,73.1,1,True,True,0.918186,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,1.09,-2.44,1,-2.11,-6.22,bearish,2.1,1.5,2.0,2.16,high_liquidity,3,60,28.0,False,0.67,False,0.33,False,False,71.72,77.69,1000,3.33,1.88,0.5,0.0,0.0,49
