symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
AAPL,292.305,1,True,True,0.984195,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.51,2.86,5,1.26,4.34,neutral,1.95,1.5,2.0,1.92,high_liquidity,3,60,4.64,True,1.0,True,0.5,True,False,290.83,297.23,1000,3.33,0.51,0.5,0.0,0.0,56
MSFT,417.04,1,False,True,1.447852,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.45,1.38,1,-0.57,-0.89,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-6.86,False,0.33,True,0.67,True,False,413.42,426.45,1000,2.6,0.87,0.5,0.0,0.0,29
GOOGL,397.94,0,True,True,1.238468,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.33,2.45,3,0.31,2.45,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,16.5,True,1.0,True,0.5,True,False,396.08,404.13,1000,3.33,0.47,0.5,0.0,0.0,51
GOOG,394.62,0,True,True,1.195734,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.3,2.69,3,0.4,2.69,neutral,2.0,1.5,2.0,2.01,high_liquidity,3,60,15.98,True,1.0,True,0.5,False,False,392.83,400.6,1000,3.33,0.45,0.5,0.0,0.0,49
META,609.71,1,False,False,1.986222,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.39,0.79,1,-0.41,-1.15,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,-2.71,False,0.0,False,0.33,False,False,604.74,622.62,1000,2.6,0.81,0.5,0.0,0.0,9
AMZN,272.58,0,True,True,0.885612,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.35,-0.35,3,-0.55,-0.35,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,6.28,False,0.67,True,0.5,False,False,271.25,277.01,1000,3.33,0.49,0.5,0.0,0.0,46
NVDA,215.785,2,True,True,1.115414,True,Varsayılan,2026-05-08 17:30,True,False,True,True,2,0.55,9.81,3,2.22,9.81,bullish,2.06,1.5,2.0,2.09,high_liquidity,3,60,7.65,True,1.0,True,0.67,True,True,214.11,221.36,1000,3.33,0.78,0.5,0.0,0.0,74
TSLA,427.335,2,True,True,2.658196,True,Varsayılan,2026-05-08 17:30,True,False,True,False,1,0.82,9.75,3,2.3,9.75,bullish,2.24,1.5,2.0,2.4,high_liquidity,3,60,-0.41,True,1.0,True,0.5,False,True,423.35,440.63,1000,3.33,0.93,0.5,0.0,0.0,60
ADBE,252.54,1,False,False,1.244807,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.5,-1.2,1,-0.63,-1.55,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-17.12,False,0.33,True,0.83,False,False,249.43,260.63,1000,2.6,1.23,0.5,0.0,0.0,18
CRM,181.51,1,False,False,1.024479,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.67,-2.93,1,-0.97,-2.59,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-15.05,False,0.0,True,0.5,False,False,178.95,188.17,1000,2.6,1.41,0.5,0.0,0.0,11
ORCL,196.4413,2,True,True,1.538712,True,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.55,5.98,5,1.32,14.32,neutral,2.2,1.5,2.0,2.34,high_liquidity,3,60,-9.92,True,1.0,False,0.33,False,True,194.13,204.13,1000,3.33,1.17,0.5,0.0,0.0,47
INTC,126.94,1,True,True,2.022323,False,Varsayılan,2026-05-08 17:30,True,False,True,True,2,0.9,17.44,1,2.56,15.86,bullish,2.12,1.5,2.0,2.21,high_liquidity,3,60,49.31,True,1.0,True,0.5,False,False,123.91,137.05,1000,3.33,2.39,0.5,0.0,0.0,66
AMD,445.92,1,True,True,4.215866,False,Varsayılan,2026-05-08 17:30,True,False,True,True,2,0.7,25.52,3,3.1,25.52,bullish,2.23,1.5,2.0,2.39,high_liquidity,3,60,27.5,True,1.0,True,0.67,False,False,439.6,467.0,1000,3.33,1.42,0.5,0.0,0.0,67
AVGO,429.595,1,True,True,2.727373,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.63,0.52,1,1.45,4.13,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,12.68,True,1.0,True,0.5,False,False,424.14,444.6,1000,2.75,1.27,0.5,0.0,0.0,55
QCOM,219.22,1,True,True,3.536305,False,Varsayılan,2026-05-08 17:30,True,False,True,False,1,0.75,17.51,3,2.7,17.51,bullish,2.56,1.5,2.0,2.93,high_liquidity,3,60,-1.06,True,1.0,True,0.5,False,False,213.92,236.9,1000,3.33,2.42,0.5,0.0,0.0,55
TXN,288.44,0,True,True,1.297589,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.39,2.65,3,0.23,2.65,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,15.86,True,1.0,False,0.17,False,False,286.49,294.93,1000,3.33,0.67,0.5,0.0,0.0,46
MU,737.65,1,True,True,8.897388,False,Varsayılan,2026-05-08 17:30,True,False,True,True,2,0.92,15.22,1,2.78,14.08,bullish,2.15,1.5,2.0,2.25,high_liquidity,3,60,45.02,True,1.0,True,0.67,False,False,724.3,782.14,1000,3.33,1.81,0.5,0.0,0.0,67
AMAT,437.78,2,True,True,2.698539,True,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.5,6.56,1,1.82,6.61,neutral,2.05,1.5,2.0,2.09,high_liquidity,3,60,26.85,True,1.0,True,0.67,False,True,433.73,451.27,1000,3.33,0.92,0.5,0.0,0.0,62
LRCX,296.86,2,True,True,2.00817,True,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.39,7.64,5,1.56,15.64,neutral,2.21,1.5,2.0,2.34,high_liquidity,3,60,30.08,True,1.0,True,0.5,False,True,293.85,306.9,1000,3.33,1.01,0.5,0.0,0.0,60
KLAC,1882.0,1,True,True,13.231399,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.53,8.6,1,2.05,6.73,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,23.79,True,1.0,True,0.83,False,False,1848.92,1968.0,1000,2.6,1.76,0.5,0.0,0.0,58
SNPS,515.605,1,True,True,2.489114,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.37,2.61,5,0.76,5.44,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,-2.0,True,1.0,True,0.5,False,False,511.87,528.05,1000,3.33,0.72,0.5,0.0,0.0,44
CDNS,363.46,1,True,True,1.733807,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.39,2.78,5,0.99,6.61,neutral,2.04,1.5,2.0,2.06,high_liquidity,3,60,1.0,True,1.0,True,0.5,False,False,360.86,372.13,1000,3.33,0.72,0.5,0.0,0.0,44
MRVL,168.39,1,True,True,1.383331,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.47,-0.21,1,0.92,5.24,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,31.81,True,1.0,True,0.5,False,False,165.62,176.0,1000,2.75,1.64,0.5,0.0,0.0,55
ADI,415.94,0,True,True,1.843285,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.43,2.76,1,0.65,1.82,neutral,2.16,1.5,2.0,2.26,high_liquidity,3,60,20.14,True,1.0,False,0.33,False,False,413.18,425.16,1000,3.33,0.66,0.5,0.0,0.0,47
NXPI,295.88,0,True,True,1.570876,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.64,1.21,1,0.4,1.95,neutral,2.37,1.5,2.0,2.61,high_liquidity,3,60,6.63,True,1.0,True,0.5,False,False,293.52,303.73,1000,3.33,0.8,0.5,0.0,0.0,49
MCHP,98.44,0,True,True,0.965171,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.77,-0.04,1,-1.24,-3.09,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,13.99,False,0.67,False,0.33,False,False,96.99,103.27,1000,3.33,1.47,0.5,0.0,0.0,44
ON,102.13,0,True,True,0.704869,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.33,-0.53,5,-0.55,-0.87,neutral,2.05,1.5,2.0,2.09,high_liquidity,3,60,25.19,True,1.0,True,0.67,False,False,101.07,105.65,1000,3.33,1.04,0.5,0.0,0.0,51
SWKS,66.58,1,True,True,0.510501,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.36,-8.24,3,-2.02,-8.24,neutral,2.36,1.5,2.0,2.61,high_liquidity,3,60,-4.9,True,1.0,True,0.83,False,False,65.81,69.13,1000,3.33,1.15,0.5,0.0,0.0,47
QRVO,90.3973,1,True,True,0.481224,False,Varsayılan,2026-05-08 17:30,True,False,False,False,0,0.36,-6.18,3,-2.05,-6.18,neutral,2.33,1.5,2.0,2.55,high_liquidity,3,60,0.43,True,1.0,True,0.67,False,False,89.68,92.8,1000,3.33,0.8,0.5,0.0,0.0,46
MPWR,1601.54,1,True,True,10.494698,False,Varsayılan,2026-05-08 17:30,True,False,False,True,1,0.31,0.85,1,0.33,1.62,neutral,1.96,1.5,1.6,2.21,mid_liquidity,3,60,25.44,True,1.0,True,0.67,False,False,1575.3,1669.76,1000,2.6,1.64,0.5,0.0,0.0,56
