symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
CACC,520.77,2,True,True,2.85041,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.98,-3.55,1,-0.92,-2.32,neutral,1.93,1.5,1.4,2.28,low_liquidity,3,60,2.55,False,0.67,False,0.17,False,True,513.64,539.3,1000,2.6,1.37,0.5,0.0,0.0,42
VCTR,85.65,1,True,True,0.457511,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,1.02,4.08,5,1.55,9.58,neutral,2.01,1.5,1.6,2.29,mid_liquidity,3,60,8.13,True,1.0,False,0.33,False,False,84.96,87.94,1000,3.33,0.8,0.5,0.0,0.0,53
TCBI,98.525,1,True,False,0.314408,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,0.55,-3.77,3,-1.3,-3.77,neutral,2.0,1.5,1.6,2.27,mid_liquidity,3,60,6.95,False,0.33,False,0.0,False,False,97.74,100.57,1000,2.6,0.8,0.5,0.0,0.0,31
SLM,21.8,1,False,False,0.093568,False,Varsayılan,2026-05-11 19:30,True,False,False,False,0,0.68,-3.24,1,-0.95,-2.98,neutral,2.29,1.5,2.0,2.49,high_liquidity,3,60,-10.33,False,0.0,False,0.17,False,False,21.57,22.41,1000,2.6,1.07,0.5,0.0,0.0,7
EBC,19.695,1,True,False,0.059939,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,0.61,-2.79,1,-1.09,-1.82,neutral,2.1,1.5,2.0,2.16,high_liquidity,3,60,6.58,False,0.33,False,0.0,False,False,19.55,20.08,1000,2.6,0.76,0.5,0.0,0.0,31
BGC,11.245,1,True,True,0.053702,False,Varsayılan,2026-05-11 19:30,True,False,False,True,1,0.53,3.26,1,-0.84,-1.27,neutral,2.03,1.5,2.0,2.04,high_liquidity,3,60,8.74,True,1.0,True,0.67,False,False,11.11,11.59,1000,2.6,1.19,0.5,0.0,0.0,56
IBOC,73.0,1,True,True,0.20901,False,Varsayılan,2026-05-11 19:30,False,False,False,True,1,0.75,0.61,5,1.02,2.64,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,3.26,True,1.0,True,0.67,False,False,72.69,74.05,1000,3.33,0.43,0.5,0.0,0.0,56
OXLCP,25.05,0,True,True,0.012226,False,Varsayılan,2026-05-11 19:15,False,False,False,False,0,0.25,0.04,5,-0.51,0.0,neutral,1.87,1.5,1.4,2.19,low_liquidity,3,60,2.83,True,1.0,False,0.33,False,False,25.03,25.12,1000,2.75,0.1,0.5,0.0,0.0,36
OXLCN,25.0373,2,True,True,0.083237,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.74,0.55,1,1.2,0.75,neutral,1.95,1.5,1.4,2.32,low_liquidity,3,60,2.69,True,1.0,True,0.67,False,True,24.91,25.45,1000,3.33,0.5,0.5,0.0,0.0,51
OXLCZ,24.765,2,True,True,0.021105,False,Varsayılan,2026-05-11 18:30,False,True,False,False,1,3.18,-0.14,5,-0.92,-0.2,neutral,1.94,1.5,1.4,2.31,low_liquidity,3,60,2.47,False,0.67,False,0.33,False,True,24.71,24.9,1000,2.6,0.21,0.5,0.0,0.0,55
