symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
GPRE,17.96,2,True,True,0.209193,True,Varsayılan,2026-05-11 14:45,True,False,False,True,1,0.17,5.83,3,0.95,5.83,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,27.05,True,1.0,True,0.5,False,True,17.65,19.01,1000,3.33,1.75,0.5,0.0,0.0,60
RR,2.515,1,False,False,0.048969,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.51,-8.55,3,-1.13,-8.55,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,-13.47,False,0.33,False,0.17,False,False,2.39,2.83,1000,2.6,4.87,0.5,0.0,0.0,11
HTLD,12.87,1,True,True,0.06264,False,Varsayılan,2026-05-11 14:45,True,False,False,True,1,0.3,-1.76,1,-1.09,-2.65,neutral,2.11,1.5,1.6,2.45,mid_liquidity,3,60,14.19,False,0.67,False,0.17,False,False,12.71,13.28,1000,2.6,1.22,0.5,0.0,0.0,47
EH,10.28,2,False,False,0.077944,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.43,-2.1,5,0.26,1.28,neutral,1.95,1.5,1.6,2.18,mid_liquidity,3,60,-19.7,False,0.0,True,0.5,False,False,10.09,10.79,1000,2.6,1.9,0.5,0.0,0.0,16
FWRD,9.81,1,False,False,0.359847,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.55,-46.57,3,-3.59,-46.57,bearish,2.32,1.5,2.0,2.53,high_liquidity,3,60,-14.31,False,0.0,False,0.17,False,False,8.91,12.15,1000,2.6,9.17,0.5,0.0,0.0,7
SWIM,5.445,1,False,False,0.067563,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.16,-6.28,3,-1.17,-6.28,neutral,2.06,1.5,1.6,2.37,mid_liquidity,3,60,-7.51,False,0.0,False,0.17,False,False,5.28,5.88,1000,2.6,3.1,0.5,0.0,0.0,7
STKL,6.495,1,True,True,0.007611,False,Varsayılan,2026-05-01 19:45,True,False,False,True,1,0.0,0.0,3,-0.22,0.0,neutral,2.1,1.5,1.6,2.43,mid_liquidity,3,60,9.82,True,1.0,True,0.5,False,False,6.48,6.54,1000,2.75,0.23,0.5,0.0,0.0,55
LOT,1.1601,1,False,False,0.013857,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.43,-4.12,1,-1.0,-3.33,neutral,2.21,1.5,1.4,2.75,low_liquidity,3,60,-19.96,False,0.0,False,0.0,False,False,1.13,1.25,1000,2.6,2.99,0.5,0.0,0.0,5
TRNS,76.0,1,True,True,0.744279,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.63,1.12,5,1.58,7.69,neutral,1.81,1.5,1.4,2.08,low_liquidity,3,60,1.8,False,0.33,True,0.5,False,False,74.14,80.84,1000,2.6,2.45,0.5,0.0,0.0,36
NWPX,111.38,0,True,True,0.626788,False,Varsayılan,2026-05-11 14:30,False,False,False,True,1,0.16,0.16,1,-0.5,-1.01,neutral,2.19,1.5,1.4,2.72,low_liquidity,3,60,26.6,True,1.0,True,0.67,False,False,110.44,114.51,1000,3.33,0.84,0.5,0.0,0.0,51
