symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
NET,220.32,2,True,True,0.981929,False,2025-09-16 18:45,False,False,True,1,0.81,-1.92,26.38,False,0.67,False,0.33,False,False,218.36,224.25,101,2.0,0.89
JNJ,176.38,2,True,True,0.365809,False,2025-09-16 18:45,False,False,True,1,0.56,-1.19,7.15,False,0.67,False,0.33,False,False,175.65,177.84,273,2.0,0.41
PEP,140.74,2,False,False,0.311627,False,2025-09-16 18:45,False,False,False,0,0.86,-1.42,-0.52,False,0.0,True,0.5,False,False,140.12,141.99,320,2.0,0.44
NEE,70.375,2,False,False,0.19357,False,2025-09-16 18:45,False,False,False,0,0.45,-1.33,1.35,False,0.0,False,0.33,False,False,69.99,71.15,516,2.0,0.55
ETN,370.45,2,True,True,1.151986,False,2025-09-16 18:45,False,True,True,2,0.64,2.88,6.21,True,1.0,True,0.5,False,False,368.15,375.06,86,2.0,0.62
META,774.4425,1,True,True,2.31969,False,2025-09-16 18:45,False,True,True,2,0.71,3.14,11.28,True,1.0,True,0.83,False,False,769.8,783.72,43,2.0,0.6
MSFT,510.43,1,True,True,1.000693,False,2025-09-16 18:45,False,False,True,1,0.53,1.88,9.08,False,0.67,False,0.33,True,False,508.43,514.43,99,2.0,0.39
SMCI,44.65,1,False,True,0.224519,False,2025-09-16 18:45,False,True,False,1,0.81,3.35,-0.78,False,0.33,True,0.5,False,False,44.2,45.55,445,2.0,1.01
SNOW,216.745,1,True,False,0.968449,False,2025-09-16 18:45,False,False,True,1,0.65,-0.03,13.68,False,0.33,False,0.33,False,False,214.81,220.62,103,2.0,0.89
CRM,239.65,1,False,False,0.792575,False,2025-09-16 18:45,False,False,False,0,0.57,-0.02,-7.05,False,0.0,True,0.5,False,False,238.06,242.82,126,2.0,0.66
ORCL,303.56,1,True,True,2.426874,False,2025-09-16 18:45,False,False,True,1,1.0,-7.98,23.23,True,1.0,False,0.33,False,False,298.71,313.27,41,2.0,1.6
VEEV,273.165,1,True,False,0.685421,False,2025-09-16 18:45,False,False,True,1,0.35,-2.26,9.26,False,0.33,False,0.33,False,False,271.79,275.91,145,2.0,0.5
FTNT,79.82,1,False,False,0.264612,False,2025-09-16 18:45,False,False,False,0,0.53,-1.32,-6.2,False,0.0,True,0.5,False,False,79.29,80.88,377,2.0,0.66
DDOG,134.805,1,True,False,0.582345,False,2025-09-16 18:45,False,False,True,1,0.86,-3.12,5.3,False,0.33,True,0.5,False,False,133.64,137.13,171,2.0,0.86
MDB,329.55,1,True,True,1.585269,False,2025-09-16 18:45,False,False,True,1,0.53,-0.77,9.5,False,0.67,False,0.33,False,False,326.38,335.89,63,2.0,0.96
INTU,649.42,1,False,False,1.912751,False,2025-09-16 18:45,False,False,True,1,0.53,-1.68,3.26,False,0.0,True,0.67,False,False,645.59,657.07,52,2.0,0.59
TEAM,172.865,1,False,False,0.798763,False,2025-09-16 18:45,False,False,False,0,0.42,-2.18,-11.21,False,0.0,False,0.17,False,False,171.27,176.06,125,2.0,0.92
UNH,341.425,1,False,True,1.286174,False,2025-09-16 18:45,False,False,False,0,0.54,-2.84,-19.44,False,0.33,True,0.5,False,False,338.85,346.57,77,2.0,0.75
PFE,23.895,1,False,False,0.063753,False,2025-09-16 18:45,False,False,False,0,0.77,-3.84,0.33,False,0.0,False,0.17,False,False,23.77,24.15,1568,2.0,0.53
EQT,49.16,1,False,False,0.295098,False,2025-09-16 18:45,False,False,True,1,0.95,-2.33,4.15,False,0.0,False,0.33,False,False,48.57,50.34,338,2.0,1.2
XLY,242.2,1,True,True,0.354167,False,2025-09-16 18:45,False,True,True,2,0.8,3.36,6.15,True,1.0,True,0.67,False,False,241.49,243.62,282,2.0,0.29
XLU,84.395,1,True,False,0.139721,False,2025-09-16 18:45,False,False,True,1,0.62,-0.79,5.08,False,0.33,False,0.33,False,False,84.12,84.95,715,2.0,0.33
AMGN,272.68,1,False,False,0.685957,False,2025-09-16 18:45,False,False,False,0,0.52,-3.55,-0.31,False,0.0,False,0.17,False,False,271.31,275.42,145,2.0,0.5
BMY,46.2051,1,False,False,0.129263,False,2025-09-16 18:45,False,False,False,0,1.02,-1.7,-4.06,False,0.0,False,0.17,False,False,45.95,46.72,773,2.0,0.56
GILD,111.025,1,True,False,0.428037,False,2025-09-16 18:45,False,False,True,1,0.89,-1.67,9.03,False,0.33,False,0.17,False,False,110.17,112.74,233,2.0,0.77
BLK,1123.135,1,True,True,3.058339,False,2025-09-16 18:45,False,False,True,1,0.61,-0.97,8.79,True,1.0,True,0.83,False,False,1117.02,1135.37,32,2.0,0.54
DUK,120.945,1,True,False,0.262935,False,2025-09-16 18:45,False,False,True,1,1.04,-0.95,4.56,False,0.33,False,0.33,False,False,120.42,122.0,380,2.0,0.43
HD,421.88,1,True,True,0.931562,False,2025-09-16 18:45,False,False,True,1,0.48,-0.36,4.66,True,1.0,True,0.5,False,False,420.02,425.61,107,2.0,0.44
MCD,304.3,1,True,False,0.695933,False,2025-09-16 18:45,False,False,False,0,0.64,-1.34,2.43,False,0.33,True,0.67,False,False,302.91,307.08,143,2.0,0.46
TJX,139.3324,1,True,True,0.301922,False,2025-09-16 18:45,False,False,True,1,0.45,-1.1,6.68,False,0.67,False,0.33,False,False,138.73,140.54,331,2.0,0.43
ROST,146.08,1,True,False,0.32374,False,2025-09-16 18:45,False,False,False,0,0.3,-3.31,2.46,False,0.33,False,0.17,False,False,145.43,147.37,308,2.0,0.44
DE,470.89,1,False,False,1.380265,False,2025-09-16 18:45,False,False,True,1,0.65,-1.17,3.41,False,0.33,True,0.83,False,False,468.13,476.41,72,2.0,0.59
NOC,585.9,1,True,True,1.656615,False,2025-09-16 18:45,False,False,True,1,0.93,0.51,9.3,True,1.0,True,0.67,False,False,582.59,592.53,60,2.0,0.57
HYG,81.175,1,True,True,0.024029,False,2025-09-16 18:45,False,False,False,0,0.76,0.43,2.79,True,1.0,True,0.67,False,False,81.13,81.27,4161,2.0,0.06
AMZN,234.8601,0,True,True,0.619873,False,2025-09-16 18:45,False,True,True,2,0.71,2.13,6.3,True,1.0,True,0.67,False,False,233.62,237.34,161,2.0,0.53
NFLX,1200.66,0,True,False,3.427503,False,2025-09-16 18:45,False,False,True,1,0.45,-0.24,12.31,False,0.33,True,0.5,False,False,1193.81,1214.37,29,2.0,0.57
NVDA,174.815,0,True,False,0.481902,False,2025-09-16 18:45,False,False,True,1,0.85,0.24,17.06,False,0.33,False,0.33,True,False,173.85,176.74,207,2.0,0.55
AAPL,239.05,0,True,True,0.597078,False,2025-09-16 18:45,False,True,True,2,0.76,3.93,3.36,True,1.0,True,0.83,True,False,237.86,241.44,167,2.0,0.5
GOOGL,251.95,0,True,True,0.661194,False,2025-09-16 18:45,False,True,True,2,1.24,5.2,12.8,True,1.0,True,0.5,True,False,250.63,254.59,151,2.0,0.52
