symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
AKAM,149.176,2,True,True,2.672598,True,Varsayılan,2026-05-08 18:15,True,True,True,True,3,2.61,26.48,1,4.81,27.84,bullish,2.36,1.5,2.0,2.6,high_liquidity,3,60,11.43,True,1.0,True,0.67,False,True,145.17,162.54,1000,3.33,2.69,0.5,0.0,0.0,84
AIOT,3.42,2,False,True,0.022597,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.42,2.7,5,0.84,4.91,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,-20.26,False,0.67,True,0.67,False,False,3.39,3.53,1000,3.33,0.99,0.5,0.0,0.0,36
ADP,213.02,1,False,True,0.83634,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.44,1.15,3,0.37,1.15,neutral,2.08,1.5,2.0,2.14,high_liquidity,3,60,-13.23,False,0.67,True,1.0,False,False,211.77,217.2,1000,3.33,0.59,0.5,0.0,0.0,35
AMBA,75.735,0,True,True,0.600838,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.87,1.85,1,0.5,1.97,neutral,2.12,1.5,1.6,2.47,mid_liquidity,3,60,-5.43,True,1.0,True,0.5,False,False,74.83,78.74,1000,3.33,1.19,0.5,0.0,0.0,38
ALAB,198.27,1,True,True,2.042526,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.49,-8.08,3,-0.85,-8.08,neutral,2.31,1.5,2.0,2.51,high_liquidity,3,60,10.51,False,0.67,True,0.67,False,False,193.16,211.55,1000,2.6,2.58,0.5,0.0,0.0,53
NMIH,38.93,1,True,True,0.143569,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.18,3.37,5,1.42,4.62,neutral,2.12,1.5,1.6,2.47,mid_liquidity,3,60,0.59,False,0.67,True,0.67,False,False,38.57,39.86,1000,2.6,0.92,0.5,0.0,0.0,42
AFBI,22.475,0,True,True,0.015556,False,Varsayılan,2026-05-08 16:00,False,False,False,True,1,0.04,0.25,5,-0.13,0.29,neutral,2.28,1.5,1.4,2.86,low_liquidity,3,60,6.36,True,1.0,True,0.5,False,False,22.44,22.56,1000,2.75,0.14,0.5,0.0,0.0,49
AAME,2.54,2,False,False,0.027807,False,Varsayılan,2026-05-08 15:45,False,True,False,False,1,1.67,1.2,1,-0.47,-1.55,neutral,1.83,1.5,1.4,2.12,low_liquidity,3,60,0.27,False,0.33,True,0.5,False,False,2.47,2.72,1000,2.6,2.74,0.5,0.0,0.0,31
AIFU,1.64,2,False,True,0.05739,False,Varsayılan,2026-05-08 17:45,False,False,True,False,1,0.19,25.19,3,2.88,25.19,bullish,1.98,1.5,1.4,2.37,low_liquidity,3,60,-57.04,False,0.67,True,0.67,False,False,1.55,1.93,1000,3.33,5.25,0.5,0.0,0.0,47
ACR,22.48,0,True,True,0.136338,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.63,-0.71,1,-1.26,-1.1,neutral,2.19,1.5,1.4,2.72,low_liquidity,3,60,1.89,False,0.67,False,0.17,False,False,22.28,23.16,1000,3.33,0.91,0.5,0.0,0.0,31
