symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
FFIV,354.105,1,True,True,1.807612,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.41,4.18,5,1.83,9.56,neutral,1.9,1.5,1.6,2.09,mid_liquidity,3,60,6.39,True,1.0,True,0.5,False,False,351.39,363.14,1000,3.33,0.77,0.5,0.0,0.0,55
ROKU,129.9501,1,True,True,0.816715,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.38,4.45,1,0.6,2.59,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,10.12,True,1.0,True,0.67,False,False,128.73,134.03,1000,3.33,0.94,0.5,0.0,0.0,56
TIGO,80.28,1,True,True,0.410569,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.9,-4.19,5,-1.61,-4.79,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,30.3,False,0.33,True,0.5,False,False,79.25,82.95,1000,2.6,1.28,0.5,0.0,0.0,47
LBRDK,36.53,0,False,False,0.215203,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.22,-1.16,5,-0.67,-8.9,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,-13.79,False,0.0,True,0.67,False,False,35.99,37.93,1000,2.6,1.47,0.5,0.0,0.0,7
LBRDA,36.44,0,False,False,0.157881,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.4,-1.14,5,-0.67,-8.88,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,-13.62,False,0.0,True,0.5,False,False,36.05,37.47,1000,2.6,1.08,0.5,0.0,0.0,5
LBTYB,15.48,1,True,True,0.384682,False,Varsayılan,2026-05-06 19:45,False,False,False,True,1,0.0,-2.13,5,0.43,5.73,neutral,2.15,1.5,1.4,2.65,low_liquidity,3,60,13.57,False,0.67,False,0.33,False,False,14.52,17.98,1000,2.6,6.21,0.5,0.0,0.0,49
LBTYA,12.205,2,True,True,0.040835,True,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.27,1.45,5,0.29,2.05,neutral,2.38,1.5,2.0,2.63,high_liquidity,3,60,4.43,True,1.0,False,0.33,False,True,12.14,12.41,1000,3.33,0.5,0.5,0.0,0.0,58
VEON,49.4,2,False,False,0.362177,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,2.06,0.53,1,0.57,1.94,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,0.71,False,0.33,False,0.33,False,False,48.49,51.75,1000,2.6,1.83,0.5,0.0,0.0,29
LBTYK,11.845,2,True,True,0.040734,True,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.38,0.81,1,-0.31,-0.71,neutral,2.24,1.5,2.0,2.39,high_liquidity,3,60,2.49,False,0.67,False,0.33,False,True,11.78,12.05,1000,3.33,0.52,0.5,0.0,0.0,44
LBRDP,22.18,1,False,False,0.103273,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.34,2.31,3,2.01,2.31,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,-1.4,False,0.33,True,0.83,False,False,21.92,22.85,1000,2.6,1.16,0.5,0.0,0.0,18
KYIV,13.32,2,True,True,0.114916,True,Varsayılan,2026-05-08 18:30,True,False,False,False,0,1.39,6.82,1,1.59,5.63,neutral,2.08,1.5,1.6,2.41,mid_liquidity,3,60,-1.41,True,1.0,True,0.5,False,True,13.15,13.89,1000,3.33,1.29,0.5,0.0,0.0,49
HTO,57.62,1,True,True,0.208681,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.65,-0.62,3,-0.44,-0.62,neutral,1.88,1.5,1.6,2.07,mid_liquidity,3,60,7.72,False,0.33,True,0.5,False,False,57.1,58.98,1000,2.6,0.91,0.5,0.0,0.0,47
DGII,65.335,1,True,True,0.497775,False,Varsayılan,2026-05-08 18:30,False,False,True,True,2,0.65,11.8,3,2.69,11.8,bullish,1.86,1.5,1.4,2.16,low_liquidity,3,60,19.42,True,1.0,True,0.67,False,False,64.59,67.82,1000,3.33,1.14,0.5,0.0,0.0,67
EXTR,23.735,0,True,True,0.134035,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.44,0.11,3,-0.33,0.11,neutral,2.48,1.5,2.0,2.81,high_liquidity,3,60,5.74,True,1.0,True,0.5,False,False,23.53,24.41,1000,3.33,0.85,0.5,0.0,0.0,49
