symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
MSFT,512.585,0,True,True,1.22179,False,2025-09-16 15:45,False,True,True,2,0.88,3.0,9.13,True,1.0,True,0.67,True,False,510.14,517.47,81,2.0,0.48
META,767.86,0,True,True,2.789965,False,2025-09-16 15:45,False,True,True,2,0.48,2.26,11.25,True,1.0,True,0.67,False,False,762.28,779.02,35,2.0,0.73
NVDA,175.7242,0,True,True,0.641582,False,2025-09-16 15:45,False,False,True,1,0.85,0.24,17.06,False,0.67,False,0.33,True,False,174.44,178.29,155,2.0,0.73
GOOGL,251.01,0,True,True,0.976232,False,2025-09-16 15:45,False,True,True,2,1.24,5.2,12.8,True,1.0,True,0.67,True,False,249.06,254.91,102,2.0,0.78
TSLA,418.0748,0,True,True,3.403997,False,2025-09-16 15:45,True,True,True,3,1.71,17.9,8.13,True,1.0,True,0.83,False,False,411.27,431.69,29,2.0,1.63
AAPL,238.945,0,True,True,0.8452,False,2025-09-16 15:45,False,True,True,2,0.76,4.37,3.19,True,1.0,True,1.0,True,False,237.25,242.33,118,2.0,0.71
PLTR,170.1351,0,True,True,0.853849,False,2025-09-16 15:45,False,True,True,2,0.78,2.68,32.75,True,1.0,True,0.5,False,False,168.43,173.55,117,2.0,1.0
ARM,153.03,0,True,True,0.834049,False,2025-09-16 15:45,False,False,True,1,0.28,-1.08,3.9,True,1.0,True,0.67,False,False,151.36,156.37,119,2.0,1.09
SNOW,216.6561,0,True,False,1.401237,False,2025-09-16 15:45,False,False,True,1,0.65,-3.51,13.59,False,0.33,False,0.0,False,False,213.85,222.26,71,2.0,1.29
SMCI,45.0801,0,False,True,0.306808,False,2025-09-16 15:45,False,True,False,1,0.81,3.35,-0.78,False,0.67,True,0.67,False,False,44.47,46.31,325,2.0,1.36
AVGO,358.33,0,True,True,1.729773,False,2025-09-16 15:45,False,False,True,1,0.62,-1.48,24.33,False,0.67,False,0.33,False,False,354.87,365.25,57,2.0,0.97
ORCL,305.32,0,True,True,2.877146,False,2025-09-16 15:45,False,False,True,1,1.0,-7.98,23.23,True,1.0,False,0.33,False,False,299.57,316.83,34,2.0,1.88
ZM,85.02,0,True,True,0.28355,False,2025-09-16 15:45,False,False,True,1,0.23,0.32,2.97,True,1.0,True,0.83,False,False,84.45,86.15,352,2.0,0.67
NOW,932.13,0,False,True,4.321113,False,2025-09-16 15:45,False,False,False,0,0.3,-0.66,-0.77,False,0.33,False,0.33,False,False,923.49,949.41,23,2.0,0.93
ADBE,350.8,0,False,False,2.178736,False,2025-09-16 15:45,False,False,False,0,1.07,-0.87,-10.5,False,0.33,True,0.67,False,False,346.44,359.51,45,2.0,1.24
FTNT,80.465,0,False,False,0.322807,False,2025-09-16 15:45,False,True,False,1,0.98,1.91,-6.03,False,0.33,True,0.67,False,False,79.82,81.76,309,2.0,0.8
OKTA,89.95,0,False,False,0.398745,False,2025-09-16 15:45,False,False,False,0,0.29,-2.19,-2.66,False,0.0,False,0.0,False,False,89.15,91.54,250,2.0,0.89
MDB,327.585,0,True,True,2.074403,False,2025-09-16 15:45,False,False,True,1,0.32,-1.36,9.48,False,0.67,False,0.17,False,False,323.44,335.88,48,2.0,1.27
RBLX,135.645,0,True,True,0.910593,False,2025-09-16 15:45,False,True,True,2,0.27,2.04,35.17,True,1.0,False,0.33,False,False,133.82,139.29,109,2.0,1.34
COIN,324.0,0,True,True,2.12911,False,2025-09-16 15:45,False,False,True,1,0.5,0.02,13.72,True,1.0,True,0.67,False,False,319.74,332.52,46,2.0,1.31
TEAM,174.93,0,False,True,0.949462,False,2025-09-16 15:45,False,False,False,0,0.21,-1.01,-11.18,False,0.67,True,0.67,False,False,173.03,178.73,105,2.0,1.09
CRWD,444.75,0,True,True,2.465744,False,2025-09-16 15:45,False,True,True,2,0.44,2.62,6.06,True,1.0,True,0.5,False,False,439.82,454.61,40,2.0,1.11
INTU,650.925,0,False,False,2.397579,False,2025-09-16 15:45,False,False,True,1,0.26,-1.45,3.26,False,0.33,True,0.67,False,False,646.13,660.52,41,2.0,0.74
PANW,200.52,0,True,True,0.769975,False,2025-09-16 15:45,False,True,True,2,1.08,2.0,2.4,True,1.0,True,0.67,False,False,198.98,203.6,129,2.0,0.77
ABNB,120.8,0,False,False,0.474078,False,2025-09-16 15:45,False,False,False,0,0.34,-1.83,-2.67,False,0.0,True,0.5,False,False,119.85,122.7,210,2.0,0.78
UBER,97.99,0,True,True,0.459932,False,2025-09-16 15:45,False,True,True,2,0.44,3.5,10.47,True,1.0,True,0.5,False,False,97.07,99.83,217,2.0,0.94
RIOT,17.055,0,True,True,0.165477,False,2025-09-16 15:45,False,True,True,2,0.91,1.71,18.3,True,1.0,True,0.67,False,False,16.72,17.72,604,2.0,1.94
SHOP,145.55,0,True,True,0.876416,False,2025-09-16 15:45,False,False,True,1,0.51,0.36,19.0,True,1.0,True,0.67,False,False,143.8,149.06,114,2.0,1.2
MARA,17.19,0,True,True,0.20455,False,2025-09-16 15:45,False,True,False,1,0.66,9.39,-1.79,True,1.0,True,0.83,False,False,16.78,18.01,488,2.0,2.38
MSTR,329.505,0,False,False,2.128938,False,2025-09-16 15:45,False,False,True,1,0.96,0.41,6.78,False,0.33,True,0.83,False,False,325.25,338.02,46,2.0,1.29
LCID,19.95,0,False,False,0.191775,False,2025-09-16 15:45,False,False,False,0,0.23,0.25,-11.61,False,0.33,True,0.5,False,False,19.57,20.72,521,2.0,1.92
MRNA,24.77,0,False,False,0.221316,False,2025-09-16 15:45,False,False,False,0,0.91,-1.77,-27.33,False,0.33,True,0.83,False,False,24.33,25.66,451,2.0,1.79
BNTX,99.09,0,False,False,0.550038,False,2025-09-16 15:45,False,False,False,0,0.33,-5.0,0.24,False,0.33,True,0.67,False,False,97.99,101.29,181,2.0,1.11
JNJ,177.045,0,True,True,0.43681,False,2025-09-16 15:45,False,False,True,1,0.23,-0.82,7.16,False,0.67,True,0.67,False,False,176.17,178.79,228,2.0,0.49
PFE,23.965,0,False,False,0.079877,False,2025-09-16 15:45,False,False,False,0,1.16,-2.44,0.41,False,0.0,True,0.5,False,False,23.81,24.28,1251,2.0,0.67
LLY,760.67,0,False,True,3.810427,False,2025-09-16 15:45,False,False,False,0,0.51,0.58,-4.7,False,0.67,True,0.5,False,False,753.05,775.91,26,2.0,1.0
TMO,478.48,0,False,False,2.284922,False,2025-09-16 15:45,False,False,False,0,0.35,-2.54,-2.2,False,0.0,True,0.83,False,False,473.91,487.62,43,2.0,0.96
DHR,189.77,0,False,False,0.795623,False,2025-09-16 15:45,False,False,False,0,0.21,-2.76,-4.58,False,0.0,True,0.5,False,False,188.18,192.95,125,2.0,0.84
ABBV,216.925,0,True,True,0.706299,False,2025-09-16 15:45,False,False,True,1,0.26,-1.5,6.54,True,1.0,True,0.67,False,False,215.51,219.75,141,2.0,0.65
ISRG,436.215,0,False,False,1.986489,False,2025-09-16 15:45,False,False,False,0,0.42,-4.31,-4.52,False,0.0,True,0.5,False,False,432.24,444.16,50,2.0,0.91
JPM,307.485,0,True,True,0.836141,False,2025-09-16 15:45,False,False,True,1,0.32,0.63,10.78,True,1.0,False,0.33,False,False,305.81,310.83,119,2.0,0.54
BAC,50.365,0,True,True,0.140708,False,2025-09-16 15:45,False,False,True,1,0.27,-0.76,8.02,False,0.67,False,0.17,False,False,50.08,50.93,710,2.0,0.56
CVS,73.275,0,True,True,0.313128,False,2025-09-16 15:45,False,False,True,1,0.36,-1.87,7.91,False,0.67,True,0.5,False,False,72.65,74.53,319,2.0,0.85
GS,780.63,0,True,True,2.310159,False,2025-09-16 15:45,False,True,True,2,0.72,2.23,14.75,False,0.67,False,0.17,False,False,776.01,789.87,43,2.0,0.59
MS,155.84,0,True,True,0.430067,False,2025-09-16 15:45,False,True,True,2,0.94,1.64,11.64,False,0.67,False,0.17,False,False,154.98,157.56,232,2.0,0.55
WFC,80.56,0,True,True,0.251201,False,2025-09-16 15:45,False,False,True,1,0.23,-0.84,7.51,False,0.67,False,0.17,False,False,80.06,81.56,398,2.0,0.62
C,99.34,0,True,True,0.238046,False,2025-09-16 15:45,False,False,True,1,0.3,0.53,15.96,True,1.0,False,0.33,False,False,98.86,100.29,420,2.0,0.48
SCHW,91.17,0,True,False,0.285501,False,2025-09-16 15:45,False,False,True,1,0.38,-2.95,9.71,False,0.33,False,0.0,False,False,90.6,92.31,350,2.0,0.63
XOM,114.69,0,True,True,0.350765,False,2025-09-16 15:45,False,True,False,1,0.36,2.27,0.96,True,1.0,True,0.67,False,False,113.99,116.09,285,2.0,0.61
COP,94.93,0,False,True,0.374211,False,2025-09-16 15:45,False,False,False,0,0.32,0.85,-1.88,False,0.67,True,0.83,False,False,94.18,96.43,267,2.0,0.79
CVX,159.64,0,True,True,0.455838,False,2025-09-16 15:45,False,False,True,1,0.23,0.88,3.5,True,1.0,True,0.83,False,False,158.73,161.46,219,2.0,0.57
OXY,47.4328,0,False,True,0.223057,False,2025-09-16 15:45,False,False,False,0,0.8,-1.81,-2.79,False,0.67,True,0.83,False,False,46.99,48.33,448,2.0,0.94
DVN,34.792,0,False,True,0.163012,False,2025-09-16 15:45,False,False,False,0,1.3,-4.27,-2.17,False,0.67,True,0.67,False,False,34.47,35.44,613,2.0,0.94
EQT,49.03,0,False,False,0.321313,False,2025-09-16 15:45,False,False,True,1,0.8,-3.81,3.91,False,0.0,False,0.17,False,False,48.39,50.32,311,2.0,1.31
EOG,120.91,0,True,True,0.428492,False,2025-09-16 15:45,False,False,False,0,0.28,0.76,-0.28,True,1.0,True,0.67,False,False,120.05,122.62,233,2.0,0.71
FSLR,206.725,0,True,True,1.468949,False,2025-09-16 15:45,False,True,True,2,0.36,1.68,7.86,True,1.0,True,0.67,False,False,203.79,212.6,68,2.0,1.42
ENPH,38.975,0,False,True,0.396287,False,2025-09-16 15:45,False,True,False,1,0.43,4.43,-29.14,False,0.67,True,0.83,False,False,38.18,40.56,252,2.0,2.03
MA,582.54,0,True,False,1.666269,False,2025-09-16 15:45,False,False,True,1,1.01,0.62,4.96,False,0.33,True,0.83,False,False,579.21,589.21,60,2.0,0.57
V,338.04,0,True,False,1.031661,False,2025-09-16 15:45,False,False,True,1,0.45,-1.59,3.07,False,0.33,True,0.67,False,False,335.98,342.17,96,2.0,0.61
QQQ,590.79,0,True,True,0.63427,False,2025-09-16 15:45,False,True,True,2,0.86,1.89,7.51,True,1.0,True,0.5,True,False,589.52,593.33,157,2.0,0.21
XLK,272.42,0,True,True,0.387625,False,2025-09-16 15:45,False,False,True,1,0.35,0.5,8.55,True,1.0,False,0.33,False,False,271.64,273.97,257,2.0,0.28
XLE,89.715,0,True,True,0.244177,False,2025-09-16 15:45,False,False,False,0,0.41,0.66,0.7,True,1.0,True,0.83,False,False,89.23,90.69,409,2.0,0.54
XLV,137.07,0,False,True,0.260614,False,2025-09-16 15:45,False,False,False,0,0.53,-1.89,-1.49,False,0.33,True,0.67,False,False,136.55,138.11,383,2.0,0.38
XLY,241.65,0,True,True,0.509379,False,2025-09-16 15:45,False,True,True,2,0.8,3.36,6.15,True,1.0,True,0.83,False,False,240.63,243.69,196,2.0,0.42
XLP,79.57,0,False,False,0.123055,False,2025-09-16 15:45,False,False,False,0,0.95,-0.68,1.11,False,0.0,True,0.5,False,False,79.32,80.06,812,2.0,0.31
XLU,84.88,0,True,True,0.162876,False,2025-09-16 15:45,False,False,True,1,0.36,-0.22,5.09,False,0.67,False,0.33,False,False,84.55,85.53,613,2.0,0.38
SMH,306.06,0,True,True,0.597711,False,2025-09-16 15:45,False,False,True,1,0.25,0.7,10.9,True,1.0,False,0.17,False,False,304.86,308.45,167,2.0,0.39
INTC,25.015,0,True,True,0.149307,False,2025-09-16 15:45,True,False,False,1,1.48,0.0,1.1,True,1.0,True,0.67,False,False,24.72,25.61,669,2.0,1.19
SOXX,256.86,0,True,True,0.518552,False,2025-09-16 15:45,False,False,True,1,0.4,0.66,7.89,True,1.0,False,0.17,False,False,255.82,258.93,192,2.0,0.4
QCOM,164.7,0,True,True,0.617218,False,2025-09-16 15:45,False,True,False,1,0.47,1.98,0.18,True,1.0,True,0.67,False,False,163.47,167.17,162,2.0,0.75
SAP,251.605,0,False,False,0.881303,False,2025-09-16 15:45,False,False,True,1,0.45,-2.55,2.36,False,0.0,True,0.67,False,False,249.84,255.13,113,2.0,0.7
MU,157.94,0,True,True,0.673469,False,2025-09-16 15:45,False,True,True,2,0.82,12.69,12.76,True,1.0,True,0.5,False,False,156.59,160.63,148,2.0,0.85
ASML,869.375,0,True,True,3.552397,False,2025-09-16 15:45,False,True,False,1,0.7,8.11,1.13,True,1.0,True,0.67,False,False,862.27,883.58,28,2.0,0.82
AMGN,273.69,0,False,False,0.841859,False,2025-09-16 15:45,False,False,False,0,1.13,-1.48,-0.17,False,0.0,False,0.0,False,False,272.01,277.06,118,2.0,0.62
TSM,261.288,0,True,True,1.097188,False,2025-09-16 15:45,False,False,True,1,0.49,0.92,14.26,True,1.0,True,0.5,False,False,259.09,265.68,91,2.0,0.84
REGN,574.57,0,False,True,2.550877,False,2025-09-16 15:45,False,True,False,1,1.03,3.02,-11.9,False,0.67,True,1.0,False,False,569.47,584.77,39,2.0,0.89
BMY,46.235,0,False,False,0.172219,False,2025-09-16 15:45,False,False,False,0,1.02,-1.7,-4.06,False,0.0,False,0.33,False,False,45.89,46.92,580,2.0,0.74
PG,157.51,0,False,True,0.317968,False,2025-09-16 15:45,False,False,False,0,0.32,-0.71,-1.85,False,0.67,True,0.67,False,False,156.87,158.78,314,2.0,0.4
PEP,141.0769,0,False,False,0.383529,False,2025-09-16 15:45,False,False,False,0,0.86,-1.42,-0.52,False,0.0,True,0.67,False,False,140.31,142.61,260,2.0,0.54
ZTS,147.605,0,False,False,0.551871,False,2025-09-16 15:45,False,False,False,0,0.34,-2.0,-4.16,False,0.0,True,0.67,False,False,146.5,149.81,181,2.0,0.75
KO,66.275,0,False,False,0.143115,False,2025-09-16 15:45,False,False,False,0,0.26,-1.24,1.18,False,0.0,True,0.5,False,False,65.99,66.85,698,2.0,0.43
BLK,1110.02,0,True,False,3.597959,False,2025-09-16 15:45,False,False,True,1,0.28,-2.13,8.75,False,0.33,False,0.33,False,False,1102.82,1124.41,27,2.0,0.65
USB,48.08,0,True,True,0.17312,False,2025-09-16 15:45,False,False,True,1,0.87,0.18,4.76,False,0.67,False,0.0,False,False,47.73,48.77,577,2.0,0.72
NEE,70.6,0,False,False,0.222424,False,2025-09-16 15:45,False,False,False,0,0.24,-1.01,1.36,False,0.0,False,0.17,False,False,70.16,71.49,449,2.0,0.63
DUK,121.605,0,True,False,0.292614,False,2025-09-16 15:45,False,False,True,1,0.6,-0.41,4.57,False,0.33,False,0.33,False,False,121.02,122.78,341,2.0,0.48
BP,34.495,0,True,True,0.084119,False,2025-09-16 15:45,False,False,True,1,0.32,0.07,5.8,True,1.0,True,0.67,False,False,34.33,34.83,1188,2.0,0.49
SHEL,72.34,0,True,True,0.138873,False,2025-09-16 15:45,False,False,True,1,0.81,0.44,4.62,True,1.0,True,0.67,False,False,72.06,72.9,720,2.0,0.38
RIO,63.5,0,True,True,0.156468,False,2025-09-16 15:45,False,True,True,2,0.66,1.54,2.55,True,1.0,True,0.83,False,False,63.19,64.13,639,2.0,0.49
BHP,54.07,0,True,False,0.135872,False,2025-09-16 15:45,False,False,True,1,0.56,-0.26,3.6,False,0.33,False,0.33,False,False,53.8,54.61,735,2.0,0.5
WMT,103.65,0,True,True,0.229988,False,2025-09-16 15:45,False,False,True,1,0.28,0.97,6.54,True,1.0,True,0.5,False,False,103.19,104.57,434,2.0,0.44
TGT,89.22,0,False,False,0.268147,False,2025-09-16 15:45,False,False,False,0,0.36,-2.51,-10.6,False,0.0,True,0.83,False,False,88.68,90.29,372,2.0,0.6
HD,422.425,0,True,True,1.137728,False,2025-09-16 15:45,False,False,True,1,0.28,-0.23,4.67,True,1.0,True,0.67,False,False,420.15,426.98,87,2.0,0.54
LOW,270.7,0,True,True,0.73613,False,2025-09-16 15:45,False,True,True,2,0.95,2.08,4.4,False,0.67,True,0.5,False,False,269.23,273.64,135,2.0,0.54
BKNG,5448.1802,0,True,False,18.749559,False,2025-09-16 15:45,False,False,True,1,0.34,-0.91,7.9,False,0.33,False,0.0,False,False,5410.68,5523.18,5,2.0,0.69
SBUX,83.4845,0,False,False,0.360326,False,2025-09-16 15:45,False,False,False,0,1.03,-0.24,-2.2,False,0.33,True,0.67,False,False,82.76,84.93,277,2.0,0.86
MCD,304.85,0,True,False,0.847035,False,2025-09-16 15:45,False,False,True,1,0.4,-1.16,2.44,False,0.33,True,0.67,False,False,303.16,308.24,118,2.0,0.56
TJX,140.04,0,True,True,0.341573,False,2025-09-16 15:45,False,False,True,1,0.88,0.94,6.62,False,0.67,True,0.5,False,False,139.36,141.41,292,2.0,0.49
PM,162.51,0,True,False,0.618694,False,2025-09-16 15:45,False,False,True,1,0.26,-3.21,7.59,False,0.33,False,0.17,False,False,161.27,164.98,161,2.0,0.76
CMG,39.0819,0,False,False,0.175198,False,2025-09-16 15:45,False,False,False,0,0.44,0.33,-12.48,False,0.33,True,0.83,False,False,38.73,39.78,570,2.0,0.9
MO,64.655,0,True,False,0.186321,False,2025-09-16 15:45,False,False,True,1,0.34,-0.99,10.92,False,0.33,False,0.17,False,False,64.28,65.4,536,2.0,0.58
CAT,435.36,0,True,True,1.369663,False,2025-09-16 15:45,False,False,True,1,0.32,0.92,9.59,True,1.0,True,0.67,False,False,432.62,440.84,73,2.0,0.63
GILD,111.43,0,True,False,0.449553,False,2025-09-16 15:45,False,False,True,1,0.89,-1.67,9.03,False,0.33,False,0.0,False,False,110.53,113.23,222,2.0,0.81
DE,469.96,0,False,False,1.863018,False,2025-09-16 15:45,False,False,True,1,0.34,-1.36,3.41,False,0.0,True,0.83,False,False,466.23,477.41,53,2.0,0.79
GE,292.885,0,True,True,1.376149,False,2025-09-16 15:45,False,True,True,2,0.48,4.02,17.07,True,1.0,True,0.5,False,False,290.13,298.39,72,2.0,0.94
LMT,474.76,0,True,True,1.422915,False,2025-09-16 15:45,False,False,False,0,0.36,0.86,-2.12,True,1.0,False,0.33,False,False,471.91,480.45,70,2.0,0.6
NOC,582.8901,0,True,True,2.066055,False,2025-09-16 15:45,False,False,True,1,0.46,-0.01,9.28,True,1.0,True,0.83,False,False,578.76,591.15,48,2.0,0.71
RTX,158.64,0,True,True,0.576323,False,2025-09-16 15:45,False,True,True,2,0.97,2.17,11.73,True,1.0,True,0.83,False,False,157.49,160.95,173,2.0,0.73
ETN,370.485,0,True,True,1.625615,False,2025-09-16 15:45,False,True,True,2,0.46,2.89,6.21,True,1.0,False,0.33,False,False,367.23,376.99,61,2.0,0.88
VZ,43.565,0,True,False,0.104071,False,2025-09-16 15:45,False,False,True,1,0.35,-1.3,3.39,False,0.33,False,0.17,False,False,43.36,43.98,960,2.0,0.48
HON,211.32,0,False,False,0.540673,False,2025-09-16 15:45,False,False,False,0,0.26,-1.85,1.32,False,0.0,True,0.5,False,False,210.24,213.48,184,2.0,0.51
T,29.255,0,True,True,0.085565,False,2025-09-16 15:45,False,True,True,2,1.07,1.44,9.39,False,0.67,False,0.17,False,False,29.08,29.6,1168,2.0,0.58
CSCO,66.815,0,True,False,0.175037,False,2025-09-16 15:45,False,False,True,1,0.33,-1.29,7.86,False,0.33,True,0.5,False,False,66.46,67.52,571,2.0,0.52
EEM,52.8399,0,True,True,0.061613,False,2025-09-16 15:45,False,False,True,1,0.47,1.05,7.6,True,1.0,False,0.33,False,False,52.72,53.09,1623,2.0,0.23
TLT,90.24,0,True,True,0.087025,False,2025-09-16 15:45,False,False,False,0,0.22,-0.11,0.31,True,1.0,True,0.5,False,False,90.07,90.59,1149,2.0,0.19
TNGX,7.275,0,True,True,0.119016,False,2025-09-16 15:45,False,True,True,2,1.04,6.36,27.49,True,1.0,True,0.83,False,False,7.04,7.75,840,2.0,3.27
HYG,81.115,0,True,True,0.02623,False,2025-09-16 15:45,False,False,True,1,0.45,0.09,2.8,True,1.0,False,0.33,False,False,81.06,81.22,3812,2.0,0.06
