symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
AMWL,7.675,2,True,True,0.138397,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,1.23,20.68,5,2.03,25.41,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,0.79,True,1.0,False,0.33,False,True,7.47,8.37,1000,3.33,2.7,0.5,0.0,0.0,47
JPM,302.13,1,True,False,1.046491,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.58,-2.35,5,-1.14,-3.31,neutral,2.1,1.5,2.0,2.16,high_liquidity,3,60,2.92,False,0.33,False,0.33,False,False,299.51,308.93,1000,2.6,0.87,0.5,0.0,0.0,24
BAC,51.32,1,True,False,0.191572,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.74,-3.39,1,-1.7,-2.71,neutral,1.98,1.5,2.0,1.96,high_liquidity,3,60,2.83,False,0.33,False,0.0,False,False,50.84,52.57,1000,2.6,0.93,0.5,0.0,0.0,20
WFC,76.2701,1,False,False,0.293989,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.88,-4.53,1,-1.79,-3.65,neutral,1.91,1.5,2.0,1.85,high_liquidity,3,60,-0.57,False,0.0,False,0.33,False,False,75.54,78.18,1000,2.6,0.96,0.5,0.0,0.0,9
C,126.68,1,True,True,0.672526,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.75,-1.04,1,-0.94,-1.87,neutral,2.11,1.5,2.0,2.19,high_liquidity,3,60,13.23,False,0.67,False,0.33,False,False,125.0,131.05,1000,2.6,1.33,0.5,0.0,0.0,49
GS,933.86,1,True,True,3.302181,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.53,1.63,3,0.49,1.63,neutral,2.03,1.5,2.0,2.04,high_liquidity,3,60,8.69,True,1.0,True,0.83,False,False,925.6,955.32,1000,2.6,0.88,0.5,0.0,0.0,58
MS,192.01,1,True,True,0.657915,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.47,1.46,1,0.38,0.97,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,9.07,True,1.0,True,0.67,False,False,190.37,196.29,1000,2.6,0.86,0.5,0.0,0.0,56
USB,55.275,1,True,True,0.156829,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.6,-0.58,5,-0.41,-1.82,neutral,2.11,1.5,2.0,2.19,high_liquidity,3,60,6.98,False,0.33,True,0.67,False,False,54.88,56.29,1000,2.6,0.71,0.5,0.0,0.0,49
PNC,217.895,1,True,True,0.587649,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.39,-1.69,3,-0.53,-1.69,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,6.12,False,0.33,False,0.33,False,False,216.43,221.71,1000,2.6,0.67,0.5,0.0,0.0,46
TFC,49.205,1,True,False,0.12681,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.31,-1.49,5,-0.69,-3.38,neutral,2.0,1.5,2.0,2.0,high_liquidity,3,60,4.9,False,0.33,False,0.33,False,False,48.89,50.03,1000,2.6,0.64,0.5,0.0,0.0,35
SCHW,88.935,1,False,False,0.288127,False,Varsayılan,2026-05-08 18:15,True,False,False,False,0,0.61,-3.75,3,-1.12,-3.75,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,0.37,False,0.0,True,0.5,False,False,88.21,90.81,1000,2.6,0.81,0.5,0.0,0.0,11
BK,130.68,1,True,True,0.357428,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.45,-1.27,5,-0.85,-2.32,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,11.55,False,0.67,False,0.17,False,False,129.79,133.0,1000,2.6,0.68,0.5,0.0,0.0,47
STT,149.72,1,True,True,0.451102,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.29,0.7,5,-0.67,-1.5,neutral,1.96,1.5,2.0,1.93,high_liquidity,3,60,12.74,True,1.0,True,0.83,False,False,148.59,152.65,1000,2.6,0.75,0.5,0.0,0.0,58
NTRS,160.41,1,True,True,0.432745,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.33,-0.74,5,-0.83,-2.47,neutral,1.98,1.5,2.0,1.97,high_liquidity,3,60,11.52,False,0.67,True,0.67,False,False,159.33,163.22,1000,2.6,0.67,0.5,0.0,0.0,53
CFG,63.735,1,True,True,0.193363,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.42,-0.97,1,-0.4,-0.76,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,10.75,False,0.33,False,0.33,False,False,63.25,64.99,1000,2.6,0.76,0.5,0.0,0.0,46
KEY,21.63,1,True,True,0.057735,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,0.39,-1.1,3,-0.35,-1.1,neutral,1.96,1.5,2.0,1.93,high_liquidity,3,60,7.99,False,0.67,True,0.5,False,False,21.49,22.01,1000,2.6,0.67,0.5,0.0,0.0,51
RF,27.7,1,True,True,0.102552,False,Varsayılan,2026-05-08 18:15,True,False,False,True,1,1.19,-1.21,1,-0.44,-0.89,neutral,2.12,1.5,2.0,2.19,high_liquidity,3,60,4.93,False,0.33,True,0.67,False,False,27.44,28.37,1000,2.6,0.93,0.5,0.0,0.0,49
