symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
ARM,142.91,1,True,False,0.773966,False,2025-09-19 19:45,True,True,False,True,2,1.61,-7.11,3.97,False,0.33,False,0.17,False,False,141.36,146.01,129,2.0,1.08
PLTR,182.38,1,True,True,1.029263,False,2025-09-19 19:45,True,True,True,True,3,1.83,7.12,32.45,True,1.0,True,0.5,False,False,180.32,186.5,97,2.0,1.13
SMCI,45.795,1,True,True,0.256796,False,2025-09-19 19:45,True,False,True,False,1,1.03,2.0,-0.25,True,1.0,True,0.5,False,False,45.28,46.82,389,2.0,1.12
AVGO,344.81,1,True,True,1.3661,False,2025-09-19 19:45,True,False,False,True,1,1.22,-4.18,25.03,False,0.67,True,0.5,False,False,342.08,350.27,73,2.0,0.79
SNOW,230.31,1,True,True,1.107664,False,2025-09-19 19:45,True,True,True,True,3,1.65,6.73,13.58,True,1.0,True,0.67,False,False,228.09,234.74,90,2.0,0.96
CRM,247.05,1,False,True,0.745635,False,2025-09-19 19:45,True,False,True,False,1,1.21,3.43,-7.13,False,0.67,True,0.83,False,False,245.56,250.03,134,2.0,0.6
ORCL,308.7512,1,True,True,1.945594,False,2025-09-19 19:45,True,False,False,True,1,0.81,0.66,25.22,True,1.0,True,0.5,False,False,304.86,316.53,51,2.0,1.26
ADBE,365.78,1,False,True,1.228382,False,2025-09-19 19:45,True,False,True,False,1,1.06,3.73,-9.97,False,0.67,True,0.83,False,False,363.32,370.69,81,2.0,0.67
NOW,961.22,1,True,True,2.984914,False,2025-09-19 19:45,True,True,True,False,2,1.9,3.13,-0.58,True,1.0,True,0.67,False,False,955.25,973.16,33,2.0,0.62
WDAY,233.53,1,False,True,1.092681,False,2025-09-19 19:45,True,False,True,False,1,1.47,6.67,-4.21,False,0.67,True,0.83,False,False,231.34,237.9,91,2.0,0.94
FTNT,84.21,1,False,True,0.364647,False,2025-09-19 19:45,True,True,True,False,2,3.12,5.55,-6.37,False,0.67,False,0.33,False,False,83.48,85.67,274,2.0,0.87
ZM,84.15,1,True,True,0.281251,False,2025-09-19 19:45,True,True,False,True,2,1.79,-1.22,3.63,False,0.67,False,0.33,False,False,83.59,85.28,355,2.0,0.67
NET,225.86,1,True,True,1.137348,False,2025-09-19 19:45,True,True,True,True,3,1.55,3.06,26.3,True,1.0,True,0.5,False,False,223.59,230.41,87,2.0,1.01
MDB,323.43,1,True,True,1.71856,False,2025-09-19 19:45,True,False,False,True,1,1.29,-1.2,10.79,True,1.0,True,0.67,False,False,319.99,330.3,58,2.0,1.06
ADP,292.0,1,False,False,0.606155,False,2025-09-19 19:45,True,True,False,False,1,1.99,1.15,1.13,False,0.33,True,0.5,False,False,290.79,294.42,164,2.0,0.42
TEAM,169.06,1,False,False,0.669821,False,2025-09-19 19:45,True,False,False,False,0,1.28,-1.74,-11.42,False,0.0,True,0.5,False,False,167.72,171.74,149,2.0,0.79
COIN,342.33,1,True,True,2.316329,False,2025-09-19 19:45,True,False,True,True,2,1.38,4.44,13.71,True,1.0,True,0.5,False,False,337.7,351.6,43,2.0,1.35
RBLX,135.17,1,True,True,0.717954,False,2025-09-19 19:45,True,True,False,True,2,2.22,-0.49,34.83,False,0.67,False,0.17,False,False,133.73,138.04,139,2.0,1.06
CRWD,502.53,1,True,True,2.217668,False,2025-09-19 19:45,True,True,True,True,3,1.82,12.94,6.81,True,1.0,True,0.67,False,False,498.09,511.4,45,2.0,0.88
ZS,294.269,1,True,True,0.907042,False,2025-09-19 19:45,True,False,True,True,2,1.19,4.37,12.53,True,1.0,True,0.5,False,False,292.45,297.9,110,2.0,0.62
ABNB,126.98,1,False,True,0.482805,False,2025-09-19 19:45,True,True,True,False,2,1.69,4.42,-2.76,False,0.67,True,0.83,False,False,126.01,128.91,207,2.0,0.76
PANW,208.2,1,True,True,0.580181,False,2025-09-19 19:45,True,True,True,True,3,1.61,3.4,3.2,True,1.0,True,0.5,False,False,207.04,210.52,172,2.0,0.56
UBER,98.5,1,True,True,0.480511,False,2025-09-19 19:45,True,True,False,True,2,1.77,0.7,10.47,True,1.0,True,0.83,False,False,97.54,100.42,208,2.0,0.98
RIOT,17.44,1,True,True,0.166441,False,2025-09-19 19:45,True,False,False,True,1,0.96,-0.34,21.64,False,0.67,False,0.17,False,False,17.11,18.11,600,2.0,1.91
SHOP,153.23,1,True,True,0.668213,False,2025-09-19 19:45,True,False,True,True,2,1.43,4.14,19.51,True,1.0,False,0.33,False,False,151.89,155.9,149,2.0,0.87
MARA,18.27,1,True,True,0.136349,False,2025-09-19 19:45,True,False,True,False,1,0.86,4.34,-0.44,True,1.0,False,0.33,False,False,18.0,18.82,733,2.0,1.49
MSTR,344.78,1,True,True,2.505715,False,2025-09-19 19:45,True,True,True,True,3,1.61,2.88,5.89,True,1.0,True,0.83,False,False,339.77,354.8,39,2.0,1.45
SOFI,29.52,1,True,True,0.186747,False,2025-09-19 19:45,True,False,True,True,2,1.17,7.62,35.7,True,1.0,True,0.5,False,False,29.15,30.27,535,2.0,1.27
RIVN,14.375,1,True,True,0.113728,False,2025-09-19 19:45,True,False,False,True,1,1.42,0.42,3.16,True,1.0,True,0.83,False,False,14.15,14.83,879,2.0,1.58
MRNA,25.26,1,False,False,0.201111,False,2025-09-19 19:45,True,False,False,False,0,1.27,1.61,-27.28,False,0.33,True,0.83,False,False,24.86,26.06,497,2.0,1.59
BNTX,96.31,1,False,False,0.41494,False,2025-09-19 19:45,True,False,False,False,0,1.25,-3.06,-0.45,False,0.0,False,0.33,False,False,95.48,97.97,240,2.0,0.86
UNH,336.61,1,False,True,1.404285,False,2025-09-19 19:45,True,False,False,False,0,0.78,-0.91,-18.28,False,0.33,False,0.17,False,False,333.8,342.23,71,2.0,0.83
JNJ,176.2,1,True,True,0.548409,False,2025-09-19 19:45,True,True,False,True,2,2.93,-0.15,7.21,False,0.67,True,0.5,False,False,175.1,178.39,182,2.0,0.62
PFE,24.03,1,False,False,0.074668,False,2025-09-19 19:45,True,True,False,False,1,1.7,0.54,0.23,False,0.0,True,0.5,False,False,23.88,24.33,1339,2.0,0.62
ABBV,222.38,1,True,True,0.571491,False,2025-09-19 19:45,True,True,True,True,3,2.45,2.87,7.2,True,1.0,True,0.5,False,False,221.24,224.67,174,2.0,0.51
MRK,81.5,1,False,False,0.212077,False,2025-09-19 19:45,True,True,False,False,1,2.06,0.52,-5.35,False,0.33,True,0.67,False,False,81.08,82.35,471,2.0,0.52
LLY,752.25,1,False,True,2.852916,False,2025-09-19 19:45,True,True,False,False,1,2.07,-1.66,-4.36,False,0.33,False,0.33,False,False,746.54,763.66,35,2.0,0.76
TMO,479.59,1,False,False,1.888431,False,2025-09-19 19:45,True,True,False,False,1,2.18,-0.24,-1.98,False,0.33,False,0.33,False,False,475.81,487.14,52,2.0,0.79
DHR,193.28,1,False,False,0.586751,False,2025-09-19 19:45,True,False,False,False,0,1.4,1.48,-4.68,False,0.0,False,0.17,False,False,192.11,195.63,170,2.0,0.61
JPM,314.72,1,True,True,0.898011,False,2025-09-19 19:45,True,True,False,True,2,2.44,1.81,11.05,True,1.0,True,0.67,False,False,312.92,318.31,111,2.0,0.57
BAC,52.25,1,True,True,0.127733,False,2025-09-19 19:45,True,True,True,True,3,2.42,3.14,8.46,True,1.0,False,0.17,False,False,51.99,52.76,782,2.0,0.49
GS,804.82,1,True,True,2.454174,False,2025-09-19 19:45,True,True,True,True,3,1.97,2.48,15.33,True,1.0,False,0.33,False,False,799.91,814.64,40,2.0,0.61
WFC,84.62,1,True,True,0.238809,False,2025-09-19 19:45,True,True,True,True,3,2.23,3.99,7.72,True,1.0,True,0.5,False,False,84.14,85.58,418,2.0,0.56
MS,159.92,1,True,True,0.45017,False,2025-09-19 19:45,True,True,True,True,3,2.35,2.63,12.17,True,1.0,False,0.33,False,False,159.02,161.72,222,2.0,0.56
C,102.66,1,True,True,0.234332,False,2025-09-19 19:45,True,True,True,True,3,1.79,2.03,16.38,True,1.0,False,0.33,False,False,102.19,103.6,426,2.0,0.46
XOM,112.835,1,True,True,0.26466,False,2025-09-19 19:45,True,True,False,False,1,2.34,-1.62,1.2,False,0.67,False,0.33,False,False,112.31,113.89,377,2.0,0.47
SCHW,94.29,1,True,True,0.208509,False,2025-09-19 19:45,True,False,True,True,2,1.31,3.63,9.3,True,1.0,True,0.67,False,False,93.87,95.12,479,2.0,0.44
CVX,156.15,1,True,False,0.354714,False,2025-09-19 19:45,True,True,False,True,2,2.13,-2.09,3.65,False,0.33,False,0.17,False,False,155.44,157.57,281,2.0,0.45
COP,91.9,1,False,False,0.280344,False,2025-09-19 19:45,True,True,False,False,1,2.2,-2.77,-1.93,False,0.0,True,0.5,False,False,91.34,93.02,356,2.0,0.61
OXY,46.1,1,False,True,0.147161,False,2025-09-19 19:45,True,True,False,False,1,1.72,-3.48,-2.2,False,0.33,False,0.33,False,False,45.81,46.69,679,2.0,0.64
DVN,33.97,1,False,False,0.131622,False,2025-09-19 19:45,True,True,False,False,1,1.72,-2.89,-1.83,False,0.0,False,0.17,False,False,33.71,34.5,759,2.0,0.77
SLB,34.43,1,False,False,0.133437,False,2025-09-19 19:45,True,True,False,False,1,1.69,-2.3,-5.43,False,0.0,True,0.5,False,False,34.16,34.96,749,2.0,0.78
EQT,49.17,1,False,False,0.239396,False,2025-09-19 19:45,True,True,False,True,2,3.01,-1.52,3.39,False,0.0,True,0.67,False,False,48.69,50.13,417,2.0,0.97
FSLR,212.47,1,True,True,1.501568,False,2025-09-19 19:45,True,True,True,True,3,1.79,3.53,8.38,True,1.0,True,0.67,False,False,209.47,218.48,66,2.0,1.41
ENPH,38.39,1,False,True,0.352667,False,2025-09-19 19:45,True,True,False,False,1,3.85,-1.46,-28.27,False,0.33,True,0.5,False,False,37.68,39.8,283,2.0,1.84
V,341.59,1,True,False,0.862501,False,2025-09-19 19:45,True,True,False,False,1,2.22,0.46,2.89,False,0.67,True,1.0,False,False,339.86,345.04,115,2.0,0.5
MA,583.96,1,True,False,1.49552,False,2025-09-19 19:45,True,True,False,True,2,2.32,-0.39,4.96,False,0.33,True,0.67,False,False,580.97,589.94,66,2.0,0.51
PYPL,68.22,1,False,False,0.217121,False,2025-09-19 19:45,True,True,True,False,2,1.63,2.05,-3.05,False,0.0,True,0.5,False,False,67.79,69.09,460,2.0,0.64
AXP,341.05,1,True,True,1.00858,False,2025-09-19 19:45,True,True,True,True,3,2.87,4.31,7.5,True,1.0,False,0.17,False,False,339.03,345.08,99,2.0,0.59
SPY,663.62,1,True,True,0.640742,False,2025-09-19 19:45,True,False,False,True,1,1.28,0.84,6.38,True,1.0,True,0.67,True,False,662.34,666.18,156,2.0,0.19
QQQ,599.46,1,True,True,0.691304,False,2025-09-19 19:45,True,False,False,True,1,1.15,1.38,7.77,True,1.0,True,0.5,True,False,598.08,602.23,144,2.0,0.23
IWM,242.94,1,True,True,0.474508,False,2025-09-19 19:45,True,False,False,True,1,1.26,1.97,5.46,True,1.0,False,0.33,False,False,241.99,244.84,210,2.0,0.39
XLK,278.82,1,True,True,0.433683,False,2025-09-19 19:45,True,False,True,True,2,0.81,2.4,8.79,True,1.0,True,0.5,False,False,277.95,280.55,230,2.0,0.31
DIA,462.85,1,True,True,0.569009,False,2025-09-19 19:45,True,False,False,True,1,1.09,1.2,4.34,True,1.0,True,0.67,False,False,461.71,465.13,175,2.0,0.25
XLF,54.225,1,True,True,0.089141,False,2025-09-19 19:45,True,False,False,True,1,1.24,1.29,5.2,True,1.0,True,0.5,False,False,54.05,54.58,1121,2.0,0.33
XLV,137.26,1,False,True,0.191212,False,2025-09-19 19:45,True,False,False,False,0,0.88,0.26,-1.33,False,0.33,False,0.33,False,False,136.88,138.02,522,2.0,0.28
XLE,88.52,1,True,True,0.175084,False,2025-09-19 19:45,True,False,False,False,0,0.99,-1.4,0.88,False,0.67,False,0.33,False,False,88.17,89.22,571,2.0,0.4
XLY,241.195,1,True,True,0.351786,False,2025-09-19 19:45,True,False,False,True,1,0.93,-0.33,6.57,False,0.67,True,0.5,False,False,240.49,242.6,284,2.0,0.29
XLB,90.82,1,True,False,0.164974,False,2025-09-19 19:45,True,False,False,False,0,1.33,0.19,2.07,False,0.33,True,0.67,False,False,90.49,91.48,606,2.0,0.36
XLI,153.03,1,True,True,0.226471,False,2025-09-19 19:45,True,False,False,True,1,0.72,0.85,6.11,True,1.0,True,0.83,False,False,152.58,153.94,441,2.0,0.3
XLP,79.36,1,False,False,0.10402,False,2025-09-19 19:45,True,False,False,False,0,0.85,-0.48,0.9,False,0.0,False,0.17,False,False,79.15,79.78,961,2.0,0.26
XLC,119.39,1,True,True,0.159809,False,2025-09-19 19:45,True,False,False,True,1,0.79,0.75,8.72,True,1.0,True,0.5,False,False,119.07,120.03,625,2.0,0.27
XLU,84.95,1,True,True,0.165533,False,2025-09-19 19:45,True,False,False,True,1,0.87,0.96,4.94,True,1.0,True,0.83,False,False,84.62,85.61,604,2.0,0.39
SMH,315.76,1,True,True,0.574966,False,2025-09-19 19:45,True,False,True,True,2,1.04,2.77,11.31,True,1.0,True,0.67,False,False,314.61,318.06,173,2.0,0.36
XLRE,41.87,1,True,False,0.084752,False,2025-09-19 19:45,True,False,False,False,0,1.08,-0.48,1.41,False,0.33,False,0.17,False,False,41.7,42.21,1179,2.0,0.4
SOXX,265.82,1,True,True,0.51787,False,2025-09-19 19:45,True,False,True,True,2,0.64,2.82,8.44,True,1.0,True,0.67,False,False,264.78,267.89,193,2.0,0.39
INTC,29.555,1,True,True,0.228842,False,2025-09-19 19:45,True,True,True,True,3,1.85,17.06,3.45,True,1.0,False,0.17,False,False,29.1,30.47,436,2.0,1.55
QCOM,166.82,1,True,True,0.60046,False,2025-09-19 19:45,True,True,False,False,1,2.29,1.65,0.72,True,1.0,False,0.17,False,False,165.62,169.22,166,2.0,0.72
MU,162.68,1,True,True,0.781289,False,2025-09-19 19:45,True,False,True,True,2,1.37,2.46,16.09,False,0.67,False,0.33,False,False,161.12,165.81,127,2.0,0.96
ASML,932.2,1,True,True,2.767907,False,2025-09-19 19:45,True,False,True,False,1,1.32,6.12,2.87,True,1.0,False,0.33,False,False,926.66,943.27,36,2.0,0.59
SAP,266.88,1,False,False,0.567724,False,2025-09-19 19:45,True,False,True,False,1,0.6,5.25,1.98,False,0.33,False,0.33,False,False,265.74,269.15,176,2.0,0.43
TSM,264.84,1,True,True,0.767237,False,2025-09-19 19:45,True,False,False,True,1,1.38,1.07,14.85,True,1.0,False,0.33,False,False,263.31,267.91,130,2.0,0.58
AMGN,285.41,1,False,True,1.093503,False,2025-09-19 19:45,True,True,True,False,2,2.99,4.52,-0.47,False,0.67,True,0.67,False,False,283.22,289.78,91,2.0,0.77
GILD,114.04,1,True,False,0.349884,False,2025-09-19 19:45,True,True,True,True,3,1.56,2.91,8.67,False,0.67,True,0.67,False,False,113.34,115.44,285,2.0,0.61
REGN,591.95,1,False,True,2.09111,False,2025-09-19 19:45,True,True,True,False,2,2.07,2.94,-11.03,False,0.67,False,0.33,False,False,587.77,600.31,47,2.0,0.71
BMY,45.02,1,False,False,0.125349,False,2025-09-19 19:45,True,True,False,False,1,2.21,-2.85,-4.21,False,0.0,False,0.17,False,False,44.77,45.52,797,2.0,0.56
ZTS,145.87,1,False,False,0.365764,False,2025-09-19 19:45,True,True,False,False,1,1.51,-1.07,-4.41,False,0.0,True,0.5,False,False,145.14,147.33,273,2.0,0.5
PG,156.055,1,False,False,0.337866,False,2025-09-19 19:45,True,True,False,False,1,2.31,-1.27,-1.76,False,0.0,False,0.17,False,False,155.38,157.41,295,2.0,0.43
KO,66.44,1,False,False,0.124958,False,2025-09-19 19:45,True,True,False,False,1,1.67,0.29,0.93,False,0.0,True,0.67,False,False,66.19,66.94,800,2.0,0.38
PEP,141.72,1,False,False,0.274862,False,2025-09-19 19:45,True,True,False,False,1,1.63,1.24,-0.6,False,0.33,True,0.67,False,False,141.17,142.82,363,2.0,0.39
BLK,1142.87,1,True,True,2.851089,False,2025-09-19 19:45,True,True,True,True,3,2.47,2.14,8.84,True,1.0,True,1.0,False,False,1137.17,1154.27,35,2.0,0.5
BK,108.72,1,True,True,0.227045,False,2025-09-19 19:45,True,True,True,True,3,2.48,3.05,14.14,True,1.0,False,0.33,False,False,108.27,109.63,440,2.0,0.42
PNC,205.52,1,True,True,0.50987,False,2025-09-19 19:45,True,True,True,True,3,1.95,2.28,6.76,True,1.0,True,0.67,False,False,204.5,207.56,196,2.0,0.5
NEE,71.07,1,True,False,0.197581,False,2025-09-19 19:45,True,True,False,False,1,1.51,1.79,1.06,False,0.67,True,0.83,False,False,70.67,71.86,506,2.0,0.56
DUK,121.08,1,True,False,0.263252,False,2025-09-19 19:45,True,True,False,True,2,1.74,0.69,4.4,False,0.67,True,0.67,False,False,120.55,122.13,379,2.0,0.43
BP,34.12,1,True,False,0.071745,False,2025-09-19 19:45,True,False,False,True,1,1.24,-0.9,5.89,False,0.33,True,0.67,False,False,33.98,34.41,1393,2.0,0.42
SHEL,70.79,1,True,False,0.116574,False,2025-09-19 19:45,True,False,False,True,1,0.77,-2.13,4.38,False,0.33,False,0.17,False,False,70.56,71.26,857,2.0,0.33
RIO,62.35,1,True,True,0.111307,False,2025-09-19 19:45,True,False,False,False,0,1.01,-1.67,2.6,False,0.67,True,0.67,False,False,62.13,62.8,898,2.0,0.36
VALE,10.87,1,True,True,0.025666,False,2025-09-19 19:45,True,False,False,True,1,0.82,-0.46,5.06,True,1.0,False,0.17,False,False,10.82,10.97,3896,2.0,0.47
BHP,52.12,1,True,False,0.10484,False,2025-09-19 19:45,True,False,False,True,1,1.17,-3.64,3.32,False,0.33,False,0.0,False,False,51.91,52.54,953,2.0,0.4
COST,950.47,1,False,False,2.123005,False,2025-09-19 19:45,True,True,False,False,1,2.22,-0.1,0.94,False,0.0,False,0.0,False,False,946.22,958.96,47,2.0,0.45
TGT,88.1,1,False,False,0.219424,False,2025-09-19 19:45,True,True,False,False,1,1.55,-1.77,-10.86,False,0.0,False,0.33,False,False,87.66,88.98,455,2.0,0.5
WMT,102.32,1,True,True,0.303391,False,2025-09-19 19:45,True,True,False,True,2,2.03,-1.05,6.67,False,0.67,False,0.33,False,False,101.71,103.53,329,2.0,0.59
HD,415.77,1,True,True,1.045212,False,2025-09-19 19:45,True,True,False,True,2,1.52,-1.37,4.96,False,0.67,False,0.33,False,False,413.68,419.95,95,2.0,0.5
LOW,265.24,1,True,True,0.708641,False,2025-09-19 19:45,True,False,False,True,1,1.43,-1.97,5.03,False,0.67,False,0.33,False,False,263.82,268.07,141,2.0,0.53
NKE,70.89,1,False,False,0.282407,False,2025-09-19 19:45,True,True,False,False,1,2.49,-2.56,2.61,False,0.0,False,0.17,False,False,70.33,72.02,354,2.0,0.8
MCD,302.47,1,True,False,0.673373,False,2025-09-19 19:45,True,True,False,False,1,1.69,-0.3,2.33,False,0.33,False,0.33,False,False,301.12,305.16,148,2.0,0.45
SBUX,84.555,1,False,False,0.318789,False,2025-09-19 19:45,True,True,False,False,1,1.58,0.23,-2.62,False,0.33,True,0.83,False,False,83.92,85.83,313,2.0,0.75
TJX,139.83,1,True,True,0.277777,False,2025-09-19 19:45,True,True,False,True,2,1.59,0.16,6.91,False,0.67,True,0.67,False,False,139.27,140.94,360,2.0,0.4
BKNG,5440.1499,1,True,False,12.690866,False,2025-09-19 19:45,False,True,False,True,2,1.97,-0.56,7.6,False,0.33,True,0.5,False,False,5414.77,5490.91,7,2.0,0.47
ROST,146.16,1,True,False,0.382817,False,2025-09-19 19:45,True,True,False,False,1,1.88,-0.18,2.54,False,0.67,True,0.67,False,False,145.39,147.69,261,2.0,0.52
CMG,39.3,1,False,False,0.139497,False,2025-09-19 19:45,True,False,False,False,0,1.45,0.05,-12.97,False,0.0,True,0.67,False,False,39.02,39.86,716,2.0,0.71
PM,162.97,1,True,False,0.547116,False,2025-09-19 19:45,True,True,False,True,2,1.84,-0.01,7.16,False,0.33,True,0.5,False,False,161.88,165.16,182,2.0,0.67
MO,64.86,1,True,False,0.136713,False,2025-09-19 19:45,True,True,False,True,2,2.25,0.12,10.82,False,0.67,True,0.67,False,False,64.59,65.41,731,2.0,0.42
GE,301.2,1,True,True,0.925193,False,2025-09-19 19:45,True,True,True,True,3,2.11,2.79,17.27,True,1.0,True,0.5,False,False,299.35,304.9,108,2.0,0.61
DE,469.71,1,False,False,1.589359,False,2025-09-19 19:45,True,True,False,False,1,1.67,0.2,2.94,False,0.0,False,0.33,False,False,466.53,476.07,62,2.0,0.68
CAT,466.84,1,True,True,1.482706,False,2025-09-19 19:45,True,True,True,True,3,1.72,5.87,10.33,True,1.0,True,0.5,False,False,463.87,472.77,67,2.0,0.64
BA,215.55,1,True,False,0.759837,False,2025-09-19 19:45,True,False,False,True,1,1.39,0.29,11.33,False,0.67,True,0.67,False,False,214.03,218.59,131,2.0,0.71
LMT,472.94,1,True,True,1.052294,False,2025-09-19 19:45,True,True,False,False,1,2.1,-0.29,-1.68,False,0.67,False,0.17,False,False,470.84,477.15,95,2.0,0.45
NOC,572.62,1,True,False,1.353865,False,2025-09-19 19:45,True,True,False,True,2,1.75,-1.09,9.13,False,0.33,True,0.5,False,False,569.91,578.04,73,2.0,0.47
ETN,374.62,1,True,True,0.91516,False,2025-09-19 19:45,True,False,False,True,1,1.32,0.89,6.35,True,1.0,True,0.83,False,False,372.79,378.28,109,2.0,0.49
VZ,43.49,1,True,False,0.083232,False,2025-09-19 19:45,True,True,False,True,2,1.61,-0.59,3.43,False,0.33,False,0.0,False,False,43.32,43.82,1201,2.0,0.38
RTX,158.23,1,True,True,0.353598,False,2025-09-19 19:45,True,False,False,True,1,1.47,-0.21,11.52,True,1.0,True,0.83,False,False,157.52,159.64,282,2.0,0.45
HON,209.37,1,False,False,0.448737,False,2025-09-19 19:45,True,True,False,False,1,2.27,-0.75,0.94,False,0.0,True,0.5,False,False,208.47,211.16,222,2.0,0.43
T,28.99,1,True,False,0.076122,False,2025-09-19 19:45,True,True,False,True,2,1.91,-1.09,9.32,False,0.33,False,0.0,False,False,28.84,29.29,1313,2.0,0.53
CSCO,68.17,1,True,True,0.212355,False,2025-09-19 19:45,True,True,False,True,2,2.42,1.91,7.74,True,1.0,True,0.83,False,False,67.75,69.02,470,2.0,0.62
VNQ,91.69,1,True,True,0.176569,False,2025-09-19 19:45,True,False,False,False,0,1.06,-0.56,1.87,False,0.67,False,0.17,False,False,91.34,92.4,566,2.0,0.39
TLT,89.02,1,True,True,0.078686,False,2025-09-19 19:45,True,False,False,False,0,0.81,-1.47,0.53,False,0.67,True,0.5,False,False,88.86,89.33,1270,2.0,0.18
EFA,92.94,1,True,True,0.07575,False,2025-09-19 19:45,True,False,False,True,1,1.42,-0.37,6.52,False,0.67,False,0.33,False,False,92.79,93.24,1320,2.0,0.16
EEM,52.99,1,True,True,0.050124,False,2025-09-19 19:45,True,False,False,True,1,1.23,-0.04,7.94,False,0.67,False,0.0,False,False,52.89,53.19,1995,2.0,0.19
TNGX,7.58,1,True,True,0.087908,False,2025-09-19 19:45,True,True,True,True,3,2.63,3.4,28.73,False,0.67,False,0.33,False,False,7.4,7.93,1137,2.0,2.32
WINA,506.82,1,True,True,2.215703,False,2025-09-19 19:45,False,True,False,True,2,1.85,-0.33,11.97,True,1.0,True,0.5,False,False,502.39,515.68,45,2.0,0.87
BETR,34.24,1,True,True,0.934175,False,2025-09-19 19:45,False,True,True,True,3,4.01,33.42,27.21,True,1.0,True,0.67,False,False,32.37,37.98,107,2.0,5.46
