symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
FLYW,16.62,1,True,True,0.138691,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.11,-5.08,5,1.51,16.88,neutral,2.31,1.5,2.0,2.52,high_liquidity,3,60,2.91,False,0.67,False,0.33,False,False,16.41,17.31,1000,3.33,1.25,0.5,0.0,0.0,38
GOODN,22.42,2,True,True,0.054304,False,Varsayılan,2026-05-11 13:30,False,False,False,False,0,0.44,0.39,5,0.88,0.69,neutral,2.02,1.5,1.4,2.43,low_liquidity,3,60,1.31,True,1.0,True,1.0,False,True,22.34,22.69,1000,3.33,0.36,0.5,0.0,0.0,55
RDWR,27.6,1,True,True,0.25982,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.37,2.76,3,0.45,2.76,neutral,1.97,1.5,1.4,2.35,low_liquidity,3,60,3.7,True,1.0,True,0.67,False,False,27.21,28.9,1000,3.33,1.41,0.5,0.0,0.0,56
LQDT,34.69,1,True,True,0.336476,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.42,-6.8,1,-2.44,-4.14,bearish,2.13,1.5,1.4,2.62,low_liquidity,3,60,10.35,False,0.67,False,0.17,False,False,33.85,36.88,1000,2.6,2.42,0.5,0.0,0.0,47
GOODO,20.3535,0,True,True,0.04134,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.24,0.76,5,1.45,1.41,neutral,1.89,1.5,1.4,2.22,low_liquidity,3,60,1.14,True,1.0,True,0.5,False,False,20.29,20.56,1000,3.33,0.3,0.5,0.0,0.0,38
LINC,49.36,1,True,True,0.98129,False,Varsayılan,2026-05-11 14:45,True,False,True,True,2,0.54,9.69,1,2.89,10.3,bullish,1.97,1.5,1.6,2.22,mid_liquidity,3,60,32.28,True,1.0,True,0.5,False,False,47.89,54.27,1000,3.33,2.98,0.5,0.0,0.0,66
APEI,56.36,1,True,True,0.43646,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.21,0.8,5,-0.65,-2.05,neutral,2.31,1.5,1.4,2.91,low_liquidity,3,60,26.78,False,0.67,True,0.67,False,False,55.27,59.2,1000,2.6,1.94,0.5,0.0,0.0,53
LANDO,21.23,1,True,True,0.132904,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.31,0.95,3,0.46,0.95,neutral,1.98,1.5,1.4,2.36,low_liquidity,3,60,4.82,True,1.0,True,0.67,False,False,21.03,21.89,1000,3.33,0.94,0.5,0.0,0.0,56
AHG,2.07,1,True,True,0.059068,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,1.03,0.98,1,0.59,4.55,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,18.36,False,0.67,True,0.5,False,False,1.92,2.45,1000,2.6,7.13,0.5,0.0,0.0,51
LANDP,20.9,1,True,True,0.04652,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.15,1.14,3,0.86,1.14,neutral,2.31,1.5,1.4,2.92,low_liquidity,3,60,4.17,True,1.0,True,0.67,False,False,20.83,21.13,1000,3.33,0.33,0.5,0.0,0.0,56
NUTX,135.14,1,True,True,1.357025,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.17,3.48,5,-1.14,-8.17,neutral,2.09,1.5,1.4,2.55,low_liquidity,3,60,0.69,True,1.0,False,0.33,False,False,133.1,141.93,1000,3.33,1.51,0.5,0.0,0.0,42
UXIN,2.59,1,False,False,0.030002,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.68,-10.38,5,-2.83,-17.52,bearish,2.0,1.5,1.4,2.41,low_liquidity,3,60,-10.32,False,0.0,False,0.0,False,False,2.51,2.79,1000,2.6,2.9,0.5,0.0,0.0,5
UDMY,4.62,2,False,False,0.041111,False,Varsayılan,2026-05-08 19:45,False,True,False,False,1,1.85,-2.32,1,-1.98,-7.95,neutral,2.26,1.5,2.0,2.44,high_liquidity,3,60,-13.35,False,0.0,False,0.0,False,False,4.52,4.89,1000,2.6,2.22,0.5,0.0,0.0,22
QNST,12.59,1,False,False,0.199932,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.2,-3.3,1,-1.83,-4.69,neutral,1.99,1.5,1.6,2.25,mid_liquidity,3,60,-9.12,False,0.0,False,0.17,False,False,12.09,13.89,1000,2.6,3.97,0.5,0.0,0.0,7
GOOD,12.755,1,True,True,0.049708,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.2,3.03,3,0.84,3.03,neutral,2.11,1.5,1.6,2.45,mid_liquidity,3,60,2.59,False,0.67,False,0.33,False,False,12.63,13.08,1000,2.6,0.97,0.5,0.0,0.0,38
CASS,47.11,1,True,True,0.267361,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.36,0.04,1,-0.86,-1.15,neutral,1.89,1.5,1.4,2.22,low_liquidity,3,60,6.06,False,0.67,False,0.17,False,False,46.44,48.85,1000,2.6,1.42,0.5,0.0,0.0,47
NHPAP,21.1,1,True,True,0.154673,False,Varsayılan,2026-05-11 13:30,False,False,False,True,1,0.47,-0.8,5,-1.19,-2.68,neutral,2.12,1.5,1.4,2.61,low_liquidity,3,60,11.19,False,0.67,True,0.67,False,False,20.71,22.11,1000,2.6,1.83,0.5,0.0,0.0,53
NHPBP,20.94,1,True,True,0.15495,False,Varsayılan,2026-05-08 18:45,False,False,False,True,1,0.36,0.19,1,1.15,1.75,neutral,1.96,1.5,1.4,2.34,low_liquidity,3,60,11.37,True,1.0,True,0.83,False,False,20.55,21.95,1000,2.6,1.85,0.5,0.0,0.0,58
IMXI,15.91,1,True,True,0.011741,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.15,0.38,1,0.92,0.25,neutral,2.15,1.5,1.4,2.65,low_liquidity,3,60,4.05,True,1.0,True,0.5,False,False,15.88,15.99,1000,2.6,0.18,0.5,0.0,0.0,55
PRTH,5.82,3,False,True,0.084609,False,Varsayılan,2026-05-11 14:45,False,True,True,False,2,2.83,10.65,3,2.61,10.65,bullish,1.79,1.5,1.4,2.05,low_liquidity,3,60,-12.13,False,0.67,True,0.67,False,False,5.69,6.24,1000,3.33,2.18,0.5,0.0,0.0,64
GRVY,63.58,3,True,True,0.725188,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,1.35,2.55,1,-1.39,-2.87,neutral,1.91,1.5,1.4,2.24,low_liquidity,3,60,0.67,True,1.0,False,0.33,False,True,62.49,67.21,1000,3.33,1.71,0.5,0.0,0.0,53
LAND,9.645,2,False,False,0.036143,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.22,-1.48,1,-0.34,-0.87,neutral,2.27,1.5,1.6,2.71,mid_liquidity,3,60,2.27,False,0.0,False,0.33,False,False,9.55,9.88,1000,2.6,0.94,0.5,0.0,0.0,15
ILPT,7.97,1,True,True,0.049711,False,Varsayılan,2026-05-11 14:45,True,False,False,True,1,0.31,1.4,1,-0.92,-2.21,neutral,2.02,1.5,1.6,2.31,mid_liquidity,3,60,16.02,True,1.0,False,0.17,False,False,7.9,8.22,1000,3.33,0.94,0.5,0.0,0.0,51
SVC,1.63,1,False,False,0.018733,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.12,3.16,5,1.02,8.67,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-18.95,False,0.67,True,0.67,False,False,1.58,1.75,1000,2.6,2.87,0.5,0.0,0.0,20
RMNI,3.85,1,True,True,0.022847,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.17,-0.77,1,-1.09,-4.23,neutral,2.03,1.5,1.6,2.31,mid_liquidity,3,60,-2.17,False,0.67,False,0.17,False,False,3.82,3.96,1000,3.33,0.89,0.5,0.0,0.0,36
RPAY,3.345,1,False,False,0.03384,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.14,-3.04,5,-1.34,-16.37,neutral,2.03,1.5,1.6,2.32,mid_liquidity,3,60,-14.21,False,0.0,False,0.0,False,False,3.26,3.56,1000,2.6,2.53,0.5,0.0,0.0,5
REFI,11.77,1,False,False,0.050923,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.12,-3.92,3,-1.88,-3.92,bearish,1.82,1.5,1.4,2.1,low_liquidity,3,60,-0.87,False,0.0,False,0.17,False,False,11.64,12.1,1000,2.6,1.08,0.5,0.0,0.0,7
CNDT,1.755,1,False,True,0.016469,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.24,0.29,3,-0.21,0.29,neutral,1.94,1.5,1.6,2.16,mid_liquidity,3,60,-19.11,False,0.33,False,0.33,False,False,1.71,1.86,1000,2.6,2.35,0.5,0.0,0.0,24
STRS,29.845,1,True,True,0.178103,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.31,-0.25,5,0.13,0.66,neutral,1.89,1.5,1.4,2.21,low_liquidity,3,60,15.33,False,0.67,True,0.83,False,False,29.4,31.0,1000,2.6,1.49,0.5,0.0,0.0,55
HERE,3.2031,1,False,False,0.030999,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.7,-2.05,5,-0.59,-7.96,neutral,1.74,1.5,1.4,1.97,low_liquidity,3,60,-25.78,False,0.0,False,0.0,False,False,3.13,3.4,1000,2.6,2.42,0.5,0.0,0.0,5
SEVN,8.32,1,False,True,0.029956,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.13,-1.3,1,-0.84,-0.95,neutral,1.76,1.5,1.4,2.0,low_liquidity,3,60,-6.56,False,0.33,True,0.5,False,False,8.28,8.47,1000,3.33,0.54,0.5,0.0,0.0,26
CURR,4.4,2,True,True,0.082725,False,Varsayılan,2026-05-11 14:45,False,False,True,True,2,1.0,13.4,5,2.58,33.74,bullish,2.03,1.5,1.4,2.46,low_liquidity,3,60,32.27,True,1.0,False,0.33,False,True,4.28,4.81,1000,3.33,2.82,0.5,0.0,0.0,69
OPRX,6.2807,1,False,False,0.057097,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.23,-2.93,5,-0.48,-7.23,neutral,1.95,1.5,1.6,2.19,mid_liquidity,3,60,-31.32,False,0.0,False,0.0,False,False,6.14,6.65,1000,2.6,2.27,0.5,0.0,0.0,5
KRKR,4.17,3,False,True,0.149462,False,Varsayılan,2026-05-11 14:45,False,True,False,False,1,1.79,6.92,1,2.11,15.83,neutral,2.22,1.5,1.4,2.77,low_liquidity,3,60,-15.48,False,0.67,True,1.0,False,False,3.95,4.92,1000,3.33,5.38,0.5,0.0,0.0,56
SUNS,7.43,1,False,False,0.063811,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.58,-3.63,1,-1.38,-2.62,neutral,1.91,1.5,1.4,2.25,low_liquidity,3,60,-9.96,False,0.0,False,0.0,False,False,7.27,7.84,1000,2.6,2.15,0.5,0.0,0.0,5
RGP,4.43,1,False,True,0.032586,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.4,2.07,5,0.88,5.23,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,-10.5,False,0.67,False,0.33,False,False,4.38,4.59,1000,3.33,1.1,0.5,0.0,0.0,27
STHO,8.795,1,True,True,0.078446,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.22,-0.17,5,1.24,6.74,neutral,1.78,1.5,1.4,2.04,low_liquidity,3,60,1.07,True,1.0,True,0.67,False,False,8.68,9.19,1000,3.33,1.34,0.5,0.0,0.0,46
YOUL,0.8408,1,False,False,0.042119,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.12,-7.81,1,-2.64,-13.76,bearish,1.88,1.5,1.4,2.2,low_liquidity,3,60,-42.43,False,0.0,False,0.0,False,False,0.74,1.11,1000,2.6,12.52,0.5,0.0,0.0,5
INTG,37.0,1,True,True,0.421303,False,Varsayılan,2026-05-11 14:30,False,False,False,True,1,0.44,-5.9,3,-1.03,-5.9,neutral,1.85,1.5,1.4,2.15,low_liquidity,3,60,23.88,False,0.33,False,0.17,False,False,35.95,39.74,1000,2.6,2.85,0.5,0.0,0.0,44
MNY,1.34,2,True,False,0.046037,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.92,0.75,1,-0.98,-2.9,neutral,1.94,1.5,1.4,2.31,low_liquidity,3,60,2.01,False,0.33,False,0.33,False,False,1.22,1.64,1000,2.6,8.59,0.5,0.0,0.0,29
SELF,5.3514,1,True,True,0.031007,False,Varsayılan,2026-05-11 14:15,False,False,False,True,1,0.62,-2.7,5,-1.72,-3.05,neutral,1.95,1.5,1.4,2.32,low_liquidity,3,60,3.98,False,0.33,True,0.67,False,False,5.27,5.55,1000,2.6,1.45,0.5,0.0,0.0,49
LOAN,4.27,1,False,False,0.021086,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.18,0.47,5,-0.41,-1.39,neutral,1.95,1.5,1.4,2.32,low_liquidity,3,60,-3.87,False,0.0,False,0.33,False,False,4.22,4.41,1000,2.6,1.23,0.5,0.0,0.0,9
HGBL,1.27,1,False,False,0.009974,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.38,-5.22,3,-1.29,-5.22,neutral,2.02,1.5,1.4,2.43,low_liquidity,3,60,-8.91,False,0.0,False,0.0,False,False,1.25,1.33,1000,2.6,1.96,0.5,0.0,0.0,5
NAMI,0.3699,1,False,False,0.007372,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.48,-5.15,3,-0.25,-5.15,neutral,2.24,1.5,1.4,2.8,low_liquidity,3,60,-45.67,False,0.0,False,0.17,False,False,0.35,0.42,1000,2.6,4.98,0.5,0.0,0.0,7
