symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
FTNT,113.745,1,True,True,0.808647,False,Varsayılan,2026-05-11 14:30,True,False,True,False,1,0.21,26.45,3,3.87,26.45,bullish,2.6,1.5,2.0,3.0,high_liquidity,3,60,1.53,True,1.0,False,0.33,False,False,112.53,117.79,1000,3.33,1.07,0.5,0.0,0.0,53
WDAY,124.47,1,False,False,1.056484,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.18,1.5,1,-0.74,-2.63,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-26.01,False,0.0,False,0.33,False,False,121.83,131.34,1000,2.6,2.12,0.5,0.0,0.0,9
MDB,293.76,2,False,True,3.156233,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.17,10.74,3,1.42,10.74,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,-8.05,False,0.67,False,0.17,False,False,289.03,309.54,1000,3.33,1.61,0.5,0.0,0.0,31
TEAM,86.62,1,False,True,1.264593,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.14,-2.45,1,-0.97,-5.44,neutral,2.38,1.5,2.0,2.63,high_liquidity,3,60,-35.33,False,0.33,False,0.17,False,False,84.72,92.94,1000,3.33,2.19,0.5,0.0,0.0,22
HUBS,192.48,1,False,False,3.734692,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.39,-18.05,5,-2.25,-22.11,bearish,2.09,1.5,2.0,2.14,high_liquidity,3,60,-31.23,False,0.0,False,0.17,False,False,183.14,216.76,1000,2.6,4.85,0.5,0.0,0.0,7
VEEV,163.8,1,False,False,1.117123,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.06,-2.12,5,-0.61,-3.77,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-18.47,False,0.0,False,0.17,False,False,161.01,171.06,1000,2.6,1.71,0.5,0.0,0.0,7
BILL,42.775,2,False,True,0.690233,False,Varsayılan,2026-05-11 14:30,True,False,True,False,1,0.39,15.38,3,3.01,15.38,bullish,2.17,1.5,2.0,2.28,high_liquidity,3,60,-12.47,False,0.67,True,0.67,False,False,41.74,46.23,1000,3.33,2.42,0.5,0.0,0.0,47
DOCN,158.83,0,True,True,2.494687,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.13,-1.34,5,1.9,45.97,neutral,2.4,1.5,2.0,2.67,high_liquidity,3,60,50.45,True,1.0,True,0.5,False,False,155.09,171.3,1000,3.33,2.36,0.5,0.0,0.0,49
ESTC,50.385,1,False,False,0.459004,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.22,2.6,1,-0.87,-3.57,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-22.91,False,0.33,False,0.33,False,False,49.24,53.37,1000,2.6,2.28,0.5,0.0,0.0,13
GTLB,25.79,1,False,True,0.262351,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.32,6.18,3,0.96,6.18,neutral,2.11,1.5,2.0,2.19,high_liquidity,3,60,-29.11,False,0.67,False,0.33,False,False,25.4,27.1,1000,3.33,1.53,0.5,0.0,0.0,27
PATH,10.76,1,False,False,0.11079,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.16,2.48,3,0.48,2.48,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-11.6,False,0.67,True,0.5,False,False,10.48,11.48,1000,2.6,2.57,0.5,0.0,0.0,18
FROG,69.56,1,True,True,1.194954,False,Varsayılan,2026-05-11 14:30,True,False,True,False,1,0.26,29.27,3,2.7,29.27,bullish,2.43,1.5,2.0,2.72,high_liquidity,3,60,1.39,True,1.0,True,0.5,False,False,67.77,75.53,1000,3.33,2.58,0.5,0.0,0.0,55
ALKT,17.37,1,False,True,0.140181,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.12,3.7,1,-1.09,-3.34,neutral,1.95,1.5,2.0,1.92,high_liquidity,3,60,-17.54,False,0.33,False,0.33,False,False,17.16,18.07,1000,3.33,1.21,0.5,0.0,0.0,24
APPF,162.05,1,False,False,1.116586,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.06,-3.06,5,-1.04,-6.67,neutral,1.79,1.5,1.4,2.05,low_liquidity,3,60,-16.8,False,0.0,False,0.0,False,False,159.26,169.31,1000,2.6,1.72,0.5,0.0,0.0,5
AGYS,69.55,1,False,False,0.584326,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.09,1.44,1,-0.9,-2.85,neutral,1.72,1.5,1.4,1.93,low_liquidity,3,60,-21.05,False,0.33,False,0.33,False,False,68.09,73.35,1000,2.6,2.1,0.5,0.0,0.0,13
ACIW,44.03,1,False,True,0.381481,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.2,1.76,1,-1.47,-3.25,neutral,1.91,1.5,1.6,2.11,mid_liquidity,3,60,-4.84,False,0.33,False,0.33,False,False,43.46,45.94,1000,3.33,1.3,0.5,0.0,0.0,24
ALRM,45.56,1,False,False,0.418104,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.11,0.26,1,-1.93,-4.29,bearish,1.78,1.5,1.6,1.91,mid_liquidity,3,60,-7.32,False,0.0,False,0.33,False,False,44.51,48.28,1000,2.6,2.29,0.5,0.0,0.0,9
AMGN,332.55,1,True,False,1.350358,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.1,0.43,5,1.4,2.69,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,4.85,False,0.67,True,0.83,False,False,329.17,341.33,1000,2.6,1.02,0.5,0.0,0.0,44
GILD,134.44,2,True,False,0.943855,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.19,-1.36,1,1.8,2.37,neutral,1.93,1.5,2.0,1.88,high_liquidity,3,60,6.93,False,0.67,True,0.83,False,False,132.08,140.58,1000,2.6,1.76,0.5,0.0,0.0,49
VRTX,438.43,2,False,False,2.395138,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.21,2.52,1,1.02,2.0,neutral,2.31,1.5,2.0,2.52,high_liquidity,3,60,-0.8,False,0.67,True,0.67,False,False,432.44,454.0,1000,2.6,1.37,0.5,0.0,0.0,26
REGN,725.3701,1,True,False,3.453291,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.29,0.6,5,1.1,2.28,neutral,2.12,1.5,1.6,2.46,mid_liquidity,3,60,3.69,False,0.67,True,0.83,False,False,716.74,747.82,1000,2.6,1.19,0.5,0.0,0.0,44
BIIB,199.225,2,True,True,1.191099,True,Varsayılan,2026-05-11 14:30,True,False,True,True,2,0.35,4.48,5,2.11,6.42,bullish,1.85,1.5,1.6,2.01,mid_liquidity,3,60,8.11,True,1.0,True,0.5,False,True,197.44,205.18,1000,3.33,0.9,0.5,0.0,0.0,71
MRNA,57.57,3,True,True,1.360819,True,Varsayılan,2026-05-11 14:30,True,False,True,True,2,1.21,18.0,3,2.49,18.0,bullish,2.21,1.5,2.0,2.35,high_liquidity,3,60,21.02,True,1.0,True,0.67,False,True,55.53,64.37,1000,3.33,3.55,0.5,0.0,0.0,78
BNTX,95.045,1,False,False,0.791742,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.25,-0.23,5,-0.52,-4.33,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,-3.33,False,0.33,True,0.5,False,False,93.07,100.19,1000,2.6,2.08,0.5,0.0,0.0,15
ILMN,140.575,1,True,True,1.07977,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.19,-1.41,3,-0.53,-1.41,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,6.51,True,1.0,True,0.67,False,False,138.96,145.97,1000,3.33,1.15,0.5,0.0,0.0,56
ALNY,294.01,1,False,False,1.776176,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.1,-2.97,3,-0.84,-2.97,neutral,2.25,1.5,2.0,2.41,high_liquidity,3,60,-9.39,False,0.0,False,0.0,False,False,289.57,305.56,1000,2.6,1.51,0.5,0.0,0.0,5
BMRN,53.31,1,False,False,0.322191,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.16,-2.36,5,-0.92,-3.88,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-2.86,False,0.0,False,0.0,False,False,52.5,55.4,1000,2.6,1.51,0.5,0.0,0.0,5
INCY,102.05,2,True,True,0.655923,True,Varsayılan,2026-05-11 14:30,True,False,True,True,2,0.18,2.2,1,2.21,3.54,bullish,2.2,1.5,2.0,2.34,high_liquidity,3,60,4.76,True,1.0,True,0.67,False,True,101.07,105.33,1000,3.33,0.96,0.5,0.0,0.0,73
EXEL,50.27,2,True,True,0.365632,True,Varsayılan,2026-05-11 14:30,True,False,True,True,2,0.3,3.22,5,3.26,13.81,bullish,2.35,1.5,2.0,2.59,high_liquidity,3,60,5.58,True,1.0,True,0.67,False,True,49.72,52.1,1000,3.33,1.09,0.5,0.0,0.0,73
