symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
RTX,158.8,1,True,True,0.482,False,2025-09-22 15:00,True,False,False,True,1,0.18,0.31,11.5,True,1.0,True,1.0,False,False,157.84,160.73,207,2.0,0.61
CSCO,67.635,1,True,False,0.21356,False,2025-09-22 15:00,True,False,False,True,1,0.22,-0.13,7.58,False,0.33,True,0.5,False,False,67.21,68.49,468,2.0,0.63
VNQ,91.5701,1,True,False,0.208551,False,2025-09-22 15:00,True,False,False,False,0,0.36,-0.52,1.84,False,0.33,False,0.33,False,False,91.15,92.4,479,2.0,0.46
TLT,88.86,1,True,True,0.099856,False,2025-09-22 15:00,True,False,False,False,0,0.26,-1.4,0.55,False,0.67,True,0.5,False,False,88.66,89.26,1001,2.0,0.22
TNGX,7.39,1,True,True,0.141293,False,2025-09-22 15:00,True,False,False,True,1,0.18,-3.02,28.67,False,0.67,True,0.5,False,False,7.11,7.96,707,2.0,3.82
BETR,78.0,1,True,True,5.449043,False,2025-09-22 15:00,False,True,True,True,3,4.01,33.42,27.13,True,1.0,True,0.5,False,False,67.1,99.8,18,2.0,13.97
NVDA,175.745,0,True,True,0.649302,False,2025-09-22 15:00,True,False,False,True,1,1.35,1.02,16.64,True,1.0,True,0.5,True,False,174.45,178.34,154,2.0,0.74
MSFT,515.745,0,True,True,1.594506,False,2025-09-22 15:00,True,False,False,True,1,0.28,1.12,8.89,True,1.0,True,0.83,True,False,512.56,522.12,62,2.0,0.62
META,778.83,0,True,True,2.950602,False,2025-09-22 15:00,True,False,False,True,1,0.31,0.41,11.37,True,1.0,True,0.67,False,False,772.93,790.63,33,2.0,0.76
AMZN,229.49,0,True,False,0.791215,False,2025-09-22 15:00,True,False,False,True,1,0.28,-0.93,6.23,False,0.33,False,0.17,False,False,227.91,232.65,126,2.0,0.69
NFLX,1215.46,0,True,False,4.092891,False,2025-09-22 15:00,True,False,False,True,1,0.23,-1.06,11.86,False,0.33,False,0.33,False,False,1207.27,1231.83,24,2.0,0.67
TSLA,441.135,0,True,True,2.829395,False,2025-09-22 15:00,True,False,False,True,1,0.9,1.06,10.57,True,1.0,True,0.5,False,False,435.48,452.45,35,2.0,1.28
GOOGL,254.17,0,True,True,0.807518,False,2025-09-22 15:00,True,False,False,True,1,1.47,1.42,14.71,True,1.0,False,0.17,True,False,252.55,257.4,123,2.0,0.64
AAPL,254.415,0,True,True,1.226411,False,2025-09-22 15:00,True,True,True,True,3,2.46,3.09,3.87,True,1.0,True,0.67,True,False,251.96,259.32,81,2.0,0.96
ARM,142.7,0,True,False,0.788206,False,2025-09-22 15:00,True,False,False,True,1,0.27,-6.96,3.96,False,0.33,False,0.17,False,False,141.12,145.85,126,2.0,1.1
SMCI,46.1999,0,True,True,0.356419,False,2025-09-22 15:00,True,False,True,False,1,1.03,2.0,-0.11,True,1.0,True,0.67,False,False,45.49,47.63,280,2.0,1.54
PLTR,178.5038,0,True,True,1.162055,False,2025-09-22 15:00,True,True,True,True,3,1.83,7.12,32.46,True,1.0,False,0.33,False,False,176.18,183.15,86,2.0,1.3
SNOW,227.4691,0,True,True,1.232633,False,2025-09-22 15:00,True,False,True,True,2,0.21,4.36,13.62,True,1.0,True,0.83,False,False,225.0,232.4,81,2.0,1.08
AVGO,343.53,0,True,True,1.770274,False,2025-09-22 15:00,True,False,False,True,1,0.18,-0.76,25.09,False,0.67,True,0.5,False,False,339.99,350.61,56,2.0,1.03
CRM,248.37,0,False,True,1.105093,False,2025-09-22 15:00,True,False,True,False,1,0.22,2.54,-7.1,False,0.67,True,0.83,False,False,246.16,252.79,90,2.0,0.89
ORCL,317.2366,0,True,True,2.72827,False,2025-09-22 15:00,True,False,True,True,2,0.29,5.28,25.8,True,1.0,False,0.33,False,False,311.78,328.15,36,2.0,1.72
ADBE,363.35,0,False,True,1.720774,False,2025-09-22 15:00,True,False,False,False,0,0.21,0.43,-9.9,False,0.67,True,0.67,False,False,359.91,370.23,58,2.0,0.95
NOW,942.08,0,True,True,4.962481,False,2025-09-22 15:00,True,False,False,False,0,0.25,-0.87,-0.53,False,0.67,False,0.17,False,False,932.16,961.93,20,2.0,1.05
WDAY,237.37,0,False,True,1.269962,False,2025-09-22 15:00,True,False,False,False,0,0.19,1.06,-4.11,False,0.67,True,0.67,False,False,234.83,242.45,78,2.0,1.07
OKTA,94.02,0,False,True,0.597863,False,2025-09-22 15:00,True,True,True,False,2,2.09,3.84,-2.7,False,0.67,True,0.83,False,False,92.82,96.41,167,2.0,1.27
ZM,84.66,0,True,True,0.313485,False,2025-09-22 15:00,True,False,False,True,1,0.18,-1.9,3.75,False,0.67,False,0.33,False,False,84.03,85.91,318,2.0,0.74
NET,226.86,0,True,True,1.497196,False,2025-09-22 15:00,True,False,True,True,2,0.26,6.07,26.32,True,1.0,True,0.5,False,False,223.87,232.85,66,2.0,1.32
FTNT,83.61,0,False,True,0.490089,False,2025-09-22 15:00,True,False,True,False,1,0.24,4.14,-6.38,False,0.67,True,0.83,False,False,82.63,85.57,204,2.0,1.17
DDOG,137.09,0,True,True,0.799544,False,2025-09-22 15:00,True,False,True,True,2,0.18,2.13,5.24,True,1.0,True,0.67,False,False,135.49,140.29,125,2.0,1.17
MDB,325.7,0,True,True,2.076193,False,2025-09-22 15:00,True,False,True,True,2,0.22,3.27,11.37,True,1.0,True,0.67,False,False,321.55,334.0,48,2.0,1.27
TEAM,169.465,0,False,False,0.979361,False,2025-09-22 15:00,True,False,False,False,0,1.28,-1.74,-11.47,False,0.0,True,0.5,False,False,167.51,173.38,102,2.0,1.16
INTU,694.64,0,True,True,3.073718,False,2025-09-22 15:00,True,False,True,False,1,0.19,4.82,2.73,True,1.0,True,0.83,False,False,688.49,706.93,32,2.0,0.88
COIN,330.9424,0,True,True,3.052544,False,2025-09-22 15:00,True,False,True,True,2,1.38,4.44,13.86,False,0.67,False,0.33,False,False,324.84,343.15,32,2.0,1.84
ADP,291.705,0,False,False,0.871033,False,2025-09-22 15:00,True,False,False,False,0,0.16,1.02,1.02,False,0.33,True,0.67,False,False,289.96,295.19,114,2.0,0.6
RBLX,135.77,0,True,True,1.017725,False,2025-09-22 15:00,True,False,False,True,1,0.3,0.29,34.69,True,1.0,True,0.5,False,False,133.73,139.84,98,2.0,1.5
ABNB,126.015,0,False,True,0.701428,False,2025-09-22 15:00,True,False,True,False,1,0.28,2.28,-2.81,False,0.67,True,0.5,False,False,124.61,128.82,142,2.0,1.11
PANW,207.0,0,True,True,0.895188,False,2025-09-22 15:00,True,True,True,True,3,1.61,3.4,3.12,True,1.0,True,0.5,False,False,205.21,210.58,111,2.0,0.86
UBER,101.63,0,True,True,0.661638,False,2025-09-22 15:00,True,False,True,True,2,0.54,9.34,10.65,True,1.0,True,0.5,False,False,100.31,104.28,151,2.0,1.3
SHOP,152.98,0,True,True,0.769319,False,2025-09-22 15:00,True,False,True,True,2,0.36,3.46,19.65,True,1.0,True,0.5,False,False,151.44,156.06,129,2.0,1.01
SOFI,30.1365,0,True,True,0.233735,False,2025-09-22 15:00,True,False,True,True,2,0.46,11.04,36.14,True,1.0,True,0.67,False,False,29.67,31.07,427,2.0,1.55
RIVN,14.9219,0,True,True,0.174269,False,2025-09-22 15:00,True,False,False,True,1,1.42,0.42,3.12,True,1.0,True,0.83,False,False,14.57,15.62,573,2.0,2.34
MRNA,26.79,0,False,True,0.271584,False,2025-09-22 15:00,True,False,False,False,0,1.27,1.61,-27.61,False,0.67,True,0.83,False,False,26.25,27.88,368,2.0,2.03
UNH,341.8901,0,False,True,1.768888,False,2025-09-22 15:00,True,False,False,False,0,0.23,0.08,-17.9,False,0.67,True,0.83,False,False,338.35,348.97,56,2.0,1.03
BNTX,99.19,0,False,False,0.583559,False,2025-09-22 15:00,True,False,False,False,0,0.17,1.06,-0.62,False,0.33,True,0.67,False,False,98.02,101.52,171,2.0,1.18
PFE,24.52,0,False,True,0.114882,False,2025-09-22 15:00,True,True,False,False,1,1.7,0.54,0.21,False,0.67,True,0.67,False,False,24.29,24.98,870,2.0,0.94
MRK,81.665,0,False,False,0.268361,False,2025-09-22 15:00,True,True,False,False,1,2.06,0.52,-5.35,False,0.33,True,0.5,False,False,81.13,82.74,372,2.0,0.66
JNJ,176.37,0,True,True,0.5894,False,2025-09-22 15:00,True,False,False,True,1,0.17,-0.47,7.21,True,1.0,True,0.67,False,False,175.19,178.73,169,2.0,0.67
LLY,759.37,0,False,True,3.502704,False,2025-09-22 15:00,True,False,False,False,0,0.27,-0.1,-4.19,False,0.67,True,0.67,False,False,752.36,773.38,28,2.0,0.92
ABBV,224.36,0,True,True,0.711107,False,2025-09-22 15:00,True,False,False,True,1,0.2,1.61,7.4,True,1.0,True,0.67,False,False,222.94,227.2,140,2.0,0.63
TMO,480.93,0,True,True,1.984089,False,2025-09-22 15:00,True,False,False,False,0,0.35,1.75,-1.95,True,1.0,True,0.83,False,False,476.96,488.87,50,2.0,0.83
ISRG,441.72,0,False,False,1.771575,False,2025-09-22 15:00,True,False,False,False,0,0.22,1.86,-5.32,False,0.33,True,0.67,False,False,438.18,448.81,56,2.0,0.8
DHR,192.88,0,False,False,0.70587,False,2025-09-22 15:00,True,False,False,False,0,0.13,-0.03,-4.79,False,0.0,True,0.5,False,False,191.47,195.7,141,2.0,0.73
BAC,52.29,0,True,True,0.13623,False,2025-09-22 15:00,True,False,False,True,1,0.18,1.73,8.59,True,1.0,True,0.5,False,False,52.02,52.83,734,2.0,0.52
GS,804.665,0,True,True,2.723261,False,2025-09-22 15:00,True,False,False,True,1,0.16,1.32,15.47,True,1.0,True,0.5,False,False,799.22,815.56,36,2.0,0.68
JPM,312.86,0,True,True,1.11786,False,2025-09-22 15:00,True,False,False,True,1,0.23,0.36,11.12,True,1.0,True,0.5,False,False,310.62,317.33,89,2.0,0.71
WFC,84.5835,0,True,True,0.27537,False,2025-09-22 15:00,True,True,True,True,3,2.23,3.99,7.73,True,1.0,True,0.67,False,False,84.03,85.68,363,2.0,0.65
MS,160.29,0,True,True,0.575599,False,2025-09-22 15:00,True,False,False,True,1,0.16,1.83,12.3,True,1.0,True,0.5,False,False,159.14,162.59,173,2.0,0.72
C,102.6956,0,True,True,0.287453,False,2025-09-22 15:00,True,False,False,True,1,0.18,0.97,16.5,True,1.0,True,0.5,False,False,102.12,103.85,347,2.0,0.56
SCHW,94.385,0,True,True,0.269017,False,2025-09-22 15:00,True,False,True,True,2,0.15,2.49,9.22,True,1.0,True,0.83,False,False,93.85,95.46,371,2.0,0.57
CVX,156.61,0,True,False,0.392335,False,2025-09-22 15:00,True,False,False,True,1,0.15,-2.17,3.65,False,0.33,True,0.67,False,False,155.83,158.18,254,2.0,0.5
XOM,112.19,0,True,True,0.280289,False,2025-09-22 15:00,True,False,False,False,0,0.24,-2.69,1.22,False,0.67,False,0.17,False,False,111.63,113.31,356,2.0,0.5
COP,91.71,0,False,False,0.306005,False,2025-09-22 15:00,True,False,False,False,0,0.16,-2.18,-1.97,False,0.0,False,0.33,False,False,91.1,92.93,326,2.0,0.67
EOG,115.935,0,False,False,0.398691,False,2025-09-22 15:00,True,True,False,False,1,2.37,-4.01,-0.43,False,0.0,True,0.5,False,False,115.14,117.53,250,2.0,0.69
EQT,49.03,0,False,False,0.267931,False,2025-09-22 15:00,True,True,False,True,2,3.01,-1.52,3.34,False,0.0,True,0.67,False,False,48.49,50.1,373,2.0,1.09
V,343.17,0,True,False,1.034355,False,2025-09-22 15:00,True,False,False,False,0,0.19,-0.88,2.85,False,0.67,True,0.67,False,False,341.1,347.31,96,2.0,0.6
SPY,665.025,0,True,True,0.68976,False,2025-09-22 15:00,True,False,False,True,1,1.28,0.84,6.37,True,1.0,True,0.67,True,False,663.65,667.78,144,2.0,0.21
QQQ,600.32,0,True,True,0.755732,False,2025-09-22 15:00,True,False,False,True,1,1.15,1.38,7.76,True,1.0,False,0.33,True,False,598.81,603.34,132,2.0,0.25
DIA,463.5688,0,True,True,0.722946,False,2025-09-22 15:00,True,False,False,True,1,0.28,0.79,4.4,True,1.0,True,0.83,False,False,462.12,466.46,138,2.0,0.31
XLE,87.6202,0,True,False,0.232749,False,2025-09-22 15:00,True,False,False,False,0,0.26,-2.63,0.88,False,0.33,False,0.0,False,False,87.15,88.55,429,2.0,0.53
XLK,280.12,0,True,True,0.458275,False,2025-09-22 15:00,True,False,True,True,2,0.29,3.21,8.89,True,1.0,True,0.67,False,False,279.2,281.95,218,2.0,0.33
XLF,54.015,0,True,True,0.110049,False,2025-09-22 15:00,True,False,False,True,1,0.2,-0.12,5.22,False,0.67,True,0.67,False,False,53.79,54.46,908,2.0,0.41
XLV,137.18,0,False,True,0.267357,False,2025-09-22 15:00,True,False,False,False,0,0.27,-0.01,-1.3,False,0.33,True,0.67,False,False,136.65,138.25,374,2.0,0.39
XLY,241.685,0,True,True,0.424682,False,2025-09-22 15:00,True,False,False,True,1,0.32,0.08,6.65,True,1.0,False,0.33,False,False,240.84,243.38,235,2.0,0.35
XLI,152.375,0,True,True,0.285917,False,2025-09-22 15:00,True,False,False,True,1,0.19,0.82,6.09,False,0.67,True,0.67,False,False,151.8,153.52,349,2.0,0.38
XLP,78.15,0,False,False,0.147108,False,2025-09-22 15:00,True,False,False,False,0,0.25,-2.6,0.78,False,0.0,False,0.17,False,False,77.86,78.74,679,2.0,0.38
SOXX,268.98,0,True,True,0.69206,False,2025-09-22 15:00,True,False,True,True,2,0.26,4.04,8.61,True,1.0,True,0.67,False,False,267.6,271.75,144,2.0,0.51
INTC,29.155,0,True,True,0.253703,False,2025-09-22 15:00,True,False,True,True,2,0.39,17.11,4.04,True,1.0,False,0.17,False,False,28.65,30.17,394,2.0,1.74
AXP,345.04,0,True,True,1.26998,False,2025-09-22 15:00,True,True,True,True,3,2.87,4.31,7.54,True,1.0,True,0.67,False,False,342.5,350.12,78,2.0,0.74
MU,165.38,0,True,True,0.955349,False,2025-09-22 15:00,True,False,True,True,2,1.37,2.46,16.09,True,1.0,True,0.67,False,False,163.47,169.2,104,2.0,1.16
TXN,180.7,0,False,False,0.579595,False,2025-09-22 15:00,True,False,False,False,0,0.15,0.22,1.41,False,0.33,True,0.83,False,False,179.54,183.02,172,2.0,0.64
TSM,269.495,0,True,True,1.195425,False,2025-09-22 15:00,True,False,True,True,2,0.38,2.55,15.02,True,1.0,True,0.67,False,False,267.1,274.28,83,2.0,0.89
AMGN,286.83,0,False,True,1.23307,False,2025-09-22 15:00,True,False,True,False,1,0.26,4.41,-0.46,False,0.67,True,0.67,False,False,284.36,291.76,81,2.0,0.86
GILD,113.28,0,True,False,0.47524,False,2025-09-22 15:00,True,False,False,True,1,0.2,0.91,8.57,False,0.33,True,0.67,False,False,112.33,115.18,210,2.0,0.84
BMY,45.37,0,False,False,0.160759,False,2025-09-22 15:00,True,False,False,False,0,0.22,-1.69,-4.29,False,0.0,True,0.67,False,False,45.05,46.01,622,2.0,0.71
REGN,595.35,0,False,True,2.267788,False,2025-09-22 15:00,True,False,False,False,0,0.15,1.68,-10.83,False,0.67,True,0.67,False,False,590.81,604.42,44,2.0,0.76
PG,154.49,0,False,False,0.426002,False,2025-09-22 15:00,True,False,False,False,0,0.23,-3.64,-1.81,False,0.0,False,0.17,False,False,153.64,156.19,234,2.0,0.55
KO,66.495,0,False,False,0.138036,False,2025-09-22 15:00,True,False,False,False,0,0.18,-0.81,0.83,False,0.0,True,0.67,False,False,66.22,67.05,724,2.0,0.42
BLK,1140.72,0,True,True,3.62496,False,2025-09-22 15:00,True,False,False,True,1,0.14,0.79,8.85,True,1.0,True,0.67,False,False,1133.47,1155.22,27,2.0,0.64
PEP,141.33,0,False,False,0.349964,False,2025-09-22 15:00,True,False,False,False,0,0.18,0.07,-0.63,False,0.33,True,0.67,False,False,140.63,142.73,285,2.0,0.5
PNC,204.8446,0,True,True,0.624199,False,2025-09-22 15:00,True,False,False,True,1,0.13,0.53,6.81,True,1.0,True,0.67,False,False,203.6,207.34,160,2.0,0.61
NEE,72.07,0,True,True,0.268384,False,2025-09-22 15:00,True,False,True,False,1,0.26,2.5,1.04,True,1.0,True,0.83,False,False,71.53,73.14,372,2.0,0.74
DUK,120.965,0,True,False,0.25614,False,2025-09-22 15:00,True,False,False,True,1,0.12,-0.11,4.33,False,0.67,True,0.83,False,False,120.45,121.99,390,2.0,0.42
SHEL,70.84,0,True,False,0.129521,False,2025-09-22 15:00,True,False,False,True,1,0.23,-0.8,4.3,False,0.33,True,0.67,False,False,70.58,71.36,772,2.0,0.37
BP,34.335,0,True,True,0.081526,False,2025-09-22 15:00,True,False,False,True,1,1.24,-0.9,5.86,True,1.0,True,0.83,False,False,34.17,34.66,1226,2.0,0.47
BHP,53.12,0,True,False,0.176511,False,2025-09-22 15:00,True,False,False,True,1,0.36,-0.09,3.25,False,0.67,True,0.5,False,False,52.77,53.83,566,2.0,0.66
VALE,10.8847,0,True,True,0.037694,False,2025-09-22 15:00,True,False,False,True,1,0.32,0.04,5.24,True,1.0,False,0.33,False,False,10.81,11.04,2652,2.0,0.69
WMT,102.72,0,True,True,0.343468,False,2025-09-22 15:00,True,True,False,True,2,2.03,-1.05,6.67,False,0.67,True,0.5,False,False,102.03,104.09,291,2.0,0.67
NKE,71.98,0,False,False,0.347976,False,2025-09-22 15:00,True,True,False,False,1,2.49,-2.56,2.57,False,0.33,True,0.67,False,False,71.28,73.37,287,2.0,0.97
HD,414.195,0,True,True,1.380606,False,2025-09-22 15:00,True,False,False,True,1,0.15,-0.67,5.04,False,0.67,False,0.17,False,False,411.43,419.72,72,2.0,0.67
MCD,302.84,0,True,False,0.73414,False,2025-09-22 15:00,True,False,False,False,0,0.3,-0.7,2.27,False,0.67,True,0.5,False,False,301.37,305.78,136,2.0,0.48
BKNG,5443.3101,0,True,False,17.906782,False,2025-09-22 15:00,False,False,False,True,1,0.31,-1.99,7.49,False,0.33,True,0.5,False,False,5407.5,5514.94,5,2.0,0.66
SBUX,84.79,0,False,False,0.379164,False,2025-09-22 15:00,True,False,False,False,0,0.2,1.89,-2.69,False,0.33,True,0.83,False,False,84.03,86.31,263,2.0,0.89
TJX,139.305,0,True,True,0.278742,False,2025-09-22 15:00,True,False,False,True,1,0.15,-0.52,6.93,False,0.67,False,0.17,False,False,138.75,140.42,358,2.0,0.4
ROST,145.25,0,True,False,0.450684,False,2025-09-22 15:00,True,False,False,False,0,0.12,-0.96,2.54,False,0.33,False,0.17,False,False,144.35,147.05,221,2.0,0.62
CMG,39.78,0,False,False,0.211252,False,2025-09-22 15:00,True,False,False,False,0,1.45,0.05,-12.96,False,0.33,True,0.83,False,False,39.36,40.63,473,2.0,1.06
PM,161.45,0,True,False,0.676703,False,2025-09-22 15:00,True,False,False,True,1,0.2,-2.92,6.96,False,0.33,False,0.0,False,False,160.1,164.16,147,2.0,0.84
MO,63.855,0,True,False,0.171916,False,2025-09-22 15:00,True,False,False,True,1,0.18,-2.53,10.73,False,0.33,False,0.0,False,False,63.51,64.54,581,2.0,0.54
CAT,464.985,0,True,True,1.967687,False,2025-09-22 15:00,True,False,True,True,2,0.27,3.18,10.57,True,1.0,True,0.5,False,False,461.05,472.86,50,2.0,0.85
GE,298.0505,0,True,True,1.081025,False,2025-09-22 15:00,True,False,True,True,2,0.32,2.95,17.41,True,1.0,False,0.33,False,False,295.89,302.37,92,2.0,0.73
LMT,477.43,0,True,True,1.534199,False,2025-09-22 15:00,True,True,False,False,1,2.1,-0.29,-1.66,True,1.0,True,0.5,False,False,474.36,483.57,65,2.0,0.64
NOC,574.85,0,True,False,1.659601,False,2025-09-22 15:00,True,False,False,True,1,0.1,-0.39,9.09,False,0.67,True,0.83,False,False,571.53,581.49,60,2.0,0.58
HON,208.98,0,False,False,0.554734,False,2025-09-22 15:00,True,False,False,False,0,0.16,-1.28,0.81,False,0.0,False,0.33,False,False,207.87,211.2,180,2.0,0.53
VZ,43.215,0,True,False,0.105791,False,2025-09-22 15:00,True,True,False,True,2,1.61,-0.59,3.45,False,0.33,False,0.0,False,False,43.0,43.64,945,2.0,0.49
ETN,374.65,0,True,True,1.263456,False,2025-09-22 15:00,True,False,True,True,2,0.19,3.11,6.54,True,1.0,True,0.67,False,False,372.12,379.7,79,2.0,0.67
T,28.775,0,True,False,0.090165,False,2025-09-22 15:00,True,False,False,True,1,0.19,-2.59,9.24,False,0.33,False,0.0,False,False,28.59,29.14,1109,2.0,0.63
EFA,92.94,0,True,True,0.091378,False,2025-09-22 15:00,True,False,False,True,1,1.42,-0.37,6.52,False,0.67,True,0.5,False,False,92.76,93.31,1094,2.0,0.2
EEM,53.055,0,True,True,0.057687,False,2025-09-22 15:00,True,False,False,True,1,0.17,-0.38,8.02,True,1.0,False,0.17,False,False,52.94,53.29,1733,2.0,0.22
HYG,81.245,0,True,True,0.031882,False,2025-09-22 15:00,True,False,False,False,0,0.28,0.24,2.84,True,1.0,True,0.5,False,False,81.18,81.37,3136,2.0,0.08
WINA,502.05,0,True,True,2.267447,False,2025-09-22 15:00,False,False,False,True,1,0.14,0.17,12.21,False,0.67,False,0.17,False,False,497.52,511.12,44,2.0,0.9
