symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
CVS,74.02,3,True,True,0.245869,False,2025-09-17 19:45,False,False,True,1,0.39,-1.31,8.09,True,1.0,True,0.5,False,False,73.53,75.0,406,2.0,0.66
ISRG,433.67,2,False,False,1.796988,False,2025-09-17 19:45,False,False,False,0,0.65,-3.56,-4.73,False,0.0,True,0.67,False,False,430.08,440.86,55,2.0,0.83
MRK,81.15,2,False,False,0.2732,False,2025-09-17 19:45,False,False,False,0,1.1,-1.05,-5.45,False,0.0,False,0.33,False,False,80.6,82.24,366,2.0,0.67
XLV,137.2401,2,False,True,0.319259,False,2025-09-17 19:45,False,False,False,0,0.94,-0.66,-1.41,False,0.33,True,0.5,False,False,136.6,138.52,313,2.0,0.47
QCOM,165.201,2,True,True,0.784572,False,2025-09-17 19:45,False,True,False,1,0.83,2.12,0.4,True,1.0,True,0.5,False,False,163.63,168.34,127,2.0,0.95
PEP,141.251,2,False,False,0.401856,False,2025-09-17 19:45,False,False,False,0,0.86,-1.6,-0.58,False,0.0,True,0.5,False,False,140.45,142.86,248,2.0,0.57
SHEL,71.43,2,True,False,0.192093,False,2025-09-17 19:45,False,False,True,1,1.32,0.1,4.56,False,0.33,False,0.33,False,False,71.05,72.2,520,2.0,0.54
HON,211.63,2,False,False,0.708004,False,2025-09-17 19:45,False,False,False,0,1.28,0.1,1.22,False,0.0,True,0.5,False,False,210.21,214.46,141,2.0,0.67
TLT,90.12,2,True,True,0.204862,False,2025-09-17 19:45,False,False,False,0,1.16,0.19,0.39,False,0.67,False,0.33,False,False,89.71,90.94,488,2.0,0.45
AMZN,231.64,1,True,True,0.885087,False,2025-09-17 19:45,False,False,True,1,0.97,1.52,6.33,False,0.67,True,0.67,False,False,229.87,235.18,112,2.0,0.76
NVDA,170.21,1,True,False,0.952643,False,2025-09-17 19:45,False,False,True,1,1.25,-4.23,16.8,False,0.33,False,0.33,True,False,168.3,174.02,104,2.0,1.12
META,775.48,1,True,True,3.406184,False,2025-09-17 19:45,False,True,True,2,0.89,2.66,11.31,True,1.0,True,0.67,False,False,768.67,789.1,29,2.0,0.88
