symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AAPL,292.79,1,True,True,1.386243,False,Varsayılan,2026-05-08 14:00,True,False,False,True,1,0.19,3.04,5,1.32,4.53,neutral,1.95,1.5,2.0,1.92,high_liquidity,3,60,4.65,True,1.0,True,0.5,True,False,290.71,299.72,1000,3.33,0.71,0.5,0.0,0.0
MSFT,416.25,1,False,True,2.082174,False,Varsayılan,2026-05-08 14:00,True,False,False,False,0,0.17,1.19,1,-0.67,-1.07,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-6.87,False,0.33,False,0.33,True,False,411.04,429.78,1000,2.6,1.25,0.5,0.0,0.0
GOOGL,400.86,0,True,True,1.642827,False,Varsayılan,2026-05-08 14:00,True,False,False,True,1,0.14,3.21,3,0.5,3.21,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,16.53,True,1.0,True,0.5,True,False,398.4,409.07,1000,3.33,0.61,0.5,0.0,0.0
GOOG,397.55,0,True,True,1.62416,False,Varsayılan,2026-05-08 14:00,True,False,False,True,1,0.11,3.46,3,0.59,3.46,neutral,2.0,1.5,2.0,2.01,high_liquidity,3,60,16.01,True,1.0,True,0.5,False,False,395.11,405.67,1000,3.33,0.61,0.5,0.0,0.0
META,614.49,1,False,False,2.501009,False,Varsayılan,2026-05-08 14:00,True,False,False,False,0,0.1,1.58,3,0.4,1.58,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,-2.69,False,0.0,False,0.33,False,False,608.24,630.75,1000,2.6,1.02,0.5,0.0,0.0
AMZN,273.02,0,True,True,1.096339,False,Varsayılan,2026-05-08 14:00,True,False,False,True,1,0.13,-0.21,3,-0.51,-0.21,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,6.28,True,1.0,False,0.33,False,False,271.38,278.5,1000,3.33,0.6,0.5,0.0,0.0
NVDA,215.91,2,True,True,1.604555,True,Varsayılan,2026-05-08 14:00,True,False,True,True,2,0.24,9.88,3,2.24,9.88,bullish,2.06,1.5,2.0,2.09,high_liquidity,3,60,7.65,True,1.0,True,0.67,True,True,213.5,223.93,1000,3.33,1.11,0.5,0.0,0.0
TSLA,427.34,2,True,True,3.707191,True,Varsayılan,2026-05-08 14:00,True,False,True,False,1,0.36,9.75,3,2.3,9.75,bullish,2.24,1.5,2.0,2.4,high_liquidity,3,60,-0.41,True,1.0,True,0.5,False,True,421.78,445.88,1000,3.33,1.3,0.5,0.0,0.0
ADBE,248.692,1,False,False,1.882876,False,Varsayılan,2026-05-08 14:00,True,False,False,False,0,0.26,-2.71,1,-1.21,-3.05,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-17.16,False,0.33,True,0.5,False,False,243.98,260.93,1000,2.6,1.89,0.5,0.0,0.0
CRM,178.485,1,False,False,1.544523,False,Varsayılan,2026-05-08 14:00,True,False,False,False,0,0.31,-4.55,1,-1.55,-4.22,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,-15.09,False,0.0,False,0.17,False,False,174.62,188.52,1000,2.6,2.16,0.5,0.0,0.0
ORCL,194.92,2,True,True,1.939622,True,Varsayılan,2026-05-08 14:00,True,False,False,False,0,0.23,5.16,5,1.23,13.44,neutral,2.21,1.5,2.0,2.34,high_liquidity,3,60,-9.95,True,1.0,True,0.5,False,True,192.01,204.62,1000,3.33,1.49,0.5,0.0,0.0
INTC,116.4901,0,True,True,1.49679,False,Varsayılan,2026-05-08 14:00,True,False,False,True,1,0.22,7.71,1,0.89,6.27,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,48.76,True,1.0,True,0.67,False,False,114.24,123.97,1000,3.33,1.93,0.5,0.0,0.0
