symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
ABVX,118.49,2,True,True,1.009015,True,Varsayılan,2026-04-02 19:45,True,False,True,True,2,0.75,16.62,3,2.86,16.62,bullish,1.96,1.5,2.0,1.93,high_liquidity,3,60,25.01,True,1.0,True,0.67,False,True,116.98,123.54,1000,3.33,1.28,0.5,0.0,0.0
ACAD,22.2,2,False,False,0.102532,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.89,5.36,3,1.41,5.36,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-0.37,False,0.67,True,0.67,False,False,21.94,22.87,1000,2.6,1.15,0.5,0.0,0.0
ACLX,114.8,0,True,True,0.030342,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.79,0.0,5,-0.33,0.13,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,21.09,True,1.0,True,0.5,False,False,114.74,114.97,1000,2.75,0.05,0.5,0.0,0.0
ADMA,9.2,0,False,False,0.081096,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.39,0.44,5,1.51,10.86,neutral,2.57,1.5,2.0,2.95,high_liquidity,3,60,-13.4,False,0.33,True,0.83,False,False,9.0,9.73,1000,2.6,2.2,0.5,0.0,0.0
AGIO,35.19,2,True,True,0.237714,True,Varsayılan,2026-04-02 19:45,True,False,True,False,1,1.07,18.88,3,3.48,18.88,bullish,2.39,1.5,2.0,2.64,high_liquidity,3,60,-8.88,True,1.0,True,0.5,False,True,34.83,36.38,1000,3.33,1.01,0.5,0.0,0.0
APGE,84.39,2,True,True,0.618999,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.37,7.14,3,1.03,7.14,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,18.76,True,1.0,True,0.83,False,True,83.46,87.48,1000,3.33,1.1,0.5,0.0,0.0
AQST,4.135,2,False,False,0.024308,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.59,2.23,3,0.28,2.23,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,-7.45,False,0.67,True,0.67,False,False,4.07,4.29,1000,2.6,1.47,0.5,0.0,0.0
ARDX,5.94,2,True,False,0.037856,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.57,7.03,3,0.71,7.03,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,4.08,True,1.0,True,0.67,False,False,5.85,6.19,1000,2.6,1.59,0.5,0.0,0.0
AXSM,168.51,2,True,True,0.87536,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.97,4.99,3,1.36,4.99,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,13.31,True,1.0,True,0.67,False,True,167.2,172.89,1000,3.33,0.78,0.5,0.0,0.0
IRON,65.18,3,False,False,0.506845,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.84,7.24,3,1.22,7.24,neutral,1.79,1.5,1.6,1.92,mid_liquidity,3,60,-3.24,False,0.67,True,0.5,False,False,63.91,68.47,1000,2.6,1.94,0.5,0.0,0.0
KYMR,85.4,2,True,True,0.622536,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.85,7.45,3,1.5,7.45,neutral,1.86,1.5,1.6,2.03,mid_liquidity,3,60,20.6,True,1.0,True,0.83,False,True,84.47,88.51,1000,3.33,1.09,0.5,0.0,0.0
LGND,199.93,1,True,True,1.178794,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,0.9,3.61,3,0.88,3.61,neutral,1.65,1.5,1.4,1.81,low_liquidity,3,60,12.24,False,0.67,True,1.0,False,False,196.98,207.59,1000,2.6,1.47,0.5,0.0,0.0
ANIP,74.24,1,False,False,0.331329,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.98,0.68,1,-0.91,-2.3,neutral,1.81,1.5,1.4,2.09,low_liquidity,3,60,-1.9,False,0.0,False,0.33,False,False,73.41,76.39,1000,2.6,1.12,0.5,0.0,0.0
AUPH,15.6,2,True,True,0.083986,True,Varsayılan,2026-04-02 19:45,True,False,True,True,2,0.87,11.66,3,3.59,11.66,bullish,2.17,1.5,2.0,2.29,high_liquidity,3,60,11.03,True,1.0,True,0.5,False,True,15.47,16.02,1000,3.33,0.81,0.5,0.0,0.0
ALVO,3.655,2,False,False,0.024436,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,0.38,10.94,5,2.07,12.65,bullish,1.83,1.5,1.6,1.98,mid_liquidity,3,60,-34.56,False,0.33,True,0.83,False,False,3.59,3.81,1000,2.6,1.67,0.5,0.0,0.0
ACET,6.98,2,False,False,0.060435,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,0.71,14.4,3,2.77,14.4,bullish,2.03,1.5,1.4,2.45,low_liquidity,3,60,-25.37,False,0.67,True,0.83,False,False,6.83,7.37,1000,2.6,2.16,0.5,0.0,0.0
ACIU,2.76,1,False,False,0.018518,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,0.69,7.81,3,1.22,7.81,neutral,1.75,1.5,1.4,1.98,low_liquidity,3,60,3.09,False,0.33,True,0.67,False,False,2.71,2.88,1000,2.6,1.68,0.5,0.0,0.0
ACTU,2.48,2,False,False,0.05012,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.56,8.3,5,1.79,9.25,neutral,1.96,1.5,1.4,2.34,low_liquidity,3,60,-38.11,False,0.33,True,0.83,False,False,2.35,2.81,1000,2.6,5.05,0.5,0.0,0.0
ALT,3.335,2,False,False,0.027218,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.69,15.97,3,1.74,15.97,neutral,2.4,1.5,2.0,2.67,high_liquidity,3,60,-12.88,False,0.33,True,0.83,False,False,3.27,3.51,1000,2.6,2.04,0.5,0.0,0.0
ARCT,8.03,2,False,True,0.056816,False,Varsayılan,2026-04-02 19:45,True,False,True,False,1,0.82,16.38,3,2.29,16.38,bullish,1.97,1.5,1.6,2.21,mid_liquidity,3,60,-28.46,False,0.67,True,0.5,False,False,7.94,8.31,1000,3.33,1.06,0.5,0.0,0.0
ARTV,6.71,2,True,True,0.108193,False,Varsayılan,2026-04-02 19:45,False,False,True,True,2,1.1,23.67,5,2.07,30.62,bullish,1.83,1.5,1.4,2.12,low_liquidity,3,60,16.72,True,1.0,True,0.83,False,True,6.55,7.25,1000,3.33,2.42,0.5,0.0,0.0
ATAI,3.8,2,True,True,0.03015,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.62,11.47,3,1.52,11.47,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,0.83,True,1.0,True,0.67,False,True,3.75,3.95,1000,3.33,1.19,0.5,0.0,0.0
BCYC,5.07,2,False,False,0.03757,False,Varsayılan,2026-04-02 19:45,True,False,True,False,1,0.46,16.36,3,2.84,16.36,bullish,1.88,1.5,1.6,2.07,mid_liquidity,3,60,-26.93,False,0.67,True,0.83,False,False,4.98,5.31,1000,2.6,1.85,0.5,0.0,0.0
BDRX,0.8832,3,False,False,0.076283,False,Varsayılan,2026-04-02 19:45,False,True,True,False,2,9.95,42.65,1,5.77,42.18,bullish,2.05,1.5,2.0,2.08,high_liquidity,3,60,-85.31,False,0.67,True,0.67,False,False,0.69,1.38,1000,2.6,21.59,0.5,0.0,0.0
BRNS,0.5745,2,False,False,0.029415,False,Varsayılan,2026-04-02 17:30,False,False,True,False,1,0.36,9.09,1,2.65,11.11,bullish,1.98,1.5,1.4,2.36,low_liquidity,3,60,-25.59,False,0.33,True,0.5,False,False,0.5,0.77,1000,2.6,12.8,0.5,0.0,0.0
ACHV,3.225,1,False,False,0.030287,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,0.4,20.97,3,2.42,20.97,bullish,2.29,1.5,2.0,2.49,high_liquidity,3,60,0.05,False,0.33,True,0.83,False,False,3.15,3.42,1000,2.6,2.35,0.5,0.0,0.0
ABOS,2.71,2,True,True,0.030772,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,1.05,23.29,3,1.79,23.29,neutral,2.19,1.5,1.6,2.59,mid_liquidity,3,60,24.08,False,0.67,True,0.83,False,True,2.63,2.91,1000,2.6,2.84,0.5,0.0,0.0
