symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
INTC,29.0356,1,True,True,0.248045,False,2025-09-22 15:45,True,False,False,True,1,0.31,-0.52,7.99,True,1.0,False,0.17,False,False,28.54,30.03,403,2.0,1.71
SAP,264.69,1,True,False,0.740941,False,2025-09-22 15:45,False,False,False,False,0,0.13,0.06,1.11,False,0.33,True,0.5,False,False,263.21,267.65,134,2.0,0.56
DE,466.815,1,False,False,1.600242,False,2025-09-22 15:45,False,False,False,False,0,0.23,0.17,-0.33,False,0.0,False,0.33,False,False,463.61,473.22,62,2.0,0.69
BA,212.6507,1,False,False,0.848736,False,2025-09-22 15:45,True,False,False,False,0,0.23,0.31,-1.65,False,0.0,False,0.33,False,False,210.95,216.05,117,2.0,0.8
VNQ,91.485,1,False,False,0.189557,False,2025-09-22 15:45,False,False,False,False,0,0.37,-0.08,-0.29,False,0.0,False,0.0,False,False,91.11,92.24,527,2.0,0.41
BETR,55.16,1,True,True,6.796364,False,2025-09-22 15:45,True,False,False,True,1,0.62,-23.44,28.04,True,1.0,True,0.67,False,False,41.57,82.35,14,2.0,24.64
NFLX,1221.325,0,True,True,3.964486,False,2025-09-22 15:45,False,False,False,False,0,0.29,0.52,0.15,True,1.0,True,0.83,False,False,1213.4,1237.18,25,2.0,0.65
TSLA,441.65,0,True,True,2.599732,False,2025-09-22 15:45,True,False,False,True,1,0.16,0.05,5.28,True,1.0,True,0.67,False,False,436.45,452.05,38,2.0,1.18
NVDA,175.535,0,True,True,0.619027,False,2025-09-22 15:45,True,False,False,False,0,0.3,0.03,0.4,True,1.0,True,0.5,True,False,174.3,178.01,161,2.0,0.71
META,775.905,0,True,True,2.731141,False,2025-09-22 15:45,True,False,False,False,0,0.2,-0.39,0.93,False,0.67,True,0.67,False,False,770.44,786.83,36,2.0,0.7
MSFT,514.375,0,True,True,1.495337,False,2025-09-22 15:45,True,False,False,False,0,0.16,-0.19,0.59,True,1.0,True,0.67,True,False,511.38,520.36,66,2.0,0.58
AAPL,255.71,0,True,True,1.216758,False,2025-09-22 15:45,True,False,False,False,0,0.28,0.42,2.67,True,1.0,True,0.67,True,False,253.28,260.58,82,2.0,0.95
ARM,142.775,0,False,False,0.75238,False,2025-09-22 15:45,False,False,False,False,0,0.39,0.34,-1.97,False,0.0,False,0.33,False,False,141.27,145.78,132,2.0,1.05
PLTR,180.2401,0,True,True,1.088806,False,2025-09-22 15:45,True,False,False,True,1,0.32,1.01,4.24,True,1.0,True,0.5,False,False,178.06,184.6,91,2.0,1.21
AMD,161.1,0,True,True,0.856472,False,2025-09-22 15:45,True,False,False,False,0,0.2,-0.22,0.16,True,1.0,True,0.67,False,False,159.39,164.53,116,2.0,1.06
SMCI,46.06,0,True,True,0.333377,False,2025-09-22 15:45,True,False,False,False,0,0.24,0.2,2.18,True,1.0,True,0.5,False,False,45.39,47.39,299,2.0,1.45
AVGO,343.73,0,False,True,1.638856,False,2025-09-22 15:45,True,False,False,False,0,0.26,0.27,-0.76,False,0.33,True,0.67,False,False,340.45,350.29,61,2.0,0.95
CRM,249.04,0,True,True,1.065251,False,2025-09-22 15:45,False,False,False,False,0,0.37,0.26,0.37,True,1.0,True,0.83,False,False,246.91,253.3,93,2.0,0.86
SNOW,228.42,0,True,True,1.168804,False,2025-09-22 15:45,False,False,False,False,0,0.48,0.54,1.3,True,1.0,True,0.83,False,False,226.08,233.1,85,2.0,1.02
ORCL,319.12,0,True,True,2.721654,False,2025-09-22 15:45,True,False,False,True,1,0.27,0.17,3.56,True,1.0,False,0.33,False,False,313.68,330.01,36,2.0,1.71
NOW,945.905,0,True,True,4.522942,False,2025-09-22 15:45,False,False,False,False,0,0.27,0.48,0.94,False,0.67,False,0.33,False,False,936.86,964.0,22,2.0,0.96
VEEV,277.97,0,True,True,1.067772,False,2025-09-22 15:45,False,False,False,False,0,0.18,0.51,0.22,True,1.0,True,1.0,False,False,275.83,282.24,93,2.0,0.77
ZM,84.64,0,False,True,0.298277,False,2025-09-22 15:45,False,False,False,False,0,0.3,0.19,0.19,False,0.33,True,0.67,False,False,84.04,85.83,335,2.0,0.7
WDAY,238.18,0,True,True,1.220992,False,2025-09-22 15:45,False,False,False,False,0,0.41,0.45,1.63,True,1.0,True,0.67,False,False,235.74,243.06,81,2.0,1.03
NET,227.15,0,True,True,1.38277,False,2025-09-22 15:45,False,False,False,False,0,0.42,0.13,1.45,True,1.0,True,0.5,False,False,224.38,232.68,72,2.0,1.22
TEAM,170.28,0,False,False,0.958991,False,2025-09-22 15:45,False,False,False,False,0,0.26,0.55,-1.37,False,0.33,True,0.67,False,False,168.36,174.12,104,2.0,1.13
MDB,326.285,0,True,True,1.927267,False,2025-09-22 15:45,False,False,False,False,0,0.19,0.2,-0.36,True,1.0,True,0.83,False,False,322.43,333.99,51,2.0,1.18
ADP,291.635,0,False,False,0.789564,False,2025-09-22 15:45,False,False,False,False,0,0.23,0.09,-0.26,False,0.33,True,0.83,False,False,290.06,294.79,126,2.0,0.54
INTU,694.81,0,True,True,2.958525,False,2025-09-22 15:45,False,False,False,False,0,0.23,0.29,2.24,True,1.0,True,1.0,False,False,688.89,706.64,33,2.0,0.85
COIN,331.1764,0,True,True,2.732548,False,2025-09-22 15:45,True,False,False,False,0,0.19,0.22,2.48,False,0.67,False,0.33,False,False,325.71,342.11,36,2.0,1.65
RBLX,136.54,0,True,True,0.936954,False,2025-09-22 15:45,False,False,False,False,0,0.17,0.54,1.08,True,1.0,True,0.67,False,False,134.67,140.29,106,2.0,1.37
CRWD,492.37,0,True,True,3.086384,False,2025-09-22 15:45,False,False,False,True,1,0.23,0.79,5.93,True,1.0,True,0.5,False,False,486.2,504.72,32,2.0,1.25
ABNB,125.88,0,True,True,0.637021,False,2025-09-22 15:45,False,False,False,False,0,0.23,-0.05,1.23,True,1.0,True,0.67,False,False,124.61,128.43,156,2.0,1.01
PANW,207.06,0,True,True,0.834818,False,2025-09-22 15:45,False,False,False,False,0,0.26,0.28,2.05,True,1.0,False,0.33,False,False,205.39,210.4,119,2.0,0.81
UBER,101.34,0,True,True,0.604914,False,2025-09-22 15:45,True,False,False,False,0,0.17,-0.03,2.14,True,1.0,True,0.67,False,False,100.13,103.76,165,2.0,1.19
ZS,289.32,0,True,True,1.440298,False,2025-09-22 15:45,False,False,False,False,0,0.39,0.43,1.49,True,1.0,True,0.67,False,False,286.44,295.08,69,2.0,1.0
MARA,17.68,0,True,True,0.220027,False,2025-09-22 15:45,True,False,False,True,1,0.32,0.91,4.54,False,0.67,False,0.33,False,False,17.24,18.56,454,2.0,2.49
SOFI,30.0663,0,True,True,0.235417,False,2025-09-22 15:45,True,False,False,True,1,0.16,0.63,5.42,True,1.0,True,0.5,False,False,29.6,31.01,424,2.0,1.57
RIVN,14.965,0,True,True,0.172256,False,2025-09-22 15:45,True,False,False,False,0,0.24,-0.6,2.07,True,1.0,True,0.67,False,False,14.62,15.65,580,2.0,2.3
MRNA,26.855,0,True,True,0.271949,False,2025-09-22 15:45,True,False,False,False,0,0.16,-0.15,2.14,True,1.0,True,0.83,False,False,26.31,27.94,367,2.0,2.03
LCID,21.8872,0,True,True,0.194422,False,2025-09-22 15:45,True,False,False,True,1,0.48,1.19,3.76,True,1.0,True,0.67,False,False,21.5,22.66,514,2.0,1.78
BNTX,97.98,0,False,False,0.594795,False,2025-09-22 15:45,False,False,False,False,0,0.85,-1.2,-1.4,False,0.33,True,0.67,False,False,96.79,100.36,168,2.0,1.21
JNJ,175.6926,0,False,False,0.550383,False,2025-09-22 15:45,False,False,False,False,0,0.58,-0.42,-0.3,False,0.0,False,0.33,False,False,174.59,177.89,181,2.0,0.63
UNH,341.51,0,True,True,1.766646,False,2025-09-22 15:45,True,False,False,False,0,0.27,0.02,-0.15,True,1.0,True,0.83,False,False,337.98,348.58,56,2.0,1.03
PFE,24.575,0,True,True,0.102516,False,2025-09-22 15:45,True,False,False,False,0,0.22,0.33,-0.06,True,1.0,True,0.83,False,False,24.37,24.99,975,2.0,0.83
LLY,759.74,0,True,True,3.34289,False,2025-09-22 15:45,False,False,False,False,0,0.26,0.06,0.25,True,1.0,True,0.67,False,False,753.05,773.11,29,2.0,0.88
MRK,81.45,0,False,False,0.258302,False,2025-09-22 15:45,False,False,False,False,0,0.23,-0.34,-0.77,False,0.0,True,0.5,False,False,80.93,82.48,387,2.0,0.63
ABBV,224.335,0,True,True,0.688164,False,2025-09-22 15:45,False,False,False,False,0,0.14,0.06,1.55,True,1.0,True,0.5,False,False,222.96,227.09,145,2.0,0.61
DHR,191.24,0,False,False,0.67738,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.68,-0.17,False,0.0,False,0.17,False,False,189.89,193.95,147,2.0,0.71
ISRG,442.38,0,True,False,1.712054,False,2025-09-22 15:45,False,False,False,False,0,0.23,0.12,-0.96,False,0.67,True,0.5,False,False,438.96,449.23,58,2.0,0.77
JPM,312.55,0,True,True,1.018595,False,2025-09-22 15:45,False,False,False,False,0,0.25,-0.0,1.19,True,1.0,False,0.33,False,False,310.51,316.62,98,2.0,0.65
CVS,74.82,0,True,True,0.363275,False,2025-09-22 15:45,False,False,False,False,0,0.24,-0.19,1.0,True,1.0,False,0.33,False,False,74.09,76.27,275,2.0,0.97
BAC,52.1204,0,True,True,0.131974,False,2025-09-22 15:45,True,False,False,False,0,0.24,-0.12,1.59,True,1.0,False,0.17,False,False,51.86,52.65,757,2.0,0.51
GS,802.4525,0,True,True,2.552431,False,2025-09-22 15:45,False,False,False,False,0,0.29,-0.15,1.76,True,1.0,False,0.33,False,False,797.35,812.66,39,2.0,0.64
WFC,84.6,0,True,True,0.260513,False,2025-09-22 15:45,True,False,False,False,0,0.45,-0.03,1.85,True,1.0,True,0.5,False,False,84.08,85.64,383,2.0,0.62
MS,159.9886,0,True,True,0.519048,False,2025-09-22 15:45,False,False,False,False,0,0.22,-0.09,1.58,True,1.0,False,0.33,False,False,158.95,162.06,192,2.0,0.65
SCHW,94.1307,0,True,False,0.244127,False,2025-09-22 15:45,False,False,False,False,0,0.29,-0.14,0.55,False,0.67,True,0.67,False,False,93.64,95.11,409,2.0,0.52
XOM,112.03,0,False,True,0.26379,False,2025-09-22 15:45,True,False,False,False,0,0.28,-0.09,-0.08,False,0.33,False,0.17,False,False,111.5,113.09,379,2.0,0.47
CVX,156.4425,0,False,False,0.358413,False,2025-09-22 15:45,False,False,False,False,0,0.26,-0.09,-0.54,False,0.0,True,0.5,False,False,155.73,157.88,279,2.0,0.46
COP,92.04,0,False,False,0.278676,False,2025-09-22 15:45,False,False,False,False,0,0.33,0.24,-1.03,False,0.0,True,0.5,False,False,91.48,93.15,358,2.0,0.61
SLB,33.805,0,False,False,0.176026,False,2025-09-22 15:45,True,False,False,False,0,0.29,-0.24,-2.01,False,0.0,False,0.0,False,False,33.45,34.51,568,2.0,1.04
EOG,115.9,0,False,False,0.352708,False,2025-09-22 15:45,False,False,False,False,0,0.29,0.0,-1.42,False,0.0,True,0.5,False,False,115.19,117.31,283,2.0,0.61
FSLR,216.79,0,True,True,2.098553,False,2025-09-22 15:45,False,False,False,False,0,0.25,0.25,2.12,True,1.0,True,0.67,False,False,212.59,225.18,47,2.0,1.94
DVN,33.83,0,False,False,0.125791,False,2025-09-22 15:45,False,False,False,False,0,0.17,0.08,-1.27,False,0.0,False,0.17,False,False,33.58,34.33,794,2.0,0.74
EQT,48.93,0,False,False,0.254446,False,2025-09-22 15:45,False,False,False,False,0,0.26,-0.1,-1.52,False,0.0,True,0.5,False,False,48.42,49.95,393,2.0,1.04
ENPH,40.585,0,True,True,0.429461,False,2025-09-22 15:45,True,False,False,False,0,0.32,0.74,1.33,True,1.0,True,0.83,False,False,39.73,42.3,232,2.0,2.12
V,342.25,0,True,False,1.035958,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.27,-0.04,False,0.67,True,1.0,False,False,340.18,346.39,96,2.0,0.61
MA,586.45,0,False,True,1.661068,False,2025-09-22 15:45,False,False,False,False,0,0.42,0.03,-0.17,False,0.33,True,0.67,False,False,583.13,593.09,60,2.0,0.57
AXP,343.975,0,True,True,1.255345,False,2025-09-22 15:45,False,False,False,False,0,0.42,-0.29,2.22,True,1.0,True,0.5,False,False,341.46,349.0,79,2.0,0.73
SPY,664.58,0,True,True,0.629754,False,2025-09-22 15:45,True,False,False,False,0,0.11,-0.04,0.56,True,1.0,True,0.67,True,False,663.32,667.1,158,2.0,0.19
QQQ,600.14,0,True,True,0.703187,False,2025-09-22 15:45,True,False,False,False,0,0.18,0.02,1.11,True,1.0,True,0.67,True,False,598.73,602.95,142,2.0,0.23
IWM,242.9059,0,True,True,0.568184,False,2025-09-22 15:45,True,False,False,False,0,0.27,-0.02,0.95,True,1.0,True,0.67,False,False,241.77,245.18,175,2.0,0.47
DIA,463.02,0,True,True,0.666996,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.09,0.4,True,1.0,True,0.67,False,False,461.69,465.69,149,2.0,0.29
XLK,280.27,0,True,True,0.421614,False,2025-09-22 15:45,True,False,False,False,0,0.27,0.1,1.56,True,1.0,True,0.5,False,False,279.43,281.96,237,2.0,0.3
XLF,53.905,0,True,True,0.101565,False,2025-09-22 15:45,True,False,False,False,0,0.27,-0.14,0.36,False,0.67,False,0.33,False,False,53.7,54.31,984,2.0,0.38
XLV,137.015,0,False,True,0.244138,False,2025-09-22 15:45,True,False,False,False,0,0.25,-0.11,-0.17,False,0.33,False,0.33,False,False,136.53,137.99,409,2.0,0.36
XLE,87.6,0,False,False,0.211442,False,2025-09-22 15:45,True,False,False,False,0,0.29,-0.01,-0.51,False,0.0,False,0.17,False,False,87.18,88.45,472,2.0,0.48
XLY,241.47,0,True,True,0.383375,False,2025-09-22 15:45,False,False,False,False,0,0.23,-0.08,0.62,True,1.0,False,0.33,False,False,240.7,243.0,260,2.0,0.32
XLP,78.03,0,False,False,0.135106,False,2025-09-22 15:45,True,False,False,False,0,0.24,-0.15,-0.81,False,0.0,False,0.0,False,False,77.76,78.57,740,2.0,0.35
XLI,152.37,0,True,True,0.258882,False,2025-09-22 15:45,False,False,False,False,0,0.16,0.01,0.24,False,0.67,True,0.5,False,False,151.85,153.41,386,2.0,0.34
XLB,90.17,0,False,False,0.189324,False,2025-09-22 15:45,False,False,False,False,0,0.11,-0.15,-0.38,False,0.0,False,0.0,False,False,89.79,90.93,528,2.0,0.42
XLU,84.3499,0,False,False,0.168375,False,2025-09-22 15:45,True,False,False,False,0,0.29,0.02,-0.04,False,0.0,False,0.17,False,False,84.01,85.02,593,2.0,0.4
XLC,118.66,0,True,True,0.198596,False,2025-09-22 15:45,False,False,False,False,0,0.33,-0.21,0.95,False,0.67,False,0.0,False,False,118.26,119.45,503,2.0,0.33
SOXX,268.6,0,True,True,0.61798,False,2025-09-22 15:45,False,False,False,False,0,0.23,-0.07,2.25,True,1.0,True,0.5,False,False,267.36,271.07,161,2.0,0.46
XLRE,41.52,0,False,False,0.097206,False,2025-09-22 15:45,False,False,False,False,0,0.23,-0.1,-0.43,False,0.0,False,0.0,False,False,41.33,41.91,1028,2.0,0.47
SMH,318.78,0,True,True,0.611177,False,2025-09-22 15:45,True,False,False,False,0,0.27,-0.01,2.2,True,1.0,True,0.5,False,False,317.56,321.22,163,2.0,0.38
QCOM,168.54,0,True,True,0.719808,False,2025-09-22 15:45,False,False,False,False,0,0.35,-0.07,1.77,True,1.0,True,0.5,False,False,167.1,171.42,138,2.0,0.85
TXN,180.42,0,False,False,0.534653,False,2025-09-22 15:45,False,False,False,False,0,0.31,-0.14,-0.78,False,0.33,True,0.67,False,False,179.35,182.56,187,2.0,0.59
ASML,956.48,0,True,True,4.049792,False,2025-09-22 15:45,False,False,False,True,1,0.18,-0.1,6.14,True,1.0,True,0.67,False,False,948.38,972.68,24,2.0,0.85
MU,166.5,0,True,True,0.944864,False,2025-09-22 15:45,True,False,False,True,1,0.29,0.43,4.57,True,1.0,True,0.5,False,False,164.61,170.28,105,2.0,1.13
TSM,270.4085,0,True,True,1.151212,False,2025-09-22 15:45,True,False,False,False,0,0.22,0.57,1.93,True,1.0,True,0.5,False,False,268.11,275.01,86,2.0,0.85
AMGN,286.38,0,True,True,1.147061,False,2025-09-22 15:45,False,False,False,False,0,0.27,-0.24,1.21,True,1.0,True,0.67,False,False,284.09,290.97,87,2.0,0.8
GILD,113.02,0,False,False,0.429138,False,2025-09-22 15:45,False,False,False,False,0,0.22,-0.21,-0.11,False,0.0,False,0.33,False,False,112.16,114.74,233,2.0,0.76
BMY,45.325,0,False,False,0.147783,False,2025-09-22 15:45,True,False,False,False,0,0.46,-0.12,-1.51,False,0.0,True,0.67,False,False,45.03,45.92,676,2.0,0.65
ZTS,145.22,0,False,False,0.500109,False,2025-09-22 15:45,False,False,False,False,0,0.42,-0.09,-1.16,False,0.0,False,0.17,False,False,144.22,147.22,199,2.0,0.69
REGN,596.22,0,True,True,2.158982,False,2025-09-22 15:45,False,False,False,False,0,0.36,0.01,1.92,True,1.0,True,0.83,False,False,591.9,604.86,46,2.0,0.72
KO,66.375,0,False,False,0.128713,False,2025-09-22 15:45,True,False,False,False,0,0.24,-0.14,-0.57,False,0.0,False,0.33,False,False,66.12,66.89,776,2.0,0.39
PEP,141.2,0,False,False,0.339012,False,2025-09-22 15:45,False,False,False,False,0,0.36,-0.18,-0.54,False,0.0,True,0.5,False,False,140.52,142.56,294,2.0,0.48
PG,154.34,0,False,False,0.398992,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.12,-0.75,False,0.0,False,0.0,False,False,153.54,155.94,250,2.0,0.52
BLK,1137.9301,0,True,True,3.221578,False,2025-09-22 15:45,False,False,False,False,0,0.0,-0.24,0.83,True,1.0,True,0.5,False,False,1131.49,1150.82,31,2.0,0.57
BK,108.4901,0,True,True,0.278973,False,2025-09-22 15:45,False,False,False,False,0,0.14,0.04,1.33,True,1.0,False,0.33,False,False,107.93,109.61,358,2.0,0.51
USB,49.7472,0,True,True,0.146602,False,2025-09-22 15:45,False,False,False,False,0,0.38,-0.23,1.05,False,0.67,False,0.33,False,False,49.45,50.33,682,2.0,0.59
NEE,72.085,0,True,True,0.24436,False,2025-09-22 15:45,False,False,False,False,0,0.18,0.0,0.28,True,1.0,True,0.83,False,False,71.6,73.06,409,2.0,0.68
DUK,121.07,0,False,False,0.24359,False,2025-09-22 15:45,False,False,False,False,0,0.29,0.08,-0.2,False,0.33,True,0.67,False,False,120.58,122.04,410,2.0,0.4
PNC,204.1925,0,True,True,0.592553,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.26,0.56,False,0.67,False,0.33,False,False,203.01,206.56,168,2.0,0.58
BP,34.48,0,True,True,0.081062,False,2025-09-22 15:45,False,False,False,False,0,0.28,0.31,-0.17,True,1.0,True,0.5,False,False,34.32,34.8,1233,2.0,0.47
SHEL,70.945,0,False,False,0.121778,False,2025-09-22 15:45,False,False,False,False,0,0.2,0.18,-0.79,False,0.0,True,0.67,False,False,70.7,71.43,821,2.0,0.34
RIO,63.5919,0,True,True,0.182401,False,2025-09-22 15:45,False,False,False,False,0,0.41,0.33,-0.02,True,1.0,True,0.67,False,False,63.23,64.32,548,2.0,0.57
BHP,53.2,0,False,False,0.15871,False,2025-09-22 15:45,False,False,False,False,0,0.28,0.25,-1.24,False,0.33,True,0.67,False,False,52.88,53.83,630,2.0,0.6
VALE,10.9,0,True,True,0.037876,False,2025-09-22 15:45,True,False,False,False,0,0.19,0.18,0.99,True,1.0,False,0.17,False,False,10.82,11.05,2640,2.0,0.69
COST,941.72,0,False,False,2.338147,False,2025-09-22 15:45,False,False,False,False,0,0.32,-0.24,-0.57,False,0.0,False,0.17,False,False,937.04,951.07,42,2.0,0.5
WMT,102.61,0,False,True,0.33023,False,2025-09-22 15:45,True,False,False,False,0,0.27,-0.06,0.03,False,0.33,True,0.5,False,False,101.95,103.93,302,2.0,0.64
LOW,261.61,0,False,False,0.866318,False,2025-09-22 15:45,False,False,False,False,0,0.37,-0.43,-0.87,False,0.0,False,0.0,False,False,259.88,265.08,115,2.0,0.66
TGT,86.8,0,False,False,0.296127,False,2025-09-22 15:45,True,False,False,False,0,0.22,-0.03,-1.64,False,0.0,False,0.17,False,False,86.21,87.98,337,2.0,0.68
HD,412.41,0,False,True,1.285045,False,2025-09-22 15:45,False,False,False,False,0,0.18,-0.31,-0.45,False,0.33,False,0.0,False,False,409.84,417.55,77,2.0,0.62
NKE,72.38,0,False,False,0.336806,False,2025-09-22 15:45,True,False,False,False,0,0.31,0.5,-1.33,False,0.33,True,0.5,False,False,71.71,73.73,296,2.0,0.93
MCD,303.19,0,False,False,0.730871,False,2025-09-22 15:45,False,False,False,False,0,0.38,0.12,-0.68,False,0.33,True,0.5,False,False,301.73,306.11,136,2.0,0.48
SBUX,84.68,0,True,False,0.366944,False,2025-09-22 15:45,False,False,False,False,0,0.3,-0.27,0.29,False,0.67,True,0.83,False,False,83.95,86.15,272,2.0,0.87
BKNG,5426.04,0,False,False,16.900254,False,2025-09-22 15:30,False,False,False,False,0,0.16,-0.56,-0.68,False,0.0,False,0.0,False,False,5392.24,5493.64,5,2.0,0.62
TJX,139.0,0,False,True,0.273132,False,2025-09-22 15:45,False,False,False,False,0,0.2,-0.07,-0.1,False,0.33,False,0.17,False,False,138.45,140.09,366,2.0,0.39
ROST,144.59,0,False,False,0.425039,False,2025-09-22 15:45,False,False,False,False,0,0.32,-0.46,-0.94,False,0.0,False,0.0,False,False,143.74,146.29,235,2.0,0.59
CMG,39.645,0,True,False,0.203317,False,2025-09-22 15:45,True,False,False,False,0,0.32,-0.3,-0.02,False,0.67,True,0.83,False,False,39.24,40.46,491,2.0,1.03
PM,160.2,0,False,False,0.681436,False,2025-09-22 15:45,False,False,False,False,0,0.71,-0.48,-0.67,False,0.0,False,0.0,False,False,158.84,162.93,146,2.0,0.85
MO,63.535,0,False,False,0.17616,False,2025-09-22 15:45,False,False,False,False,0,0.56,-0.22,-1.0,False,0.0,False,0.0,False,False,63.18,64.24,567,2.0,0.55
CAT,465.2,0,True,True,1.787429,False,2025-09-22 15:45,False,False,False,True,1,0.29,-0.04,3.33,True,1.0,True,0.5,False,False,461.63,472.35,55,2.0,0.77
GE,297.74,0,True,True,0.979915,False,2025-09-22 15:45,False,False,False,False,0,0.25,-0.1,2.33,True,1.0,False,0.17,False,False,295.78,301.66,102,2.0,0.66
LMT,477.49,0,True,True,1.435572,False,2025-09-22 15:45,False,False,False,False,0,0.5,-0.05,0.74,True,1.0,True,0.67,False,False,474.62,483.23,69,2.0,0.6
RTX,158.675,0,True,True,0.467176,False,2025-09-22 15:45,False,False,False,False,0,0.25,-0.23,0.32,True,1.0,True,1.0,False,False,157.74,160.54,214,2.0,0.59
HON,209.24,0,False,False,0.539152,False,2025-09-22 15:45,False,False,False,False,0,0.22,0.03,-0.93,False,0.0,True,0.5,False,False,208.16,211.4,185,2.0,0.52
NOC,575.46,0,False,False,1.516937,False,2025-09-22 15:45,False,False,False,False,0,0.2,-0.09,-0.56,False,0.33,True,0.83,False,False,572.43,581.53,65,2.0,0.53
ETN,375.215,0,True,True,1.173283,False,2025-09-22 15:45,False,False,False,False,0,0.34,0.12,1.45,True,1.0,True,0.5,False,False,372.87,379.91,85,2.0,0.63
T,28.765,0,False,False,0.085854,False,2025-09-22 15:45,True,False,False,False,0,0.37,-0.02,-0.64,False,0.0,False,0.0,False,False,28.59,29.11,1164,2.0,0.6
VZ,43.125,0,False,False,0.108069,False,2025-09-22 15:45,True,False,False,False,0,0.5,-0.09,-0.44,False,0.0,False,0.0,False,False,42.91,43.56,925,2.0,0.5
CSCO,67.39,0,False,False,0.193916,False,2025-09-22 15:45,True,False,False,False,0,0.33,-0.24,0.38,False,0.0,False,0.33,False,False,67.0,68.17,515,2.0,0.58
EEM,53.05,0,True,True,0.056554,False,2025-09-22 15:45,True,False,False,False,0,0.28,0.04,0.83,True,1.0,False,0.17,False,False,52.94,53.28,1768,2.0,0.21
EFA,92.9147,0,False,True,0.090628,False,2025-09-22 15:45,True,False,False,False,0,0.23,0.05,0.02,False,0.33,True,0.5,False,False,92.73,93.28,1103,2.0,0.2
TLT,88.6099,0,False,True,0.098231,False,2025-09-22 15:45,True,False,False,False,0,0.21,-0.24,-0.42,False,0.33,False,0.0,False,False,88.41,89.0,1018,2.0,0.22
HYG,81.245,0,True,True,0.029183,False,2025-09-22 15:45,True,False,False,False,0,0.13,0.0,0.13,True,1.0,True,0.5,False,False,81.19,81.36,3426,2.0,0.07
TNGX,7.13,0,False,True,0.141005,False,2025-09-22 15:45,False,False,False,True,1,0.68,-2.6,3.47,False,0.33,False,0.33,False,False,6.85,7.69,709,2.0,3.96
WINA,503.24,0,True,True,2.179764,False,2025-09-22 15:45,False,False,False,False,0,0.0,-0.62,2.69,False,0.67,False,0.33,False,False,498.88,511.96,45,2.0,0.87
