symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TEAM,69.08,2,False,False,0.749814,False,Varsayılan,2026-04-16 17:45,True,False,True,False,1,0.89,12.69,5,2.3,17.16,bullish,2.06,1.5,2.0,2.11,high_liquidity,3,60,-39.23,False,0.67,True,0.67,False,False,67.21,73.95,1000,2.6,2.71,0.5,0.0,0.0
VRSN,276.28,1,True,True,0.866303,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.28,1.78,3,0.32,1.78,neutral,2.08,1.5,1.6,2.39,mid_liquidity,3,60,0.82,True,1.0,True,0.5,False,False,274.98,280.61,1000,3.33,0.47,0.5,0.0,0.0
SMCI,28.1,2,False,True,0.229298,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.6,8.2,5,1.84,21.02,neutral,2.4,1.5,2.0,2.66,high_liquidity,3,60,-20.61,False,0.67,True,0.5,False,False,27.76,29.25,1000,3.33,1.22,0.5,0.0,0.0
PTC,137.075,1,False,False,0.626908,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.49,2.13,3,0.95,2.13,neutral,2.01,1.5,2.0,2.01,high_liquidity,3,60,-11.16,False,0.33,True,0.5,False,False,135.51,141.15,1000,2.6,1.14,0.5,0.0,0.0
MTSI,261.51,1,True,True,1.726721,False,Varsayılan,2026-04-16 17:45,True,False,False,True,1,0.48,-0.8,5,0.63,5.57,neutral,2.05,1.5,1.6,2.35,mid_liquidity,3,60,24.12,True,1.0,True,0.5,False,False,258.92,270.14,1000,3.33,0.99,0.5,0.0,0.0
SSNC,71.34,2,False,False,0.264658,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.73,3.11,5,1.37,4.57,neutral,2.25,1.5,2.0,2.41,high_liquidity,3,60,-7.91,False,0.67,False,0.33,False,False,70.68,73.06,1000,2.6,0.93,0.5,0.0,0.0
CHKP,135.82,1,False,False,0.830675,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.75,-4.42,3,-0.78,-4.42,neutral,2.0,1.5,2.0,1.99,high_liquidity,3,60,-14.08,False,0.0,True,0.5,False,False,133.74,141.22,1000,2.6,1.53,0.5,0.0,0.0
CDW,133.27,2,False,True,0.488223,False,Varsayılan,2026-04-16 17:45,True,False,False,False,0,0.5,1.05,1,1.22,2.86,neutral,2.39,1.5,2.0,2.65,high_liquidity,3,60,-11.78,False,0.67,True,0.5,False,False,132.54,135.71,1000,3.33,0.55,0.5,0.0,0.0
TSEM,211.8,1,True,True,2.056142,False,Varsayılan,2026-04-16 17:45,True,False,False,True,1,0.64,1.11,1,-0.53,-1.78,neutral,2.11,1.5,2.0,2.19,high_liquidity,3,60,44.43,False,0.67,False,0.17,False,False,208.72,222.08,1000,3.33,1.46,0.5,0.0,0.0
NVMI,511.3,1,True,True,3.181752,False,Varsayılan,2026-04-16 17:45,False,False,False,True,1,0.44,0.84,1,-0.44,-1.18,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,23.22,True,1.0,False,0.33,False,False,506.53,527.21,1000,3.33,0.93,0.5,0.0,0.0
