symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
XCH,0.83,2,False,False,0.030169,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,1.09,-15.56,5,-1.84,-20.95,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,-33.69,False,0.0,False,0.0,False,False,0.75,1.03,1000,2.6,9.09,0.5,0.0,0.0,11
YIBO,1.0899,1,False,True,0.024823,False,Varsayılan,2026-05-11 14:00,False,False,False,False,0,0.46,-7.64,3,-0.85,-7.64,neutral,2.23,1.5,1.4,2.78,low_liquidity,3,60,-13.16,False,0.33,False,0.33,False,False,1.03,1.25,1000,2.6,5.69,0.5,0.0,0.0,24
VGAS,1.676,1,False,False,0.043437,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,1.16,-1.41,1,-0.99,-5.84,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,-23.77,False,0.0,False,0.0,False,False,1.57,1.96,1000,2.6,6.48,0.5,0.0,0.0,5
DSWL,3.43,2,True,True,0.027069,False,Varsayılan,2026-05-11 13:45,False,False,False,False,0,0.63,1.78,5,0.74,2.69,neutral,1.9,1.5,1.4,2.23,low_liquidity,3,60,2.23,True,1.0,True,0.67,False,True,3.39,3.57,1000,3.33,1.18,0.5,0.0,0.0,51
CSTE,1.35,1,False,False,0.014218,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.01,-2.88,5,0.27,6.3,neutral,2.11,1.5,1.4,2.58,low_liquidity,3,60,-17.19,False,0.0,False,0.17,False,False,1.31,1.44,1000,2.6,2.63,0.5,0.0,0.0,7
DCX,2.3144,1,False,False,0.068342,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.24,-3.57,1,-0.82,-5.15,neutral,1.85,1.5,1.4,2.16,low_liquidity,3,60,-98.76,False,0.33,True,0.67,False,False,2.14,2.76,1000,2.6,7.38,0.5,0.0,0.0,16
OCC,11.07,1,True,True,0.220815,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.39,8.32,1,0.68,7.06,neutral,1.8,1.5,1.4,2.06,low_liquidity,3,60,30.38,True,1.0,True,0.83,False,False,10.52,12.51,1000,2.6,4.99,0.5,0.0,0.0,58
MOB,6.81,2,True,True,0.078743,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.19,6.24,1,1.12,7.58,neutral,1.77,1.5,1.4,2.02,low_liquidity,3,60,3.64,True,1.0,True,0.5,False,True,6.69,7.2,1000,3.33,1.73,0.5,0.0,0.0,60
SORA,2.33,2,False,False,0.176372,False,Varsayılan,2026-05-11 14:45,False,True,False,False,1,1.52,-16.19,3,-2.25,-16.19,bearish,2.04,1.5,1.4,2.47,low_liquidity,3,60,-27.33,False,0.0,False,0.0,False,False,1.89,3.48,1000,2.6,18.92,0.5,0.0,0.0,22
SEV,2.5728,1,False,False,0.022516,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.19,-1.8,5,-0.63,-6.44,neutral,2.19,1.5,1.4,2.72,low_liquidity,3,60,-37.56,False,0.0,False,0.33,False,False,2.52,2.72,1000,2.6,2.19,0.5,0.0,0.0,9
PSIG,6.6816,1,True,True,0.113484,False,Varsayılan,2026-05-11 14:15,True,False,False,True,1,0.01,4.07,5,0.47,6.06,neutral,1.98,1.5,1.6,2.24,mid_liquidity,3,60,21.76,False,0.67,True,0.5,False,False,6.51,7.25,1000,3.33,2.55,0.5,0.0,0.0,51
AQMS,4.925,1,False,True,0.071778,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.09,-12.05,3,-1.93,-12.05,bearish,1.82,1.5,1.4,2.11,low_liquidity,3,60,-30.96,False,0.33,True,0.67,False,False,4.82,5.28,1000,3.33,2.19,0.5,0.0,0.0,27
FTEK,1.455,1,False,True,0.014659,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.13,5.43,5,-1.5,-10.74,neutral,2.14,1.5,1.6,2.5,mid_liquidity,3,60,-15.28,False,0.33,False,0.17,False,False,1.42,1.55,1000,2.6,2.52,0.5,0.0,0.0,22
PRPO,28.1,1,True,True,0.453157,False,Varsayılan,2026-05-11 14:30,False,False,False,True,1,0.17,-6.27,1,-1.44,-5.74,neutral,1.8,1.5,1.4,2.06,low_liquidity,3,60,24.08,False,0.33,False,0.0,False,False,26.97,31.05,1000,2.6,4.03,0.5,0.0,0.0,42
GGR,3.9699,1,False,True,0.058504,False,Varsayılan,2026-05-11 14:00,False,False,False,False,0,0.91,-7.68,3,-1.05,-7.68,neutral,1.93,1.5,1.4,2.28,low_liquidity,3,60,-13.59,False,0.0,False,0.0,False,False,3.82,4.35,1000,2.6,3.68,0.5,0.0,0.0,16
PPSI,4.35,1,True,True,0.110599,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.3,0.23,5,0.88,12.4,neutral,2.0,1.5,1.6,2.27,mid_liquidity,3,60,-5.3,True,1.0,True,0.5,False,False,4.18,4.9,1000,3.33,3.81,0.5,0.0,0.0,44
AIIO,0.954,3,False,False,0.063088,False,Varsayılan,2026-05-11 14:45,False,False,True,False,1,0.33,60.07,3,3.45,60.07,bullish,2.36,1.5,2.0,2.61,high_liquidity,3,60,-82.3,False,0.67,True,0.5,False,False,0.8,1.36,1000,2.6,16.53,0.5,0.0,0.0,40
SAFX,0.4095,1,False,False,0.008903,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.05,-9.0,5,-0.99,-30.24,neutral,2.33,1.5,2.0,2.55,high_liquidity,3,60,-74.91,False,0.0,False,0.33,False,False,0.39,0.47,1000,2.6,5.44,0.5,0.0,0.0,9
TPCS,4.25,1,True,True,0.066628,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.18,4.42,1,1.11,3.66,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,-5.53,True,1.0,True,0.67,False,False,4.08,4.68,1000,2.6,3.92,0.5,0.0,0.0,46
BIOX,0.506,1,False,False,0.006824,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.35,4.98,1,1.06,7.66,neutral,1.99,1.5,1.4,2.38,low_liquidity,3,60,-64.5,False,0.33,True,0.5,False,False,0.49,0.55,1000,2.6,3.37,0.5,0.0,0.0,15
WPRT,1.966,1,False,False,0.021787,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.25,-0.71,1,-0.5,-1.21,neutral,1.94,1.5,1.4,2.3,low_liquidity,3,60,-11.67,False,0.0,True,0.67,False,False,1.91,2.11,1000,2.6,2.77,0.5,0.0,0.0,13
