symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
OKTA,89.34,2,False,False,0.374197,False,2025-09-16 16:30,False,False,False,0,0.42,-2.85,-2.68,False,0.0,False,0.17,False,False,88.59,90.84,267,2.0,0.84
COST,954.39,2,False,False,2.111253,False,2025-09-16 16:30,False,False,False,0,0.4,-1.03,1.08,False,0.0,True,0.5,False,False,950.17,962.84,47,2.0,0.44
BKNG,5452.1401,2,True,False,17.842318,False,2025-09-16 16:15,False,False,True,1,0.41,-0.83,7.91,False,0.33,False,0.17,False,False,5416.46,5523.51,5,2.0,0.65
NVDA,175.295,1,True,True,0.609047,False,2025-09-16 16:30,False,False,True,1,0.85,0.24,17.06,False,0.67,True,0.5,True,False,174.08,177.73,164,2.0,0.69
SMCI,44.985,1,False,True,0.273472,False,2025-09-16 16:30,False,True,False,1,0.38,2.35,-0.8,False,0.67,True,0.5,False,False,44.44,46.08,365,2.0,1.22
FTNT,80.26,1,False,False,0.2939,False,2025-09-16 16:30,False,True,False,1,0.98,1.91,-6.03,False,0.0,True,0.5,False,False,79.67,81.44,340,2.0,0.73
VEEV,273.4,1,True,False,0.84516,False,2025-09-16 16:30,False,False,True,1,0.21,-2.17,9.26,False,0.33,False,0.17,False,False,271.71,276.78,118,2.0,0.62
ADP,286.73,1,False,False,1.079485,False,2025-09-16 16:30,False,False,False,0,0.69,-3.29,1.44,False,0.0,False,0.33,False,False,284.57,291.05,92,2.0,0.75
GS,784.38,1,True,True,2.214571,False,2025-09-16 16:30,False,False,True,1,0.37,-0.04,14.86,True,1.0,True,0.5,False,False,779.95,793.24,45,2.0,0.56
IWM,237.34,1,True,True,0.478466,False,2025-09-16 16:30,False,False,True,1,0.57,-1.44,5.03,False,0.67,False,0.17,False,False,236.38,239.25,209,2.0,0.4
XLI,151.5001,1,True,True,0.239913,False,2025-09-16 16:30,False,False,True,1,0.52,-0.85,6.18,False,0.67,True,0.5,False,False,151.02,152.46,416,2.0,0.32
GILD,111.57,1,True,False,0.436001,False,2025-09-16 16:30,False,False,True,1,0.27,-4.68,8.9,False,0.33,False,0.17,False,False,110.7,113.31,229,2.0,0.78
PNC,200.0,1,True,False,0.591339,False,2025-09-16 16:30,False,False,True,1,0.27,-1.36,6.59,False,0.33,False,0.33,False,False,198.82,202.37,169,2.0,0.59
USB,48.209,1,True,True,0.163483,False,2025-09-16 16:30,False,False,True,1,0.49,-2.25,4.79,False,0.67,False,0.17,False,False,47.88,48.86,611,2.0,0.68
NKE,72.395,1,True,False,0.212756,False,2025-09-16 16:30,False,False,True,1,0.35,-2.6,2.87,False,0.33,False,0.0,False,False,71.97,73.25,470,2.0,0.59
BA,214.04,1,True,False,0.728179,False,2025-09-16 16:30,False,False,True,1,0.41,-2.7,12.01,False,0.33,False,0.33,False,False,212.58,216.95,137,2.0,0.68
VZ,43.645,1,True,False,0.102701,False,2025-09-16 16:30,False,False,True,1,0.4,-1.14,3.4,False,0.33,False,0.33,False,False,43.44,44.06,973,2.0,0.47
ETN,371.28,1,True,True,1.437226,False,2025-09-16 16:30,False,True,True,2,0.5,3.11,6.22,True,1.0,True,0.5,False,False,368.41,377.03,69,2.0,0.77
T,29.31,1,True,True,0.081924,False,2025-09-16 16:30,False,True,True,2,1.07,1.44,9.39,False,0.67,False,0.33,False,False,29.15,29.64,1220,2.0,0.56
CSCO,66.855,1,True,False,0.159809,False,2025-09-16 16:30,False,False,True,1,0.38,-1.23,7.86,False,0.33,True,0.5,False,False,66.54,67.49,625,2.0,0.48
MSFT,513.06,0,True,True,1.121792,False,2025-09-16 16:30,False,True,True,2,0.35,2.41,9.1,True,1.0,True,0.5,True,False,510.82,517.55,89,2.0,0.44
META,766.8001,0,True,True,2.498217,False,2025-09-16 16:30,False,True,True,2,0.53,2.12,11.25,True,1.0,True,0.67,False,False,761.8,776.79,40,2.0,0.65
GOOGL,251.91,0,True,True,0.918209,False,2025-09-16 16:30,False,True,True,2,1.24,5.2,12.8,True,1.0,True,0.5,True,False,250.07,255.58,108,2.0,0.73
AMZN,235.08,0,True,True,0.825229,False,2025-09-16 16:30,False,False,True,1,0.84,0.48,6.24,True,1.0,True,0.67,False,False,233.43,238.38,121,2.0,0.7
TSLA,421.225,0,True,True,3.121023,False,2025-09-16 16:30,True,True,True,3,1.71,17.9,8.13,True,1.0,True,0.67,False,False,414.98,433.71,32,2.0,1.48
NFLX,1202.29,0,True,False,3.531219,False,2025-09-16 16:30,False,False,True,1,0.3,-0.1,12.32,False,0.33,False,0.33,False,False,1195.23,1216.41,28,2.0,0.59
AAPL,239.055,0,True,True,0.756559,False,2025-09-16 16:30,False,True,True,2,0.76,4.37,3.19,True,1.0,True,0.67,True,False,237.54,242.08,132,2.0,0.63
AMD,160.09,0,True,False,0.685636,False,2025-09-16 16:30,False,False,True,1,0.83,1.02,13.29,False,0.67,True,0.5,False,False,158.72,162.83,145,2.0,0.86
ARM,153.57,0,True,True,0.782358,False,2025-09-16 16:30,False,False,True,1,0.31,-0.73,3.91,True,1.0,True,0.67,False,False,152.01,156.7,127,2.0,1.02
AVGO,358.7,0,True,True,1.614089,False,2025-09-16 16:30,False,False,True,1,0.29,-0.26,24.64,False,0.67,False,0.33,False,False,355.47,365.16,61,2.0,0.9
PLTR,170.15,0,True,True,0.81726,False,2025-09-16 16:30,False,True,True,2,0.78,2.68,32.75,True,1.0,True,0.67,False,False,168.52,173.42,122,2.0,0.96
SNOW,216.865,0,True,False,1.245865,False,2025-09-16 16:30,False,False,True,1,0.71,-3.41,13.6,False,0.33,False,0.17,False,False,214.37,221.85,80,2.0,1.15
CRM,240.22,0,False,False,0.892822,False,2025-09-16 16:30,False,False,False,0,0.3,-2.46,-7.12,False,0.0,False,0.33,False,False,238.43,243.79,112,2.0,0.74
ADBE,350.145,0,False,False,1.907495,False,2025-09-16 16:30,False,False,False,0,1.07,-0.87,-10.5,False,0.33,True,0.67,False,False,346.33,357.77,52,2.0,1.09
ORCL,303.14,0,True,True,2.61343,False,2025-09-16 16:30,False,False,True,1,1.0,-7.98,23.23,True,1.0,False,0.33,False,False,297.91,313.59,38,2.0,1.72
NOW,933.45,0,False,True,3.912034,False,2025-09-16 16:30,False,False,False,0,0.35,-0.51,-0.77,False,0.33,False,0.33,False,False,925.63,949.1,25,2.0,0.84
WDAY,219.98,0,False,False,0.917255,False,2025-09-16 16:30,False,False,False,0,0.47,-2.95,-4.47,False,0.0,False,0.0,False,False,218.15,223.65,109,2.0,0.83
NET,221.145,0,True,True,1.129312,False,2025-09-16 16:30,False,False,True,1,0.5,-1.56,26.4,False,0.67,False,0.17,False,False,218.89,225.66,88,2.0,1.02
ZM,85.085,0,True,True,0.257513,False,2025-09-16 16:30,False,False,True,1,0.27,0.42,2.97,True,1.0,True,0.5,False,False,84.57,86.12,388,2.0,0.61
MDB,328.71,0,True,True,1.963759,False,2025-09-16 16:30,False,False,True,1,0.36,-1.02,9.49,False,0.67,False,0.17,False,False,324.78,336.57,50,2.0,1.19
DDOG,135.015,0,True,False,0.768918,False,2025-09-16 16:30,False,False,True,1,0.66,-2.97,5.31,False,0.33,False,0.17,False,False,133.48,138.09,130,2.0,1.14
TEAM,175.38,0,False,True,0.879089,False,2025-09-16 16:30,False,False,False,0,0.24,-0.75,-11.17,False,0.67,True,0.83,False,False,173.62,178.9,113,2.0,1.0
CRWD,443.605,0,True,True,2.216213,False,2025-09-16 16:30,False,True,True,2,1.08,4.68,6.08,True,1.0,False,0.33,False,False,439.17,452.47,45,2.0,1.0
INTU,646.955,0,False,False,2.260055,False,2025-09-16 16:30,False,False,True,1,0.34,-2.05,3.25,False,0.0,False,0.33,False,False,642.43,656.0,44,2.0,0.7
RBLX,136.31,0,True,True,0.821592,False,2025-09-16 16:30,False,True,True,2,0.31,2.52,35.19,True,1.0,True,0.5,False,False,134.67,139.6,121,2.0,1.21
COIN,325.0,0,True,True,2.035149,False,2025-09-16 16:30,False,False,True,1,0.54,0.32,13.73,True,1.0,True,0.67,False,False,320.93,333.14,49,2.0,1.25
ZS,280.805,0,True,True,1.232146,False,2025-09-16 16:30,False,False,True,1,0.44,-2.04,12.6,False,0.67,True,0.5,False,False,278.34,285.73,81,2.0,0.88
PANW,200.48,0,True,True,0.680034,False,2025-09-16 16:30,False,False,True,1,0.39,1.08,2.55,True,1.0,True,0.5,False,False,199.12,203.2,147,2.0,0.68
ABNB,120.25,0,False,False,0.440626,False,2025-09-16 16:30,False,False,False,0,0.4,-2.28,-2.68,False,0.0,False,0.33,False,False,119.37,122.01,226,2.0,0.73
SHOP,146.1775,0,True,True,0.783844,False,2025-09-16 16:30,False,False,True,1,0.55,0.79,19.01,True,1.0,True,0.5,False,False,144.61,149.31,127,2.0,1.07
UBER,97.64,0,True,True,0.428294,False,2025-09-16 16:30,False,True,True,2,1.19,4.93,10.39,True,1.0,True,0.67,False,False,96.78,99.35,233,2.0,0.88
MSTR,328.48,0,False,False,2.031326,False,2025-09-16 16:30,False,False,True,1,0.96,0.41,6.78,False,0.33,True,0.67,False,False,324.42,336.61,49,2.0,1.24
RIOT,17.26,0,True,True,0.157421,False,2025-09-16 16:30,False,True,True,2,0.91,1.71,18.3,True,1.0,True,0.67,False,False,16.95,17.89,635,2.0,1.82
MARA,17.155,0,False,True,0.185573,False,2025-09-16 16:30,False,True,False,1,1.24,2.4,-2.02,False,0.67,True,0.67,False,False,16.78,17.9,538,2.0,2.16
SOFI,27.115,0,True,True,0.191237,False,2025-09-16 16:30,False,True,True,2,1.11,8.42,34.69,True,1.0,True,0.67,False,False,26.73,27.88,522,2.0,1.41
LCID,20.11,0,False,False,0.16973,False,2025-09-16 16:30,False,False,False,0,0.25,1.06,-11.59,False,0.33,True,0.83,False,False,19.77,20.79,589,2.0,1.69
RIVN,14.34,0,True,True,0.147813,False,2025-09-16 16:30,False,False,True,1,0.55,-2.23,2.32,True,1.0,True,0.67,False,False,14.04,14.93,676,2.0,2.06
MRNA,25.225,0,False,False,0.224816,False,2025-09-16 16:30,False,False,False,0,0.91,-1.77,-27.33,False,0.33,True,0.83,False,False,24.78,26.12,444,2.0,1.78
BNTX,99.425,0,False,False,0.519123,False,2025-09-16 16:30,False,False,False,0,0.37,-4.68,0.25,False,0.33,False,0.33,False,False,98.39,101.5,192,2.0,1.04
UNH,342.54,0,False,True,1.719107,False,2025-09-16 16:30,False,False,False,0,0.45,-2.51,-19.43,False,0.33,False,0.33,False,False,339.1,349.42,58,2.0,1.0
JNJ,177.09,0,True,True,0.412886,False,2025-09-16 16:30,False,False,True,1,0.34,-0.79,7.16,False,0.67,True,0.67,False,False,176.26,178.74,242,2.0,0.47
PFE,23.945,0,False,False,0.07641,False,2025-09-16 16:30,False,False,False,0,0.49,-3.68,0.33,False,0.0,False,0.33,False,False,23.79,24.25,1308,2.0,0.64
MRK,81.06,0,False,False,0.239313,False,2025-09-16 16:30,False,False,False,0,0.88,-2.63,-5.55,False,0.0,False,0.33,False,False,80.58,82.02,417,2.0,0.59
LLY,767.11,0,False,True,3.609035,False,2025-09-16 16:30,False,True,False,1,0.62,1.43,-4.67,False,0.67,True,0.67,False,False,759.89,781.55,27,2.0,0.94
ABBV,217.03,0,True,True,0.644149,False,2025-09-16 16:30,False,False,True,1,0.3,-1.45,6.54,True,1.0,True,0.67,False,False,215.74,219.61,155,2.0,0.59
DHR,190.04,0,False,False,0.707752,False,2025-09-16 16:30,False,False,False,0,0.26,-2.62,-4.57,False,0.0,True,0.5,False,False,188.62,192.87,141,2.0,0.74
TMO,479.715,0,False,False,2.070304,False,2025-09-16 16:30,False,False,False,0,1.09,-0.35,-2.28,False,0.33,True,0.83,False,False,475.57,488.0,48,2.0,0.86
ISRG,434.34,0,False,False,1.812916,False,2025-09-16 16:30,False,False,False,0,0.47,-4.72,-4.53,False,0.0,False,0.17,False,False,430.71,441.59,55,2.0,0.83
BAC,50.685,0,True,True,0.145802,False,2025-09-16 16:30,False,False,True,1,0.35,-0.13,8.04,True,1.0,True,0.83,False,False,50.39,51.27,685,2.0,0.58
CVS,73.5506,0,True,True,0.291789,False,2025-09-16 16:30,False,False,True,1,0.4,-1.5,7.92,False,0.67,True,0.5,False,False,72.97,74.72,342,2.0,0.79
JPM,308.63,0,True,True,0.814294,False,2025-09-16 16:30,False,True,True,2,0.94,2.78,10.74,True,1.0,True,0.5,False,False,307.0,311.89,122,2.0,0.53
WFC,81.0101,0,True,True,0.243772,False,2025-09-16 16:30,False,False,True,1,0.28,-0.3,7.53,False,0.67,True,0.83,False,False,80.52,81.99,410,2.0,0.6
C,99.85,0,True,True,0.243975,False,2025-09-16 16:30,False,True,True,2,0.79,2.7,15.91,True,1.0,True,0.5,False,False,99.36,100.83,409,2.0,0.49
MS,156.49,0,True,True,0.483834,False,2025-09-16 16:30,False,False,True,1,0.62,0.01,11.76,True,1.0,True,0.5,False,False,155.52,158.43,206,2.0,0.62
SCHW,91.02,0,True,False,0.312288,False,2025-09-16 16:30,False,False,True,1,0.94,-0.15,9.92,False,0.33,False,0.0,False,False,90.4,92.27,320,2.0,0.69
XOM,114.75,0,True,True,0.318803,False,2025-09-16 16:30,False,False,False,0,0.91,-0.13,0.83,True,1.0,True,0.5,False,False,114.11,116.03,313,2.0,0.56
CVX,159.63,0,True,True,0.406394,False,2025-09-16 16:30,False,False,True,1,0.27,0.87,3.5,True,1.0,True,0.67,False,False,158.82,161.26,246,2.0,0.51
COP,94.8,0,False,True,0.334266,False,2025-09-16 16:30,False,False,False,0,0.37,0.71,-1.88,False,0.67,True,0.67,False,False,94.13,96.14,299,2.0,0.71
SLB,35.175,0,False,False,0.186172,False,2025-09-16 16:30,False,False,False,0,0.86,-3.84,-5.7,False,0.0,True,0.67,False,False,34.8,35.92,537,2.0,1.06
OXY,47.35,0,True,True,0.215177,False,2025-09-16 16:30,False,True,False,1,0.82,2.89,-2.6,True,1.0,True,0.67,False,False,46.92,48.21,464,2.0,0.91
EOG,120.95,0,True,True,0.401296,False,2025-09-16 16:30,False,False,False,0,0.34,0.79,-0.28,True,1.0,True,0.5,False,False,120.15,122.56,249,2.0,0.66
FSLR,206.965,0,True,True,1.333217,False,2025-09-16 16:30,False,True,True,2,0.39,1.8,7.87,True,1.0,True,0.67,False,False,204.3,212.3,75,2.0,1.29
ENPH,38.91,0,False,True,0.34949,False,2025-09-16 16:30,False,True,False,1,0.48,4.26,-29.14,False,0.67,True,0.5,False,False,38.21,40.31,286,2.0,1.8
EQT,48.9001,0,False,False,0.313498,False,2025-09-16 16:30,False,False,True,1,0.95,-2.33,4.15,False,0.0,False,0.0,False,False,48.27,50.15,318,2.0,1.28
DVN,34.845,0,True,True,0.147243,False,2025-09-16 16:30,False,False,False,0,0.41,-0.57,-2.07,True,1.0,True,0.5,False,False,34.55,35.43,679,2.0,0.85
PYPL,66.74,0,False,False,0.224869,False,2025-09-16 16:30,False,True,False,1,0.91,2.24,-2.86,False,0.0,True,0.67,False,False,66.29,67.64,444,2.0,0.67
V,337.67,0,True,False,0.994928,False,2025-09-16 16:30,False,False,True,1,0.91,0.28,3.17,False,0.33,False,0.33,False,False,335.68,341.65,100,2.0,0.59
MA,582.23,0,True,False,1.546185,False,2025-09-16 16:30,False,False,True,1,0.48,-1.1,4.93,False,0.33,True,0.67,False,False,579.14,588.41,64,2.0,0.53
AXP,326.265,0,True,True,0.922293,False,2025-09-16 16:30,False,False,True,1,0.33,-0.93,6.99,False,0.67,True,0.67,False,False,324.42,329.95,108,2.0,0.57
DIA,458.8,0,True,True,0.569206,False,2025-09-16 16:30,False,False,True,1,0.95,0.91,4.15,False,0.67,True,0.5,False,False,457.66,461.08,175,2.0,0.25
SPY,659.815,0,True,True,0.545892,False,2025-09-16 16:30,False,True,True,2,0.89,1.33,6.17,True,1.0,False,0.33,True,False,658.72,662.0,183,2.0,0.17
QQQ,591.01,0,True,True,0.594657,False,2025-09-16 16:30,False,True,True,2,0.86,1.89,7.51,True,1.0,False,0.33,True,False,589.82,593.39,168,2.0,0.2
XLK,272.3,0,True,True,0.360754,False,2025-09-16 16:30,False,False,True,1,0.75,1.17,8.49,True,1.0,False,0.17,False,False,271.58,273.74,277,2.0,0.26
XLF,53.3999,0,True,True,0.09287,False,2025-09-16 16:30,False,False,True,1,0.84,0.98,5.14,False,0.67,False,0.17,False,False,53.21,53.77,1076,2.0,0.35
XLV,137.25,0,False,True,0.23827,False,2025-09-16 16:30,False,False,False,0,0.6,-1.77,-1.48,False,0.33,True,0.5,False,False,136.77,138.2,419,2.0,0.35
XLE,89.74,0,True,True,0.222791,False,2025-09-16 16:30,False,False,False,0,0.48,0.68,0.7,True,1.0,True,0.67,False,False,89.29,90.63,448,2.0,0.5
XLP,79.61,0,False,False,0.11585,False,2025-09-16 16:30,False,False,False,0,0.4,-1.22,1.05,False,0.0,True,0.5,False,False,79.38,80.07,863,2.0,0.29
XLB,90.68,0,True,False,0.177281,False,2025-09-16 16:30,False,False,False,0,0.45,-2.08,2.08,False,0.33,False,0.17,False,False,90.33,91.39,564,2.0,0.39
XLY,241.915,0,True,True,0.460128,False,2025-09-16 16:30,False,True,True,2,0.3,1.9,6.27,True,1.0,True,0.83,False,False,240.99,243.76,217,2.0,0.38
XLU,84.88,0,True,True,0.15367,False,2025-09-16 16:30,False,False,True,1,0.4,-0.22,5.09,False,0.67,False,0.33,False,False,84.57,85.49,650,2.0,0.36
XLC,118.13,0,True,True,0.181645,False,2025-09-16 16:30,False,True,True,2,0.42,1.5,8.29,True,1.0,False,0.33,False,False,117.77,118.86,550,2.0,0.31
SMH,306.09,0,True,True,0.569347,False,2025-09-16 16:30,False,False,True,1,0.31,0.71,10.9,True,1.0,False,0.33,False,False,304.95,308.37,175,2.0,0.37
SOXX,257.07,0,True,True,0.4854,False,2025-09-16 16:30,False,False,True,1,0.45,0.74,7.9,True,1.0,False,0.33,False,False,256.1,259.01,206,2.0,0.38
XLRE,41.98,0,True,True,0.079752,False,2025-09-16 16:30,False,False,False,0,0.75,1.05,1.43,False,0.67,False,0.33,False,False,41.82,42.3,1253,2.0,0.38
INTC,25.04,0,True,True,0.1352,False,2025-09-16 16:30,False,True,False,1,0.54,1.75,1.33,True,1.0,True,0.5,False,False,24.77,25.58,739,2.0,1.08
