symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TEAM,94.52,1,False,True,1.439592,False,Varsayılan,2026-05-04 16:45,True,False,True,False,1,1.04,34.09,3,3.7,34.09,bullish,2.07,1.5,2.0,2.12,high_liquidity,3,60,-37.84,False,0.67,False,0.33,False,False,92.36,101.72,1000,3.33,2.28,0.5,0.0,0.0
VRSN,272.615,1,True,True,0.960112,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.2,0.01,3,-0.17,0.01,neutral,2.11,1.5,1.6,2.44,mid_liquidity,3,60,2.99,True,1.0,True,0.5,False,False,270.21,278.86,1000,2.6,0.88,0.5,0.0,0.0
SMCI,27.93,2,False,True,0.285205,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.64,6.12,3,0.67,6.12,neutral,2.4,1.5,2.0,2.67,high_liquidity,3,60,-18.51,False,0.67,True,0.67,False,False,27.5,29.36,1000,3.33,1.53,0.5,0.0,0.0
PTC,137.935,2,False,False,0.621475,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.39,0.32,1,0.64,1.03,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,-12.17,False,0.33,True,1.0,False,False,136.38,141.97,1000,2.6,1.13,0.5,0.0,0.0
MTSI,294.13,2,True,True,2.179555,True,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.45,9.09,3,1.38,9.09,neutral,1.99,1.5,1.6,2.26,mid_liquidity,3,60,26.73,True,1.0,False,0.33,False,True,290.86,305.03,1000,3.33,1.11,0.5,0.0,0.0
SSNC,69.04,1,False,False,0.275503,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.19,-0.65,5,0.35,0.6,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-8.09,False,0.0,False,0.33,False,False,68.35,70.83,1000,2.6,1.0,0.5,0.0,0.0
CHKP,117.035,2,False,False,0.934072,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.76,-16.38,3,-2.78,-16.38,bearish,2.15,1.5,2.0,2.26,high_liquidity,3,60,-16.46,False,0.0,True,0.67,False,False,114.7,123.11,1000,2.6,2.0,0.5,0.0,0.0
CDW,136.46,1,False,True,0.561572,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.44,0.66,5,0.37,2.52,neutral,2.42,1.5,2.0,2.69,high_liquidity,3,60,-8.61,False,0.67,True,0.5,False,False,135.06,140.11,1000,2.6,1.03,0.5,0.0,0.0
TSEM,213.6,1,True,True,2.488249,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.43,7.24,1,-0.58,-2.02,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,46.24,True,1.0,True,0.83,False,False,207.38,229.77,1000,2.6,2.91,0.5,0.0,0.0
NVMI,489.15,1,True,True,2.985298,False,Varsayılan,2026-05-04 16:45,False,False,False,True,1,0.32,-2.46,5,-1.41,-7.76,neutral,1.85,1.5,1.4,2.15,low_liquidity,3,60,23.92,False,0.33,False,0.33,False,False,481.69,508.55,1000,2.6,1.53,0.5,0.0,0.0
GEN,19.545,2,False,False,0.10276,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.33,2.12,5,0.74,2.76,neutral,2.18,1.5,2.0,2.3,high_liquidity,3,60,-15.21,False,0.67,True,0.67,False,False,19.29,20.21,1000,2.6,1.31,0.5,0.0,0.0
LSCC,124.5188,2,True,True,1.028583,True,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.53,7.65,3,0.81,7.65,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,24.95,True,1.0,True,0.67,False,True,122.98,129.66,1000,3.33,1.24,0.5,0.0,0.0
IREN,49.89,1,True,True,0.780791,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.79,16.4,3,1.58,16.4,neutral,2.24,1.5,2.0,2.4,high_liquidity,3,60,11.75,True,1.0,True,0.5,False,False,47.94,54.97,1000,2.6,3.91,0.5,0.0,0.0
LOGI,100.29,3,True,True,0.447488,True,Varsayılan,2026-05-04 16:45,True,True,False,False,1,1.82,2.65,5,1.31,5.41,neutral,1.93,1.5,1.6,2.15,mid_liquidity,3,60,-1.83,True,1.0,True,0.5,False,True,99.62,102.53,1000,3.33,0.67,0.5,0.0,0.0
OKTA,76.34,1,False,False,0.542305,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.25,0.24,1,0.2,0.74,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-8.9,False,0.67,True,0.5,False,False,74.98,79.86,1000,2.6,1.78,0.5,0.0,0.0
BILI,21.64,1,False,False,0.088878,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.44,0.84,3,0.54,0.84,neutral,1.99,1.5,2.0,1.98,high_liquidity,3,60,-3.75,False,0.0,True,0.5,False,False,21.42,22.22,1000,2.6,1.03,0.5,0.0,0.0
AEIS,383.45,1,True,True,3.229997,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.48,6.1,3,0.65,6.1,neutral,2.03,1.5,1.6,2.31,mid_liquidity,3,60,34.87,True,1.0,False,0.33,False,False,375.38,404.44,1000,2.6,2.11,0.5,0.0,0.0
TTD,24.4,1,False,False,0.218334,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.47,0.12,5,0.74,5.45,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,-39.09,False,0.67,True,0.67,False,False,23.85,25.82,1000,2.6,2.24,0.5,0.0,0.0
AMKR,70.77,1,True,True,0.794582,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.63,0.23,5,-0.94,-6.41,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,34.05,True,1.0,True,0.67,False,False,68.78,75.93,1000,2.6,2.81,0.5,0.0,0.0
JKHY,152.36,1,False,False,0.734864,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.51,-0.9,1,-0.53,-1.08,neutral,2.01,1.5,1.6,2.29,mid_liquidity,3,60,-4.32,False,0.0,False,0.33,False,False,150.52,157.14,1000,2.6,1.21,0.5,0.0,0.0
TTMI,154.53,1,True,True,2.327094,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.4,12.39,3,1.09,12.39,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,40.68,True,1.0,False,0.33,False,False,151.04,166.17,1000,3.33,2.26,0.5,0.0,0.0
RMBS,112.49,1,True,True,1.19563,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.25,0.29,5,-1.87,-20.39,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,15.5,False,0.33,True,0.5,False,False,109.5,120.26,1000,2.6,2.66,0.5,0.0,0.0
NTNX,43.51,2,False,True,0.281679,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.54,3.6,5,0.97,6.75,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,-20.94,False,0.67,True,0.67,False,False,43.09,44.92,1000,3.33,0.97,0.5,0.0,0.0
SITM,565.13,0,True,True,5.276497,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.29,7.19,3,0.57,7.19,neutral,1.91,1.5,1.6,2.12,mid_liquidity,3,60,27.59,True,1.0,False,0.33,False,False,557.22,591.51,1000,3.33,1.4,0.5,0.0,0.0
TEM,54.485,1,False,True,0.457101,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.5,8.93,3,1.08,8.93,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-13.24,False,0.67,False,0.33,False,False,53.8,56.77,1000,3.33,1.26,0.5,0.0,0.0
BSY,33.62,2,False,False,0.173779,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.31,2.38,3,0.4,2.38,neutral,2.38,1.5,2.0,2.64,high_liquidity,3,60,-13.98,False,0.33,True,0.67,False,False,33.19,34.75,1000,2.6,1.29,0.5,0.0,0.0
AUR,6.445,1,True,True,0.092184,False,Varsayılan,2026-05-04 16:45,True,False,True,False,1,0.76,26.72,3,2.94,26.72,bullish,2.46,1.5,2.0,2.77,high_liquidity,3,60,-3.24,True,1.0,True,0.67,False,False,6.31,6.91,1000,3.33,2.15,0.5,0.0,0.0
GDS,43.13,1,True,True,0.255644,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.18,3.83,3,0.65,3.83,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,10.78,True,1.0,True,0.5,False,False,42.49,44.79,1000,2.6,1.48,0.5,0.0,0.0
SWKS,68.98,0,True,True,0.413722,False,Varsayılan,2026-05-04 16:45,True,False,True,False,1,0.38,10.09,3,2.18,10.09,bullish,2.11,1.5,2.0,2.19,high_liquidity,3,60,-6.5,True,1.0,True,0.5,False,False,68.36,71.05,1000,3.33,0.9,0.5,0.0,0.0
DOCU,48.415,2,False,True,0.340761,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.41,3.19,5,1.25,6.03,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-19.72,False,0.67,True,0.67,False,False,47.9,50.12,1000,3.33,1.06,0.5,0.0,0.0
MANH,139.94,1,False,True,1.054181,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.21,-2.72,3,-0.61,-2.72,neutral,1.8,1.5,1.6,1.93,mid_liquidity,3,60,-16.48,False,0.33,False,0.17,False,False,138.36,145.21,1000,3.33,1.13,0.5,0.0,0.0
SANM,216.88,0,True,True,2.594557,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.3,3.93,5,1.18,15.31,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,16.23,True,1.0,False,0.33,False,False,212.99,229.85,1000,3.33,1.79,0.5,0.0,0.0
SMTC,107.293,2,True,True,0.924932,True,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.17,9.16,3,1.08,9.16,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,21.15,True,1.0,True,0.67,False,True,105.91,111.92,1000,3.33,1.29,0.5,0.0,0.0
SAIL,12.52,2,False,False,0.121706,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.54,8.21,3,1.12,8.21,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,-22.73,False,0.67,True,0.67,False,False,12.22,13.31,1000,2.6,2.43,0.5,0.0,0.0
PEGA,36.43,1,False,False,0.281276,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.23,2.13,3,0.38,2.13,neutral,2.29,1.5,2.0,2.49,high_liquidity,3,60,-13.01,False,0.0,False,0.33,False,False,35.73,38.26,1000,2.6,1.93,0.5,0.0,0.0
QRVO,92.75,0,True,True,0.419986,False,Varsayılan,2026-05-04 16:45,True,False,True,False,1,0.35,7.25,3,2.13,7.25,bullish,1.92,1.5,1.6,2.14,mid_liquidity,3,60,-0.68,True,1.0,True,0.5,False,False,92.12,94.85,1000,3.33,0.68,0.5,0.0,0.0
MBLY,8.655,1,False,True,0.061827,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.26,-0.86,5,-0.57,-3.94,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,-23.08,False,0.33,False,0.33,False,False,8.56,8.96,1000,3.33,1.07,0.5,0.0,0.0
BZ,13.855,2,False,False,0.075017,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.24,2.25,3,0.95,2.25,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-16.74,False,0.67,True,0.67,False,False,13.67,14.34,1000,2.6,1.35,0.5,0.0,0.0
VICR,253.615,1,True,True,3.820151,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.5,-1.2,1,-1.13,-5.49,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,50.19,False,0.67,False,0.33,False,False,247.88,272.72,1000,3.33,2.26,0.5,0.0,0.0
DOX,64.73,1,False,False,0.287759,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.33,1.28,3,0.68,1.28,neutral,2.01,1.5,1.6,2.29,mid_liquidity,3,60,-10.56,False,0.0,False,0.33,False,False,64.01,66.6,1000,2.6,1.11,0.5,0.0,0.0
MTCH,37.57,1,True,True,0.188017,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.52,1.62,1,-1.56,-2.84,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,3.03,False,0.67,False,0.17,False,False,37.29,38.51,1000,3.33,0.75,0.5,0.0,0.0
NICE,124.23,2,True,True,1.199841,True,Varsayılan,2026-05-04 16:45,True,True,True,False,2,1.52,21.95,3,3.12,21.95,bullish,2.25,1.5,1.6,2.68,mid_liquidity,3,60,-11.24,True,1.0,True,0.5,False,True,122.43,130.23,1000,3.33,1.45,0.5,0.0,0.0
FORM,133.92,1,True,True,1.626717,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.48,-1.19,5,-1.13,-6.95,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,49.45,False,0.67,False,0.33,False,False,129.85,144.49,1000,2.6,3.04,0.5,0.0,0.0
CRUS,163.575,1,True,True,0.803591,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.28,4.0,5,-1.27,-4.22,neutral,1.87,1.5,1.6,2.05,mid_liquidity,3,60,15.16,True,1.0,True,0.5,False,False,161.57,168.8,1000,2.6,1.23,0.5,0.0,0.0
