symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
IDCC,277.315,1,False,False,2.472917,False,Varsayılan,2026-05-11 15:00,True,False,False,True,1,0.15,-0.25,5,0.39,1.6,neutral,2.13,1.5,1.6,2.49,mid_liquidity,3,60,4.23,False,0.0,False,0.17,False,False,271.13,293.39,1000,2.6,2.23,0.5,0.0,0.0,18
NOVT,137.91,2,True,True,0.974309,True,Varsayılan,2026-05-11 15:00,True,False,False,False,0,0.21,-0.71,5,1.66,9.38,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,1.38,True,1.0,True,0.67,False,True,136.45,142.78,1000,3.33,1.06,0.5,0.0,0.0,51
FLNC,25.92,2,True,True,0.851785,True,Varsayılan,2026-05-11 15:00,True,False,True,False,1,0.77,91.15,5,4.95,110.22,bullish,2.6,1.5,2.0,3.0,high_liquidity,3,60,-1.48,True,1.0,True,0.67,False,True,24.64,30.18,1000,3.33,4.93,0.5,0.0,0.0,62
NOVTU,60.33,2,True,True,0.324176,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.01,0.33,5,1.61,7.28,neutral,1.82,1.5,1.4,2.11,low_liquidity,3,60,6.01,True,1.0,True,0.67,False,False,59.84,61.95,1000,3.33,0.81,0.5,0.0,0.0,51
CTLP,11.2,0,True,True,0.008414,False,Varsayılan,2026-05-07 19:45,True,False,False,True,1,0.0,0.0,5,0.75,1.82,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,3.14,True,1.0,True,0.5,False,False,11.19,11.24,1000,3.33,0.11,0.5,0.0,0.0,49
APPS,3.955,1,False,True,0.038973,False,Varsayılan,2026-05-11 15:00,False,False,False,False,0,0.38,-0.63,1,-0.54,-2.1,neutral,2.29,1.5,2.0,2.48,high_liquidity,3,60,-13.6,False,0.33,True,0.67,False,False,3.9,4.15,1000,3.33,1.48,0.5,0.0,0.0,27
BYRN,5.18,0,False,False,0.042605,False,Varsayılan,2026-05-11 15:00,True,False,False,False,0,0.21,-5.99,5,0.35,-3.36,neutral,2.18,1.5,1.6,2.56,mid_liquidity,3,60,-44.34,False,0.0,False,0.17,False,False,5.07,5.46,1000,2.6,2.06,0.5,0.0,0.0,2
NEOV,2.7498,2,False,False,0.042477,False,Varsayılan,2026-05-11 15:00,False,False,False,False,0,0.36,9.55,3,1.21,9.55,neutral,2.01,1.5,1.6,2.29,mid_liquidity,3,60,-14.58,False,0.33,True,0.67,False,False,2.64,3.03,1000,2.6,3.86,0.5,0.0,0.0,22
JYNT,8.83,1,False,True,0.095846,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.1,0.34,1,0.81,1.61,neutral,1.81,1.5,1.4,2.09,low_liquidity,3,60,-4.93,False,0.33,True,0.67,False,False,8.59,9.45,1000,2.6,2.71,0.5,0.0,0.0,27
NVX,0.7113,1,False,False,0.008875,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.84,-2.56,1,0.25,0.89,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,-26.61,False,0.33,True,0.5,False,False,0.69,0.77,1000,2.6,3.12,0.5,0.0,0.0,15
