symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
CRM,187.16,2,False,False,0.848007,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.88,1.16,5,0.65,0.83,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,-13.98,False,0.33,True,1.0,False,False,185.04,192.67,1000,2.6,1.13,0.5,0.0,0.0
NOW,101.97,1,False,False,0.589776,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,1.05,-2.83,1,-0.44,-1.96,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,-22.46,False,0.0,True,0.67,False,False,100.5,105.8,1000,2.6,1.45,0.5,0.0,0.0
SNOW,151.82,1,False,False,0.984715,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.97,-1.18,5,-0.5,-6.46,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,-10.57,False,0.0,True,0.67,False,False,149.36,158.22,1000,2.6,1.62,0.5,0.0,0.0
DDOG,120.29,1,False,False,0.786781,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.7,3.93,3,0.55,3.93,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,-6.31,False,0.33,True,0.67,False,False,118.32,125.4,1000,2.6,1.64,0.5,0.0,0.0
NET,211.62,1,True,True,1.299782,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.61,8.77,3,1.15,8.77,neutral,2.16,1.5,2.0,2.26,high_liquidity,3,60,5.13,True,1.0,True,0.67,False,False,208.37,220.07,1000,2.6,1.54,0.5,0.0,0.0
ZS,138.63,2,False,False,0.769906,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.55,0.95,1,0.57,1.38,neutral,2.25,1.5,2.0,2.42,high_liquidity,3,60,-24.2,False,0.33,True,0.83,False,False,136.71,143.63,1000,2.6,1.39,0.5,0.0,0.0
CRWD,399.04,1,False,False,1.94743,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.5,5.01,3,0.93,5.01,neutral,2.24,1.5,2.0,2.41,high_liquidity,3,60,-5.24,False,0.33,True,0.83,False,False,394.17,411.7,1000,2.6,1.22,0.5,0.0,0.0
OKTA,80.19,2,False,False,0.403096,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.78,6.25,3,1.19,6.25,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,-7.72,False,0.67,True,0.83,False,False,79.18,82.81,1000,2.6,1.26,0.5,0.0,0.0
PANW,163.25,2,False,False,0.659494,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.5,5.74,3,1.33,5.74,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-8.74,False,0.67,True,0.83,False,False,161.6,167.54,1000,2.6,1.01,0.5,0.0,0.0
FTNT,82.52,1,False,True,0.304626,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.6,4.4,3,1.09,4.4,neutral,2.09,1.5,2.0,2.16,high_liquidity,3,60,-3.64,False,0.67,True,0.83,False,False,81.76,84.5,1000,2.6,0.92,0.5,0.0,0.0
