symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AMGN,342.56,1,True,False,1.09966,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.91,-2.64,3,-0.94,-2.64,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,8.84,False,0.33,False,0.33,False,False,339.81,349.71,1000,2.6,0.8,0.5,0.0,0.0
GILD,140.15,2,True,True,0.31973,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.69,0.55,5,0.74,4.38,neutral,2.04,1.5,2.0,2.06,high_liquidity,3,60,11.66,False,0.67,True,0.83,False,True,139.67,141.75,1000,3.33,0.34,0.5,0.0,0.0
VRTX,434.27,1,False,False,1.42132,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.7,-2.74,3,-0.73,-2.74,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,2.02,False,0.0,False,0.17,False,False,430.72,443.51,1000,2.6,0.82,0.5,0.0,0.0
REGN,763.23,1,True,True,2.566524,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.78,-1.24,5,1.22,3.43,neutral,1.86,1.5,1.6,2.04,mid_liquidity,3,60,6.39,True,1.0,True,0.67,False,False,759.38,776.06,1000,3.33,0.5,0.5,0.0,0.0
BIIB,172.34,2,True,False,1.060778,False,Varsayılan,2026-04-06 19:45,True,True,False,True,2,1.7,-5.99,3,-1.56,-5.99,neutral,2.27,1.5,2.0,2.45,high_liquidity,3,60,9.36,False,0.33,True,0.5,False,False,169.69,179.24,1000,2.6,1.54,0.5,0.0,0.0
MRNA,48.75,1,True,True,0.352191,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.63,-4.0,3,-0.74,-4.0,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,24.21,False,0.33,True,0.67,False,False,47.87,51.04,1000,2.6,1.81,0.5,0.0,0.0
BNTX,91.12,2,False,False,0.33557,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.61,2.7,5,1.06,6.54,neutral,1.95,1.5,1.6,2.19,mid_liquidity,3,60,-4.73,False,0.33,True,0.5,False,False,90.28,93.3,1000,2.6,0.92,0.5,0.0,0.0
ILMN,127.73,2,True,True,0.536516,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.88,3.63,5,1.34,8.56,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,5.64,True,1.0,True,0.83,False,True,126.93,130.41,1000,3.33,0.63,0.5,0.0,0.0
ALNY,330.45,2,False,False,1.557012,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,1.12,-0.16,1,1.6,3.6,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,-7.66,False,0.67,True,0.67,False,False,326.56,340.57,1000,2.6,1.18,0.5,0.0,0.0
BMRN,56.19,2,False,False,0.222736,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,1.05,-0.5,5,1.04,3.82,neutral,1.95,1.5,2.0,1.91,high_liquidity,3,60,-1.47,False,0.33,True,0.67,False,False,55.63,57.64,1000,2.6,0.99,0.5,0.0,0.0
INCY,94.89,2,True,False,0.276208,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.72,0.79,5,1.76,5.05,neutral,2.3,1.5,2.0,2.5,high_liquidity,3,60,5.73,True,1.0,False,0.33,False,False,94.2,96.69,1000,2.6,0.73,0.5,0.0,0.0
EXEL,43.98,2,True,True,0.121962,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.87,2.54,5,1.88,5.9,neutral,2.09,1.5,2.0,2.16,high_liquidity,3,60,3.39,True,1.0,True,0.67,False,True,43.8,44.59,1000,3.33,0.42,0.5,0.0,0.0
JAZZ,186.78,2,True,True,0.611321,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,1.39,-1.16,3,-0.49,-1.16,neutral,2.07,1.5,1.6,2.38,mid_liquidity,3,60,15.12,False,0.67,False,0.33,False,True,185.25,190.75,1000,2.6,0.82,0.5,0.0,0.0
UTHR,559.7,1,True,True,2.77913,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.64,-5.62,3,-1.46,-5.62,neutral,2.23,1.5,1.6,2.65,mid_liquidity,3,60,15.04,False,0.67,True,0.67,False,False,555.53,573.6,1000,3.33,0.74,0.5,0.0,0.0
NBIX,132.47,3,False,True,0.911715,False,Varsayılan,2026-04-06 19:45,True,True,False,False,1,1.95,0.56,5,1.1,3.24,neutral,2.46,1.5,2.0,2.77,high_liquidity,3,60,-1.59,False,0.67,True,1.0,False,False,131.1,137.03,1000,3.33,1.03,0.5,0.0,0.0
SRPT,22.82,1,False,True,0.166646,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.48,4.78,5,1.28,14.17,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,-32.64,False,0.67,True,0.5,False,False,22.57,23.65,1000,3.33,1.1,0.5,0.0,0.0
ALKS,34.08,1,True,True,0.152263,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.56,-3.62,5,2.01,15.96,neutral,2.17,1.5,2.0,2.29,high_liquidity,3,60,1.48,False,0.67,False,0.33,False,False,33.85,34.84,1000,3.33,0.67,0.5,0.0,0.0
PTCT,68.9,2,True,True,0.342101,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.89,1.13,5,1.51,4.19,neutral,1.85,1.5,1.6,2.02,mid_liquidity,3,60,5.6,True,1.0,False,0.33,False,True,68.39,70.61,1000,3.33,0.74,0.5,0.0,0.0
RARE,22.85,2,False,True,0.106957,False,Varsayılan,2026-04-06 19:45,True,False,True,False,1,0.57,9.16,5,2.56,18.01,bullish,2.22,1.5,2.0,2.36,high_liquidity,3,60,-21.93,False,0.67,True,0.5,False,False,22.69,23.38,1000,3.33,0.7,0.5,0.0,0.0
FOLD,14.45,1,True,True,0.007353,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.91,-0.07,5,0.77,0.28,neutral,2.33,1.5,2.0,2.54,high_liquidity,3,60,22.7,True,1.0,True,0.5,False,False,14.44,14.49,1000,2.75,0.1,0.5,0.0,0.0
HALO,63.1,1,False,False,0.279398,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,1.12,-2.4,1,-0.87,-2.19,neutral,2.18,1.5,2.0,2.3,high_liquidity,3,60,0.73,False,0.0,False,0.33,False,False,62.4,64.92,1000,2.6,1.11,0.5,0.0,0.0
IONS,74.35,1,True,False,0.33768,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.67,-1.01,5,0.89,3.02,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,12.57,False,0.33,True,0.67,False,False,73.51,76.54,1000,2.6,1.14,0.5,0.0,0.0
ARCT,8.21,2,False,True,0.05364,False,Varsayılan,2026-04-06 19:45,True,False,True,False,1,0.66,6.48,5,2.44,21.6,bullish,1.98,1.5,1.6,2.23,mid_liquidity,3,60,-28.01,False,0.67,False,0.33,False,False,8.13,8.48,1000,3.33,0.98,0.5,0.0,0.0
CRSP,49.13,2,False,False,0.299163,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.79,3.32,5,1.12,7.43,neutral,2.18,1.5,2.0,2.3,high_liquidity,3,60,-3.29,False,0.33,False,0.33,False,False,48.38,51.07,1000,2.6,1.52,0.5,0.0,0.0
EDIT,2.7,3,True,True,0.028379,False,Varsayılan,2026-04-06 19:45,False,False,False,False,0,1.24,10.12,5,1.7,21.97,neutral,2.3,1.5,2.0,2.5,high_liquidity,3,60,-4.43,True,1.0,False,0.33,False,True,2.66,2.84,1000,3.33,1.58,0.5,0.0,0.0
NTLA,13.3,1,True,True,0.098169,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.56,3.74,5,0.42,7.52,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,1.38,True,1.0,True,0.67,False,False,13.05,13.94,1000,2.6,1.85,0.5,0.0,0.0
BEAM,24.22,2,False,False,0.162778,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.56,1.68,5,1.12,9.19,neutral,2.34,1.5,2.0,2.56,high_liquidity,3,60,3.67,False,0.0,False,0.33,False,False,23.81,25.28,1000,2.6,1.68,0.5,0.0,0.0
