symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
IDCC,267.99,0,False,False,2.002493,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.67,-3.6,1,-1.06,-4.16,neutral,2.12,1.5,1.6,2.47,mid_liquidity,3,60,4.15,False,0.0,False,0.17,False,False,262.98,281.01,1000,2.6,1.87,0.5,0.0,0.0,13
NOVT,139.435,2,True,True,0.732747,True,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.91,0.39,5,1.85,10.59,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,1.42,True,1.0,True,0.67,False,True,138.34,143.1,1000,3.33,0.79,0.5,0.0,0.0,51
FLNC,25.072,2,True,True,0.73159,True,Varsayılan,2026-05-11 19:45,True,True,True,False,2,1.63,85.62,5,4.79,104.14,bullish,2.6,1.5,2.0,3.0,high_liquidity,3,60,-1.61,True,1.0,False,0.33,False,True,23.97,28.73,1000,3.33,4.38,0.5,0.0,0.0,69
NOVTU,60.2,2,True,True,0.31097,False,Varsayılan,2026-05-11 15:15,False,False,False,False,0,0.02,0.12,5,1.56,7.05,neutral,1.83,1.5,1.4,2.11,low_liquidity,3,60,6.0,True,1.0,True,0.5,False,False,59.73,61.75,1000,3.33,0.77,0.5,0.0,0.0,49
CTLP,11.2,0,True,True,0.008414,False,Varsayılan,2026-05-07 19:45,True,False,False,True,1,0.0,0.0,5,0.75,1.82,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,3.14,True,1.0,True,0.5,False,False,11.19,11.24,1000,3.33,0.11,0.5,0.0,0.0,49
APPS,3.985,1,False,True,0.02899,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.81,0.13,1,-0.35,-1.36,neutral,2.29,1.5,2.0,2.48,high_liquidity,3,60,-13.58,False,0.67,False,0.33,False,False,3.94,4.13,1000,3.33,1.09,0.5,0.0,0.0,27
BYRN,5.15,0,False,False,0.030425,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.64,-6.53,1,-0.35,-3.38,neutral,2.18,1.5,1.6,2.56,mid_liquidity,3,60,-44.35,False,0.0,False,0.33,False,False,5.07,5.35,1000,2.6,1.48,0.5,0.0,0.0,4
NEOV,2.945,3,False,False,0.046239,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.38,17.33,3,2.0,17.33,neutral,2.0,1.5,1.6,2.26,mid_liquidity,3,60,-14.42,False,0.67,True,0.83,False,False,2.83,3.25,1000,2.6,3.93,0.5,0.0,0.0,33
JYNT,8.69,1,False,False,0.061817,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.44,-1.25,3,-0.4,-1.25,neutral,1.81,1.5,1.4,2.08,low_liquidity,3,60,-4.97,False,0.0,False,0.33,False,False,8.54,9.09,1000,2.6,1.78,0.5,0.0,0.0,9
NVX,0.7158,2,False,False,0.008183,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.3,-1.95,1,0.39,1.53,neutral,1.84,1.5,1.4,2.14,low_liquidity,3,60,-26.6,False,0.33,True,0.67,False,False,0.7,0.77,1000,2.6,2.86,0.5,0.0,0.0,22
