symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AAPL,258.887,2,True,True,0.757132,True,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.74,2.0,5,1.22,4.04,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,2.76,True,1.0,True,0.83,True,True,257.75,262.67,1000,3.33,0.44,0.5,0.0,0.0
MSFT,372.861,2,False,False,1.013591,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.48,0.73,5,1.52,4.52,neutral,2.25,1.5,2.0,2.42,high_liquidity,3,60,-9.79,False,0.33,True,0.83,True,False,370.33,379.45,1000,2.6,0.68,0.5,0.0,0.0
GOOGL,300.029,2,True,False,0.792725,False,Varsayılan,2026-04-06 19:45,True,False,True,True,2,0.52,4.32,5,2.46,9.35,bullish,2.2,1.5,2.0,2.34,high_liquidity,3,60,11.5,True,1.0,True,0.83,True,False,298.05,305.18,1000,2.6,0.66,0.5,0.0,0.0
GOOG,297.72,2,True,False,0.762116,False,Varsayılan,2026-04-06 19:45,True,False,True,True,2,0.44,3.76,5,2.38,8.73,bullish,2.12,1.5,2.0,2.2,high_liquidity,3,60,11.15,True,1.0,True,0.83,False,False,295.81,302.67,1000,2.6,0.64,0.5,0.0,0.0
META,573.02,1,False,False,2.084154,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.46,0.16,5,1.91,9.0,neutral,2.18,1.5,2.0,2.31,high_liquidity,3,60,-4.68,False,0.0,False,0.33,False,False,567.81,586.57,1000,2.6,0.91,0.5,0.0,0.0
AMZN,212.79,2,False,False,0.592172,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.59,2.17,5,1.55,6.75,neutral,2.27,1.5,2.0,2.44,high_liquidity,3,60,-2.33,False,0.67,True,0.83,False,False,211.31,216.64,1000,2.6,0.7,0.5,0.0,0.0
NVDA,177.64,2,True,False,0.51971,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.63,1.86,5,1.69,6.04,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,3.6,False,0.67,True,1.0,True,False,176.34,181.02,1000,2.6,0.73,0.5,0.0,0.0
TSLA,352.79,2,False,False,1.91539,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,1.15,-5.09,3,-1.27,-5.09,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,1.15,False,0.0,True,0.5,False,False,348.0,365.24,1000,2.6,1.36,0.5,0.0,0.0
ADBE,244.33,2,False,False,0.751589,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.63,0.53,5,1.27,4.05,neutral,2.04,1.5,2.0,2.06,high_liquidity,3,60,-17.93,False,0.33,True,0.67,False,False,242.45,249.22,1000,2.6,0.77,0.5,0.0,0.0
CRM,185.01,2,False,False,0.748794,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.74,-0.88,5,1.07,3.19,neutral,2.04,1.5,2.0,2.06,high_liquidity,3,60,-14.04,False,0.0,False,0.17,False,False,183.14,189.88,1000,2.6,1.01,0.5,0.0,0.0
ORCL,145.54,1,False,False,0.626735,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.65,-1.07,5,0.97,4.21,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,-16.83,False,0.33,True,0.83,False,False,143.97,149.61,1000,2.6,1.08,0.5,0.0,0.0
INTC,50.765,2,True,True,0.311403,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.88,15.07,5,2.01,17.74,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,20.48,True,1.0,True,0.5,False,True,50.3,52.32,1000,3.33,0.92,0.5,0.0,0.0
AMD,220.19,2,True,True,1.167779,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.81,8.23,3,1.2,8.23,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,7.01,True,1.0,True,0.83,False,True,218.44,226.03,1000,3.33,0.8,0.5,0.0,0.0
AVGO,314.291,2,True,False,1.20411,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.56,1.59,5,1.19,4.57,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,3.46,False,0.67,True,1.0,False,False,311.28,322.12,1000,2.6,0.96,0.5,0.0,0.0
QCOM,125.73,1,False,False,0.418191,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.82,-2.37,5,0.39,-1.09,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-9.09,False,0.0,False,0.33,False,False,124.68,128.45,1000,2.6,0.83,0.5,0.0,0.0
TXN,199.41,2,True,True,0.685161,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.74,2.72,1,1.01,2.33,neutral,2.33,1.5,2.0,2.54,high_liquidity,3,60,4.26,True,1.0,True,0.83,False,True,198.38,202.84,1000,3.33,0.52,0.5,0.0,0.0
MU,377.62,1,True,False,2.678258,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.72,11.82,3,1.48,11.82,neutral,2.0,1.5,2.0,2.01,high_liquidity,3,60,38.68,False,0.67,True,0.67,False,False,370.92,395.03,1000,2.6,1.77,0.5,0.0,0.0
AMAT,352.62,1,True,True,1.475757,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.41,3.17,3,0.39,3.17,neutral,2.05,1.5,2.0,2.09,high_liquidity,3,60,25.71,True,1.0,True,1.0,False,False,348.93,362.21,1000,2.6,1.05,0.5,0.0,0.0
LRCX,220.65,1,True,True,1.106863,False,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.44,3.27,3,0.44,3.27,neutral,2.06,1.5,2.0,2.11,high_liquidity,3,60,27.98,False,0.67,True,1.0,False,False,217.88,227.84,1000,2.6,1.25,0.5,0.0,0.0
KLAC,1540.0699,2,True,True,6.144598,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.47,4.59,5,0.75,6.71,neutral,1.96,1.5,1.6,2.2,mid_liquidity,3,60,19.14,True,1.0,True,1.0,False,True,1530.85,1570.79,1000,3.33,0.6,0.5,0.0,0.0
SNPS,397.21,1,False,False,1.468349,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.63,0.15,5,1.09,4.36,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,-7.77,False,0.33,True,0.83,False,False,393.54,406.75,1000,2.6,0.92,0.5,0.0,0.0
CDNS,279.35,1,False,False,0.947062,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.54,0.55,5,0.71,2.8,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,-4.87,False,0.33,True,1.0,False,False,276.98,285.51,1000,2.6,0.85,0.5,0.0,0.0
MRVL,109.51,2,True,True,0.671584,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.88,10.56,5,2.05,15.42,neutral,2.33,1.5,2.0,2.55,high_liquidity,3,60,6.92,True,1.0,True,0.5,False,True,108.5,112.87,1000,3.33,0.92,0.5,0.0,0.0
ADI,327.38,2,True,True,1.08133,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.72,2.9,1,1.34,2.83,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,14.23,True,1.0,True,0.83,False,True,325.76,332.79,1000,3.33,0.5,0.5,0.0,0.0
NXPI,197.0,2,False,False,0.848711,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.78,0.11,5,0.81,2.83,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,-3.01,False,0.33,True,0.83,False,False,194.88,202.52,1000,2.6,1.08,0.5,0.0,0.0
MCHP,67.23,2,True,False,0.311723,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.68,4.04,5,1.65,8.42,neutral,2.28,1.5,2.0,2.46,high_liquidity,3,60,2.83,True,1.0,True,0.83,False,False,66.45,69.26,1000,2.6,1.16,0.5,0.0,0.0
ON,63.49,2,True,True,0.320049,True,Varsayılan,2026-04-06 19:45,True,False,False,True,1,0.73,2.54,5,1.33,8.81,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,7.37,True,1.0,True,0.83,False,True,63.01,65.09,1000,3.33,0.76,0.5,0.0,0.0
SWKS,55.98,2,False,False,0.245406,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.71,4.52,3,1.33,4.52,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,-11.51,False,0.67,True,0.83,False,False,55.37,57.58,1000,2.6,1.1,0.5,0.0,0.0
QRVO,79.44,2,False,False,0.250853,False,Varsayılan,2026-04-06 19:45,True,False,False,False,0,0.67,2.62,3,1.08,2.62,neutral,2.12,1.5,2.0,2.19,high_liquidity,3,60,-3.89,False,0.67,True,0.83,False,False,78.81,81.07,1000,2.6,0.79,0.5,0.0,0.0
MPWR,1179.71,2,True,True,5.882219,True,Varsayılan,2026-04-06 19:45,True,False,True,True,2,0.96,7.93,5,2.01,12.29,bullish,1.97,1.5,1.6,2.22,mid_liquidity,3,60,12.63,True,1.0,True,0.5,False,True,1170.89,1209.12,1000,3.33,0.75,0.5,0.0,0.0
