symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
SNES,1.635,2,False,False,0.044702,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.47,11.22,3,1.1,11.22,neutral,2.32,1.5,1.4,2.94,low_liquidity,3,60,-30.07,False,0.33,False,0.33,False,False,1.52,1.93,1000,2.6,6.84,0.5,0.0,0.0,18
PETZ,0.9999,2,False,False,0.016331,False,Varsayılan,2026-05-11 14:00,False,False,False,False,0,0.18,1.0,1,0.85,3.08,neutral,1.81,1.5,1.4,2.08,low_liquidity,3,60,-1.02,False,0.33,True,0.67,False,False,0.96,1.11,1000,2.6,4.08,0.5,0.0,0.0,22
FGI,6.34,1,True,True,0.145752,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.22,-16.58,3,-0.73,-16.58,neutral,2.33,1.5,1.4,2.96,low_liquidity,3,60,11.94,False,0.33,False,0.17,False,False,5.98,7.29,1000,2.6,5.75,0.5,0.0,0.0,44
CENN,4.07,2,False,False,0.042539,False,Varsayılan,2026-05-11 14:00,False,False,False,False,0,0.11,-0.97,5,0.53,2.26,neutral,2.34,1.5,1.4,2.96,low_liquidity,3,60,-66.46,False,0.0,True,0.67,False,False,3.96,4.35,1000,2.6,2.61,0.5,0.0,0.0,18
WETO,0.4504,1,False,False,0.017483,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.13,-4.37,5,-0.58,-9.56,neutral,1.9,1.5,1.4,2.24,low_liquidity,3,60,-53.39,False,0.0,False,0.0,False,False,0.41,0.56,1000,2.6,9.7,0.5,0.0,0.0,5
SKYQ,3.69,1,False,False,0.097625,False,Varsayılan,2026-05-11 14:45,False,False,False,True,1,0.11,-17.45,5,-0.94,-37.67,neutral,2.41,1.5,2.0,2.69,high_liquidity,3,60,5.07,False,0.0,False,0.17,False,False,3.45,4.32,1000,2.6,6.61,0.5,0.0,0.0,18
GURE,3.46,1,False,False,0.151591,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.08,-5.72,3,-0.29,-5.72,neutral,2.17,1.5,1.4,2.68,low_liquidity,3,60,-11.34,False,0.0,False,0.33,False,False,3.08,4.45,1000,2.6,10.95,0.5,0.0,0.0,9
ETS,0.5512,1,False,False,0.01815,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.2,-4.31,5,-0.61,-6.1,neutral,2.31,1.5,1.4,2.92,low_liquidity,3,60,-45.84,False,0.0,False,0.33,False,False,0.51,0.67,1000,2.6,8.23,0.5,0.0,0.0,9
INHD,1.5628,1,False,False,0.052061,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.03,-10.18,5,0.15,-11.2,neutral,2.44,1.5,2.0,2.73,high_liquidity,3,60,-96.04,False,0.0,True,0.5,False,False,1.43,1.9,1000,2.6,8.33,0.5,0.0,0.0,11
YHGJ,3.53,2,False,True,0.077044,False,Varsayılan,2026-05-11 13:30,False,False,False,False,0,0.35,3.82,5,1.25,13.14,neutral,1.94,1.5,1.4,2.29,low_liquidity,3,60,-29.37,False,0.67,True,0.67,False,False,3.41,3.92,1000,3.33,3.27,0.5,0.0,0.0,36
JYD,4.8,1,False,True,0.120478,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.23,0.21,5,-0.63,-4.19,neutral,2.21,1.5,1.4,2.75,low_liquidity,3,60,-68.4,False,0.67,True,0.67,False,False,4.5,5.58,1000,2.6,6.27,0.5,0.0,0.0,31
HXHX,0.442,1,False,False,0.012828,False,Varsayılan,2026-05-11 14:15,False,False,False,False,0,0.96,-13.33,5,-1.02,-16.6,neutral,2.25,1.5,1.4,2.81,low_liquidity,3,60,-38.13,False,0.0,False,0.17,False,False,0.41,0.53,1000,2.6,7.26,0.5,0.0,0.0,7
INLF,4.505,2,False,False,0.112237,False,Varsayılan,2026-05-11 14:45,False,False,True,False,1,0.15,8.29,5,2.08,29.83,bullish,2.02,1.5,1.4,2.43,low_liquidity,3,60,-60.62,False,0.67,True,0.5,False,False,4.22,5.23,1000,2.6,6.23,0.5,0.0,0.0,35
VEEE,7.31,3,False,False,0.331823,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.31,23.26,1,2.13,24.5,neutral,2.18,1.5,1.6,2.56,mid_liquidity,3,60,-73.35,False,0.33,True,0.83,False,False,6.48,9.47,1000,2.6,11.35,0.5,0.0,0.0,29
CNEY,0.73,1,False,True,0.021359,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.38,1.96,1,-0.12,-1.35,neutral,1.97,1.5,1.4,2.34,low_liquidity,3,60,-60.57,False,0.33,False,0.33,False,False,0.7,0.84,1000,3.33,4.39,0.5,0.0,0.0,24
SKK,5.21,2,True,True,0.205316,True,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.06,-10.48,5,-0.8,-57.26,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-36.69,False,0.67,False,0.33,False,True,4.9,6.24,1000,3.33,5.91,0.5,0.0,0.0,44
