symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
MARA,17.8478,1,True,True,0.194332,False,2025-09-23 19:15,True,False,False,True,1,0.53,-0.35,3.23,False,0.67,True,0.5,False,False,17.46,18.63,514,2.0,2.18
SHOP,149.63,1,False,True,0.875464,False,2025-09-23 19:15,True,False,False,False,0,0.46,-0.07,1.6,False,0.33,True,0.5,False,False,147.88,153.13,114,2.0,1.17
RIVN,15.515,1,True,True,0.136178,False,2025-09-23 19:15,True,False,False,True,1,0.66,0.26,4.3,True,1.0,True,0.67,False,False,15.24,16.06,734,2.0,1.76
BNTX,97.9721,1,False,False,0.31407,False,2025-09-23 19:15,False,False,False,False,0,0.54,-0.24,-0.52,False,0.0,True,0.5,False,False,97.34,99.23,318,2.0,0.64
MRK,79.915,1,False,False,0.222256,False,2025-09-23 19:15,False,False,False,False,0,1.18,-0.31,-1.2,False,0.0,False,0.0,False,False,79.47,80.8,449,2.0,0.56
ABBV,222.55,1,True,True,0.656747,False,2025-09-23 19:15,False,True,False,False,1,1.75,-0.59,1.22,False,0.67,False,0.33,False,False,221.24,225.18,152,2.0,0.59
JPM,311.66,1,True,True,0.761295,False,2025-09-23 19:15,False,False,False,False,0,0.76,0.07,0.83,False,0.67,False,0.33,False,False,310.14,314.71,131,2.0,0.49
MS,160.49,1,True,True,0.496204,False,2025-09-23 19:15,False,False,False,False,0,0.72,0.02,1.55,True,1.0,False,0.33,False,False,159.5,162.47,201,2.0,0.62
GS,805.31,1,True,True,2.62354,False,2025-09-23 19:15,False,False,False,False,0,0.44,0.19,1.53,False,0.67,False,0.17,False,False,800.06,815.8,38,2.0,0.65
C,102.675,1,True,True,0.389668,False,2025-09-23 19:15,True,False,False,False,0,0.59,0.07,1.78,False,0.67,False,0.33,False,False,101.9,104.23,256,2.0,0.76
SCHW,93.745,1,True,False,0.219179,False,2025-09-23 19:15,False,False,False,False,0,0.85,0.11,0.55,False,0.33,True,0.5,False,False,93.31,94.62,456,2.0,0.47
OXY,46.42,1,False,True,0.146713,False,2025-09-23 19:15,False,False,False,False,0,0.94,-0.13,-0.02,False,0.33,True,0.5,False,False,46.13,47.01,681,2.0,0.63
EOG,116.01,1,False,False,0.355564,False,2025-09-23 19:15,False,False,False,False,0,1.05,-0.09,-1.0,False,0.0,False,0.33,False,False,115.3,117.43,281,2.0,0.61
ENPH,38.01,1,False,True,0.324139,False,2025-09-23 19:15,True,False,False,False,0,0.7,-0.58,0.87,False,0.33,False,0.17,False,False,37.36,39.31,308,2.0,1.71
QQQ,597.6,1,True,True,0.832526,False,2025-09-23 19:15,True,False,False,False,0,0.26,-0.02,0.89,False,0.67,False,0.33,True,False,595.93,600.93,120,2.0,0.28
DIA,462.525,1,True,True,0.595586,False,2025-09-23 19:15,False,False,False,False,0,0.46,-0.02,0.39,False,0.67,False,0.33,False,False,461.33,464.91,167,2.0,0.26
XLK,279.845,1,True,True,0.483754,False,2025-09-23 19:15,True,False,False,False,0,0.23,0.08,1.57,True,1.0,False,0.33,False,False,278.88,281.78,206,2.0,0.35
XLRE,41.93,1,False,True,0.062065,False,2025-09-23 19:15,False,False,False,False,0,1.04,0.11,-0.34,False,0.67,True,0.67,False,False,41.81,42.18,1611,2.0,0.3
INTC,29.4307,1,True,True,0.208099,False,2025-09-23 19:15,True,False,False,True,1,0.13,-0.13,5.48,True,1.0,False,0.33,False,False,29.01,30.26,480,2.0,1.41
GILD,114.945,1,True,True,0.464402,False,2025-09-23 19:15,False,False,False,False,0,1.01,0.23,0.03,True,1.0,True,0.67,False,False,114.02,116.8,215,2.0,0.81
BLK,1129.0649,1,False,True,2.453195,False,2025-09-23 19:15,False,False,False,False,0,0.61,0.05,0.42,False,0.33,True,0.5,False,False,1124.16,1138.88,40,2.0,0.43
BK,108.59,1,True,True,0.268861,False,2025-09-23 19:15,False,False,False,False,0,0.62,0.28,1.15,False,0.67,True,0.5,False,False,108.05,109.67,371,2.0,0.5
SBUX,85.7001,1,True,False,0.269915,False,2025-09-23 19:15,False,False,False,False,0,0.56,0.36,0.84,False,0.67,True,0.67,False,False,85.16,86.78,370,2.0,0.63
TJX,139.58,1,False,True,0.256731,False,2025-09-23 19:15,False,False,False,False,0,1.29,0.01,-0.12,False,0.67,True,0.83,False,False,139.07,140.61,389,2.0,0.37
CMG,39.7325,1,True,False,0.121977,False,2025-09-23 19:15,True,False,False,False,0,0.96,-0.06,0.5,False,0.33,False,0.33,False,False,39.49,40.22,819,2.0,0.61
LMT,484.82,1,True,True,1.302911,False,2025-09-23 19:15,False,False,False,False,0,1.36,0.38,1.21,True,1.0,True,0.67,False,False,482.21,490.03,76,2.0,0.54
NOC,574.34,1,False,False,1.300116,False,2025-09-23 19:15,False,True,False,False,1,1.5,0.1,-0.31,False,0.0,True,0.67,False,False,571.74,579.54,76,2.0,0.45
RTX,159.765,1,True,True,0.397348,False,2025-09-23 19:15,False,False,False,False,0,1.36,0.15,0.67,True,1.0,True,0.83,False,False,158.97,161.35,251,2.0,0.5
EFA,93.045,1,False,True,0.090166,False,2025-09-23 19:15,True,False,False,False,0,0.65,-0.17,0.14,False,0.33,False,0.33,False,False,92.86,93.41,1109,2.0,0.19
EEM,53.285,1,True,True,0.055479,False,2025-09-23 19:15,True,False,False,False,0,0.19,-0.06,0.82,True,1.0,False,0.17,False,False,53.17,53.51,1802,2.0,0.21
HYG,81.215,1,True,True,0.027962,False,2025-09-23 19:15,True,False,False,False,0,0.23,-0.05,0.13,False,0.67,False,0.17,False,False,81.16,81.33,3576,2.0,0.07
TSLA,427.3071,0,True,True,2.73592,False,2025-09-23 19:15,True,False,False,True,1,0.47,0.02,3.62,False,0.67,False,0.0,False,False,421.84,438.25,36,2.0,1.28
GOOGL,250.88,0,True,True,0.781314,False,2025-09-23 19:15,True,False,False,False,0,0.3,-0.24,1.3,False,0.67,False,0.0,True,False,249.32,254.01,127,2.0,0.62
AMZN,220.31,0,False,False,0.64355,False,2025-09-23 19:15,True,False,False,False,0,0.52,-0.32,-1.9,False,0.0,False,0.17,False,False,219.02,222.88,155,2.0,0.58
ASST,3.345,0,False,False,0.06526,False,2025-09-23 19:15,True,False,False,False,0,0.13,0.47,-21.28,False,0.0,False,0.33,False,False,3.21,3.61,1532,2.0,3.9
META,753.7928,0,False,False,2.500381,False,2025-09-23 19:15,True,False,False,False,0,0.3,0.07,-0.31,False,0.0,False,0.17,False,False,748.79,763.79,39,2.0,0.66
NFLX,1215.3335,0,False,False,3.78508,False,2025-09-23 19:15,False,False,False,False,0,0.39,-0.11,-0.01,False,0.0,True,0.5,False,False,1207.76,1230.47,26,2.0,0.62
AMD,160.29,0,True,False,0.831691,False,2025-09-23 19:15,True,False,False,False,0,0.18,0.13,0.85,False,0.67,True,0.5,False,False,158.63,163.62,120,2.0,1.04
SMCI,46.69,0,True,True,0.42669,False,2025-09-23 19:15,True,False,False,False,0,0.16,0.22,2.49,True,1.0,True,0.67,False,False,45.84,48.4,234,2.0,1.83
CRM,244.8,0,False,False,0.914736,False,2025-09-23 19:15,False,False,False,False,0,0.63,-0.1,0.46,False,0.0,False,0.33,False,False,242.97,248.46,109,2.0,0.75
SNOW,224.17,0,False,True,1.266845,False,2025-09-23 19:15,False,False,False,False,0,0.57,0.36,0.85,False,0.33,False,0.33,False,False,221.64,229.24,78,2.0,1.13
ARM,140.68,0,False,False,0.611776,False,2025-09-23 19:15,True,False,False,False,0,0.11,0.04,-1.98,False,0.0,False,0.17,False,False,139.46,143.13,163,2.0,0.87
ADBE,361.91,0,True,True,1.080992,False,2025-09-23 19:15,False,False,False,False,0,0.44,-0.29,0.91,False,0.67,False,0.33,False,False,359.75,366.23,92,2.0,0.6
NOW,927.6,0,False,False,2.842129,False,2025-09-23 19:15,False,False,False,False,0,0.65,-0.05,-0.14,False,0.0,False,0.17,False,False,921.92,938.97,35,2.0,0.61
ZM,82.1,0,False,True,0.25738,False,2025-09-23 19:15,False,False,False,False,0,0.51,-0.32,-1.15,False,0.33,False,0.17,False,False,81.59,83.13,388,2.0,0.63
FTNT,85.2963,0,True,True,0.299693,False,2025-09-23 19:15,False,False,False,False,0,0.5,0.29,2.69,True,1.0,False,0.33,False,False,84.7,86.5,333,2.0,0.7
NET,222.88,0,True,True,1.346886,False,2025-09-23 19:15,False,False,False,False,0,0.76,0.11,0.84,False,0.67,True,0.5,False,False,220.19,228.27,74,2.0,1.21
OKTA,92.07,0,False,True,0.415192,False,2025-09-23 19:15,False,False,False,False,0,0.3,-0.55,0.88,False,0.33,False,0.33,False,False,91.24,93.73,240,2.0,0.9
DDOG,137.195,0,True,True,0.617471,False,2025-09-23 19:15,False,False,False,False,0,0.54,0.05,0.63,False,0.67,False,0.17,False,False,135.96,139.66,161,2.0,0.9
TEAM,166.395,0,False,False,0.87619,False,2025-09-23 19:15,False,False,False,False,0,1.18,-0.38,-1.58,False,0.0,False,0.17,False,False,164.64,169.9,114,2.0,1.05
COIN,319.33,0,False,False,2.062514,False,2025-09-23 19:15,True,False,False,False,0,0.26,-0.07,0.05,False,0.0,False,0.17,False,False,315.2,327.58,48,2.0,1.29
ADP,289.03,0,False,False,0.740857,False,2025-09-23 19:15,False,False,False,False,0,0.58,-0.01,-0.45,False,0.0,True,0.67,False,False,287.55,291.99,134,2.0,0.51
INTU,698.15,0,True,True,2.291238,False,2025-09-23 19:15,False,False,False,False,0,0.44,0.07,2.31,True,1.0,True,0.67,False,False,693.57,707.31,43,2.0,0.66
CRWD,484.23,0,True,True,2.097953,False,2025-09-23 19:15,False,False,False,True,1,0.37,0.15,3.43,False,0.67,False,0.33,False,False,480.03,492.62,47,2.0,0.87
ABNB,123.21,0,False,False,0.510571,False,2025-09-23 19:15,False,False,False,False,0,0.47,-0.48,0.43,False,0.0,False,0.17,False,False,122.19,125.25,195,2.0,0.83
UBER,98.05,0,True,True,0.446947,False,2025-09-23 19:15,False,False,False,False,0,0.78,-0.04,1.66,False,0.67,False,0.33,False,False,97.16,99.84,223,2.0,0.91
MSTR,329.37,0,False,False,1.966836,False,2025-09-23 19:15,True,False,False,False,0,0.38,-0.18,-0.26,False,0.0,False,0.33,False,False,325.44,337.24,50,2.0,1.19
SOFI,29.2877,0,True,True,0.211989,False,2025-09-23 19:15,True,False,False,True,1,0.22,-0.03,4.29,False,0.67,False,0.33,False,False,28.86,30.14,471,2.0,1.45
MRNA,25.725,0,True,True,0.193326,False,2025-09-23 19:15,True,False,False,False,0,0.35,-0.37,2.61,False,0.67,False,0.33,False,False,25.34,26.5,517,2.0,1.5
LCID,22.6656,0,True,True,0.260305,False,2025-09-23 19:15,True,False,False,True,1,0.18,-0.68,6.83,True,1.0,True,0.67,False,False,22.14,23.71,384,2.0,2.3
UNH,347.99,0,True,True,1.748067,False,2025-09-23 19:15,False,False,False,False,0,0.42,-0.08,1.15,True,1.0,True,0.67,False,False,344.49,354.98,57,2.0,1.0
JNJ,176.08,0,False,True,0.420799,False,2025-09-23 19:15,False,False,False,False,0,0.79,-0.27,-0.19,False,0.67,True,0.5,False,False,175.24,177.76,237,2.0,0.48
PFE,24.125,0,False,False,0.063945,False,2025-09-23 19:15,True,False,False,False,0,1.01,-0.21,-0.07,False,0.0,True,0.5,False,False,24.0,24.38,1563,2.0,0.53
LLY,744.925,0,False,True,2.028001,False,2025-09-23 19:15,False,False,False,False,0,1.0,-0.13,-0.46,False,0.33,False,0.33,False,False,740.87,753.04,49,2.0,0.54
ISRG,447.86,0,True,False,1.340091,False,2025-09-23 19:15,False,False,False,False,0,0.52,-0.07,0.48,False,0.67,True,0.83,False,False,445.18,453.22,74,2.0,0.6
TMO,471.99,0,False,False,1.492951,False,2025-09-23 19:15,False,False,False,False,0,0.48,-0.4,-0.71,False,0.0,False,0.17,False,False,469.0,477.96,66,2.0,0.63
CVS,76.455,0,True,True,0.251812,False,2025-09-23 19:15,False,False,False,False,0,1.07,-0.3,1.58,True,1.0,True,0.67,False,False,75.95,77.46,397,2.0,0.66
BAC,51.525,0,False,True,0.140576,False,2025-09-23 19:15,True,False,False,False,0,0.67,-0.14,0.87,False,0.33,False,0.17,False,False,51.24,52.09,711,2.0,0.55
XOM,114.3,0,True,True,0.234634,False,2025-09-23 19:15,True,False,False,False,0,0.83,0.02,0.32,True,1.0,True,0.5,False,False,113.83,115.24,426,2.0,0.41
CVX,157.81,0,True,True,0.351524,False,2025-09-23 19:15,False,False,False,False,0,0.81,-0.15,0.0,True,1.0,True,0.5,False,False,157.11,159.22,284,2.0,0.45
COP,93.71,0,True,False,0.296779,False,2025-09-23 19:15,False,False,False,False,0,1.15,-0.23,0.2,False,0.67,True,0.67,False,False,93.12,94.9,336,2.0,0.63
SLB,34.55,0,False,False,0.164532,False,2025-09-23 19:15,True,False,False,False,0,0.61,-0.39,-0.74,False,0.33,True,0.67,False,False,34.22,35.21,607,2.0,0.95
DVN,34.525,0,False,False,0.127228,False,2025-09-23 19:15,False,False,False,False,0,0.77,0.04,-0.31,False,0.33,True,0.67,False,False,34.27,35.03,785,2.0,0.74
FSLR,217.05,0,True,True,1.624139,False,2025-09-23 19:15,False,False,False,False,0,0.36,-1.0,2.77,True,1.0,False,0.33,False,False,213.8,223.55,61,2.0,1.5
EQT,51.095,0,True,True,0.239555,False,2025-09-23 19:15,False,False,False,False,0,0.8,-0.18,0.59,True,1.0,True,0.67,False,False,50.62,52.05,417,2.0,0.94
PYPL,67.24,0,False,False,0.221357,False,2025-09-23 19:15,True,False,False,False,0,0.41,-0.02,-0.12,False,0.0,False,0.17,False,False,66.8,68.13,451,2.0,0.66
V,337.97,0,False,False,0.953356,False,2025-09-23 19:15,False,False,False,False,0,0.7,-0.23,-0.17,False,0.0,False,0.17,False,False,336.06,341.78,104,2.0,0.56
MA,570.435,0,False,False,1.887302,False,2025-09-23 19:15,False,False,False,False,0,0.65,-0.12,-0.91,False,0.0,False,0.17,False,False,566.66,577.98,52,2.0,0.66
AXP,341.25,0,True,True,1.14918,False,2025-09-23 19:15,False,False,False,False,0,0.87,0.13,1.65,False,0.67,False,0.33,False,False,338.95,345.85,87,2.0,0.67
SPY,662.445,0,True,True,0.723902,False,2025-09-23 19:15,True,False,False,False,0,0.26,-0.03,0.48,False,0.67,False,0.33,True,False,661.0,665.34,138,2.0,0.22
IWM,243.79,0,True,True,0.600414,False,2025-09-23 19:15,True,False,False,False,0,0.54,-0.11,1.01,False,0.67,False,0.33,False,False,242.59,246.19,166,2.0,0.49
XLF,53.65,0,False,True,0.094679,False,2025-09-23 19:15,True,False,False,False,0,0.54,-0.06,0.1,False,0.33,False,0.33,False,False,53.46,54.03,1056,2.0,0.35
XLE,89.37,0,True,True,0.181726,False,2025-09-23 19:15,True,False,False,False,0,0.67,-0.08,0.11,True,1.0,True,0.67,False,False,89.01,90.1,550,2.0,0.41
XLY,237.8,0,False,True,0.431385,False,2025-09-23 19:15,False,False,False,False,0,0.44,-0.06,-0.11,False,0.33,False,0.17,False,False,236.94,239.53,231,2.0,0.36
XLV,136.86,0,False,True,0.186849,False,2025-09-23 19:15,True,False,False,False,0,0.63,-0.18,-0.19,False,0.33,False,0.33,False,False,136.49,137.61,535,2.0,0.27
XLP,78.295,0,False,False,0.096128,False,2025-09-23 19:15,False,False,False,False,0,0.55,-0.06,-1.17,False,0.0,True,0.5,False,False,78.1,78.68,1040,2.0,0.25
XLI,152.8,0,True,True,0.249486,False,2025-09-23 19:15,False,False,False,False,0,0.66,0.05,0.33,True,1.0,True,0.5,False,False,152.3,153.8,400,2.0,0.33
XLB,90.03,0,False,False,0.159611,False,2025-09-23 19:15,False,False,False,False,0,0.7,-0.22,-0.4,False,0.0,False,0.0,False,False,89.71,90.67,626,2.0,0.35
XLC,118.32,0,True,True,0.171204,False,2025-09-23 19:15,False,False,False,False,0,0.88,-0.19,0.54,False,0.67,False,0.17,False,False,117.98,119.0,584,2.0,0.29
XLU,85.6099,0,True,True,0.138465,False,2025-09-23 19:15,False,False,False,False,0,1.0,0.05,0.39,True,1.0,True,0.67,False,False,85.33,86.16,722,2.0,0.32
QCOM,169.35,0,True,True,0.503117,False,2025-09-23 19:15,False,False,False,False,0,0.4,0.17,1.76,True,1.0,True,0.5,False,False,168.34,171.36,198,2.0,0.59
TXN,181.805,0,True,False,0.500718,False,2025-09-23 19:15,False,False,False,False,0,0.42,0.14,-0.15,False,0.67,True,0.67,False,False,180.8,183.81,199,2.0,0.55
MU,166.62,0,True,True,0.848547,False,2025-09-23 19:15,True,False,False,True,1,0.55,0.04,3.91,True,1.0,False,0.17,False,False,164.92,170.01,117,2.0,1.02
ASML,958.76,0,True,True,3.146704,False,2025-09-23 19:15,False,False,False,True,1,0.25,-0.2,5.42,True,1.0,False,0.17,False,False,952.47,971.35,31,2.0,0.66
TSM,282.805,0,True,True,1.174029,False,2025-09-23 19:15,True,False,False,True,1,0.87,0.4,3.82,True,1.0,True,0.5,False,False,280.46,287.5,85,2.0,0.83
SAP,265.59,0,True,False,0.482762,False,2025-09-23 19:15,False,False,False,False,0,0.79,-0.02,0.74,False,0.33,False,0.33,False,False,264.62,267.52,207,2.0,0.36
AMGN,286.036,0,True,True,0.668765,False,2025-09-23 19:15,False,False,False,False,0,0.69,-0.01,1.33,True,1.0,True,0.67,False,False,284.7,288.71,149,2.0,0.47
BMY,44.875,0,False,False,0.128278,False,2025-09-23 19:15,False,False,False,False,0,0.94,-0.26,-1.35,False,0.0,False,0.17,False,False,44.62,45.39,779,2.0,0.57
REGN,568.72,0,False,False,2.175052,False,2025-09-23 19:15,False,False,False,False,0,0.46,0.08,-0.27,False,0.0,False,0.33,False,False,564.37,577.42,45,2.0,0.76
NEE,72.433,0,True,True,0.179301,False,2025-09-23 19:15,False,False,False,False,0,0.93,0.13,0.86,True,1.0,True,1.0,False,False,72.07,73.15,557,2.0,0.5
PG,152.49,0,False,False,0.352481,False,2025-09-23 19:15,False,False,False,False,0,0.77,-0.09,-1.8,False,0.0,True,0.67,False,False,151.79,153.9,283,2.0,0.46
KO,66.655,0,False,False,0.126415,False,2025-09-23 19:15,True,False,False,False,0,0.7,-0.04,-0.47,False,0.33,True,0.5,False,False,66.4,67.16,791,2.0,0.38
PEP,141.97,0,True,False,0.283323,False,2025-09-23 19:15,False,False,False,False,0,0.62,-0.03,-0.33,False,0.67,True,0.67,False,False,141.4,143.1,352,2.0,0.4
USB,49.21,0,False,True,0.121229,False,2025-09-23 19:15,False,False,False,False,0,0.98,0.04,0.19,False,0.33,False,0.17,False,False,48.97,49.69,824,2.0,0.49
DUK,123.02,0,True,True,0.23387,False,2025-09-23 19:15,False,False,False,False,0,0.86,0.04,0.42,True,1.0,True,0.83,False,False,122.55,123.96,427,2.0,0.38
RIO,63.36,0,True,True,0.125501,False,2025-09-23 19:15,False,False,False,False,0,0.72,-0.29,0.66,True,1.0,False,0.33,False,False,63.11,63.86,796,2.0,0.4
BP,34.8,0,True,True,0.078192,False,2025-09-23 19:15,False,False,False,False,0,0.72,-0.11,0.74,True,1.0,True,0.67,False,False,34.64,35.11,1278,2.0,0.45
SHEL,71.535,0,False,False,0.123355,False,2025-09-23 19:15,False,False,False,False,0,0.79,-0.18,-0.04,False,0.33,True,0.5,False,False,71.29,72.03,810,2.0,0.34
BHP,53.125,0,False,False,0.102293,False,2025-09-23 19:15,False,False,False,False,0,0.2,-0.23,-0.22,False,0.33,True,0.5,False,False,52.92,53.53,977,2.0,0.39
VALE,10.935,0,True,True,0.035692,False,2025-09-23 19:15,True,False,False,False,0,0.33,-0.36,1.07,True,1.0,False,0.0,False,False,10.86,11.08,2801,2.0,0.65
COST,944.035,0,False,False,2.065124,False,2025-09-23 19:15,False,False,False,False,0,0.35,0.0,-0.88,False,0.0,True,0.67,False,False,939.9,952.3,48,2.0,0.44
TGT,87.4102,0,False,False,0.242171,False,2025-09-23 19:15,False,False,False,False,0,0.98,-0.14,-1.41,False,0.0,True,0.5,False,False,86.93,88.38,412,2.0,0.55
WMT,102.405,0,False,True,0.240559,False,2025-09-23 19:15,False,False,False,False,0,0.74,-0.13,-0.38,False,0.33,True,0.67,False,False,101.92,103.37,415,2.0,0.47
HD,410.95,0,False,True,0.963215,False,2025-09-23 19:15,False,False,False,False,0,0.83,0.05,-0.96,False,0.33,True,0.67,False,False,409.02,414.8,103,2.0,0.47
LOW,259.515,0,False,False,0.657227,False,2025-09-23 19:15,False,False,False,False,0,0.87,0.01,-1.77,False,0.0,True,0.5,False,False,258.2,262.14,152,2.0,0.51
NKE,70.975,0,False,False,0.210241,False,2025-09-23 19:15,False,False,False,False,0,0.86,-0.05,-1.02,False,0.0,False,0.17,False,False,70.55,71.82,475,2.0,0.59
MCD,302.92,0,False,False,0.651526,False,2025-09-23 19:15,False,False,False,False,0,0.96,-0.18,-0.47,False,0.33,True,0.83,False,False,301.62,305.53,153,2.0,0.43
BKNG,5472.6899,0,False,False,11.227052,False,2025-09-23 19:15,False,False,False,False,0,0.45,-0.16,-0.29,False,0.33,True,0.67,False,False,5450.24,5517.6,8,2.0,0.41
ROST,145.04,0,False,False,0.348922,False,2025-09-23 19:15,False,False,False,False,0,0.52,-0.07,-0.93,False,0.0,True,0.67,False,False,144.34,146.44,286,2.0,0.48
MO,64.7734,0,False,False,0.135628,False,2025-09-23 19:15,False,False,False,False,0,1.03,-0.15,-0.67,False,0.33,True,0.67,False,False,64.5,65.32,737,2.0,0.42
PM,163.75,0,True,False,0.485337,False,2025-09-23 19:15,False,False,False,False,0,0.91,-0.16,-0.39,False,0.67,True,0.67,False,False,162.78,165.69,206,2.0,0.59
CAT,471.42,0,True,True,1.918303,False,2025-09-23 19:15,False,False,False,True,1,0.93,0.2,3.27,True,1.0,True,0.5,False,False,467.58,479.09,52,2.0,0.81
BA,217.215,0,True,False,1.024447,False,2025-09-23 19:15,True,False,False,False,0,0.93,0.52,-0.72,False,0.67,True,0.67,False,False,215.17,221.31,97,2.0,0.94
DE,471.035,0,False,False,1.280041,False,2025-09-23 19:15,False,False,False,False,0,0.57,0.19,-0.2,False,0.33,True,1.0,False,False,468.47,476.16,78,2.0,0.54
GE,304.79,0,True,True,0.95099,False,2025-09-23 19:15,False,False,False,False,0,0.86,0.13,2.55,True,1.0,False,0.33,False,False,302.89,308.59,105,2.0,0.62
HON,209.29,0,False,False,0.366191,False,2025-09-23 19:15,False,False,False,False,0,0.5,0.07,-0.64,False,0.0,True,0.5,False,False,208.56,210.75,273,2.0,0.35
ETN,367.305,0,False,True,1.57075,False,2025-09-23 19:15,False,False,False,False,0,1.13,0.01,0.72,False,0.33,False,0.17,False,False,364.16,373.59,63,2.0,0.86
CSCO,67.485,0,False,False,0.16291,False,2025-09-23 19:15,True,False,False,False,0,0.31,0.22,0.02,False,0.0,True,0.83,False,False,67.16,68.14,613,2.0,0.48
VNQ,92.095,0,False,True,0.135622,False,2025-09-23 19:15,False,False,False,False,0,0.96,0.09,-0.17,False,0.67,True,0.67,False,False,91.82,92.64,737,2.0,0.29
T,28.825,0,False,False,0.065661,False,2025-09-23 19:15,True,False,False,False,0,0.88,0.19,-0.98,False,0.0,True,0.67,False,False,28.69,29.09,1522,2.0,0.46
VZ,43.315,0,False,False,0.077161,False,2025-09-23 19:15,True,False,False,False,0,0.76,0.01,-0.69,False,0.0,True,0.67,False,False,43.16,43.62,1295,2.0,0.36
TLT,89.22,0,False,True,0.111964,False,2025-09-23 19:15,True,False,False,False,0,0.12,0.01,-0.28,False,0.67,True,0.83,False,False,89.0,89.67,893,2.0,0.25
TNGX,7.07,0,False,True,0.085377,False,2025-09-23 19:15,False,False,False,False,0,0.34,-1.39,0.13,False,0.33,False,0.17,False,False,6.9,7.41,1171,2.0,2.42
