symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
AGIO,28.75,2,False,False,0.214082,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.11,6.56,3,0.77,6.56,neutral,2.55,1.5,2.0,2.91,high_liquidity,3,60,-7.78,False,0.67,True,0.67,False,False,28.21,30.14,1000,2.6,1.86,0.5,0.0,0.0,26
APGE,87.58,1,True,True,0.935676,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.21,3.6,1,1.35,5.48,neutral,1.96,1.5,1.6,2.2,mid_liquidity,3,60,20.7,True,1.0,True,0.67,False,False,85.24,93.66,1000,2.6,2.67,0.5,0.0,0.0,56
AQST,4.41,2,False,True,0.040405,False,Varsayılan,2026-05-11 14:30,False,False,False,False,0,0.39,4.26,3,1.1,4.26,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,-6.07,False,0.67,True,0.67,False,False,4.35,4.61,1000,3.33,1.37,0.5,0.0,0.0,36
ARDX,6.685,1,True,True,0.06013,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.17,-5.85,5,-1.0,-8.42,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,5.13,False,0.67,False,0.17,False,False,6.59,6.99,1000,3.33,1.35,0.5,0.0,0.0,47
AXSM,214.86,1,True,True,1.496669,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.1,-3.49,3,-0.88,-3.49,neutral,2.23,1.5,2.0,2.39,high_liquidity,3,60,18.51,False,0.67,False,0.17,False,False,212.61,222.34,1000,3.33,1.04,0.5,0.0,0.0,47
IRON,71.17,2,True,True,0.65582,True,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.16,3.67,1,0.96,4.26,neutral,1.84,1.5,1.6,2.0,mid_liquidity,3,60,-1.44,True,1.0,True,0.67,False,True,70.19,74.45,1000,3.33,1.38,0.5,0.0,0.0,51
KYMR,88.6,2,True,True,0.687023,True,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.24,2.71,1,1.13,2.93,neutral,1.82,1.5,1.6,1.96,mid_liquidity,3,60,18.08,True,1.0,True,0.67,False,True,87.57,92.04,1000,3.33,1.16,0.5,0.0,0.0,62
LGND,223.14,1,True,True,2.12963,False,Varsayılan,2026-05-11 14:15,False,False,False,True,1,0.17,-4.05,3,-1.22,-4.05,neutral,1.97,1.5,1.4,2.35,low_liquidity,3,60,14.61,True,1.0,True,0.67,False,False,217.82,236.98,1000,2.6,2.39,0.5,0.0,0.0,56
ANIP,78.26,1,False,False,1.421515,False,Varsayılan,2026-05-11 14:30,True,False,False,False,0,0.22,-6.9,3,-2.23,-6.9,bearish,1.92,1.5,1.6,2.14,mid_liquidity,3,60,0.61,False,0.0,False,0.0,False,False,74.71,87.5,1000,2.6,4.54,0.5,0.0,0.0,5
AUPH,15.63,1,True,True,0.152981,False,Varsayılan,2026-05-11 14:30,True,False,False,True,1,0.51,-3.79,3,-1.2,-3.79,neutral,2.3,1.5,2.0,2.5,high_liquidity,3,60,11.74,True,1.0,True,0.67,False,False,15.25,16.62,1000,2.6,2.45,0.5,0.0,0.0,56
