symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
GILD,133.01,2,True,False,0.514233,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.31,1.66,5,1.27,2.9,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,7.47,False,0.67,True,0.67,False,False,131.72,136.35,1000,2.6,0.97,0.5,0.0,0.0
ISRG,449.63,1,False,False,1.858055,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.34,-1.74,5,-1.2,-3.65,neutral,2.03,1.5,2.0,2.04,high_liquidity,3,60,-5.27,False,0.0,False,0.17,False,False,444.98,461.71,1000,2.6,1.03,0.5,0.0,0.0
VRTX,418.81,1,False,False,2.88741,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.96,-2.01,1,-1.15,-2.57,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,-0.55,False,0.0,False,0.0,False,False,411.59,437.58,1000,2.6,1.72,0.5,0.0,0.0
SNY,43.22,1,False,False,0.106463,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.35,-2.07,3,-0.76,-2.07,neutral,2.08,1.5,2.0,2.14,high_liquidity,3,60,-2.64,False,0.0,False,0.17,False,False,42.95,43.91,1000,2.6,0.62,0.5,0.0,0.0
REGN,699.255,1,False,False,2.432047,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.22,-1.1,5,-1.43,-4.44,neutral,2.14,1.5,1.6,2.49,mid_liquidity,3,60,4.16,False,0.0,False,0.17,False,False,693.17,715.06,1000,2.6,0.87,0.5,0.0,0.0
MDLN,44.2,1,False,False,0.205932,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.32,-0.61,3,-0.12,-0.61,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,3.79,False,0.0,True,0.67,False,False,43.69,45.54,1000,2.6,1.16,0.5,0.0,0.0
ARGX,792.85,1,True,True,3.545501,False,Varsayılan,2026-05-05 16:15,False,False,False,False,0,0.49,1.42,1,-1.16,-2.25,neutral,1.69,1.5,1.4,1.88,low_liquidity,3,60,2.36,False,0.67,True,0.5,False,False,783.99,815.9,1000,2.6,1.12,0.5,0.0,0.0
IDXX,574.0,2,False,False,4.716947,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.48,2.35,3,1.17,2.35,neutral,1.97,1.5,1.6,2.22,mid_liquidity,3,60,-3.28,False,0.67,True,0.83,False,False,562.21,604.66,1000,2.6,2.05,0.5,0.0,0.0
ALNY,299.445,1,False,False,1.850198,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.22,-3.25,3,-0.81,-3.25,neutral,2.2,1.5,2.0,2.34,high_liquidity,3,60,-8.96,False,0.33,True,0.5,False,False,294.82,311.47,1000,2.6,1.54,0.5,0.0,0.0
ONC,294.34,1,False,False,1.020367,False,Varsayılan,2026-05-05 16:15,False,False,False,False,0,0.33,-0.31,1,-0.29,-0.94,neutral,1.97,1.5,1.4,2.35,low_liquidity,3,60,-0.08,False,0.0,False,0.17,False,False,291.79,300.97,1000,2.6,0.87,0.5,0.0,0.0
GEHC,60.82,0,False,False,0.277879,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.44,-0.03,5,-1.71,-11.21,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,-6.07,False,0.0,True,0.5,False,False,60.13,62.63,1000,2.6,1.14,0.5,0.0,0.0
INSM,138.82,1,False,False,0.783163,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.28,1.83,5,0.59,2.88,neutral,2.19,1.5,2.0,2.31,high_liquidity,3,60,1.22,False,0.33,True,0.67,False,False,136.86,143.91,1000,2.6,1.41,0.5,0.0,0.0
NTRA,208.48,2,True,True,1.753278,True,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.49,1.13,5,0.96,4.15,neutral,2.19,1.5,2.0,2.32,high_liquidity,3,60,3.71,True,1.0,True,0.67,False,True,205.85,217.25,1000,3.33,1.26,0.5,0.0,0.0
BIIB,187.89,1,True,True,0.614864,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.12,-0.73,5,0.68,2.46,neutral,1.98,1.5,2.0,1.97,high_liquidity,3,60,7.69,True,1.0,True,0.67,False,False,186.97,190.96,1000,3.33,0.49,0.5,0.0,0.0
DXCM,59.08,1,False,False,0.354321,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.26,-0.79,1,-0.59,-1.6,neutral,1.87,1.5,2.0,1.78,high_liquidity,3,60,-6.6,False,0.0,False,0.33,False,False,58.19,61.38,1000,2.6,1.5,0.5,0.0,0.0
BNTX,96.56,1,False,False,0.83244,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.92,-6.66,3,-1.26,-6.66,neutral,1.91,1.5,1.6,2.12,mid_liquidity,3,60,-2.83,False,0.0,False,0.0,False,False,94.48,101.97,1000,2.6,2.16,0.5,0.0,0.0
RPRX,50.67,1,True,True,0.133123,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.34,1.16,1,0.56,0.94,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,14.55,True,1.0,True,0.67,False,False,50.4,51.4,1000,2.75,0.53,0.5,0.0,0.0
BTSGU,177.44,2,True,True,2.424703,False,Varsayılan,2026-05-04 19:45,False,True,True,True,3,1.93,10.9,3,2.16,10.9,bullish,1.93,1.5,1.4,2.28,low_liquidity,3,60,22.84,True,1.0,True,0.67,False,True,173.8,189.56,1000,3.33,2.05,0.5,0.0,0.0
UTHR,578.28,1,True,True,2.148293,False,Varsayılan,2026-05-05 16:15,False,False,False,True,1,0.28,1.21,1,-0.27,-0.51,neutral,2.16,1.5,1.4,2.67,low_liquidity,3,60,16.14,True,1.0,True,0.83,False,False,572.91,592.24,1000,2.6,0.93,0.5,0.0,0.0
INCY,97.06,1,True,True,0.337951,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.16,1.88,3,0.83,1.88,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,4.61,True,1.0,True,0.5,False,False,96.55,98.75,1000,3.33,0.52,0.5,0.0,0.0
RVMD,145.95,1,True,True,0.875505,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.15,1.27,1,-0.36,-1.32,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,37.54,True,1.0,True,0.5,False,False,143.76,151.64,1000,2.6,1.5,0.5,0.0,0.0
MRNA,46.48,1,True,False,0.460647,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.38,1.18,1,-0.53,-1.73,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,20.84,False,0.33,True,0.5,False,False,45.33,49.47,1000,2.6,2.48,0.5,0.0,0.0
ROIV,28.205,1,True,True,0.136335,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.13,-1.14,3,-0.4,-1.14,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,24.77,False,0.67,True,0.67,False,False,27.86,29.09,1000,2.6,1.21,0.5,0.0,0.0
GMAB,27.21,1,False,False,0.093393,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.28,2.6,3,1.13,2.6,neutral,2.0,1.5,2.0,2.0,high_liquidity,3,60,-0.62,False,0.33,True,0.83,False,False,26.98,27.82,1000,2.6,0.86,0.5,0.0,0.0
VTRS,15.575,1,True,True,0.092642,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.71,4.25,1,1.09,2.47,neutral,2.3,1.5,2.0,2.49,high_liquidity,3,60,14.49,True,1.0,True,0.67,False,False,15.44,16.04,1000,3.33,0.89,0.5,0.0,0.0
ILMN,137.95,2,True,True,0.992566,True,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.27,8.84,3,1.64,8.84,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,5.8,True,1.0,True,0.83,False,True,136.46,142.91,1000,3.33,1.08,0.5,0.0,0.0
PODD,168.13,0,False,False,1.001166,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.27,-2.33,5,-1.33,-8.06,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,-18.91,False,0.0,False,0.0,False,False,165.63,174.64,1000,2.6,1.49,0.5,0.0,0.0
COO,61.36,0,False,False,0.251409,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.23,-2.45,3,-0.42,-2.45,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-7.27,False,0.0,True,0.5,False,False,60.73,62.99,1000,2.6,1.02,0.5,0.0,0.0
RGC,27.1,1,True,False,0.315786,False,Varsayılan,2026-05-05 16:00,False,False,False,True,1,0.52,-7.26,3,-0.76,-7.26,neutral,1.77,1.5,1.4,2.02,low_liquidity,3,60,26.97,False,0.33,False,0.0,False,False,26.31,29.15,1000,2.6,2.91,0.5,0.0,0.0
ASND,225.265,1,True,False,1.248529,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.09,-1.79,1,-0.67,-1.51,neutral,1.9,1.5,1.6,2.1,mid_liquidity,3,60,8.82,False,0.67,True,0.67,False,False,222.14,233.38,1000,2.6,1.39,0.5,0.0,0.0
ALGN,169.05,1,False,False,1.072256,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.22,-3.95,3,-0.81,-3.95,neutral,2.19,1.5,2.0,2.32,high_liquidity,3,60,4.21,False,0.0,False,0.17,False,False,166.37,176.02,1000,2.6,1.59,0.5,0.0,0.0
IONS,75.145,2,True,False,0.315334,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.12,0.51,5,1.58,4.69,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,9.36,True,1.0,True,0.5,False,False,74.36,77.19,1000,2.6,1.05,0.5,0.0,0.0
BBIO,67.57,1,True,False,0.407136,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.3,-4.98,3,-1.08,-4.98,neutral,2.11,1.5,2.0,2.19,high_liquidity,3,60,12.37,False,0.33,False,0.0,False,False,66.55,70.22,1000,2.6,1.51,0.5,0.0,0.0
GH,88.13,1,True,False,0.831571,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.19,1.21,5,1.25,6.07,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,8.33,False,0.67,True,0.5,False,False,86.05,93.54,1000,2.6,2.36,0.5,0.0,0.0
