symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
NVDA,177.185,0,True,True,0.732993,False,2025-09-15 15:30,False,True,True,2,0.68,4.14,17.1,True,1.0,True,0.83,True,False,175.72,180.12,136,2.0,0.83
TSLA,420.845,0,True,True,4.420403,False,2025-09-15 15:30,True,True,True,3,1.93,14.11,7.54,True,1.0,True,0.5,False,False,412.0,438.53,22,2.0,2.1
GOOGL,249.31,0,True,True,1.345547,False,2025-09-15 15:30,False,False,True,1,0.59,0.49,12.24,True,1.0,True,0.67,True,False,246.62,254.69,74,2.0,1.08
META,764.32,0,True,True,3.137381,False,2025-09-15 15:30,False,True,True,2,0.42,1.64,11.29,True,1.0,True,0.83,False,False,758.05,776.87,31,2.0,0.82
AMZN,232.62,0,True,True,0.870027,False,2025-09-15 15:30,False,False,True,1,0.99,-4.24,6.24,True,1.0,True,0.5,False,False,230.88,236.1,114,2.0,0.75
AAPL,237.28,0,True,True,0.807202,False,2025-09-15 15:30,False,False,True,1,1.0,-0.12,3.05,True,1.0,True,0.67,True,False,235.67,240.51,123,2.0,0.68
MSFT,513.7813,0,True,True,1.504643,False,2025-09-15 15:30,False,True,True,2,1.19,2.31,9.14,True,1.0,True,0.67,True,False,510.77,519.8,66,2.0,0.59
NFLX,1195.085,0,True,False,4.979129,False,2025-09-15 15:30,False,False,True,1,0.4,-4.22,12.51,False,0.33,True,0.5,False,False,1185.13,1215.0,20,2.0,0.83
AMD,160.345,0,True,False,0.900742,False,2025-09-15 15:30,False,True,True,2,0.95,1.76,13.42,False,0.67,True,1.0,False,False,158.54,163.95,111,2.0,1.12
SMCI,45.2115,0,False,True,0.360337,False,2025-09-15 15:30,True,True,False,2,1.31,4.85,-0.75,False,0.67,True,0.67,False,False,44.49,46.65,277,2.0,1.59
