symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
MS,155.88,3,True,True,0.423464,False,2025-09-16 19:15,False,False,True,1,0.94,-0.38,11.74,False,0.67,False,0.33,False,False,155.03,157.57,236,2.0,0.54
NEE,70.33,3,False,False,0.198558,False,2025-09-16 19:15,False,False,False,0,0.5,-1.39,1.35,False,0.0,False,0.33,False,False,69.93,71.12,503,2.0,0.56
MSFT,510.51,2,True,True,0.94368,False,2025-09-16 19:15,False,True,True,2,0.88,3.0,9.13,False,0.67,True,0.5,True,False,508.62,514.28,105,2.0,0.37
NVDA,174.96,1,True,False,0.44486,False,2025-09-16 19:15,False,False,True,1,0.85,0.24,17.06,False,0.33,True,0.67,True,False,174.07,176.74,224,2.0,0.51
NOW,931.41,1,False,True,3.274697,False,2025-09-16 19:15,False,False,False,0,0.61,-0.73,-0.77,False,0.33,True,0.5,False,False,924.86,944.51,30,2.0,0.7
MDB,329.349,1,True,True,1.504746,False,2025-09-16 19:15,False,False,True,1,0.58,-0.83,9.5,False,0.67,False,0.17,False,False,326.34,335.37,66,2.0,0.91
TEAM,171.892,1,False,False,0.801556,False,2025-09-16 19:15,False,False,False,0,0.87,-0.26,-11.18,False,0.0,False,0.17,False,False,170.29,175.1,124,2.0,0.93
PFE,23.9475,1,False,False,0.061757,False,2025-09-16 19:15,False,False,False,0,1.16,-2.44,0.41,False,0.0,False,0.33,False,False,23.82,24.19,1619,2.0,0.52
JNJ,176.55,1,True,True,0.343427,False,2025-09-16 19:15,False,False,True,1,0.65,0.92,7.12,False,0.67,False,0.17,False,False,175.86,177.92,291,2.0,0.39
DHR,191.26,1,False,False,0.68229,False,2025-09-16 19:15,False,False,False,0,1.27,-2.1,-4.47,False,0.33,True,0.5,False,False,189.9,193.99,146,2.0,0.71
WFC,81.4251,1,True,True,0.19469,False,2025-09-16 19:15,False,False,True,1,0.5,0.22,7.54,True,1.0,True,0.83,False,False,81.04,82.2,513,2.0,0.48
ENPH,39.4,1,False,True,0.309765,False,2025-09-16 19:15,False,True,False,1,0.73,5.57,-29.11,False,0.67,True,0.83,False,False,38.78,40.64,322,2.0,1.57
XLP,79.825,1,False,False,0.096481,False,2025-09-16 19:15,False,False,False,0,0.62,-0.95,1.06,False,0.0,True,0.5,False,False,79.63,80.21,1036,2.0,0.24
COST,951.375,1,False,False,1.666004,False,2025-09-16 19:15,False,False,False,0,0.57,-1.34,1.07,False,0.0,False,0.33,False,False,948.04,958.04,60,2.0,0.35
TJX,139.21,1,True,True,0.286301,False,2025-09-16 19:15,False,False,True,1,0.88,0.94,6.62,False,0.67,False,0.33,False,False,138.64,140.36,349,2.0,0.41
ROST,146.445,1,True,False,0.317685,False,2025-09-16 19:15,False,False,False,0,0.33,-3.08,2.47,False,0.33,True,0.67,False,False,145.81,147.72,314,2.0,0.43
ETN,371.2,1,True,True,1.087466,False,2025-09-16 19:15,False,True,True,2,0.68,3.09,6.22,True,1.0,True,0.5,False,False,369.03,375.55,91,2.0,0.59
EEM,53.045,1,True,True,0.044783,False,2025-09-16 19:15,False,True,True,2,0.9,2.13,7.48,True,1.0,False,0.17,False,False,52.96,53.22,2232,2.0,0.17
