symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
META,171.18,0,True,True,0.749724,False,2025-09-15 19:45,True,False,True,2,2.85,-0.09,4.03,False,0.67,True,0.83,False,False,169.68,174.18,133,2.0,0.88
NFLX,171.18,0,False,True,0.749724,False,2025-09-15 19:45,False,False,False,0,0.97,0.65,-3.93,False,0.33,True,0.67,False,False,169.68,174.18,133,2.0,0.88
SMCI,171.18,0,True,True,0.749724,False,2025-09-15 19:45,False,False,True,1,0.62,0.64,10.37,False,0.67,True,0.67,False,False,169.68,174.18,133,2.0,0.88
MSFT,171.18,0,True,True,0.749724,False,2025-09-15 19:45,False,False,True,1,0.62,0.64,10.37,False,0.67,True,0.5,True,False,169.68,174.18,133,2.0,0.88
AVGO,171.18,0,True,True,0.749724,False,2025-09-15 19:45,False,False,True,1,0.62,0.64,10.37,False,0.67,True,0.67,False,False,169.68,174.18,133,2.0,0.88
TSLA,171.18,0,False,True,0.749724,False,2025-09-15 19:45,False,False,False,0,0.83,0.72,-3.65,False,0.33,True,0.67,False,False,169.68,174.18,133,2.0,0.88
NVDA,171.18,0,False,True,0.749724,False,2025-09-15 19:45,False,False,False,0,0.83,0.72,-3.65,False,0.67,True,0.5,True,False,169.68,174.18,133,2.0,0.88
AAPL,171.18,0,False,True,0.749724,False,2025-09-15 19:45,False,False,False,0,0.83,0.72,-3.65,False,0.67,True,0.67,True,False,169.68,174.18,133,2.0,0.88
SNOW,171.18,0,True,True,0.749724,False,2025-09-15 19:45,False,False,True,1,0.62,0.64,10.37,False,0.67,True,0.67,False,False,169.68,174.18,133,2.0,0.88
MDB,161.18,0,True,True,1.595764,False,2025-09-15 19:30,False,False,False,0,0.57,0.67,1.53,True,1.0,True,0.83,False,False,157.99,167.56,62,2.0,1.98
VEEV,161.18,0,True,True,1.595764,False,2025-09-15 15:30,False,False,False,0,0.57,0.67,1.53,True,1.0,True,0.83,False,False,157.99,167.56,62,2.0,1.98
WDAY,302.11,0,True,True,5.915054,False,2025-09-15 15:30,False,False,False,0,0.57,0.67,1.53,True,1.0,True,0.83,False,False,290.28,325.77,16,2.0,3.92
OKTA,161.18,0,True,True,1.595764,False,2025-09-15 19:30,False,False,False,0,0.57,0.67,1.53,True,1.0,True,0.83,False,False,157.99,167.56,62,2.0,1.98
AMZN,171.18,0,True,True,0.749724,False,2025-09-15 19:45,False,False,False,0,0.57,0.67,1.53,True,1.0,True,0.83,False,False,169.68,174.18,133,2.0,0.88
NET,161.18,0,True,True,1.595764,False,2025-09-15 19:30,False,True,True,2,0.96,1.69,11.29,True,1.0,True,0.83,False,False,157.99,167.56,62,2.0,1.98
TEAM,161.18,0,True,True,1.595764,False,2025-09-15 15:30,False,True,False,1,0.78,1.61,2.0,True,1.0,True,1.0,False,False,157.99,167.56,62,2.0,1.98
DDOG,161.18,0,False,True,1.595764,False,2025-09-15 19:30,False,False,False,0,0.95,0.1,0.26,False,0.67,True,1.0,False,False,157.99,167.56,62,2.0,1.98
ZM,161.18,0,True,True,1.595764,False,2025-09-15 19:30,False,False,False,0,0.51,0.56,0.95,True,1.0,True,1.0,False,False,157.99,167.56,62,2.0,1.98
ABNB,1202.0,0,False,True,9.15013,False,2025-09-15 15:30,False,True,False,1,0.96,1.91,-5.96,False,0.67,True,0.5,False,False,1183.7,1238.6,10,2.0,1.52
UBER,947.5375,0,False,True,15.280597,False,2025-09-15 13:30,False,True,False,1,0.96,1.91,-5.96,False,0.67,True,0.67,False,False,916.98,1008.66,6,2.0,3.23
