symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
IBG,0.829,0,False,False,0.032683,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.34,-15.49,3,-0.54,-15.49,neutral,2.17,1.5,1.4,2.68,low_liquidity,3,60,-76.64,False,0.0,False,0.0,False,False,0.75,1.04,1000,2.6,9.86,0.5,0.0,0.0,0
IMTE,0.5179,1,False,False,0.012697,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.18,-2.28,1,-0.46,-3.2,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,-23.1,False,0.0,False,0.33,False,False,0.49,0.6,1000,2.6,6.13,0.5,0.0,0.0,9
STKH,1.7627,1,False,True,0.067065,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.48,1.3,1,-0.39,-2.07,neutral,1.83,1.5,1.4,2.11,low_liquidity,3,60,-79.8,False,0.67,False,0.33,False,False,1.6,2.2,1000,2.6,9.51,0.5,0.0,0.0,27
EDBL,0.327,0,False,False,0.011489,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.91,-16.58,1,-1.69,-17.42,neutral,2.07,1.5,1.6,2.39,mid_liquidity,3,60,-84.75,False,0.0,False,0.33,False,False,0.3,0.4,1000,2.6,8.78,0.5,0.0,0.0,4
ORIS,0.4036,1,False,False,0.006883,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.14,-10.31,1,-0.68,-7.85,neutral,2.14,1.5,1.4,2.64,low_liquidity,3,60,-91.4,False,0.0,False,0.0,False,False,0.39,0.45,1000,2.6,4.26,0.5,0.0,0.0,5
MELI,1567.5699,2,False,False,18.219869,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.98,-14.86,3,-3.38,-14.86,bearish,2.09,1.5,1.6,2.41,mid_liquidity,3,60,-9.31,False,0.0,False,0.0,False,False,1522.02,1686.0,1000,2.6,2.91,0.5,0.0,0.0,11
EBAY,107.19,1,True,True,0.516308,False,Varsayılan,2026-05-11 14:45,True,False,False,True,1,0.09,-0.89,5,-0.9,-1.96,neutral,2.06,1.5,2.0,2.11,high_liquidity,3,60,10.35,True,1.0,True,0.67,False,False,106.42,109.77,1000,3.33,0.72,0.5,0.0,0.0,56
TCOM,52.275,1,False,False,0.250146,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.45,-3.99,3,-1.27,-3.99,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,-11.24,False,0.0,False,0.0,False,False,51.65,53.9,1000,2.6,1.2,0.5,0.0,0.0,5
FISV,54.29,1,False,False,0.330591,False,Varsayılan,2026-05-11 14:45,True,False,False,False,0,0.27,-3.24,5,-2.35,-13.56,bearish,2.14,1.5,2.0,2.23,high_liquidity,3,60,-31.8,False,0.0,False,0.0,False,False,53.46,56.44,1000,2.6,1.52,0.5,0.0,0.0,5
AGNCN,25.78,1,True,True,0.024747,False,Varsayılan,2026-05-11 14:45,False,False,False,False,0,0.06,0.04,5,-0.19,0.08,neutral,1.93,1.5,1.4,2.28,low_liquidity,3,60,2.87,True,1.0,True,0.67,False,False,25.73,25.92,1000,2.75,0.19,0.5,0.0,0.0,46
