symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
BILI,25.355,2,False,False,0.128603,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,1.02,3.62,5,1.33,6.67,neutral,2.02,1.5,2.0,2.04,high_liquidity,3,60,0.38,False,0.67,False,0.33,False,False,25.03,26.19,1000,2.6,1.27,0.5,0.0,0.0
AEIS,369.48,1,True,True,2.579774,False,Varsayılan,2026-04-16 16:45,True,False,False,True,1,0.57,-2.5,3,-0.77,-2.5,neutral,1.98,1.5,1.6,2.24,mid_liquidity,3,60,34.64,False,0.67,True,0.5,False,False,365.61,382.38,1000,3.33,1.05,0.5,0.0,0.0
TTD,22.88,2,False,False,0.188793,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.69,7.82,5,1.69,11.01,neutral,2.24,1.5,2.0,2.4,high_liquidity,3,60,-40.46,False,0.67,True,0.83,False,False,22.41,24.11,1000,2.6,2.06,0.5,0.0,0.0
AMKR,62.92,1,True,True,0.553086,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,1.18,4.1,5,1.08,14.11,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,24.69,True,1.0,True,0.83,False,False,62.09,65.69,1000,3.33,1.32,0.5,0.0,0.0
JKHY,155.11,1,False,False,0.453631,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.3,2.45,3,1.1,2.45,neutral,2.09,1.5,1.6,2.42,mid_liquidity,3,60,-3.19,False,0.33,True,0.83,False,False,153.98,158.06,1000,2.6,0.73,0.5,0.0,0.0
TTMI,115.27,1,True,True,1.093658,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.38,-6.66,3,-0.94,-6.66,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,33.63,False,0.67,True,0.5,False,False,113.63,120.74,1000,3.33,1.42,0.5,0.0,0.0
RMBS,119.96,0,True,True,0.838429,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.26,6.01,5,1.09,13.62,neutral,2.24,1.5,2.0,2.4,high_liquidity,3,60,9.84,True,1.0,True,0.5,False,False,118.7,124.15,1000,3.33,1.05,0.5,0.0,0.0
NTNX,39.345,2,False,False,0.254834,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.25,5.48,5,1.28,6.51,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,-23.51,False,0.67,True,0.67,False,False,38.71,41.0,1000,2.6,1.62,0.5,0.0,0.0
SITM,463.14,0,True,True,3.897594,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.45,3.59,5,1.16,13.88,neutral,1.91,1.5,1.6,2.12,mid_liquidity,3,60,18.14,True,1.0,True,0.5,False,False,457.29,482.63,1000,3.33,1.26,0.5,0.0,0.0
TEM,54.8326,2,False,True,0.621212,False,Varsayılan,2026-04-16 17:00,True,False,True,False,1,0.93,19.25,5,3.25,24.17,bullish,2.16,1.5,2.0,2.27,high_liquidity,3,60,-15.34,False,0.67,True,0.67,False,False,53.9,57.94,1000,3.33,1.7,0.5,0.0,0.0
BSY,34.615,1,False,False,0.156138,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.28,5.47,3,1.08,5.47,neutral,2.38,1.5,2.0,2.63,high_liquidity,3,60,-13.6,False,0.33,True,0.67,False,False,34.22,35.63,1000,2.6,1.13,0.5,0.0,0.0
AUR,5.315,1,True,True,0.053583,False,Varsayılan,2026-04-16 17:00,True,False,True,False,1,0.86,22.75,5,3.87,31.89,bullish,2.38,1.5,2.0,2.64,high_liquidity,3,60,-9.3,True,1.0,True,0.5,False,False,5.23,5.58,1000,3.33,1.51,0.5,0.0,0.0
GDS,43.33,2,True,True,0.302818,True,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.8,3.73,5,0.59,5.2,neutral,1.91,1.5,1.6,2.11,mid_liquidity,3,60,11.52,True,1.0,True,0.5,False,True,42.88,44.84,1000,3.33,1.05,0.5,0.0,0.0
SWKS,58.6,2,False,True,0.265524,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.23,3.72,3,0.98,3.72,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-10.64,False,0.67,True,0.5,False,False,58.2,59.93,1000,3.33,0.68,0.5,0.0,0.0
DOCU,46.635,1,False,False,0.292463,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.34,2.68,3,0.73,2.68,neutral,2.12,1.5,2.0,2.21,high_liquidity,3,60,-20.49,False,0.33,True,0.83,False,False,45.9,48.54,1000,2.6,1.57,0.5,0.0,0.0
MANH,129.715,2,False,False,0.860765,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.34,2.86,5,1.03,4.2,neutral,1.98,1.5,1.6,2.24,mid_liquidity,3,60,-17.93,False,0.33,True,0.83,False,False,127.56,135.31,1000,2.6,1.66,0.5,0.0,0.0
SANM,166.555,1,True,True,1.630408,False,Varsayılan,2026-04-16 17:00,True,False,True,True,2,1.27,8.5,5,1.88,17.42,bullish,1.88,1.5,1.6,2.06,mid_liquidity,3,60,6.36,True,1.0,True,0.5,False,False,164.11,174.71,1000,3.33,1.47,0.5,0.0,0.0
SMTC,99.28,2,True,True,1.017865,True,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.8,8.11,1,1.43,6.44,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,16.5,True,1.0,True,0.67,False,True,97.75,104.37,1000,3.33,1.54,0.5,0.0,0.0
SAIL,11.97,2,False,False,0.108591,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.33,6.31,5,1.19,8.23,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-21.29,False,0.33,True,0.83,False,False,11.7,12.68,1000,2.6,2.27,0.5,0.0,0.0
PEGA,43.36,2,False,False,0.272568,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.35,4.28,5,1.37,8.75,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,-10.1,False,0.67,True,0.67,False,False,42.68,45.13,1000,2.6,1.57,0.5,0.0,0.0
QRVO,81.765,2,False,True,0.239611,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.21,2.5,3,0.92,2.5,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,-3.5,False,0.67,True,0.5,False,False,81.41,82.96,1000,3.33,0.44,0.5,0.0,0.0
MBLY,7.755,2,False,False,0.055752,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.52,3.82,5,1.54,7.56,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,-26.14,False,0.67,True,0.5,False,False,7.62,8.12,1000,2.6,1.8,0.5,0.0,0.0
BZ,14.525,2,False,False,0.080064,False,Varsayılan,2026-04-16 17:00,True,False,True,False,1,0.62,10.29,5,3.48,10.62,bullish,2.36,1.5,2.0,2.6,high_liquidity,3,60,-15.51,False,0.67,True,0.67,False,False,14.32,15.05,1000,2.6,1.38,0.5,0.0,0.0
VICR,199.51,2,True,True,1.85608,True,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.5,7.14,3,0.54,7.14,neutral,1.98,1.5,1.6,2.23,mid_liquidity,3,60,42.05,True,1.0,True,0.67,False,True,196.73,208.79,1000,3.33,1.4,0.5,0.0,0.0
DOX,66.44,2,False,False,0.243795,False,Varsayılan,2026-04-16 16:45,True,False,False,False,0,0.32,2.31,5,1.42,3.18,neutral,2.09,1.5,1.6,2.41,mid_liquidity,3,60,-10.55,False,0.67,True,0.83,False,False,65.83,68.02,1000,2.6,0.92,0.5,0.0,0.0
MTCH,34.655,2,True,True,0.125838,True,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.38,4.38,5,1.53,6.66,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,-1.42,True,1.0,False,0.33,False,True,34.47,35.28,1000,3.33,0.54,0.5,0.0,0.0
NICE,104.055,1,False,False,0.767631,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.75,1.2,1,0.64,2.01,neutral,2.02,1.5,1.6,2.31,mid_liquidity,3,60,-10.99,False,0.33,True,0.67,False,False,102.14,109.04,1000,2.6,1.84,0.5,0.0,0.0
FORM,127.05,0,True,True,1.245516,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.49,-0.91,1,-0.62,-1.98,neutral,2.17,1.5,2.0,2.28,high_liquidity,3,60,44.28,False,0.67,True,0.5,False,False,125.18,133.28,1000,3.33,1.47,0.5,0.0,0.0
CRUS,162.01,1,True,True,0.754924,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.43,0.56,1,0.94,2.73,neutral,1.84,1.5,1.6,2.0,mid_liquidity,3,60,11.89,True,1.0,True,0.67,False,False,160.88,165.78,1000,3.33,0.7,0.5,0.0,0.0
ALGM,37.755,1,True,True,0.229594,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.37,-0.75,1,0.27,1.36,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,9.27,False,0.67,True,0.67,False,False,37.41,38.9,1000,3.33,0.91,0.5,0.0,0.0
CAMT,181.725,2,True,True,1.41985,False,Varsayılan,2026-04-16 16:45,False,False,False,True,1,0.65,3.88,3,0.37,3.88,neutral,1.83,1.5,1.4,2.11,low_liquidity,3,60,25.52,True,1.0,True,0.83,False,True,179.6,188.82,1000,3.33,1.17,0.5,0.0,0.0
SLAB,211.345,0,True,True,0.162324,False,Varsayılan,2026-04-16 16:45,True,False,False,True,1,0.42,0.01,5,-0.25,0.46,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,22.51,False,0.67,False,0.33,False,False,211.02,212.24,1000,2.75,0.15,0.5,0.0,0.0
DBX,24.06,2,False,False,0.104749,False,Varsayılan,2026-04-16 17:00,True,False,False,False,0,0.44,5.94,5,2.07,8.23,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-8.41,False,0.67,True,0.67,False,False,23.8,24.74,1000,2.6,1.09,0.5,0.0,0.0
VIAV,40.618,1,True,True,0.43769,False,Varsayılan,2026-04-16 17:00,True,False,False,True,1,0.47,-2.08,5,-1.2,-4.96,neutral,2.21,1.5,2.0,2.35,high_liquidity,3,60,49.58,True,1.0,True,0.67,False,False,39.96,42.81,1000,3.33,1.62,0.5,0.0,0.0
