symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
META,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.03,1.24,-0.56,True,1.0,True,0.67,False,False,176.27,180.48,142,2.0,0.79
ARM,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.15,-0.16,1.13,False,0.67,True,0.67,False,False,176.27,180.48,142,2.0,0.79
SMCI,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.15,-0.16,1.13,False,0.67,True,0.67,False,False,176.27,180.48,142,2.0,0.79
AVGO,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.15,-0.16,1.13,True,1.0,True,0.67,False,False,176.27,180.48,142,2.0,0.79
COIN,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.83,False,False,176.27,180.48,142,2.0,0.79
AAPL,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.83,True,False,176.27,180.48,142,2.0,0.79
SHOP,447.49,0,True,True,2.106255,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.67,False,False,443.28,455.92,47,2.0,0.94
MARA,447.49,0,True,True,2.106255,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.67,False,False,443.28,455.92,47,2.0,0.94
PANW,360.67,0,True,True,1.542817,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.67,False,False,357.58,366.84,64,2.0,0.86
ABNB,232.18,0,True,True,0.80482,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.83,False,False,230.57,235.4,124,2.0,0.69
AMZN,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.07,1.62,-0.18,True,1.0,True,0.83,False,False,176.27,180.48,142,2.0,0.79
UBER,447.49,0,True,True,2.106255,False,2025-09-15 16:30,False,False,False,0,0.02,0.13,2.27,True,1.0,True,0.67,False,False,443.28,455.92,47,2.0,0.94
LCID,768.83,0,False,True,5.531024,False,2025-09-15 12:30,False,False,False,0,0.96,-0.02,-0.41,False,0.5,True,0.5,False,False,757.77,790.95,18,2.0,1.44
PLTR,177.6701,0,True,True,0.701454,False,2025-09-15 16:30,False,False,False,0,0.15,-0.16,1.13,False,0.67,True,0.67,False,False,176.27,180.48,142,2.0,0.79
