symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
MYSE,1.855,1,False,False,0.022254,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.45,-8.17,5,-0.42,-12.91,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-0.5,False,0.0,False,0.33,False,False,1.8,2.0,1000,2.6,3.0,0.5,0.0,0.0,9
HUBC,0.1877,1,False,False,0.007266,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,5.78,-42.77,5,-0.85,-62.46,neutral,2.47,1.5,2.0,2.78,high_liquidity,3,60,-94.52,False,0.0,False,0.33,False,False,0.17,0.23,1000,2.6,9.68,0.5,0.0,0.0,20
ASNS,0.0893,2,False,False,0.003774,False,Varsayılan,2026-05-11 19:00,False,False,False,False,0,0.17,-0.78,1,-0.36,-8.88,neutral,1.94,1.5,1.4,2.3,low_liquidity,3,60,-89.16,False,0.0,False,0.33,False,False,0.08,0.11,1000,2.6,10.57,0.5,0.0,0.0,15
CEG,299.17,2,False,False,2.850944,False,Varsayılan,2026-05-11 19:45,True,True,False,False,1,1.77,-7.4,3,-1.51,-7.4,neutral,1.88,1.5,2.0,1.81,high_liquidity,3,60,-2.71,False,0.0,False,0.33,False,False,292.04,317.7,1000,2.6,2.38,0.5,0.0,0.0,26
EXC,44.26,1,False,False,0.118356,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.42,-1.69,5,-1.5,-5.04,neutral,2.21,1.5,2.0,2.36,high_liquidity,3,60,3.31,False,0.0,False,0.33,False,False,43.96,45.03,1000,2.6,0.67,0.5,0.0,0.0,20
XEL,80.73,1,True,True,0.220591,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.94,0.2,1,1.15,1.67,neutral,2.18,1.5,2.0,2.29,high_liquidity,3,60,4.53,True,1.0,True,0.5,False,False,80.18,82.16,1000,2.6,0.68,0.5,0.0,0.0,55
EVRG,83.48,2,True,True,0.221132,True,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.75,3.09,1,1.8,2.09,neutral,2.16,1.5,2.0,2.26,high_liquidity,3,60,6.82,True,1.0,True,0.83,False,True,83.15,84.59,1000,3.33,0.4,0.5,0.0,0.0,64
LNT,72.495,1,True,True,0.158494,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.36,0.26,5,-0.94,-1.61,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,5.98,True,1.0,True,0.5,False,False,72.1,73.53,1000,2.6,0.55,0.5,0.0,0.0,55
TLN,383.345,1,True,True,2.617875,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.69,-6.54,3,-1.2,-6.54,neutral,1.74,1.5,1.6,1.83,mid_liquidity,3,60,2.88,False,0.67,True,0.67,False,False,379.42,396.43,1000,3.33,1.02,0.5,0.0,0.0,42
ENLT,93.8,1,True,True,0.457954,False,Varsayılan,2026-05-11 19:45,False,False,False,True,1,1.05,0.21,1,0.68,3.63,neutral,1.86,1.5,1.4,2.16,low_liquidity,3,60,43.11,True,1.0,True,0.5,False,False,92.66,96.78,1000,2.6,1.22,0.5,0.0,0.0,55
CWST,83.55,1,False,False,0.444186,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.37,-1.22,1,-0.65,-2.21,neutral,1.96,1.5,1.6,2.2,mid_liquidity,3,60,-8.86,False,0.33,True,0.67,False,False,82.44,86.44,1000,2.6,1.33,0.5,0.0,0.0,16
NWE,71.035,1,True,True,0.267658,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.63,-0.06,1,-1.25,-1.87,neutral,1.97,1.5,1.6,2.22,mid_liquidity,3,60,8.79,False,0.33,False,0.33,False,False,70.37,72.77,1000,2.6,0.94,0.5,0.0,0.0,46
OTTR,88.235,1,True,True,0.328763,False,Varsayılan,2026-05-11 19:45,False,False,False,True,1,1.0,-0.74,5,-1.13,-2.6,neutral,1.88,1.5,1.4,2.19,low_liquidity,3,60,4.56,False,0.33,True,0.5,False,False,87.41,90.37,1000,2.6,0.93,0.5,0.0,0.0,47
RNW,5.65,2,False,True,0.027181,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.65,3.67,5,1.6,7.62,neutral,1.94,1.5,1.6,2.16,mid_liquidity,3,60,-12.38,False,0.67,True,0.5,False,False,5.61,5.79,1000,3.33,0.72,0.5,0.0,0.0,35
CDZIP,20.28,2,True,True,0.10487,False,Varsayılan,2026-05-11 18:00,False,False,False,True,1,1.2,1.1,1,-2.88,-3.01,bearish,1.92,1.5,1.4,2.27,low_liquidity,3,60,6.13,False,0.67,True,0.5,False,True,20.12,20.8,1000,3.33,0.78,0.5,0.0,0.0,56
NEXT,8.075,1,True,True,0.060428,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.77,7.95,1,1.27,6.81,neutral,2.22,1.5,2.0,2.37,high_liquidity,3,60,5.18,True,1.0,True,0.67,False,False,7.92,8.47,1000,2.6,1.87,0.5,0.0,0.0,56
NNE,28.47,2,False,True,0.467431,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.94,-2.06,5,2.09,22.08,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,-14.41,False,0.67,True,0.5,False,False,27.77,30.81,1000,3.33,2.46,0.5,0.0,0.0,35
MSEX,51.8601,1,False,False,0.167986,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,0.5,1.39,3,0.45,1.39,neutral,1.89,1.5,1.4,2.22,low_liquidity,3,60,-1.51,False,0.33,True,0.67,False,False,51.44,52.95,1000,2.6,0.81,0.5,0.0,0.0,16
ADTN,15.66,1,True,True,0.111084,False,Varsayılan,2026-05-11 19:45,True,False,False,True,1,0.5,-0.32,5,-2.08,-14.61,neutral,2.16,1.5,2.0,2.26,high_liquidity,3,60,29.7,True,1.0,True,0.67,False,False,15.38,16.38,1000,2.6,1.77,0.5,0.0,0.0,56
NTGR,26.25,1,True,True,0.163711,False,Varsayılan,2026-05-11 19:45,True,False,False,False,0,0.54,2.7,1,-1.51,-4.44,neutral,2.11,1.5,1.6,2.44,mid_liquidity,3,60,-1.93,False,0.67,False,0.33,False,False,25.84,27.31,1000,2.6,1.56,0.5,0.0,0.0,38
CWCO,32.87,2,False,False,0.131685,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.71,-0.57,5,0.66,2.33,neutral,1.93,1.5,1.4,2.28,low_liquidity,3,60,1.28,False,0.0,False,0.33,False,False,32.54,33.73,1000,2.6,1.0,0.5,0.0,0.0,15
YORW,29.575,2,False,False,0.072565,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.68,1.95,3,1.12,1.95,neutral,1.75,1.5,1.4,1.98,low_liquidity,3,60,-2.87,False,0.33,True,0.83,False,False,29.39,30.05,1000,2.6,0.61,0.5,0.0,0.0,24
CLFD,46.08,2,True,True,0.508933,True,Varsayılan,2026-05-11 19:45,True,True,True,False,2,2.09,52.18,3,5.16,52.18,bullish,2.34,1.5,1.6,2.84,mid_liquidity,3,60,-3.31,True,1.0,False,0.33,False,True,45.32,48.62,1000,3.33,1.66,0.5,0.0,0.0,69
CDZI,4.7,2,False,False,0.029767,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.6,-0.42,5,1.14,6.82,neutral,1.88,1.5,1.6,2.07,mid_liquidity,3,60,1.13,False,0.0,False,0.33,False,False,4.63,4.89,1000,2.6,1.58,0.5,0.0,0.0,15
OPAL,2.21,2,False,False,0.028356,False,Varsayılan,2026-05-11 19:45,False,True,False,False,1,2.22,-3.07,1,-0.53,-2.64,neutral,1.9,1.5,1.4,2.24,low_liquidity,3,60,-3.33,False,0.0,False,0.0,False,False,2.14,2.39,1000,2.6,3.21,0.5,0.0,0.0,22
NFE,0.7,1,False,False,0.009752,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.65,-5.28,5,-0.84,-14.43,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-59.75,False,0.0,True,0.5,False,False,0.68,0.76,1000,2.6,3.48,0.5,0.0,0.0,11
ARTNA,32.22,2,False,True,0.100496,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.83,1.0,5,1.22,2.97,neutral,1.9,1.5,1.4,2.24,low_liquidity,3,60,-0.39,False,0.67,True,0.67,False,False,32.07,32.72,1000,3.33,0.47,0.5,0.0,0.0,36
PCYO,11.54,2,True,True,0.07877,False,Varsayılan,2026-05-11 19:30,False,False,False,False,0,1.21,0.35,1,-0.37,-0.69,neutral,2.16,1.5,1.4,2.67,low_liquidity,3,60,1.23,False,0.67,True,0.5,False,True,11.34,12.05,1000,2.6,1.71,0.5,0.0,0.0,46
GWRS,6.98,2,False,False,0.022601,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,1.45,-0.43,1,-0.35,-1.27,neutral,2.11,1.5,1.4,2.59,low_liquidity,3,60,-12.29,False,0.0,False,0.0,False,False,6.92,7.13,1000,2.6,0.81,0.5,0.0,0.0,11
MNTK,1.47,2,False,True,0.013948,False,Varsayılan,2026-05-11 19:45,False,False,True,False,1,0.85,0.68,1,2.39,10.53,bullish,1.98,1.5,1.4,2.36,low_liquidity,3,60,-22.94,False,0.67,True,0.5,False,False,1.45,1.54,1000,3.33,1.42,0.5,0.0,0.0,46
WAVE,8.05,1,True,True,0.267093,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.63,-0.98,5,-1.08,-4.05,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,1.05,False,0.67,False,0.33,False,False,7.65,9.39,1000,3.33,4.98,0.5,0.0,0.0,38
RGCO,23.21,1,True,True,0.35055,False,Varsayılan,2026-05-11 17:15,False,False,False,True,1,0.45,2.34,3,0.5,2.34,neutral,1.94,1.5,1.4,2.3,low_liquidity,3,60,3.47,False,0.67,True,0.67,False,False,22.68,24.96,1000,3.33,2.27,0.5,0.0,0.0,53
AUDC,8.58,1,False,False,0.030461,False,Varsayılan,2026-05-11 19:45,False,False,False,False,0,0.42,0.47,5,-2.67,-15.38,bearish,1.99,1.5,1.4,2.39,low_liquidity,3,60,0.24,False,0.33,False,0.33,False,False,8.5,8.78,1000,2.6,0.89,0.5,0.0,0.0,13
