symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
ASST,2.4341,3,False,False,0.046642,False,2025-09-26 19:45,True,False,False,False,0,0.53,1.82,-25.76,False,0.0,False,0.33,False,False,2.34,2.62,2144,2.0,3.83
BETR,52.94,3,True,True,1.24677,False,2025-09-26 19:45,False,True,False,True,2,2.9,-0.16,10.92,False,0.67,True,0.67,False,False,50.45,57.93,80,2.0,4.71
SHOP,140.24,2,False,False,0.662163,False,2025-09-26 19:45,False,True,False,False,1,3.27,0.16,-3.04,False,0.0,False,0.33,False,False,138.92,142.89,151,2.0,0.94
EQT,54.075,2,True,True,0.299561,False,2025-09-26 19:45,True,True,False,True,2,2.94,-0.28,3.58,True,1.0,True,0.5,False,False,53.48,55.27,333,2.0,1.11
MU,157.28,2,False,True,0.771033,False,2025-09-26 19:45,True,True,False,False,1,3.44,0.74,-0.88,False,0.33,True,0.5,False,False,155.74,160.36,129,2.0,0.98
PEP,140.415,2,False,False,0.273622,False,2025-09-26 19:45,False,True,False,False,1,3.45,0.17,-0.47,False,0.0,True,0.5,False,False,139.87,141.51,365,2.0,0.39
TLT,88.905,2,False,True,0.099209,False,2025-09-26 19:45,True,True,False,False,1,4.53,0.12,-0.2,False,0.67,True,0.67,False,False,88.71,89.3,1007,2.0,0.22
AMZN,219.8,1,False,False,0.566987,False,2025-09-26 19:45,True,True,False,False,1,2.82,-0.13,-1.86,False,0.0,False,0.33,False,False,218.67,222.07,176,2.0,0.52
MSFT,511.548,1,True,True,1.10935,False,2025-09-26 19:45,False,True,False,False,1,3.52,0.05,-0.04,True,1.0,True,0.67,True,False,509.33,515.99,90,2.0,0.43
GOOGL,246.549,1,False,True,0.702924,False,2025-09-26 19:45,True,True,False,False,1,2.74,-0.25,-0.34,False,0.33,True,0.5,True,False,245.14,249.36,142,2.0,0.57
NVDA,178.19,1,True,True,0.648273,False,2025-09-26 19:45,True,True,False,False,1,7.09,0.47,0.14,True,1.0,True,0.83,True,False,176.89,180.78,154,2.0,0.73
META,743.98,1,False,False,2.374427,False,2025-09-26 19:45,False,True,False,False,1,3.57,0.37,-1.45,False,0.0,True,0.5,False,False,739.23,753.48,42,2.0,0.64
AAPL,255.46,1,True,True,0.718442,False,2025-09-26 19:45,True,True,False,False,1,2.7,-0.03,2.04,True,1.0,True,0.5,True,False,254.02,258.33,139,2.0,0.56
TSLA,440.4199,1,True,True,2.345871,False,2025-09-26 19:45,True,True,False,False,1,1.64,0.65,1.73,True,1.0,True,0.5,False,False,435.73,449.8,42,2.0,1.07
NFLX,1210.17,1,False,False,3.013783,False,2025-09-26 19:45,False,True,False,False,1,3.14,-0.05,-0.3,False,0.33,True,0.5,False,False,1204.14,1222.23,33,2.0,0.5
SMCI,45.82,1,True,True,0.299232,False,2025-09-26 19:45,True,False,False,False,0,1.02,0.53,-0.27,False,0.67,True,0.67,False,False,45.22,47.02,334,2.0,1.31
ARM,139.63,1,False,False,0.59685,False,2025-09-26 19:45,False,True,False,False,1,7.64,0.19,-2.2,False,0.0,True,0.67,False,False,138.44,142.02,167,2.0,0.85
AMD,159.44,1,False,False,0.655599,False,2025-09-26 19:45,True,True,False,False,1,4.65,0.16,-0.06,False,0.0,True,0.83,False,False,158.13,162.06,152,2.0,0.82
CRM,243.49,1,False,False,0.651503,False,2025-09-26 19:45,False,True,False,False,1,3.67,-0.27,-0.47,False,0.33,True,0.5,False,False,242.19,246.1,153,2.0,0.54
AVGO,334.3,1,False,True,1.382713,False,2025-09-26 19:45,False,True,False,False,1,2.82,-0.01,-1.47,False,0.33,True,0.5,False,False,331.53,339.83,72,2.0,0.83
SNOW,224.64,1,True,True,0.988246,False,2025-09-26 19:45,False,True,False,False,1,3.35,0.22,-0.16,True,1.0,True,0.83,False,False,222.66,228.59,101,2.0,0.88
PLTR,177.55,1,True,True,0.881224,False,2025-09-26 19:45,True,True,False,False,1,2.08,-0.2,0.69,False,0.67,True,0.67,False,False,175.79,181.07,113,2.0,0.99
ORCL,283.49,1,False,True,1.429738,False,2025-09-26 19:45,True,True,False,False,1,2.64,-0.24,-2.7,False,0.33,False,0.17,False,False,280.63,289.21,69,2.0,1.01
ADBE,360.39,1,True,True,0.966977,False,2025-09-26 19:45,False,True,False,False,1,3.1,0.0,-0.17,True,1.0,True,0.67,False,False,358.46,364.26,103,2.0,0.54
WDAY,246.64,1,True,True,0.838163,False,2025-09-26 19:45,False,True,False,False,1,2.93,-0.71,2.37,True,1.0,False,0.33,False,False,244.96,249.99,119,2.0,0.68
NOW,936.355,1,True,True,2.523692,False,2025-09-26 19:45,False,True,False,False,1,3.82,-0.09,-0.51,True,1.0,True,0.5,False,False,931.31,946.45,39,2.0,0.54
VEEV,290.18,1,True,True,1.291538,False,2025-09-26 19:45,False,True,False,False,1,3.57,-0.37,1.74,True,1.0,True,0.5,False,False,287.6,295.35,77,2.0,0.89
ZM,84.51,1,True,True,0.239884,False,2025-09-26 19:45,False,True,False,False,1,3.85,-0.18,0.05,True,1.0,True,0.5,False,False,84.03,85.47,416,2.0,0.57
OKTA,91.131,1,False,False,0.364165,False,2025-09-26 19:45,False,True,False,False,1,2.41,-0.37,-0.55,False,0.33,True,0.67,False,False,90.4,92.59,274,2.0,0.8
FTNT,84.32,1,True,True,0.233733,False,2025-09-26 19:45,False,True,False,False,1,5.83,-0.46,1.06,True,1.0,False,0.33,False,False,83.85,85.25,427,2.0,0.55
NET,216.43,1,False,True,1.050982,False,2025-09-26 19:45,False,True,False,False,1,3.61,-0.2,-1.21,False,0.33,True,0.67,False,False,214.33,220.63,95,2.0,0.97
DDOG,139.09,1,True,True,0.58607,False,2025-09-26 19:45,False,True,False,False,1,4.29,0.05,0.56,True,1.0,True,0.67,False,False,137.92,141.43,170,2.0,0.84
MDB,318.55,1,False,True,1.314862,False,2025-09-26 19:45,False,True,False,False,1,5.6,0.86,-1.07,False,0.67,True,0.67,False,False,315.92,323.81,76,2.0,0.83
ADP,291.6,1,True,False,0.602084,False,2025-09-26 19:45,False,True,False,False,1,4.18,-0.04,-0.05,False,0.67,True,0.83,False,False,290.4,294.01,166,2.0,0.41
INTU,698.26,1,True,True,1.802299,False,2025-09-26 19:45,False,True,False,False,1,3.96,0.06,1.0,True,1.0,True,0.67,False,False,694.66,705.47,55,2.0,0.52
COIN,312.68,1,False,False,1.686736,False,2025-09-26 19:45,False,True,False,False,1,3.33,-0.18,-2.55,False,0.0,True,0.67,False,False,309.31,319.43,59,2.0,1.08
TEAM,166.62,1,False,False,0.653385,False,2025-09-26 19:45,False,True,False,False,1,4.44,0.02,-1.4,False,0.33,False,0.33,False,False,165.31,169.23,153,2.0,0.78
