symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
SNOW,223.6,1,False,True,1.200902,False,2025-09-23 19:45,False,True,False,False,1,2.47,-0.6,0.77,False,0.33,False,0.17,False,False,221.2,228.4,83,2.0,1.07
NOW,926.65,1,False,False,2.918909,False,2025-09-23 19:45,False,True,False,False,1,3.25,-0.24,-0.21,False,0.0,False,0.17,False,False,920.81,938.33,34,2.0,0.63
ORCL,314.05,1,True,True,2.082879,False,2025-09-23 19:45,True,True,False,True,2,2.55,0.64,3.44,True,1.0,True,0.67,False,False,309.88,322.38,48,2.0,1.33
ADBE,361.96,1,True,True,1.170753,False,2025-09-23 19:45,False,True,False,False,1,2.85,-0.09,0.88,False,0.67,False,0.33,False,False,359.62,366.64,85,2.0,0.65
VEEV,278.78,1,True,True,0.765439,False,2025-09-23 19:45,False,True,False,False,1,5.02,-0.4,0.7,False,0.67,False,0.33,False,False,277.25,281.84,130,2.0,0.55
WDAY,240.37,1,True,True,0.904126,False,2025-09-23 19:45,False,True,False,False,1,2.45,-0.1,2.46,True,1.0,False,0.33,False,False,238.56,243.99,110,2.0,0.75
ZM,82.58,1,False,True,0.274489,False,2025-09-23 19:45,False,True,False,False,1,3.42,0.45,-1.19,False,0.33,True,0.5,False,False,82.03,83.68,364,2.0,0.66
FTNT,85.28,1,True,True,0.301605,False,2025-09-23 19:45,False,True,False,False,1,2.33,-0.07,2.68,True,1.0,False,0.33,False,False,84.68,86.49,331,2.0,0.71
NET,223.26,1,True,True,1.283066,False,2025-09-23 19:45,False,True,False,False,1,4.13,-0.05,0.81,False,0.67,True,0.5,False,False,220.69,228.39,77,2.0,1.15
INTU,699.1,1,True,True,2.330463,False,2025-09-23 19:45,False,True,False,False,1,2.61,0.43,2.3,True,1.0,True,0.67,False,False,694.44,708.42,42,2.0,0.67
TEAM,165.66,1,False,False,0.876157,False,2025-09-23 19:45,False,True,False,False,1,2.04,-0.96,-1.63,False,0.0,False,0.17,False,False,163.91,169.16,114,2.0,1.06
ADP,289.28,1,False,False,0.731585,False,2025-09-23 19:45,False,True,False,False,1,3.41,0.11,-0.46,False,0.0,True,0.67,False,False,287.82,292.21,136,2.0,0.51
RBLX,132.2,1,False,True,0.847221,False,2025-09-23 19:45,False,True,False,False,1,4.07,-0.74,0.11,False,0.33,False,0.17,False,False,130.51,135.59,118,2.0,1.28
CRWD,484.22,1,True,True,2.045129,False,2025-09-23 19:45,False,True,False,True,2,1.62,-0.12,3.31,False,0.67,False,0.33,False,False,480.13,492.4,48,2.0,0.84
UBER,97.79,1,True,True,0.424653,False,2025-09-23 19:45,True,True,False,False,1,3.0,-0.34,1.56,False,0.67,False,0.33,False,False,96.94,99.49,235,2.0,0.87
RIOT,17.085,1,False,True,0.172932,False,2025-09-23 19:45,True,False,False,False,0,1.06,0.14,2.47,False,0.33,False,0.17,False,False,16.74,17.78,578,2.0,2.02
MARA,17.71,1,True,True,0.182995,False,2025-09-23 19:45,True,False,False,True,1,1.24,-0.45,3.03,False,0.67,False,0.33,False,False,17.34,18.44,546,2.0,2.07
MSTR,327.78,1,False,False,1.995192,False,2025-09-23 19:45,True,True,False,False,1,1.82,-0.39,-0.38,False,0.0,False,0.17,False,False,323.79,335.76,50,2.0,1.22
SOFI,29.08,1,True,True,0.209134,False,2025-09-23 19:45,True,False,False,True,1,1.06,-0.72,4.1,False,0.67,False,0.33,False,False,28.66,29.92,478,2.0,1.44
RIVN,15.505,1,True,True,0.131804,False,2025-09-23 19:45,True,False,False,True,1,1.45,0.03,4.33,True,1.0,True,0.5,False,False,15.24,16.03,758,2.0,1.7
LCID,22.235,1,True,True,0.258682,False,2025-09-23 19:45,True,False,False,True,1,1.02,-1.75,6.64,True,1.0,False,0.33,False,False,21.72,23.27,386,2.0,2.33
BNTX,98.29,1,False,False,0.34137,False,2025-09-23 19:45,False,True,False,False,1,4.52,0.43,-0.5,False,0.33,True,0.5,False,False,97.61,99.66,292,2.0,0.69
UNH,347.83,1,True,True,1.68466,False,2025-09-23 19:45,True,True,False,False,1,2.32,-0.01,1.16,True,1.0,True,0.5,False,False,344.46,354.57,59,2.0,0.97
JNJ,176.58,1,True,True,0.420963,False,2025-09-23 19:45,False,True,False,False,1,3.16,0.18,-0.18,True,1.0,True,0.67,False,False,175.74,178.26,237,2.0,0.48
LLY,747.21,1,False,True,2.037052,False,2025-09-23 19:45,False,True,False,False,1,3.17,0.25,-0.48,False,0.33,True,0.67,False,False,743.14,755.36,49,2.0,0.55
ISRG,447.741,1,True,False,1.304007,False,2025-09-23 19:45,False,True,False,False,1,1.87,0.1,0.5,False,0.67,True,0.67,False,False,445.13,452.96,76,2.0,0.58
DHR,189.7,1,False,False,0.593065,False,2025-09-23 19:45,False,True,False,False,1,3.36,0.65,-1.02,False,0.0,True,0.67,False,False,188.51,192.07,168,2.0,0.63
CVS,76.515,1,True,True,0.257673,False,2025-09-23 19:45,False,True,False,False,1,3.25,0.09,1.6,True,1.0,True,0.5,False,False,76.0,77.55,388,2.0,0.67
GS,806.66,1,True,True,2.547732,False,2025-09-23 19:45,False,True,False,False,1,2.04,0.25,1.49,True,1.0,False,0.33,False,False,801.56,816.85,39,2.0,0.63
MS,160.76,1,True,True,0.494744,False,2025-09-23 19:45,False,True,False,False,1,3.34,0.21,1.51,True,1.0,True,0.5,False,False,159.77,162.74,202,2.0,0.62
XOM,113.99,1,True,True,0.266492,False,2025-09-23 19:45,True,True,False,False,1,4.07,-0.25,0.34,True,1.0,True,0.5,False,False,113.46,115.06,375,2.0,0.47
CVX,157.44,1,False,True,0.412418,False,2025-09-23 19:45,False,True,False,False,1,2.96,-0.27,0.0,False,0.33,False,0.33,False,False,156.62,159.09,242,2.0,0.52
SLB,34.5,1,False,False,0.169799,False,2025-09-23 19:45,True,True,False,False,1,3.59,-0.13,-0.72,False,0.0,False,0.17,False,False,34.16,35.18,588,2.0,0.98
COP,93.48,1,True,False,0.330079,False,2025-09-23 19:45,False,True,False,False,1,3.56,-0.3,0.2,False,0.67,True,0.5,False,False,92.82,94.8,302,2.0,0.71
DVN,34.47,1,False,False,0.134222,False,2025-09-23 19:45,False,True,False,False,1,3.0,-0.12,-0.3,False,0.0,False,0.33,False,False,34.2,35.01,745,2.0,0.78
OXY,46.415,1,False,True,0.159917,False,2025-09-23 19:45,False,True,False,False,1,3.17,0.03,-0.01,False,0.33,True,0.5,False,False,46.1,47.05,625,2.0,0.69
EOG,115.66,1,False,False,0.37733,False,2025-09-23 19:45,False,True,False,False,1,4.2,-0.27,-1.02,False,0.0,False,0.17,False,False,114.91,117.17,265,2.0,0.65
EQT,50.95,1,True,True,0.24067,False,2025-09-23 19:45,True,True,False,False,1,3.42,-0.33,0.65,True,1.0,True,0.67,False,False,50.47,51.91,415,2.0,0.94
FSLR,215.81,1,True,True,1.557602,False,2025-09-23 19:45,False,False,False,False,0,1.48,-0.69,2.65,False,0.67,False,0.33,False,False,212.69,222.04,64,2.0,1.44
ENPH,37.35,1,False,False,0.340322,False,2025-09-23 19:45,True,True,False,False,1,2.08,-1.74,0.58,False,0.0,False,0.17,False,False,36.67,38.71,293,2.0,1.82
PYPL,67.31,1,False,False,0.233387,False,2025-09-23 19:45,True,True,False,False,1,2.05,-0.01,-0.15,False,0.0,False,0.17,False,False,66.84,68.24,428,2.0,0.69
MA,569.56,1,False,False,1.944334,False,2025-09-23 19:45,False,True,False,False,1,3.63,-0.05,-0.99,False,0.0,False,0.17,False,False,565.67,577.34,51,2.0,0.68
AXP,341.5,1,True,True,1.153887,False,2025-09-23 19:45,False,True,False,False,1,2.77,0.05,1.59,False,0.67,False,0.33,False,False,339.19,346.12,86,2.0,0.68
QQQ,598.16,1,True,True,0.813053,False,2025-09-23 19:45,True,False,False,False,0,1.41,0.1,0.86,False,0.67,False,0.17,True,False,596.53,601.41,122,2.0,0.27
IWM,243.88,1,True,True,0.601352,False,2025-09-23 19:45,True,True,False,False,1,1.98,0.02,0.97,False,0.67,False,0.33,False,False,242.68,246.29,166,2.0,0.49
XLE,89.2,1,True,True,0.2051,False,2025-09-23 19:45,True,True,False,False,1,4.09,-0.17,0.13,True,1.0,True,0.5,False,False,88.79,90.02,487,2.0,0.46
XLY,237.94,1,False,True,0.444239,False,2025-09-23 19:45,False,True,False,False,1,2.98,-0.02,-0.14,False,0.33,False,0.33,False,False,237.05,239.72,225,2.0,0.37
XLP,78.345,1,False,False,0.096763,False,2025-09-23 19:45,True,True,False,False,1,4.72,0.05,-1.15,False,0.0,True,0.67,False,False,78.15,78.73,1033,2.0,0.25
XLC,118.41,1,True,True,0.166191,False,2025-09-23 19:45,False,True,False,False,1,4.2,0.05,0.52,False,0.67,False,0.17,False,False,118.08,119.07,601,2.0,0.28
XLB,90.09,1,False,False,0.162748,False,2025-09-23 19:45,False,True,False,False,1,3.25,0.05,-0.41,False,0.0,False,0.0,False,False,89.76,90.74,614,2.0,0.36
XLRE,41.99,1,True,True,0.067039,False,2025-09-23 19:45,False,True,False,False,1,2.66,0.24,-0.31,True,1.0,True,0.5,False,False,41.86,42.26,1491,2.0,0.32
XLU,85.65,1,True,True,0.141798,False,2025-09-23 19:45,True,True,False,False,1,3.41,0.1,0.42,True,1.0,True,0.67,False,False,85.37,86.22,705,2.0,0.33
SMH,321.7,1,True,True,0.751862,False,2025-09-23 19:45,True,False,False,False,0,1.13,0.18,2.39,True,1.0,True,0.5,False,False,320.2,324.71,133,2.0,0.47
SOXX,269.525,1,True,True,0.644717,False,2025-09-23 19:45,True,True,False,False,1,1.74,0.25,2.13,True,1.0,True,0.5,False,False,268.24,272.1,155,2.0,0.48
QCOM,169.58,1,True,True,0.523063,False,2025-09-23 19:45,False,True,False,False,1,2.92,0.18,1.74,True,1.0,True,0.5,False,False,168.53,171.67,191,2.0,0.62
MU,166.461,1,True,True,0.852359,False,2025-09-23 19:45,True,True,False,True,2,1.92,-0.14,3.83,True,1.0,False,0.17,False,False,164.76,169.87,117,2.0,1.02
TXN,182.04,1,True,False,0.486843,False,2025-09-23 19:45,False,True,False,False,1,2.67,0.3,-0.12,False,0.67,True,0.83,False,False,181.07,183.99,205,2.0,0.53
ASML,963.18,1,True,True,3.165565,False,2025-09-23 19:45,False,True,False,True,2,2.0,0.42,5.34,True,1.0,True,0.5,False,False,956.85,975.84,31,2.0,0.66
SAP,265.27,1,True,False,0.488198,False,2025-09-23 19:45,False,True,False,False,1,2.6,-0.17,0.71,False,0.33,False,0.33,False,False,264.29,267.22,204,2.0,0.37
TSM,282.8,1,True,True,1.130884,False,2025-09-23 19:45,True,True,False,True,2,2.52,0.17,3.84,True,1.0,True,0.5,False,False,280.54,287.32,88,2.0,0.8
AMGN,286.99,1,True,True,0.690988,False,2025-09-23 19:45,False,True,False,False,1,4.68,0.26,1.34,True,1.0,True,0.83,False,False,285.61,289.75,144,2.0,0.48
GILD,114.41,1,True,True,0.470467,False,2025-09-23 19:45,False,True,False,False,1,2.59,-0.89,0.08,True,1.0,True,0.83,False,False,113.47,116.29,212,2.0,0.82
PG,152.53,1,False,False,0.359501,False,2025-09-23 19:45,True,True,False,False,1,3.26,0.04,-1.79,False,0.0,True,0.67,False,False,151.81,153.97,278,2.0,0.47
BLK,1132.15,1,True,True,2.541987,False,2025-09-23 19:45,False,True,False,False,1,4.23,0.38,0.39,False,0.67,True,0.67,False,False,1127.07,1142.32,39,2.0,0.45
KO,66.73,1,True,False,0.123774,False,2025-09-23 19:45,True,True,False,False,1,2.73,0.1,-0.43,False,0.67,True,0.67,False,False,66.48,67.23,807,2.0,0.37
PEP,141.92,1,True,False,0.30246,False,2025-09-23 19:45,False,True,False,False,1,2.61,-0.05,-0.29,False,0.67,True,0.83,False,False,141.32,143.13,330,2.0,0.43
PNC,203.97,1,False,True,0.539475,False,2025-09-23 19:45,False,True,False,False,1,3.59,0.06,0.28,False,0.33,False,0.17,False,False,202.89,206.13,185,2.0,0.53
BK,108.67,1,True,True,0.27675,False,2025-09-23 19:45,False,True,False,False,1,3.84,0.15,1.11,False,0.67,False,0.33,False,False,108.12,109.78,361,2.0,0.51
NEE,72.3164,1,True,True,0.180409,False,2025-09-23 19:45,False,True,False,False,1,2.89,-0.12,0.86,True,1.0,True,0.83,False,False,71.96,73.04,554,2.0,0.5
BP,34.74,1,True,True,0.087309,False,2025-09-23 19:45,False,True,False,False,1,2.47,-0.19,0.73,True,1.0,True,0.5,False,False,34.57,35.09,1145,2.0,0.5
DUK,123.105,1,True,True,0.234155,False,2025-09-23 19:45,False,True,False,False,1,3.72,0.11,0.47,True,1.0,True,0.83,False,False,122.64,124.04,427,2.0,0.38
SHEL,71.535,1,False,False,0.141005,False,2025-09-23 19:45,False,True,False,False,1,3.57,-0.06,-0.03,False,0.33,True,0.5,False,False,71.25,72.1,709,2.0,0.39
VALE,10.94,1,True,True,0.032961,False,2025-09-23 19:45,True,True,False,False,1,1.57,-0.14,1.04,True,1.0,False,0.33,False,False,10.87,11.07,3033,2.0,0.6
BHP,53.29,1,True,False,0.104938,False,2025-09-23 19:45,False,True,False,False,1,3.83,0.31,-0.2,False,0.67,True,0.83,False,False,53.08,53.71,952,2.0,0.39
RIO,63.56,1,True,True,0.13039,False,2025-09-23 19:45,False,True,False,False,1,3.37,0.31,0.65,True,1.0,True,0.83,False,False,63.3,64.08,766,2.0,0.41
COST,943.95,1,False,False,2.011512,False,2025-09-23 19:45,False,True,False,False,1,2.09,0.07,-0.86,False,0.0,True,0.67,False,False,939.93,952.0,49,2.0,0.43
WMT,102.515,1,False,True,0.232246,False,2025-09-23 19:45,True,True,False,False,1,2.99,0.09,-0.37,False,0.33,True,0.83,False,False,102.05,103.44,430,2.0,0.45
TGT,87.06,1,False,False,0.245876,False,2025-09-23 19:45,False,True,False,False,1,2.99,-0.48,-1.4,False,0.0,False,0.33,False,False,86.57,88.04,406,2.0,0.56
HD,410.94,1,False,True,0.967755,False,2025-09-23 19:45,False,True,False,False,1,3.6,0.01,-0.95,False,0.33,True,0.5,False,False,409.0,414.81,103,2.0,0.47
LOW,259.82,1,False,False,0.661621,False,2025-09-23 19:45,False,True,False,False,1,4.8,0.11,-1.76,False,0.0,True,0.67,False,False,258.5,262.47,151,2.0,0.51
SBUX,85.695,1,True,False,0.263151,False,2025-09-23 19:45,True,True,False,False,1,2.03,-0.08,0.87,False,0.67,True,0.83,False,False,85.17,86.75,380,2.0,0.61
MCD,302.94,1,False,False,0.672633,False,2025-09-23 19:45,False,True,False,False,1,3.57,0.05,-0.45,False,0.33,True,0.83,False,False,301.59,305.63,148,2.0,0.44
TJX,139.75,1,True,True,0.270892,False,2025-09-23 19:45,False,True,False,False,1,3.94,0.14,-0.11,True,1.0,True,0.83,False,False,139.21,140.83,369,2.0,0.39
ROST,145.68,1,False,False,0.372701,False,2025-09-23 19:45,False,True,False,False,1,3.51,0.48,-0.89,False,0.33,True,0.5,False,False,144.93,147.17,268,2.0,0.51
PM,163.8,1,True,False,0.466032,False,2025-09-23 19:45,False,True,False,False,1,3.11,-0.03,-0.33,False,0.67,True,0.67,False,False,162.87,165.66,214,2.0,0.57
CAT,471.36,1,True,True,1.896541,False,2025-09-23 19:45,False,True,False,True,2,3.22,0.09,3.21,True,1.0,False,0.33,False,False,467.57,478.95,52,2.0,0.8
MO,64.87,1,True,False,0.131041,False,2025-09-23 19:45,False,True,False,False,1,3.18,0.16,-0.62,False,0.67,True,0.67,False,False,64.61,65.39,763,2.0,0.4
GE,305.63,1,True,True,1.022618,False,2025-09-23 19:45,False,True,False,False,1,3.44,0.09,2.55,True,1.0,True,0.67,False,False,303.58,309.72,97,2.0,0.67
DE,471.73,1,True,False,1.240839,False,2025-09-23 19:45,False,True,False,False,1,3.86,0.15,-0.18,False,0.67,True,1.0,False,False,469.25,476.69,80,2.0,0.53
BA,216.32,1,False,False,1.019208,False,2025-09-23 19:45,True,True,False,False,1,2.8,-0.38,-0.68,False,0.33,True,0.67,False,False,214.28,220.4,98,2.0,0.94
RTX,160.54,1,True,True,0.414704,False,2025-09-23 19:45,False,True,False,False,1,3.21,0.37,0.69,True,1.0,True,0.83,False,False,159.71,162.2,241,2.0,0.52
NOC,577.1,1,True,False,1.507617,False,2025-09-23 19:45,False,True,False,False,1,4.37,0.48,-0.29,False,0.67,True,1.0,False,False,574.08,583.13,66,2.0,0.52
LMT,486.74,1,True,True,1.317431,False,2025-09-23 19:45,False,True,False,False,1,3.2,0.74,1.26,True,1.0,True,0.67,False,False,484.11,492.01,75,2.0,0.54
HON,209.2,1,False,False,0.424634,False,2025-09-23 19:45,False,True,False,False,1,4.6,0.04,-0.63,False,0.0,False,0.33,False,False,208.35,210.9,235,2.0,0.41
T,28.8,1,False,False,0.064261,False,2025-09-23 19:45,True,True,False,False,1,3.01,0.02,-0.96,False,0.0,True,0.5,False,False,28.67,29.06,1556,2.0,0.45
VZ,43.375,1,False,False,0.076733,False,2025-09-23 19:45,True,True,False,False,1,3.69,0.21,-0.66,False,0.33,True,0.67,False,False,43.22,43.68,1303,2.0,0.35
VNQ,92.19,1,True,True,0.145999,False,2025-09-23 19:45,False,True,False,False,1,3.25,0.2,-0.16,True,1.0,True,0.5,False,False,91.9,92.77,684,2.0,0.32
CSCO,67.53,1,False,False,0.161033,False,2025-09-23 19:45,True,True,False,False,1,3.01,0.1,0.02,False,0.0,True,0.67,False,False,67.21,68.17,620,2.0,0.48
EEM,53.295,1,True,True,0.051663,False,2025-09-23 19:45,True,True,False,False,1,3.12,0.05,0.8,True,1.0,False,0.33,False,False,53.19,53.5,1935,2.0,0.19
TLT,89.34,1,True,True,0.109387,False,2025-09-23 19:45,True,True,False,False,1,1.79,0.16,-0.25,True,1.0,True,0.67,False,False,89.12,89.78,914,2.0,0.24
WINA,498.31,1,True,True,2.485295,False,2025-09-23 19:45,False,True,False,False,1,2.48,-0.03,1.87,False,0.67,False,0.17,False,False,493.34,508.25,40,2.0,1.0
