symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
ARWR,70.96,2,True,True,0.521235,True,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.09,11.38,3,2.09,11.38,neutral,2.16,1.5,2.0,2.26,high_liquidity,3,60,26.18,True,1.0,True,0.67,False,True,70.18,73.57,1000,3.33,1.1,0.5,0.0,0.0
IBRX,7.6601,2,True,True,0.081064,True,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.07,4.93,1,-0.24,-1.54,neutral,2.3,1.5,2.0,2.49,high_liquidity,3,60,47.95,True,1.0,True,0.67,False,True,7.54,8.07,1000,3.33,1.59,0.5,0.0,0.0
PRAX,334.68,1,True,True,2.903142,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.07,5.58,3,1.14,5.58,neutral,1.91,1.5,1.6,2.12,mid_liquidity,3,60,41.12,True,1.0,False,0.33,False,False,330.33,349.2,1000,3.33,1.3,0.5,0.0,0.0
HALO,68.305,1,True,True,0.245579,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.02,1.98,3,0.56,1.98,neutral,2.2,1.5,2.0,2.33,high_liquidity,3,60,0.66,True,1.0,True,0.67,False,False,67.94,69.53,1000,3.33,0.54,0.5,0.0,0.0
CYTK,64.9,1,True,True,0.309219,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.04,-2.73,3,-0.78,-2.73,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,10.13,False,0.67,False,0.33,False,False,64.44,66.45,1000,3.33,0.71,0.5,0.0,0.0
PCVX,60.365,1,True,True,0.360069,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.05,-2.24,3,-0.79,-2.24,neutral,1.94,1.5,1.6,2.17,mid_liquidity,3,60,9.47,False,0.67,False,0.33,False,False,59.82,62.17,1000,3.33,0.89,0.5,0.0,0.0
ICLR,116.485,2,False,False,0.765353,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.01,5.54,5,0.89,9.17,neutral,2.31,1.5,1.6,2.79,mid_liquidity,3,60,-22.44,False,0.67,True,0.5,False,False,114.57,121.46,1000,2.6,1.64,0.5,0.0,0.0
KRYS,265.01,1,True,True,1.308308,False,Varsayılan,2026-04-16 13:30,False,False,False,True,1,0.01,-0.9,5,0.93,2.59,neutral,1.88,1.5,1.4,2.2,low_liquidity,3,60,15.06,False,0.67,True,0.5,False,False,263.05,271.55,1000,3.33,0.74,0.5,0.0,0.0
RGEN,130.08,1,False,True,0.791012,False,Varsayılan,2026-04-16 13:30,True,False,True,False,1,0.02,6.11,5,2.1,8.6,bullish,2.05,1.5,1.6,2.35,mid_liquidity,3,60,-7.72,False,0.67,False,0.17,False,False,128.89,134.04,1000,3.33,0.91,0.5,0.0,0.0
BTSG,45.83,1,True,True,0.235188,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,-0.43,5,-0.39,-0.2,neutral,2.24,1.5,2.0,2.41,high_liquidity,3,60,21.99,True,1.0,True,0.5,False,False,45.48,47.01,1000,3.33,0.77,0.5,0.0,0.0
NUVL,103.91,1,True,True,0.50367,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,0.21,1,-0.38,-0.8,neutral,2.18,1.5,1.6,2.56,mid_liquidity,3,60,6.34,False,0.67,False,0.17,False,False,103.15,106.43,1000,3.33,0.73,0.5,0.0,0.0
KYMR,87.435,1,True,True,0.484762,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,-1.24,1,-0.86,-1.76,neutral,1.81,1.5,1.6,1.95,mid_liquidity,3,60,20.67,False,0.67,False,0.17,False,False,86.71,89.86,1000,3.33,0.83,0.5,0.0,0.0
BLTE,164.03,1,True,False,1.202467,False,Varsayılan,2026-04-16 13:30,False,False,False,True,1,0.04,-5.28,5,-1.55,-9.46,neutral,1.89,1.5,1.4,2.21,low_liquidity,3,60,26.72,False,0.33,False,0.0,False,False,161.02,171.85,1000,2.6,1.83,0.5,0.0,0.0
RYTM,89.1,2,False,False,0.701404,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.13,2.64,5,0.97,3.45,neutral,1.93,1.5,1.6,2.16,mid_liquidity,3,60,-1.02,False,0.67,True,0.83,False,False,87.35,93.66,1000,2.6,1.97,0.5,0.0,0.0
GRFS,8.73,2,False,True,0.024648,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.03,4.43,5,1.97,8.45,neutral,2.08,1.5,1.6,2.41,mid_liquidity,3,60,-4.14,False,0.67,True,0.5,False,False,8.69,8.85,1000,3.33,0.42,0.5,0.0,0.0
COGT,36.02,1,True,False,0.221788,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,-1.37,5,-0.74,-3.56,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,28.45,False,0.33,False,0.33,False,False,35.47,37.46,1000,2.6,1.54,0.5,0.0,0.0
PTCT,72.53,1,True,True,0.319267,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,3.0,3,0.86,3.0,neutral,1.77,1.5,1.6,1.88,mid_liquidity,3,60,6.01,True,1.0,False,0.33,False,False,72.05,74.13,1000,3.33,0.66,0.5,0.0,0.0
OPCH,28.295,1,False,False,0.153938,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.02,-2.19,5,-0.48,-3.99,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-2.25,False,0.33,True,0.5,False,False,27.91,29.3,1000,2.6,1.36,0.5,0.0,0.0
CAI,20.58,2,False,True,0.160568,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.03,7.58,5,1.31,7.19,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-18.74,False,0.67,True,0.5,False,False,20.34,21.38,1000,3.33,1.17,0.5,0.0,0.0
RDNT,59.8,2,False,False,0.341086,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.07,6.35,3,1.46,6.35,neutral,2.05,1.5,1.6,2.35,mid_liquidity,3,60,-7.19,False,0.67,True,0.83,False,False,58.95,62.02,1000,2.6,1.43,0.5,0.0,0.0
IMVT,27.105,2,True,True,0.224344,True,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,7.9,3,1.81,7.9,neutral,2.0,1.5,2.0,2.0,high_liquidity,3,60,9.52,True,1.0,True,0.5,False,True,26.77,28.23,1000,3.33,1.24,0.5,0.0,0.0
MIRM,96.205,1,True,True,0.432933,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.01,-0.3,5,-0.55,-2.77,neutral,2.12,1.5,1.6,2.47,mid_liquidity,3,60,17.93,False,0.67,False,0.33,False,False,95.56,98.37,1000,3.33,0.68,0.5,0.0,0.0
ALKS,33.585,1,True,True,0.167393,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,-0.49,5,-0.67,-3.82,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,3.47,True,1.0,True,0.83,False,False,33.33,34.42,1000,3.33,0.75,0.5,0.0,0.0
PTGX,103.63,1,True,True,0.875902,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,6.21,3,1.52,6.21,neutral,1.86,1.5,1.6,2.04,mid_liquidity,3,60,20.52,True,1.0,True,0.67,False,False,101.44,109.32,1000,2.6,2.11,0.5,0.0,0.0
CRSP,56.13,1,True,True,0.443622,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.06,2.37,5,0.99,8.53,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-2.02,True,1.0,False,0.17,False,False,55.46,58.35,1000,3.33,1.19,0.5,0.0,0.0
SHC,16.04,1,True,True,0.052376,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.02,2.17,5,1.16,4.97,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,-1.09,True,1.0,True,0.5,False,False,15.96,16.3,1000,3.33,0.49,0.5,0.0,0.0
LNTH,83.78,2,True,True,0.305894,True,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,2.58,3,0.34,2.58,neutral,1.87,1.5,1.6,2.04,mid_liquidity,3,60,6.19,True,1.0,True,0.5,False,True,83.32,85.31,1000,3.33,0.55,0.5,0.0,0.0
SRRK,49.9,1,True,True,0.293366,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.08,0.77,1,0.24,1.18,neutral,2.27,1.5,2.0,2.45,high_liquidity,3,60,13.63,True,1.0,True,0.67,False,False,49.46,51.37,1000,3.33,0.88,0.5,0.0,0.0
MMSI,70.58,1,False,False,0.245603,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.01,0.01,5,1.23,2.81,neutral,1.85,1.5,1.6,2.02,mid_liquidity,3,60,-11.16,False,0.67,True,0.67,False,False,69.97,72.18,1000,2.6,0.87,0.5,0.0,0.0
IRTC,123.42,2,False,False,0.627194,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.05,2.47,5,1.44,4.45,neutral,1.79,1.5,1.6,1.92,mid_liquidity,3,60,-10.65,False,0.67,False,0.33,False,False,121.85,127.5,1000,2.6,1.27,0.5,0.0,0.0
CELC,123.03,1,True,True,0.957606,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,2.18,5,-0.51,-1.29,neutral,1.97,1.5,1.6,2.22,mid_liquidity,3,60,33.96,True,1.0,True,0.5,False,False,121.59,127.82,1000,3.33,1.17,0.5,0.0,0.0
TGTX,34.61,1,True,True,0.120698,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.04,2.43,3,0.44,2.43,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-0.27,True,1.0,True,0.5,False,False,34.43,35.21,1000,3.33,0.52,0.5,0.0,0.0
APGE,88.77,1,True,True,0.636786,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,2.34,3,0.27,2.34,neutral,2.11,1.5,1.6,2.45,mid_liquidity,3,60,20.98,True,1.0,True,0.5,False,False,87.81,91.95,1000,3.33,1.08,0.5,0.0,0.0
CGON,67.68,1,True,True,0.436435,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.01,-0.03,5,-0.72,-1.28,neutral,2.05,1.5,2.0,2.09,high_liquidity,3,60,30.19,True,1.0,True,0.83,False,False,66.59,70.52,1000,2.6,1.61,0.5,0.0,0.0
GPCR,54.61,1,True,False,0.550657,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,0.66,3,0.45,0.66,neutral,2.03,1.5,1.6,2.31,mid_liquidity,3,60,17.4,True,1.0,True,0.83,False,False,53.23,58.19,1000,2.6,2.52,0.5,0.0,0.0
TMDX,115.875,1,False,False,0.685133,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.04,2.22,5,1.03,6.11,neutral,1.83,1.5,1.6,1.98,mid_liquidity,3,60,-1.93,False,0.67,True,0.5,False,False,114.16,120.33,1000,2.6,1.48,0.5,0.0,0.0
AMRX,12.965,1,True,True,0.052904,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,1.05,5,0.33,1.29,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,10.52,True,1.0,False,0.33,False,False,12.89,13.23,1000,3.33,0.61,0.5,0.0,0.0
CRNX,39.695,1,False,False,0.164309,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.01,2.68,3,0.95,2.68,neutral,2.11,1.5,1.6,2.45,mid_liquidity,3,60,-2.99,False,0.67,True,0.67,False,False,39.28,40.76,1000,2.6,1.03,0.5,0.0,0.0
FOLD,14.455,1,True,True,0.008589,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,-0.03,5,-0.82,-0.1,neutral,2.13,1.5,2.0,2.21,high_liquidity,3,60,21.17,False,0.67,True,0.5,False,False,14.43,14.51,1000,2.6,0.15,0.5,0.0,0.0
INDV,32.25,1,True,True,0.23168,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,2.06,3,0.58,2.06,neutral,1.99,1.5,2.0,1.99,high_liquidity,3,60,13.61,True,1.0,False,0.33,False,False,31.9,33.41,1000,3.33,1.08,0.5,0.0,0.0
ALHC,21.03,1,True,True,0.108915,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,0.24,5,-0.19,-1.64,neutral,2.35,1.5,2.0,2.58,high_liquidity,3,60,7.06,True,1.0,True,0.67,False,False,20.87,21.57,1000,3.33,0.78,0.5,0.0,0.0
NAMS,34.3,1,True,True,0.237133,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.04,-5.38,3,-1.14,-5.38,neutral,2.02,1.5,1.6,2.3,mid_liquidity,3,60,6.74,False,0.67,True,0.67,False,False,33.94,35.49,1000,3.33,1.04,0.5,0.0,0.0
TERN,52.735,0,True,True,0.022403,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,0.24,5,-0.66,0.33,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,55.61,True,1.0,True,0.5,False,False,52.69,52.86,1000,2.75,0.08,0.5,0.0,0.0
ACAD,21.91,1,False,False,0.091825,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.02,2.1,3,0.67,2.1,neutral,2.03,1.5,2.0,2.06,high_liquidity,3,60,-1.13,False,0.33,True,0.67,False,False,21.68,22.51,1000,2.6,1.05,0.5,0.0,0.0
BLLN,80.33,1,False,False,1.183682,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.02,2.07,3,0.24,2.07,neutral,1.94,1.5,1.6,2.17,mid_liquidity,3,60,-13.63,False,0.5,True,0.67,False,False,77.37,88.02,1000,2.6,3.68,0.5,0.0,0.0
ICUI,126.35,1,False,False,0.709912,False,Varsayılan,2026-04-16 13:30,False,False,False,False,0,0.15,-2.3,5,0.42,0.41,neutral,1.73,1.5,1.4,1.95,low_liquidity,3,60,-3.45,False,0.0,True,0.83,False,False,124.58,130.96,1000,2.6,1.4,0.5,0.0,0.0
ERAS,18.18,2,True,True,0.267112,True,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,11.47,3,1.28,11.47,neutral,2.24,1.5,2.0,2.39,high_liquidity,3,60,79.71,True,1.0,True,0.67,False,True,17.78,19.52,1000,3.33,2.2,0.5,0.0,0.0
ADMA,10.86,2,False,False,0.081365,False,Varsayılan,2026-04-16 13:30,True,False,False,False,0,0.04,4.62,5,1.12,9.26,neutral,2.56,1.5,2.0,2.93,high_liquidity,3,60,-18.29,False,0.33,True,0.5,False,False,10.66,11.39,1000,2.6,1.87,0.5,0.0,0.0
LIVN,64.975,1,True,True,0.317617,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.02,0.61,5,0.52,2.53,neutral,2.09,1.5,1.6,2.41,mid_liquidity,3,60,8.95,True,1.0,True,0.5,False,False,64.5,66.56,1000,3.33,0.73,0.5,0.0,0.0
ACLX,115.02,0,True,True,0.028049,False,Varsayılan,2026-04-16 13:30,True,False,False,True,1,0.03,0.13,5,-0.28,0.19,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,22.19,True,1.0,True,0.5,False,False,114.96,115.17,1000,2.75,0.05,0.5,0.0,0.0
