symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
IDCC,281.16,1,False,False,1.962002,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.35,-2.08,1,0.35,0.86,neutral,2.13,1.5,1.6,2.48,mid_liquidity,3,60,4.79,False,0.33,True,0.5,False,False,276.25,293.91,1000,2.6,1.74,0.5,0.0,0.0,26
NOVT,137.645,2,True,True,0.805703,True,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.42,4.05,5,1.4,7.64,neutral,1.93,1.5,1.6,2.15,mid_liquidity,3,60,1.2,True,1.0,True,0.5,False,True,136.44,141.67,1000,3.33,0.88,0.5,0.0,0.0,49
FLNC,24.66,2,True,True,0.736504,True,Varsayılan,2026-05-08 18:30,True,True,True,False,2,2.84,94.33,5,5.97,102.3,bullish,2.24,1.5,2.0,2.41,high_liquidity,3,60,-3.33,True,1.0,True,0.5,False,True,23.56,28.34,1000,3.33,4.48,0.5,0.0,0.0,71
NOVTU,60.12,3,True,True,0.379661,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.18,4.09,5,1.58,6.94,neutral,1.85,1.5,1.4,2.14,low_liquidity,3,60,5.86,True,1.0,True,0.83,False,False,59.55,62.02,1000,3.33,0.95,0.5,0.0,0.0,58
CTLP,11.2,1,True,True,0.008414,False,Varsayılan,2026-05-07 19:45,True,True,False,True,2,1.76,0.09,5,1.2,2.56,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,3.09,True,1.0,True,0.5,False,False,11.19,11.24,1000,3.33,0.11,0.5,0.0,0.0,66
APPS,3.975,1,False,True,0.032138,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.53,2.19,5,0.76,8.02,neutral,2.29,1.5,2.0,2.49,high_liquidity,3,60,-13.93,False,0.67,True,0.67,False,False,3.93,4.14,1000,3.33,1.21,0.5,0.0,0.0,31
BYRN,5.36,2,False,False,0.033817,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.47,-0.92,3,0.36,-0.92,neutral,2.18,1.5,1.6,2.56,mid_liquidity,3,60,-43.76,False,0.0,False,0.17,False,False,5.28,5.58,1000,2.6,1.58,0.5,0.0,0.0,13
NEOV,2.63,2,False,False,0.037912,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,1.01,1.94,1,1.02,6.05,neutral,2.0,1.5,1.6,2.26,mid_liquidity,3,60,-14.34,False,0.33,True,0.67,False,False,2.54,2.88,1000,2.6,3.6,0.5,0.0,0.0,22
JYNT,8.85,2,False,True,0.118709,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,1.23,2.43,1,1.04,2.08,neutral,1.8,1.5,1.4,2.07,low_liquidity,3,60,-4.9,False,0.67,True,0.67,False,False,8.55,9.62,1000,2.6,3.35,0.5,0.0,0.0,36
NVX,0.7008,2,False,False,0.006128,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,1.57,-0.17,5,-0.61,-6.93,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,-26.44,False,0.0,True,0.5,False,False,0.69,0.74,1000,2.6,2.19,0.5,0.0,0.0,27
ULBI,6.16,2,False,False,0.1287,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,3.58,-9.81,1,-3.48,-12.62,bearish,1.85,1.5,1.4,2.15,low_liquidity,3,60,2.33,False,0.0,True,0.5,False,False,5.84,7.0,1000,2.6,5.22,0.5,0.0,0.0,27
CBAT,0.7901,2,False,False,0.004567,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.39,0.01,5,-0.14,-1.24,neutral,2.26,1.5,1.4,2.84,low_liquidity,3,60,-6.03,False,0.0,False,0.33,False,False,0.78,0.82,1000,2.6,1.45,0.5,0.0,0.0,15
ELBM,0.643,1,False,False,0.006793,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.39,-1.83,5,1.36,9.54,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,-30.15,False,0.67,True,0.5,False,False,0.63,0.69,1000,2.6,2.64,0.5,0.0,0.0,18
VHC,13.025,1,False,False,0.218139,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.39,6.33,3,0.72,6.33,neutral,1.94,1.5,1.4,2.29,low_liquidity,3,60,-6.02,False,0.33,True,0.5,False,False,12.48,14.44,1000,2.6,4.19,0.5,0.0,0.0,15
ZEO,0.8978,1,False,True,0.021099,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.83,-10.22,3,-0.69,-10.22,neutral,2.18,1.5,1.4,2.7,low_liquidity,3,60,-28.8,False,0.33,False,0.17,False,False,0.87,1.0,1000,3.33,3.53,0.5,0.0,0.0,22
RMCO,2.98,2,True,False,0.074259,False,Varsayılan,2026-05-08 17:30,False,False,False,True,1,0.42,-0.67,5,0.66,4.56,neutral,2.33,1.5,1.4,2.94,low_liquidity,3,60,8.92,False,0.33,False,0.33,False,False,2.79,3.46,1000,2.6,6.23,0.5,0.0,0.0,40
REFR,0.7964,2,False,False,0.014082,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.8,-8.46,3,-1.14,-8.46,neutral,1.87,1.5,1.4,2.18,low_liquidity,3,60,-23.57,False,0.0,False,0.17,False,False,0.76,0.89,1000,2.6,4.42,0.5,0.0,0.0,13
FLUX,1.0175,2,False,False,0.028224,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,4.83,-21.73,1,-3.04,-21.73,bearish,2.27,1.5,1.4,2.85,low_liquidity,3,60,-26.3,False,0.0,False,0.33,False,False,0.95,1.2,1000,2.6,6.93,0.5,0.0,0.0,26
STI,5.3323,2,False,False,0.117571,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.79,12.5,5,0.86,19.83,neutral,1.91,1.5,1.4,2.24,low_liquidity,3,60,-22.09,False,0.33,True,0.67,False,False,5.04,6.1,1000,2.6,5.51,0.5,0.0,0.0,22
DFLI,2.085,1,False,False,0.022998,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.55,-0.24,1,0.14,0.72,neutral,1.98,1.5,1.6,2.24,mid_liquidity,3,60,-60.07,False,0.67,False,0.33,False,False,2.03,2.23,1000,2.6,2.76,0.5,0.0,0.0,16
AMOD,0.2249,0,False,False,0.004021,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.11,-2.64,3,0.2,-2.64,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,-63.75,False,0.0,False,0.33,False,False,0.21,0.25,1000,2.6,4.47,0.5,0.0,0.0,4
