symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
LOOP,1.53,2,True,True,0.021689,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,0.24,11.19,3,2.46,11.19,bullish,1.93,1.5,1.4,2.28,low_liquidity,3,60,-0.71,True,1.0,True,0.5,False,True,1.5,1.64,1000,3.33,2.13,0.5,0.0,0.0
VGAS,1.54,1,False,False,0.029902,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.25,-10.06,1,0.66,4.83,neutral,1.92,1.5,1.4,2.27,low_liquidity,3,60,-29.58,False,0.0,True,0.67,False,False,1.47,1.73,1000,2.6,4.85,0.5,0.0,0.0
DSWL,2.97,2,False,False,0.039979,False,Varsayılan,2026-04-02 19:45,False,True,False,False,1,2.68,-2.94,3,-0.61,-2.94,neutral,1.91,1.5,1.4,2.25,low_liquidity,3,60,1.09,False,0.0,False,0.33,False,False,2.87,3.23,1000,2.6,3.37,0.5,0.0,0.0
CSTE,1.11,2,False,False,0.018155,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.55,8.82,1,1.12,8.82,neutral,2.28,1.5,1.6,2.74,mid_liquidity,3,60,-26.27,False,0.67,True,0.67,False,False,1.06,1.23,1000,2.6,4.09,0.5,0.0,0.0
DCX,1.72,1,False,False,0.055562,False,Varsayılan,2026-04-02 19:15,False,False,False,False,0,0.65,3.61,3,0.56,3.61,neutral,2.17,1.5,1.4,2.69,low_liquidity,3,60,-98.13,False,0.33,True,0.83,False,False,1.58,2.08,1000,2.6,8.08,0.5,0.0,0.0
OCC,9.225,1,True,True,0.150267,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,0.43,9.36,5,-1.04,-6.95,neutral,2.01,1.5,1.4,2.41,low_liquidity,3,60,14.95,True,1.0,True,0.83,False,False,9.0,9.98,1000,3.33,2.44,0.5,0.0,0.0
MOB,5.74,1,False,False,0.066557,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,0.57,18.01,3,1.71,18.01,neutral,1.81,1.5,1.4,2.08,low_liquidity,3,60,3.81,False,0.67,True,0.67,False,False,5.57,6.17,1000,2.6,2.9,0.5,0.0,0.0
SORA,2.06,3,False,False,0.024427,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.85,9.57,5,1.76,14.44,neutral,2.21,1.5,1.4,2.76,low_liquidity,3,60,-38.39,False,0.67,True,0.5,False,False,2.0,2.22,1000,2.6,2.96,0.5,0.0,0.0
SEV,2.79,1,False,False,0.036049,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.54,10.63,3,0.52,10.63,neutral,2.24,1.5,1.4,2.8,low_liquidity,3,60,-43.39,True,1.0,True,0.5,False,False,2.7,3.02,1000,2.6,3.23,0.5,0.0,0.0
PSIG,6.28,3,True,True,0.032598,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,0.27,2.95,5,0.49,10.35,neutral,2.28,1.5,1.4,2.87,low_liquidity,3,60,19.36,True,1.0,True,0.5,False,True,6.23,6.44,1000,3.33,0.78,0.5,0.0,0.0
