symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
SCOR,7.05,1,False,False,0.07411,False,Varsayılan,2026-05-08 18:30,False,False,False,True,1,0.59,-3.95,3,-0.65,-3.95,neutral,1.85,1.5,1.4,2.16,low_liquidity,3,60,3.73,False,0.0,False,0.17,False,False,6.86,7.53,1000,2.6,2.63,0.5,0.0,0.0,18
TDTH,1.84,0,False,False,0.03466,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.54,-6.12,5,-1.1,-24.9,neutral,1.97,1.5,1.4,2.35,low_liquidity,3,60,-68.87,False,0.0,False,0.33,False,False,1.75,2.07,1000,2.6,4.71,0.5,0.0,0.0,4
CREG,0.2927,2,False,False,0.027073,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.54,-43.71,1,-2.04,-37.72,neutral,2.31,1.5,2.0,2.52,high_liquidity,3,60,-57.98,False,0.0,False,0.33,False,False,0.23,0.47,1000,2.6,23.12,0.5,0.0,0.0,15
TC,10.37,3,False,True,0.342984,False,Varsayılan,2026-05-08 17:30,False,True,True,False,2,6.71,9.16,1,4.43,8.59,bullish,2.35,1.5,1.4,2.99,low_liquidity,3,60,-19.25,False,0.67,True,0.83,False,False,9.86,12.08,1000,3.33,4.96,0.5,0.0,0.0,66
EPOW,0.6976,2,False,False,0.033308,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.42,-6.11,1,-1.18,-9.99,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-12.04,False,0.0,False,0.17,False,False,0.61,0.91,1000,2.6,11.94,0.5,0.0,0.0,13
SGRP,0.636,1,False,False,0.015812,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.31,-12.88,3,-1.85,-12.88,neutral,2.11,1.5,1.4,2.58,low_liquidity,3,60,-25.45,False,0.0,False,0.17,False,False,0.6,0.74,1000,2.6,6.22,0.5,0.0,0.0,7
SWVL,1.8399,1,False,True,0.04612,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.56,0.54,5,-0.85,-5.65,neutral,2.05,1.5,1.4,2.49,low_liquidity,3,60,-28.94,False,0.33,True,0.67,False,False,1.72,2.14,1000,2.6,6.27,0.5,0.0,0.0,27
MDRR,11.1501,2,False,False,0.067928,False,Varsayılan,2026-05-07 15:00,False,False,False,False,0,0.76,-5.39,3,-1.97,-5.39,neutral,2.03,1.5,1.4,2.45,low_liquidity,3,60,-3.68,False,0.0,False,0.33,False,False,10.98,11.59,1000,2.6,1.52,0.5,0.0,0.0,15
GSUN,0.5153,1,False,False,0.009889,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.06,-4.57,5,-0.29,-9.91,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,-55.63,False,0.0,True,0.67,False,False,0.49,0.58,1000,2.6,4.8,0.5,0.0,0.0,13
OLB,0.4907,1,False,False,0.008538,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.69,-7.42,5,-0.44,-13.09,neutral,2.32,1.5,1.6,2.81,mid_liquidity,3,60,-38.49,False,0.0,False,0.17,False,False,0.47,0.55,1000,2.6,4.35,0.5,0.0,0.0,7
SQFTP,6.64,2,False,False,0.137217,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,1.83,2.31,1,0.37,2.79,neutral,2.18,1.5,1.4,2.7,low_liquidity,3,60,-30.52,False,0.33,True,0.67,False,False,6.3,7.53,1000,2.6,5.17,0.5,0.0,0.0,33
FTFT,1.3,1,False,False,0.017029,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.11,-15.03,3,-1.07,-15.03,neutral,2.16,1.5,1.4,2.67,low_liquidity,3,60,-60.4,False,0.0,True,0.5,False,False,1.26,1.41,1000,2.6,3.27,0.5,0.0,0.0,11
MIMI,2.82,1,False,False,0.070492,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,1.27,9.3,3,0.5,9.3,neutral,1.95,1.5,1.4,2.32,low_liquidity,3,60,-83.24,False,0.33,True,0.67,False,False,2.64,3.28,1000,2.6,6.25,0.5,0.0,0.0,16
BTCT,1.2164,1,False,False,0.007978,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.51,-4.22,3,-0.69,-4.22,neutral,1.83,1.5,1.4,2.11,low_liquidity,3,60,-33.8,False,0.0,False,0.17,False,False,1.2,1.27,1000,2.6,1.64,0.5,0.0,0.0,7
MKZR,2.4101,1,False,False,0.053068,False,Varsayılan,2026-05-08 16:45,False,False,False,False,0,0.8,-4.59,5,-1.46,-13.92,neutral,1.97,1.5,1.4,2.35,low_liquidity,3,60,-42.71,False,0.0,False,0.17,False,False,2.28,2.76,1000,2.6,5.5,0.5,0.0,0.0,7
WAFU,1.625,2,False,False,0.023961,False,Varsayılan,2026-05-08 17:45,False,False,False,False,0,0.46,0.31,1,0.3,0.74,neutral,2.1,1.5,1.4,2.56,low_liquidity,3,60,-1.11,False,0.0,True,0.5,False,False,1.57,1.78,1000,2.6,3.69,0.5,0.0,0.0,16
TGL,4.7,2,False,True,0.107636,False,Varsayılan,2026-05-08 17:30,False,False,False,False,0,0.31,9.3,3,1.37,9.3,neutral,1.91,1.5,1.4,2.25,low_liquidity,3,60,-89.58,False,0.67,True,0.83,False,False,4.54,5.24,1000,3.33,3.44,0.5,0.0,0.0,38
CJMB,1.13,2,False,False,0.016534,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.05,0.89,5,0.34,1.8,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,-45.66,False,0.33,True,0.5,False,False,1.09,1.24,1000,2.6,3.66,0.5,0.0,0.0,20
BOXL,0.94,2,False,False,0.01021,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,1.44,-12.96,3,-1.13,-12.96,neutral,2.03,1.5,1.4,2.45,low_liquidity,3,60,-72.83,False,0.0,False,0.0,False,False,0.91,1.01,1000,2.6,2.72,0.5,0.0,0.0,11
ZCMD,1.57,1,False,False,0.098317,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,2.86,-28.64,1,-4.07,-26.29,bearish,2.1,1.5,1.4,2.57,low_liquidity,3,60,-53.86,False,0.0,False,0.0,False,False,1.32,2.21,1000,2.6,15.66,0.5,0.0,0.0,16
GV,0.1668,2,False,False,0.012138,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,7.93,0.48,3,0.42,0.48,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,-63.24,False,0.0,False,0.33,False,False,0.14,0.25,1000,2.6,18.19,0.5,0.0,0.0,26
SOPA,0.37,1,False,False,0.00746,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.71,1.09,3,0.3,1.09,neutral,2.24,1.5,1.4,2.8,low_liquidity,3,60,-48.4,False,0.0,False,0.17,False,False,0.35,0.42,1000,2.6,5.04,0.5,0.0,0.0,7
XHLD,1.36,1,False,False,0.014872,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.77,1.49,5,1.23,11.48,neutral,1.96,1.5,1.4,2.34,low_liquidity,3,60,-79.86,False,0.33,True,0.5,False,False,1.32,1.46,1000,2.6,2.73,0.5,0.0,0.0,15
EEIQ,3.4945,1,False,False,0.095151,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.16,15.33,3,0.15,15.33,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,-28.58,False,0.33,True,0.83,False,False,3.26,4.11,1000,2.6,6.81,0.5,0.0,0.0,18
LXEH,1.14,2,False,False,0.02699,False,Varsayılan,2026-05-08 17:15,False,False,False,False,0,0.12,5.56,5,1.94,21.28,neutral,2.1,1.5,1.4,2.56,low_liquidity,3,60,-83.25,False,0.0,False,0.33,False,False,1.07,1.32,1000,2.6,5.92,0.5,0.0,0.0,15
SQFT,3.49,1,False,True,0.079906,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.08,-4.12,3,-0.53,-4.12,neutral,2.05,1.5,1.4,2.48,low_liquidity,3,60,-20.41,False,0.67,True,0.67,False,False,3.29,4.01,1000,2.6,5.72,0.5,0.0,0.0,31
BAOS,2.86,1,True,True,0.061328,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,1.18,-2.72,5,1.77,7.92,neutral,2.1,1.5,1.4,2.56,low_liquidity,3,60,-3.14,True,1.0,True,0.5,False,False,2.77,3.17,1000,3.33,3.22,0.5,0.0,0.0,44
WAI,1.93,2,False,False,0.051433,False,Varsayılan,2026-05-08 17:30,False,False,False,False,0,0.08,6.63,5,-1.8,-12.67,neutral,2.01,1.5,1.4,2.42,low_liquidity,3,60,-90.27,False,0.0,False,0.33,False,False,1.8,2.26,1000,2.6,6.66,0.5,0.0,0.0,15
GIPR,0.2662,3,False,False,0.005406,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,2.07,0.08,5,0.68,1.6,neutral,1.84,1.5,1.4,2.13,low_liquidity,3,60,-55.22,False,0.33,True,0.5,False,False,0.25,0.3,1000,2.6,5.08,0.5,0.0,0.0,36
KIDZ,0.6398,1,False,False,0.007178,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.03,-13.54,5,-0.39,-24.28,neutral,2.27,1.5,2.0,2.44,high_liquidity,3,60,-91.79,False,0.0,True,0.67,False,False,0.62,0.69,1000,2.6,2.8,0.5,0.0,0.0,13
JZ,0.8032,2,False,False,0.04069,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,7.72,-11.83,1,-0.8,-9.75,neutral,2.15,1.5,1.4,2.64,low_liquidity,3,60,-50.74,False,0.0,False,0.17,False,False,0.7,1.07,1000,2.6,12.66,0.5,0.0,0.0,24
CMCT,5.355,1,False,False,0.124148,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,1.26,0.66,1,-0.73,-17.87,neutral,2.08,1.5,1.4,2.53,low_liquidity,3,60,-83.01,False,0.0,False,0.33,False,False,5.04,6.16,1000,2.6,5.8,0.5,0.0,0.0,9
VSA,0.5585,1,False,False,0.007033,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.25,-15.89,5,-0.87,-26.9,neutral,1.91,1.5,2.0,1.85,high_liquidity,3,60,-92.86,False,0.0,False,0.33,False,False,0.54,0.6,1000,2.6,3.15,0.5,0.0,0.0,9
WHLR,1.17,0,False,False,0.026202,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.22,-39.06,3,-2.56,-39.06,bearish,2.03,1.5,1.6,2.31,mid_liquidity,3,60,-99.95,False,0.0,False,0.33,False,False,1.1,1.34,1000,2.6,5.6,0.5,0.0,0.0,4
UK,3.04,1,False,False,0.079724,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.24,-8.43,5,-1.01,-19.58,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,-39.15,False,0.0,False,0.0,False,False,2.84,3.56,1000,2.6,6.56,0.5,0.0,0.0,5
JDZG,1.52,1,False,False,0.02313,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.95,25.62,5,1.23,27.73,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,-84.22,False,0.33,True,0.5,False,False,1.46,1.67,1000,2.6,3.8,0.5,0.0,0.0,15
CMCSA,25.605,1,False,False,0.080811,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.6,-3.23,5,-1.19,-5.83,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-2.28,False,0.0,False,0.33,False,False,25.4,26.13,1000,2.6,0.79,0.5,0.0,0.0,9
LITE,890.09,1,True,True,11.787073,False,Varsayılan,2026-05-08 18:30,True,False,False,True,1,0.86,-10.5,3,-1.39,-10.5,neutral,2.06,1.5,2.0,2.1,high_liquidity,3,60,63.55,False,0.67,True,0.5,False,False,860.62,966.71,1000,2.6,3.31,0.5,0.0,0.0,51
VOD,16.195,2,True,True,0.041343,True,Varsayılan,2026-05-08 18:30,True,False,True,True,2,0.57,2.89,1,2.21,3.22,bullish,2.06,1.5,2.0,2.09,high_liquidity,3,60,14.28,True,1.0,True,0.67,False,True,16.13,16.4,1000,3.33,0.38,0.5,0.0,0.0,73
CHTR,156.555,0,False,False,0.920639,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.35,-1.06,5,-0.67,-8.84,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,-15.13,False,0.0,True,0.67,False,False,154.25,162.54,1000,2.6,1.47,0.5,0.0,0.0,7
