symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
GLXY,17.66,1,False,False,0.178738,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.95,2.86,5,-0.59,-10.05,neutral,2.33,1.5,2.0,2.55,high_liquidity,3,60,-12.5,False,0.0,True,0.67,False,False,17.21,18.82,1000,2.6,2.53,0.5,0.0,0.0
BOKF,128.48,2,True,True,0.343803,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.61,2.72,3,1.03,2.72,neutral,2.1,1.5,1.6,2.43,mid_liquidity,3,60,8.31,True,1.0,True,0.83,False,True,127.96,130.2,1000,3.33,0.4,0.5,0.0,0.0
APLD,24.54,1,True,False,0.298033,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,1.02,19.54,3,1.76,19.54,neutral,2.18,1.5,2.0,2.29,high_liquidity,3,60,15.37,False,0.67,True,0.83,False,False,23.79,26.48,1000,2.6,3.04,0.5,0.0,0.0
GGAL,46.25,2,False,True,0.336905,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.58,7.42,3,1.37,7.42,neutral,1.94,1.5,2.0,1.89,high_liquidity,3,60,-2.69,False,0.67,True,0.83,False,False,45.74,47.93,1000,3.33,1.09,0.5,0.0,0.0
CHYM,19.24,2,False,False,0.138267,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.68,10.51,3,1.69,10.51,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-15.58,False,0.33,True,0.83,False,False,18.89,20.14,1000,2.6,1.8,0.5,0.0,0.0
ACGLO,19.72,1,False,False,0.055788,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.65,0.05,1,0.76,0.36,neutral,1.82,1.5,1.4,2.1,low_liquidity,3,60,-0.6,False,0.33,True,0.67,False,False,19.58,20.08,1000,2.6,0.71,0.5,0.0,0.0
CBSH,49.895,2,False,False,0.12652,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.67,3.44,3,1.68,3.44,neutral,2.12,1.5,2.0,2.2,high_liquidity,3,60,-5.35,False,0.67,True,0.83,False,False,49.58,50.72,1000,2.6,0.63,0.5,0.0,0.0
VLY,12.43,2,True,True,0.046042,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.59,4.37,3,1.36,4.37,neutral,2.15,1.5,2.0,2.24,high_liquidity,3,60,9.82,True,1.0,True,0.67,False,True,12.36,12.66,1000,3.33,0.56,0.5,0.0,0.0
FRHC,151.46,1,True,True,0.632137,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.8,7.72,3,1.77,7.72,neutral,1.78,1.5,1.4,2.04,low_liquidity,3,60,-3.57,True,1.0,True,0.67,False,False,150.51,154.62,1000,3.33,0.63,0.5,0.0,0.0
FSV,139.72,2,False,False,0.537688,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.96,2.81,3,1.13,2.81,neutral,1.85,1.5,1.4,2.15,low_liquidity,3,60,-9.21,False,0.33,True,0.83,False,False,138.38,143.21,1000,2.6,0.96,0.5,0.0,0.0
