symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
FTNT,114.56,1,True,True,0.491716,False,Varsayılan,2026-05-11 19:15,True,False,True,False,1,0.58,27.36,3,3.97,27.36,bullish,2.6,1.5,2.0,3.0,high_liquidity,3,60,1.55,True,1.0,False,0.33,False,False,113.82,117.02,1000,3.33,0.64,0.5,0.0,0.0,53
WDAY,121.085,1,False,False,0.714061,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.58,-1.26,1,-1.51,-5.28,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-26.07,False,0.0,False,0.17,False,False,119.3,125.73,1000,2.6,1.47,0.5,0.0,0.0,7
MDB,292.895,2,False,True,2.247312,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.61,10.47,3,1.39,10.47,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,-8.06,False,0.67,True,0.5,False,False,289.52,304.13,1000,3.33,1.15,0.5,0.0,0.0,35
TEAM,86.78,1,False,True,0.844908,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.55,-2.3,1,-0.95,-5.28,neutral,2.38,1.5,2.0,2.63,high_liquidity,3,60,-35.32,False,0.33,True,0.5,False,False,85.51,91.0,1000,3.33,1.46,0.5,0.0,0.0,26
HUBS,190.27,2,False,False,1.913321,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.98,-19.09,5,-2.34,-23.1,bearish,2.08,1.5,2.0,2.13,high_liquidity,3,60,-31.25,False,0.0,False,0.33,False,False,185.49,202.71,1000,2.6,2.51,0.5,0.0,0.0,15
VEEV,158.78,1,False,False,0.766977,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.22,-5.12,1,-1.68,-4.54,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,-18.54,False,0.0,False,0.17,False,False,156.86,163.77,1000,2.6,1.21,0.5,0.0,0.0,7
BILL,41.59,3,False,True,0.447849,False,Varsayılan,2026-05-11 19:15,True,False,True,False,1,1.14,12.19,3,2.5,12.19,bullish,2.14,1.5,2.0,2.24,high_liquidity,3,60,-12.54,False,0.67,True,0.5,False,False,40.92,43.83,1000,3.33,1.62,0.5,0.0,0.0,51
DOCN,161.17,0,True,True,1.705131,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.44,0.11,5,2.01,48.12,neutral,2.4,1.5,2.0,2.66,high_liquidity,3,60,50.54,True,1.0,True,0.5,False,False,158.61,169.7,1000,3.33,1.59,0.5,0.0,0.0,49
ESTC,50.12,1,False,False,0.313144,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,1.01,2.1,1,-0.99,-4.04,neutral,2.02,1.5,2.0,2.03,high_liquidity,3,60,-22.92,False,0.33,True,0.67,False,False,49.34,52.16,1000,2.6,1.56,0.5,0.0,0.0,16
GTLB,25.405,1,False,True,0.177875,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.92,4.59,3,0.74,4.59,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-29.14,False,0.67,True,0.5,False,False,25.14,26.29,1000,3.33,1.05,0.5,0.0,0.0,29
PATH,10.6999,1,False,False,0.081664,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,1.06,1.86,3,0.38,1.86,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-11.62,False,0.33,False,0.33,False,False,10.5,11.23,1000,2.6,1.91,0.5,0.0,0.0,13
FROG,67.995,2,True,True,0.752466,True,Varsayılan,2026-05-11 19:15,True,False,True,False,1,0.85,26.36,3,2.45,26.36,bullish,2.44,1.5,2.0,2.74,high_liquidity,3,60,1.3,True,1.0,True,0.5,False,True,66.87,71.76,1000,3.33,1.66,0.5,0.0,0.0,60
ALKT,17.225,1,False,True,0.099889,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.34,2.84,1,-1.32,-4.15,neutral,1.95,1.5,2.0,1.92,high_liquidity,3,60,-17.56,False,0.33,True,0.5,False,False,17.08,17.72,1000,3.33,0.87,0.5,0.0,0.0,26
APPF,159.03,1,False,False,0.948065,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.46,-4.87,1,-1.58,-4.54,neutral,1.87,1.5,1.6,2.04,mid_liquidity,3,60,-16.84,False,0.0,False,0.17,False,False,156.66,165.19,1000,2.6,1.49,0.5,0.0,0.0,7
AGYS,67.855,1,False,False,0.449002,False,Varsayılan,2026-05-11 19:15,False,False,False,False,0,0.9,-1.03,1,-1.66,-5.22,neutral,1.71,1.5,1.4,1.92,low_liquidity,3,60,-21.11,False,0.0,False,0.33,False,False,66.73,70.77,1000,2.6,1.65,0.5,0.0,0.0,9
ACIW,42.34,1,False,False,0.313378,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.78,-2.15,1,-2.86,-6.97,bearish,1.9,1.5,1.6,2.1,mid_liquidity,3,60,-4.95,False,0.0,False,0.0,False,False,41.56,44.38,1000,2.6,1.85,0.5,0.0,0.0,5
ALRM,44.28,1,False,False,0.279128,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.6,-2.55,1,-2.97,-6.97,bearish,1.79,1.5,1.6,1.91,mid_liquidity,3,60,-7.39,False,0.0,False,0.17,False,False,43.58,46.09,1000,2.6,1.58,0.5,0.0,0.0,7
AMGN,328.58,1,False,False,0.973724,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.33,-0.76,5,0.94,1.46,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,4.82,False,0.0,False,0.33,False,False,326.15,334.91,1000,2.6,0.74,0.5,0.0,0.0,20
GILD,133.2797,2,True,False,0.541493,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.47,-2.22,1,1.21,1.48,neutral,1.93,1.5,2.0,1.89,high_liquidity,3,60,6.9,False,0.67,True,0.67,False,False,131.93,136.8,1000,2.6,1.02,0.5,0.0,0.0,47
VRTX,434.58,2,False,False,1.673157,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.66,1.62,3,0.68,1.62,neutral,2.32,1.5,2.0,2.54,high_liquidity,3,60,-0.83,False,0.67,True,0.83,False,False,430.4,445.46,1000,2.6,0.96,0.5,0.0,0.0,27
REGN,703.625,1,False,False,2.862978,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.77,-2.42,3,-0.8,-2.42,neutral,2.12,1.5,1.6,2.47,mid_liquidity,3,60,3.6,False,0.0,False,0.33,False,False,696.47,722.23,1000,2.6,1.02,0.5,0.0,0.0,20
BIIB,197.97,2,True,True,0.833877,True,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.79,3.82,5,1.91,5.75,neutral,2.01,1.5,2.0,2.02,high_liquidity,3,60,8.09,True,1.0,True,0.67,False,True,196.72,202.14,1000,3.33,0.63,0.5,0.0,0.0,62
MRNA,51.715,3,True,True,0.930219,True,Varsayılan,2026-05-11 19:15,True,True,False,True,2,2.18,6.0,1,-1.3,-4.85,neutral,2.23,1.5,2.0,2.38,high_liquidity,3,60,20.63,False,0.67,False,0.33,False,True,50.32,56.37,1000,3.33,2.7,0.5,0.0,0.0,71
BNTX,92.85,1,False,False,0.472671,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.52,-2.53,5,-0.84,-6.54,neutral,1.92,1.5,1.6,2.13,mid_liquidity,3,60,-3.39,False,0.0,False,0.33,False,False,91.67,95.92,1000,2.6,1.27,0.5,0.0,0.0,9
ILMN,142.41,1,True,True,1.029658,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.81,-0.12,3,-0.25,-0.12,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,6.55,True,1.0,True,0.5,False,False,140.87,147.56,1000,3.33,1.08,0.5,0.0,0.0,55
ALNY,286.305,1,False,False,1.436754,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.55,-5.51,3,-1.61,-5.51,neutral,2.24,1.5,2.0,2.4,high_liquidity,3,60,-9.45,False,0.0,False,0.0,False,False,282.71,295.64,1000,2.6,1.25,0.5,0.0,0.0,5
BMRN,52.73,1,False,False,0.237668,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.76,-3.42,1,-1.31,-2.46,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,-2.89,False,0.0,False,0.17,False,False,52.14,54.27,1000,2.6,1.13,0.5,0.0,0.0,7
INCY,100.21,2,True,True,0.417959,True,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.64,0.36,5,1.26,3.16,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,4.7,True,1.0,True,0.67,False,True,99.58,102.3,1000,3.33,0.63,0.5,0.0,0.0,62
EXEL,49.59,2,True,True,0.267276,True,Varsayılan,2026-05-11 19:15,True,False,True,True,2,0.82,1.83,5,2.94,12.27,bullish,2.37,1.5,2.0,2.61,high_liquidity,3,60,5.54,True,1.0,True,0.67,False,True,49.19,50.93,1000,3.33,0.81,0.5,0.0,0.0,73
JAZZ,221.57,1,True,True,0.986106,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.67,-3.05,3,-1.26,-3.05,neutral,2.06,1.5,1.6,2.36,mid_liquidity,3,60,18.24,False,0.67,False,0.33,False,False,220.09,226.5,1000,3.33,0.67,0.5,0.0,0.0,49
UTHR,570.06,1,True,True,2.037889,False,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.42,-4.47,3,-1.28,-4.47,neutral,2.22,1.5,1.6,2.63,mid_liquidity,3,60,15.92,False,0.67,True,0.5,False,False,564.97,583.31,1000,2.6,0.89,0.5,0.0,0.0,51
NBIX,150.8,1,True,True,0.593617,False,Varsayılan,2026-05-11 19:15,True,False,True,False,1,0.51,2.57,5,2.54,12.48,bullish,2.47,1.5,2.0,2.79,high_liquidity,3,60,0.06,True,1.0,False,0.33,False,False,149.91,153.77,1000,3.33,0.59,0.5,0.0,0.0,53
SRPT,19.35,1,False,False,0.159821,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.66,-15.98,3,-1.94,-15.98,neutral,2.13,1.5,2.0,2.22,high_liquidity,3,60,-23.51,False,0.0,False,0.0,False,False,18.95,20.39,1000,2.6,2.06,0.5,0.0,0.0,5
ALKS,35.52,2,True,True,0.132037,True,Varsayılan,2026-05-11 19:15,True,False,False,True,1,0.45,0.57,5,0.52,3.95,neutral,2.37,1.5,2.0,2.61,high_liquidity,3,60,5.92,True,1.0,True,0.5,False,True,35.32,36.18,1000,3.33,0.56,0.5,0.0,0.0,60
PTCT,76.725,3,True,True,0.669514,True,Varsayılan,2026-05-11 19:15,True,False,True,True,2,1.13,15.25,5,3.52,17.16,bullish,2.24,1.5,2.0,2.41,high_liquidity,3,60,4.56,True,1.0,True,0.67,False,True,75.72,80.07,1000,3.33,1.31,0.5,0.0,0.0,78
RARE,26.33,2,False,True,0.157193,False,Varsayılan,2026-05-11 19:15,True,False,False,False,0,0.44,1.5,5,0.65,6.09,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-14.06,False,0.67,False,0.33,False,False,26.09,27.12,1000,3.33,0.9,0.5,0.0,0.0,33
