symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
AAPL,270.185,3,True,True,0.771814,True,Varsayılan,2026-04-17 19:45,True,False,False,False,0,1.42,4.4,1,1.51,2.59,neutral,2.07,1.5,2.0,2.11,high_liquidity,3,60,2.84,True,1.0,True,0.5,True,True,269.03,274.04,1000,3.33,0.43,0.5,0.0,0.0
MSFT,422.6,2,False,True,1.611243,False,Varsayılan,2026-04-17 19:45,True,False,True,False,1,1.42,7.55,5,2.77,14.0,bullish,2.32,1.5,2.0,2.53,high_liquidity,3,60,-9.52,False,0.67,False,0.33,True,False,420.18,430.66,1000,3.33,0.57,0.5,0.0,0.0
GOOGL,341.61,1,True,True,0.94308,False,Varsayılan,2026-04-17 19:45,True,False,False,True,1,1.09,2.63,5,1.51,7.7,neutral,2.08,1.5,2.0,2.13,high_liquidity,3,60,12.22,True,1.0,False,0.33,True,False,340.2,346.33,1000,3.33,0.41,0.5,0.0,0.0
GOOG,339.28,1,True,True,0.914805,False,Varsayılan,2026-04-17 19:45,True,False,False,True,1,1.27,2.67,5,1.53,7.5,neutral,2.04,1.5,2.0,2.06,high_liquidity,3,60,11.78,True,1.0,False,0.33,False,False,337.91,343.85,1000,3.33,0.4,0.5,0.0,0.0
META,688.73,2,True,True,2.615653,True,Varsayılan,2026-04-17 19:45,True,False,False,False,0,1.07,3.93,5,1.33,9.32,neutral,2.01,1.5,2.0,2.01,high_liquidity,3,60,-3.45,True,1.0,True,0.5,False,True,684.81,701.81,1000,3.33,0.57,0.5,0.0,0.0
AMZN,250.47,0,True,True,0.827253,False,Varsayılan,2026-04-17 19:45,True,False,False,False,0,1.08,0.62,5,0.73,5.11,neutral,2.25,1.5,2.0,2.42,high_liquidity,3,60,0.29,True,1.0,False,0.17,False,False,249.23,254.61,1000,3.33,0.5,0.5,0.0,0.0
NVDA,201.65,1,True,True,0.588929,False,Varsayılan,2026-04-17 19:45,True,False,False,True,1,1.11,2.63,5,1.31,6.92,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,4.64,True,1.0,True,0.5,True,False,200.77,204.59,1000,3.33,0.44,0.5,0.0,0.0
TSLA,400.66,3,True,True,2.381903,True,Varsayılan,2026-04-17 19:45,True,False,True,False,1,1.25,10.0,5,3.51,14.81,bullish,2.26,1.5,2.0,2.43,high_liquidity,3,60,-0.71,True,1.0,False,0.33,False,True,397.09,412.57,1000,3.33,0.89,0.5,0.0,0.0
ADBE,244.42,3,False,False,1.095891,False,Varsayılan,2026-04-17 19:45,True,False,False,False,0,1.2,3.7,5,1.97,8.48,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,-18.69,False,0.0,False,0.33,False,False,241.68,251.54,1000,2.6,1.12,0.5,0.0,0.0
CRM,182.14,3,False,False,0.834426,False,Varsayılan,2026-04-17 19:45,True,False,True,False,1,1.16,6.32,5,2.34,10.41,bullish,2.09,1.5,2.0,2.16,high_liquidity,3,60,-15.31,False,0.33,True,0.83,False,False,180.05,187.56,1000,2.6,1.15,0.5,0.0,0.0
ORCL,175.055,3,False,True,1.110278,False,Varsayılan,2026-04-17 19:45,True,False,True,False,1,1.27,7.4,5,3.07,26.77,bullish,2.31,1.5,2.0,2.52,high_liquidity,3,60,-15.77,False,0.67,False,0.33,False,False,173.39,180.61,1000,3.33,0.95,0.5,0.0,0.0
INTC,68.495,0,True,True,0.48166,False,Varsayılan,2026-04-17 19:45,True,False,False,True,1,0.99,7.35,3,0.66,7.35,neutral,2.26,1.5,2.0,2.43,high_liquidity,3,60,27.71,True,1.0,True,0.5,False,False,67.77,70.9,1000,3.33,1.05,0.5,0.0,0.0
AMD,278.28,1,True,True,1.396223,False,Varsayılan,2026-04-17 19:45,True,False,False,True,1,1.07,9.14,5,1.42,13.61,neutral,2.15,1.5,2.0,2.25,high_liquidity,3,60,10.96,True,1.0,True,0.5,False,False,276.19,285.26,1000,3.33,0.75,0.5,0.0,0.0
