symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
ARWR,75.22,2,True,True,0.459882,True,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.33,6.65,3,1.25,6.65,neutral,2.19,1.5,2.0,2.31,high_liquidity,3,60,27.4,True,1.0,True,0.5,False,True,74.53,77.52,1000,3.33,0.92,0.5,0.0,0.0
IBRX,7.505,1,True,True,0.084474,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.69,7.83,1,0.53,5.56,neutral,2.33,1.5,2.0,2.55,high_liquidity,3,60,40.87,True,1.0,True,0.5,False,False,7.29,8.05,1000,2.6,2.81,0.5,0.0,0.0
PRAX,330.665,1,True,True,3.889942,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.32,2.31,1,0.49,1.99,neutral,1.87,1.5,1.6,2.05,mid_liquidity,3,60,36.99,True,1.0,True,0.5,False,False,320.94,355.95,1000,2.6,2.94,0.5,0.0,0.0
HALO,64.0,1,False,False,0.25079,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.21,1.49,3,0.68,1.49,neutral,2.14,1.5,2.0,2.23,high_liquidity,3,60,-0.1,False,0.0,False,0.33,False,False,63.37,65.63,1000,2.6,0.98,0.5,0.0,0.0
CYTK,66.55,1,True,True,0.551861,False,Varsayılan,2026-05-04 16:45,True,False,True,True,2,0.51,11.7,3,2.66,11.7,bullish,2.23,1.5,2.0,2.39,high_liquidity,3,60,9.01,True,1.0,True,1.0,False,False,65.17,70.14,1000,2.6,2.07,0.5,0.0,0.0
PCVX,58.53,1,True,True,0.394013,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.41,2.11,1,1.16,2.81,neutral,2.02,1.5,1.6,2.3,mid_liquidity,3,60,9.53,False,0.67,True,0.67,False,False,57.54,61.09,1000,2.6,1.68,0.5,0.0,0.0
ICLR,110.79,1,False,False,1.025213,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.19,-4.63,5,0.69,7.34,neutral,2.48,1.5,2.0,2.8,high_liquidity,3,60,-21.65,False,0.33,True,0.5,False,False,108.23,117.45,1000,2.6,2.31,0.5,0.0,0.0
KRYS,278.49,2,True,True,4.017668,False,Varsayılan,2026-05-04 16:45,False,False,True,True,2,1.4,7.13,3,2.21,7.13,bullish,1.79,1.5,1.4,2.05,low_liquidity,3,60,14.49,True,1.0,True,0.67,False,True,268.45,304.6,1000,2.6,3.61,0.5,0.0,0.0
RGEN,117.4,1,False,False,0.740509,False,Varsayılan,2026-05-04 16:45,True,False,False,False,0,0.36,3.79,3,1.03,3.79,neutral,2.19,1.5,2.0,2.31,high_liquidity,3,60,-8.45,False,0.33,True,0.5,False,False,115.55,122.21,1000,2.6,1.58,0.5,0.0,0.0
BTSG,53.2,1,True,True,0.516535,False,Varsayılan,2026-05-04 16:45,True,False,False,True,1,0.4,10.49,3,1.95,10.49,neutral,2.18,1.5,2.0,2.3,high_liquidity,3,60,23.49,True,1.0,True,0.67,False,False,52.43,55.78,1000,3.33,1.46,0.5,0.0,0.0
