symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
TEAM,90.65,2,False,True,1.017766,False,Varsayılan,2026-05-05 16:15,True,False,True,False,1,0.37,32.16,3,3.18,32.16,bullish,2.26,1.5,2.0,2.44,high_liquidity,3,60,-37.29,False,0.67,False,0.17,False,False,89.12,95.74,1000,3.33,1.68,0.5,0.0,0.0
VRSN,272.5,1,True,True,1.001021,False,Varsayılan,2026-05-05 16:00,True,False,False,True,1,0.15,1.43,1,-0.52,-0.6,neutral,2.08,1.5,1.6,2.4,mid_liquidity,3,60,3.15,False,0.67,False,0.33,False,False,270.0,279.01,1000,2.6,0.92,0.5,0.0,0.0
SMCI,27.75,1,False,False,0.215488,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.48,1.28,5,0.21,1.83,neutral,2.42,1.5,2.0,2.71,high_liquidity,3,60,-18.34,False,0.67,True,0.5,False,False,27.21,29.15,1000,2.6,1.94,0.5,0.0,0.0
PTC,136.77,1,False,False,0.560022,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.33,0.34,1,-0.45,-1.03,neutral,2.03,1.5,2.0,2.06,high_liquidity,3,60,-12.21,False,0.0,False,0.33,False,False,135.37,140.41,1000,2.6,1.02,0.5,0.0,0.0
MTSI,299.32,2,True,True,2.717787,True,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.46,6.29,5,1.63,12.69,neutral,2.0,1.5,1.6,2.26,mid_liquidity,3,60,27.02,True,1.0,True,0.67,False,True,295.24,312.91,1000,3.33,1.36,0.5,0.0,0.0
SSNC,69.27,2,False,False,0.313744,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.29,-0.04,5,0.24,0.25,neutral,2.12,1.5,2.0,2.19,high_liquidity,3,60,-8.1,False,0.33,True,1.0,False,False,68.49,71.31,1000,2.6,1.13,0.5,0.0,0.0
CHKP,115.785,1,False,False,0.856977,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.37,2.95,5,-2.4,-16.87,bearish,2.12,1.5,2.0,2.19,high_liquidity,3,60,-16.85,False,0.0,True,0.67,False,False,113.64,121.36,1000,2.6,1.85,0.5,0.0,0.0
CDW,136.835,1,False,True,0.544519,False,Varsayılan,2026-05-05 16:15,True,False,False,False,0,0.33,-0.05,1,0.6,1.13,neutral,2.32,1.5,2.0,2.53,high_liquidity,3,60,-8.4,False,0.67,True,0.83,False,False,135.47,140.37,1000,2.6,0.99,0.5,0.0,0.0
TSEM,224.06,1,True,True,2.271984,False,Varsayılan,2026-05-05 16:15,True,False,False,True,1,0.31,1.36,5,0.91,15.76,neutral,2.06,1.5,2.0,2.11,high_liquidity,3,60,46.46,True,1.0,True,0.67,False,False,218.38,238.83,1000,2.6,2.54,0.5,0.0,0.0
NVMI,516.145,1,True,True,3.364725,False,Varsayılan,2026-05-05 16:15,False,False,False,True,1,0.3,3.14,1,1.55,4.85,neutral,1.85,1.5,1.4,2.15,low_liquidity,3,60,23.94,True,1.0,True,0.5,False,False,507.73,538.02,1000,2.6,1.63,0.5,0.0,0.0
